年月,銀行,銀行類別,項目,數值,英文欄位
10004,總計,全體總和,發行金融卡,156798389,Issue_Card_Cnt
10004,總計,全體總和,流通金融卡,77122967,F_Card_Cnt
10004,總計,全體總和,ATM裝設數,25737,ATM_Cnt
10004,總計,全體總和,交易次數,52680150,Txn_Cnt
10004,總計,全體總和,交易金額,652527000000,Txn_Bal
10004,小計,本國銀行,發行金融卡,110169034,Issue_Card_Cnt
10004,小計,本國銀行,流通金融卡,60824757,F_Card_Cnt
10004,小計,本國銀行,ATM裝設數,20767,ATM_Cnt
10004,小計,本國銀行,交易次數,39203934,Txn_Cnt
10004,小計,本國銀行,交易金額,527905000000,Txn_Bal
10004,臺灣銀行,本國銀行,發行金融卡,5781055,Issue_Card_Cnt
10004,臺灣銀行,本國銀行,流通金融卡,3460943,F_Card_Cnt
10004,臺灣銀行,本國銀行,ATM裝設數,694,ATM_Cnt
10004,臺灣銀行,本國銀行,交易次數,2407696,Txn_Cnt
10004,臺灣銀行,本國銀行,交易金額,38771000000,Txn_Bal
10004,臺灣土地銀行,本國銀行,發行金融卡,5656569,Issue_Card_Cnt
10004,臺灣土地銀行,本國銀行,流通金融卡,2049334,F_Card_Cnt
10004,臺灣土地銀行,本國銀行,ATM裝設數,793,ATM_Cnt
10004,臺灣土地銀行,本國銀行,交易次數,1698540,Txn_Cnt
10004,臺灣土地銀行,本國銀行,交易金額,20237000000,Txn_Bal
10004,合作金庫商業銀行,本國銀行,發行金融卡,6955035,Issue_Card_Cnt
10004,合作金庫商業銀行,本國銀行,流通金融卡,4803516,F_Card_Cnt
10004,合作金庫商業銀行,本國銀行,ATM裝設數,1219,ATM_Cnt
10004,合作金庫商業銀行,本國銀行,交易次數,3257769,Txn_Cnt
10004,合作金庫商業銀行,本國銀行,交易金額,50030000000,Txn_Bal
10004,第一商業銀行,本國銀行,發行金融卡,8151005,Issue_Card_Cnt
10004,第一商業銀行,本國銀行,流通金融卡,4219989,F_Card_Cnt
10004,第一商業銀行,本國銀行,ATM裝設數,827,ATM_Cnt
10004,第一商業銀行,本國銀行,交易次數,2647313,Txn_Cnt
10004,第一商業銀行,本國銀行,交易金額,29044000000,Txn_Bal
10004,華南商業銀行,本國銀行,發行金融卡,9613069,Issue_Card_Cnt
10004,華南商業銀行,本國銀行,流通金融卡,5244201,F_Card_Cnt
10004,華南商業銀行,本國銀行,ATM裝設數,780,ATM_Cnt
10004,華南商業銀行,本國銀行,交易次數,2487665,Txn_Cnt
10004,華南商業銀行,本國銀行,交易金額,26423000000,Txn_Bal
10004,彰化商業銀行,本國銀行,發行金融卡,8021756,Issue_Card_Cnt
10004,彰化商業銀行,本國銀行,流通金融卡,4506939,F_Card_Cnt
10004,彰化商業銀行,本國銀行,ATM裝設數,652,ATM_Cnt
10004,彰化商業銀行,本國銀行,交易次數,2357256,Txn_Cnt
10004,彰化商業銀行,本國銀行,交易金額,39600000000,Txn_Bal
10004,上海商業儲蓄銀行,本國銀行,發行金融卡,2192222,Issue_Card_Cnt
10004,上海商業儲蓄銀行,本國銀行,流通金融卡,1131121,F_Card_Cnt
10004,上海商業儲蓄銀行,本國銀行,ATM裝設數,278,ATM_Cnt
10004,上海商業儲蓄銀行,本國銀行,交易次數,608918,Txn_Cnt
10004,上海商業儲蓄銀行,本國銀行,交易金額,6586000000,Txn_Bal
10004,台北富邦銀行,本國銀行,發行金融卡,4841670,Issue_Card_Cnt
10004,台北富邦銀行,本國銀行,流通金融卡,3347740,F_Card_Cnt
10004,台北富邦銀行,本國銀行,ATM裝設數,1267,ATM_Cnt
10004,台北富邦銀行,本國銀行,交易次數,2336233,Txn_Cnt
10004,台北富邦銀行,本國銀行,交易金額,25592000000,Txn_Bal
10004,國泰世華商業銀行,本國銀行,發行金融卡,6239725,Issue_Card_Cnt
10004,國泰世華商業銀行,本國銀行,流通金融卡,5200505,F_Card_Cnt
10004,國泰世華商業銀行,本國銀行,ATM裝設數,1840,ATM_Cnt
10004,國泰世華商業銀行,本國銀行,交易次數,2867197,Txn_Cnt
10004,國泰世華商業銀行,本國銀行,交易金額,35793000000,Txn_Bal
10004,高雄銀行,本國銀行,發行金融卡,811103,Issue_Card_Cnt
10004,高雄銀行,本國銀行,流通金融卡,552669,F_Card_Cnt
10004,高雄銀行,本國銀行,ATM裝設數,110,ATM_Cnt
10004,高雄銀行,本國銀行,交易次數,261051,Txn_Cnt
10004,高雄銀行,本國銀行,交易金額,2937000000,Txn_Bal
10004,兆豐國際商業銀行,本國銀行,發行金融卡,3874241,Issue_Card_Cnt
10004,兆豐國際商業銀行,本國銀行,流通金融卡,2077835,F_Card_Cnt
10004,兆豐國際商業銀行,本國銀行,ATM裝設數,515,ATM_Cnt
10004,兆豐國際商業銀行,本國銀行,交易次數,2034081,Txn_Cnt
10004,兆豐國際商業銀行,本國銀行,交易金額,31770000000,Txn_Bal
10004,花旗,本國銀行,發行金融卡,961376,Issue_Card_Cnt
10004,花旗,本國銀行,流通金融卡,631786,F_Card_Cnt
10004,花旗,本國銀行,ATM裝設數,118,ATM_Cnt
10004,花旗,本國銀行,交易次數,116245,Txn_Cnt
10004,花旗,本國銀行,交易金額,1757000000,Txn_Bal
10004,匯豐,本國銀行,發行金融卡,1390071,Issue_Card_Cnt
10004,匯豐,本國銀行,流通金融卡,370578,F_Card_Cnt
10004,匯豐,本國銀行,ATM裝設數,65,ATM_Cnt
10004,匯豐,本國銀行,交易次數,407435,Txn_Cnt
10004,匯豐,本國銀行,交易金額,10116000000,Txn_Bal
10004,大台北商業銀行,本國銀行,發行金融卡,63069,Issue_Card_Cnt
10004,大台北商業銀行,本國銀行,流通金融卡,44347,F_Card_Cnt
10004,大台北商業銀行,本國銀行,ATM裝設數,86,ATM_Cnt
10004,大台北商業銀行,本國銀行,交易次數,36093,Txn_Cnt
10004,大台北商業銀行,本國銀行,交易金額,500000000,Txn_Bal
10004,華泰商業銀行,本國銀行,發行金融卡,163723,Issue_Card_Cnt
10004,華泰商業銀行,本國銀行,流通金融卡,126566,F_Card_Cnt
10004,華泰商業銀行,本國銀行,ATM裝設數,91,ATM_Cnt
10004,華泰商業銀行,本國銀行,交易次數,91987,Txn_Cnt
10004,華泰商業銀行,本國銀行,交易金額,914000000,Txn_Bal
10004,臺灣新光商業銀行,本國銀行,發行金融卡,2526970,Issue_Card_Cnt
10004,臺灣新光商業銀行,本國銀行,流通金融卡,1574243,F_Card_Cnt
10004,臺灣新光商業銀行,本國銀行,ATM裝設數,631,ATM_Cnt
10004,臺灣新光商業銀行,本國銀行,交易次數,1420935,Txn_Cnt
10004,臺灣新光商業銀行,本國銀行,交易金額,21264000000,Txn_Bal
10004,陽信商業銀行,本國銀行,發行金融卡,683732,Issue_Card_Cnt
10004,陽信商業銀行,本國銀行,流通金融卡,513199,F_Card_Cnt
10004,陽信商業銀行,本國銀行,ATM裝設數,158,ATM_Cnt
10004,陽信商業銀行,本國銀行,交易次數,164079,Txn_Cnt
10004,陽信商業銀行,本國銀行,交易金額,2054000000,Txn_Bal
10004,板信商業銀行,本國銀行,發行金融卡,680137,Issue_Card_Cnt
10004,板信商業銀行,本國銀行,流通金融卡,437990,F_Card_Cnt
10004,板信商業銀行,本國銀行,ATM裝設數,125,ATM_Cnt
10004,板信商業銀行,本國銀行,交易次數,170720,Txn_Cnt
10004,板信商業銀行,本國銀行,交易金額,2149000000,Txn_Bal
10004,三信商業銀行,本國銀行,發行金融卡,145232,Issue_Card_Cnt
10004,三信商業銀行,本國銀行,流通金融卡,140894,F_Card_Cnt
10004,三信商業銀行,本國銀行,ATM裝設數,65,ATM_Cnt
10004,三信商業銀行,本國銀行,交易次數,104269,Txn_Cnt
10004,三信商業銀行,本國銀行,交易金額,1248000000,Txn_Bal
10004,聯邦商業銀行,本國銀行,發行金融卡,2356959,Issue_Card_Cnt
10004,聯邦商業銀行,本國銀行,流通金融卡,867250,F_Card_Cnt
10004,聯邦商業銀行,本國銀行,ATM裝設數,347,ATM_Cnt
10004,聯邦商業銀行,本國銀行,交易次數,476377,Txn_Cnt
10004,聯邦商業銀行,本國銀行,交易金額,5180000000,Txn_Bal
10004,遠東國際商業銀行,本國銀行,發行金融卡,1141004,Issue_Card_Cnt
10004,遠東國際商業銀行,本國銀行,流通金融卡,431501,F_Card_Cnt
10004,遠東國際商業銀行,本國銀行,ATM裝設數,152,ATM_Cnt
10004,遠東國際商業銀行,本國銀行,交易次數,336923,Txn_Cnt
10004,遠東國際商業銀行,本國銀行,交易金額,3458000000,Txn_Bal
10004,元大商業銀行,本國銀行,發行金融卡,826379,Issue_Card_Cnt
10004,元大商業銀行,本國銀行,流通金融卡,746977,F_Card_Cnt
10004,元大商業銀行,本國銀行,ATM裝設數,325,ATM_Cnt
10004,元大商業銀行,本國銀行,交易次數,490864,Txn_Cnt
10004,元大商業銀行,本國銀行,交易金額,6220000000,Txn_Bal
10004,永豐商業銀行,本國銀行,發行金融卡,3807651,Issue_Card_Cnt
10004,永豐商業銀行,本國銀行,流通金融卡,1805225,F_Card_Cnt
10004,永豐商業銀行,本國銀行,ATM裝設數,414,ATM_Cnt
10004,永豐商業銀行,本國銀行,交易次數,1165053,Txn_Cnt
10004,永豐商業銀行,本國銀行,交易金額,29022000000,Txn_Bal
10004,玉山商業銀行,本國銀行,發行金融卡,3153484,Issue_Card_Cnt
10004,玉山商業銀行,本國銀行,流通金融卡,2388526,F_Card_Cnt
10004,玉山商業銀行,本國銀行,ATM裝設數,453,ATM_Cnt
10004,玉山商業銀行,本國銀行,交易次數,2174257,Txn_Cnt
10004,玉山商業銀行,本國銀行,交易金額,30062000000,Txn_Bal
10004,萬泰商業銀行,本國銀行,發行金融卡,3840593,Issue_Card_Cnt
10004,萬泰商業銀行,本國銀行,流通金融卡,1377900,F_Card_Cnt
10004,萬泰商業銀行,本國銀行,ATM裝設數,153,ATM_Cnt
10004,萬泰商業銀行,本國銀行,交易次數,293870,Txn_Cnt
10004,萬泰商業銀行,本國銀行,交易金額,4975000000,Txn_Bal
10004,台新國際商業銀行,本國銀行,發行金融卡,5460087,Issue_Card_Cnt
10004,台新國際商業銀行,本國銀行,流通金融卡,2803186,F_Card_Cnt
10004,台新國際商業銀行,本國銀行,ATM裝設數,2648,ATM_Cnt
10004,台新國際商業銀行,本國銀行,交易次數,1207098,Txn_Cnt
10004,台新國際商業銀行,本國銀行,交易金額,11089000000,Txn_Bal
10004,大眾商業銀行,本國銀行,發行金融卡,2239479,Issue_Card_Cnt
10004,大眾商業銀行,本國銀行,流通金融卡,519958,F_Card_Cnt
10004,大眾商業銀行,本國銀行,ATM裝設數,154,ATM_Cnt
10004,大眾商業銀行,本國銀行,交易次數,274104,Txn_Cnt
10004,大眾商業銀行,本國銀行,交易金額,2994000000,Txn_Bal
10004,日盛國際商業銀行,本國銀行,發行金融卡,1828081,Issue_Card_Cnt
10004,日盛國際商業銀行,本國銀行,流通金融卡,987377,F_Card_Cnt
10004,日盛國際商業銀行,本國銀行,ATM裝設數,120,ATM_Cnt
10004,日盛國際商業銀行,本國銀行,交易次數,64636,Txn_Cnt
10004,日盛國際商業銀行,本國銀行,交易金額,1002000000,Txn_Bal
10004,安泰商業銀行,本國銀行,發行金融卡,1028780,Issue_Card_Cnt
10004,安泰商業銀行,本國銀行,流通金融卡,632254,F_Card_Cnt
10004,安泰商業銀行,本國銀行,ATM裝設數,120,ATM_Cnt
10004,安泰商業銀行,本國銀行,交易次數,213681,Txn_Cnt
10004,安泰商業銀行,本國銀行,交易金額,2304000000,Txn_Bal
10004,中國信託商業銀行,本國銀行,發行金融卡,4431498,Issue_Card_Cnt
10004,中國信託商業銀行,本國銀行,流通金融卡,2794646,F_Card_Cnt
10004,中國信託商業銀行,本國銀行,ATM裝設數,4442,ATM_Cnt
10004,中國信託商業銀行,本國銀行,交易次數,4498018,Txn_Cnt
10004,中國信託商業銀行,本國銀行,交易金額,39548000000,Txn_Bal
10004,臺灣中小企業銀行,本國銀行,發行金融卡,5108539,Issue_Card_Cnt
10004,臺灣中小企業銀行,本國銀行,流通金融卡,1529160,F_Card_Cnt
10004,臺灣中小企業銀行,本國銀行,ATM裝設數,430,ATM_Cnt
10004,臺灣中小企業銀行,本國銀行,交易次數,1839203,Txn_Cnt
10004,臺灣中小企業銀行,本國銀行,交易金額,29545000000,Txn_Bal
10004,渣打國際商業銀行,本國銀行,發行金融卡,3486946,Issue_Card_Cnt
10004,渣打國際商業銀行,本國銀行,流通金融卡,2532854,F_Card_Cnt
10004,渣打國際商業銀行,本國銀行,ATM裝設數,414,ATM_Cnt
10004,渣打國際商業銀行,本國銀行,交易次數,434936,Txn_Cnt
10004,渣打國際商業銀行,本國銀行,交易金額,5899000000,Txn_Bal
10004,台中商業銀行,本國銀行,發行金融卡,1831570,Issue_Card_Cnt
10004,台中商業銀行,本國銀行,流通金融卡,747830,F_Card_Cnt
10004,台中商業銀行,本國銀行,ATM裝設數,184,ATM_Cnt
10004,台中商業銀行,本國銀行,交易次數,94655,Txn_Cnt
10004,台中商業銀行,本國銀行,交易金額,7797000000,Txn_Bal
10004,京城商業銀行,本國銀行,發行金融卡,876224,Issue_Card_Cnt
10004,京城商業銀行,本國銀行,流通金融卡,225718,F_Card_Cnt
10004,京城商業銀行,本國銀行,ATM裝設數,97,ATM_Cnt
10004,京城商業銀行,本國銀行,交易次數,164777,Txn_Cnt
10004,京城商業銀行,本國銀行,交易金額,2024000000,Txn_Bal
10004,澳商澳盛銀行,外國銀行在台分行,發行金融卡,473973,Issue_Card_Cnt
10004,澳商澳盛銀行,外國銀行在台分行,流通金融卡,33299,F_Card_Cnt
10004,澳商澳盛銀行,外國銀行在台分行,ATM裝設數,21,ATM_Cnt
10004,澳商澳盛銀行,外國銀行在台分行,交易次數,12186,Txn_Cnt
10004,澳商澳盛銀行,外國銀行在台分行,交易金額,136000000,Txn_Bal
10004,新加坡商星展銀行,外國銀行在台分行,發行金融卡,1020290,Issue_Card_Cnt
10004,新加坡商星展銀行,外國銀行在台分行,流通金融卡,117984,F_Card_Cnt
10004,新加坡商星展銀行,外國銀行在台分行,ATM裝設數,72,ATM_Cnt
10004,新加坡商星展銀行,外國銀行在台分行,交易次數,79139,Txn_Cnt
10004,新加坡商星展銀行,外國銀行在台分行,交易金額,1864000000,Txn_Bal
10004,信用合作社,信用合作社,發行金融卡,2243429,Issue_Card_Cnt
10004,信用合作社,信用合作社,流通金融卡,1303940,F_Card_Cnt
10004,信用合作社,信用合作社,ATM裝設數,432,ATM_Cnt
10004,信用合作社,信用合作社,交易次數,559305,Txn_Cnt
10004,信用合作社,信用合作社,交易金額,7106000000,Txn_Bal
10004,農漁會信用部,信用合作社,發行金融卡,3250416,Issue_Card_Cnt
10004,農漁會信用部,信用合作社,流通金融卡,1918050,F_Card_Cnt
10004,農漁會信用部,信用合作社,ATM裝設數,1174,ATM_Cnt
10004,農漁會信用部,信用合作社,交易次數,1429212,Txn_Cnt
10004,農漁會信用部,信用合作社,交易金額,18981000000,Txn_Bal
10004,中華郵政公司儲匯處,信用合作社,發行金融卡,39640465,Issue_Card_Cnt
10004,中華郵政公司儲匯處,信用合作社,流通金融卡,12924683,F_Card_Cnt
10004,中華郵政公司儲匯處,信用合作社,ATM裝設數,3269,ATM_Cnt
10004,中華郵政公司儲匯處,信用合作社,交易次數,11395672,Txn_Cnt
10004,中華郵政公司儲匯處,信用合作社,交易金額,96526000000,Txn_Bal
10004,全國農業金庫,信用合作社,發行金融卡,782,Issue_Card_Cnt
10004,全國農業金庫,信用合作社,流通金融卡,254,F_Card_Cnt
10004,全國農業金庫,信用合作社,ATM裝設數,2,ATM_Cnt
10004,全國農業金庫,信用合作社,交易次數,702,Txn_Cnt
10004,全國農業金庫,信用合作社,交易金額,9000000,Txn_Bal
