年月,銀行,銀行類別,項目,數值,英文欄位
9805,總計,全體總和,發行金融卡,145410864,Issue_Card_Cnt
9805,總計,全體總和,流通金融卡,73327710,F_Card_Cnt
9805,總計,全體總和,ATM裝設數,25407,ATM_Cnt
9805,總計,全體總和,交易次數,49943260,Txn_Cnt
9805,總計,全體總和,交易金額,596594000000,Txn_Bal
9805,小計,本國銀行,發行金融卡,100636433,Issue_Card_Cnt
9805,小計,本國銀行,流通金融卡,56345556,F_Card_Cnt
9805,小計,本國銀行,ATM裝設數,20316,ATM_Cnt
9805,小計,本國銀行,交易次數,36835800,Txn_Cnt
9805,小計,本國銀行,交易金額,471465000000,Txn_Bal
9805,臺灣銀行,本國銀行,發行金融卡,5023992,Issue_Card_Cnt
9805,臺灣銀行,本國銀行,流通金融卡,2819635,F_Card_Cnt
9805,臺灣銀行,本國銀行,ATM裝設數,685,ATM_Cnt
9805,臺灣銀行,本國銀行,交易次數,2061782,Txn_Cnt
9805,臺灣銀行,本國銀行,交易金額,31911000000,Txn_Bal
9805,臺灣土地銀行,本國銀行,發行金融卡,5282569,Issue_Card_Cnt
9805,臺灣土地銀行,本國銀行,流通金融卡,1847828,F_Card_Cnt
9805,臺灣土地銀行,本國銀行,ATM裝設數,790,ATM_Cnt
9805,臺灣土地銀行,本國銀行,交易次數,1601403,Txn_Cnt
9805,臺灣土地銀行,本國銀行,交易金額,18451000000,Txn_Bal
9805,合作金庫商業銀行,本國銀行,發行金融卡,6559343,Issue_Card_Cnt
9805,合作金庫商業銀行,本國銀行,流通金融卡,4409574,F_Card_Cnt
9805,合作金庫商業銀行,本國銀行,ATM裝設數,1188,ATM_Cnt
9805,合作金庫商業銀行,本國銀行,交易次數,2879502,Txn_Cnt
9805,合作金庫商業銀行,本國銀行,交易金額,41816000000,Txn_Bal
9805,第一商業銀行,本國銀行,發行金融卡,7650045,Issue_Card_Cnt
9805,第一商業銀行,本國銀行,流通金融卡,3813603,F_Card_Cnt
9805,第一商業銀行,本國銀行,ATM裝設數,789,ATM_Cnt
9805,第一商業銀行,本國銀行,交易次數,2245151,Txn_Cnt
9805,第一商業銀行,本國銀行,交易金額,23842000000,Txn_Bal
9805,華南商業銀行,本國銀行,發行金融卡,8663462,Issue_Card_Cnt
9805,華南商業銀行,本國銀行,流通金融卡,4459333,F_Card_Cnt
9805,華南商業銀行,本國銀行,ATM裝設數,768,ATM_Cnt
