年月,銀行,銀行類別,項目,數值,英文欄位
9904,總計,全體總和,發行金融卡,150011459,Issue_Card_Cnt
9904,總計,全體總和,流通金融卡,75511172,F_Card_Cnt
9904,總計,全體總和,ATM裝設數,25477,ATM_Cnt
9904,總計,全體總和,交易次數,53003765,Txn_Cnt
9904,總計,全體總和,交易金額,674400000000,Txn_Bal
9904,小計,本國銀行,發行金融卡,103946559,Issue_Card_Cnt
9904,小計,本國銀行,流通金融卡,58556315,F_Card_Cnt
9904,小計,本國銀行,ATM裝設數,20429,ATM_Cnt
9904,小計,本國銀行,交易次數,39298233,Txn_Cnt
9904,小計,本國銀行,交易金額,540916000000,Txn_Bal
9904,臺灣銀行,本國銀行,發行金融卡,5400442,Issue_Card_Cnt
9904,臺灣銀行,本國銀行,流通金融卡,3170567,F_Card_Cnt
9904,臺灣銀行,本國銀行,ATM裝設數,696,ATM_Cnt
9904,臺灣銀行,本國銀行,交易次數,2296022,Txn_Cnt
9904,臺灣銀行,本國銀行,交易金額,37692000000,Txn_Bal
9904,臺灣土地銀行,本國銀行,發行金融卡,5445916,Issue_Card_Cnt
9904,臺灣土地銀行,本國銀行,流通金融卡,2010274,F_Card_Cnt
9904,臺灣土地銀行,本國銀行,ATM裝設數,795,ATM_Cnt
9904,臺灣土地銀行,本國銀行,交易次數,1727357,Txn_Cnt
9904,臺灣土地銀行,本國銀行,交易金額,20497000000,Txn_Bal
9904,合作金庫商業銀行,本國銀行,發行金融卡,6746890,Issue_Card_Cnt
9904,合作金庫商業銀行,本國銀行,流通金融卡,4648469,F_Card_Cnt
9904,合作金庫商業銀行,本國銀行,ATM裝設數,1197,ATM_Cnt
9904,合作金庫商業銀行,本國銀行,交易次數,3171932,Txn_Cnt
9904,合作金庫商業銀行,本國銀行,交易金額,49162000000,Txn_Bal
9904,第一商業銀行,本國銀行,發行金融卡,7878096,Issue_Card_Cnt
9904,第一商業銀行,本國銀行,流通金融卡,3984173,F_Card_Cnt
9904,第一商業銀行,本國銀行,ATM裝設數,795,ATM_Cnt
9904,第一商業銀行,本國銀行,交易次數,2504171,Txn_Cnt
9904,第一商業銀行,本國銀行,交易金額,27665000000,Txn_Bal
9904,華南商業銀行,本國銀行,發行金融卡,9092739,Issue_Card_Cnt
9904,華南商業銀行,本國銀行,流通金融卡,4807808,F_Card_Cnt
9904,華南商業銀行,本國銀行,ATM裝設數,774,ATM_Cnt
9904,華南商業銀行,本國銀行,交易次數,2626618,Txn_Cnt
9904,華南商業銀行,本國銀行,交易金額,28048000000,Txn_Bal
9904,彰化商業銀行,本國銀行,發行金融卡,7828553,Issue_Card_Cnt
9904,彰化商業銀行,本國銀行,流通金融卡,4397371,F_Card_Cnt
9904,彰化商業銀行,本國銀行,ATM裝設數,632,ATM_Cnt
9904,彰化商業銀行,本國銀行,交易次數,2346899,Txn_Cnt
9904,彰化商業銀行,本國銀行,交易金額,40849000000,Txn_Bal
9904,上海商業儲蓄銀行,本國銀行,發行金融卡,2104843,Issue_Card_Cnt
9904,上海商業儲蓄銀行,本國銀行,流通金融卡,1103110,F_Card_Cnt
9904,上海商業儲蓄銀行,本國銀行,ATM裝設數,268,ATM_Cnt
9904,上海商業儲蓄銀行,本國銀行,交易次數,624460,Txn_Cnt
9904,上海商業儲蓄銀行,本國銀行,交易金額,6846000000,Txn_Bal
9904,台北富邦銀行,本國銀行,發行金融卡,4607858,Issue_Card_Cnt
9904,台北富邦銀行,本國銀行,流通金融卡,3207942,F_Card_Cnt
9904,台北富邦銀行,本國銀行,ATM裝設數,1297,ATM_Cnt
9904,台北富邦銀行,本國銀行,交易次數,2319075,Txn_Cnt
9904,台北富邦銀行,本國銀行,交易金額,26142000000,Txn_Bal
9904,國泰世華商業銀行,本國銀行,發行金融卡,5775672,Issue_Card_Cnt
9904,國泰世華商業銀行,本國銀行,流通金融卡,4962246,F_Card_Cnt
9904,國泰世華商業銀行,本國銀行,ATM裝設數,1777,ATM_Cnt
9904,國泰世華商業銀行,本國銀行,交易次數,2602602,Txn_Cnt
9904,國泰世華商業銀行,本國銀行,交易金額,34219000000,Txn_Bal
9904,高雄銀行,本國銀行,發行金融卡,786134,Issue_Card_Cnt
9904,高雄銀行,本國銀行,流通金融卡,534700,F_Card_Cnt
9904,高雄銀行,本國銀行,ATM裝設數,111,ATM_Cnt
9904,高雄銀行,本國銀行,交易次數,262693,Txn_Cnt
9904,高雄銀行,本國銀行,交易金額,2929000000,Txn_Bal
9904,兆豐國際商業銀行,本國銀行,發行金融卡,3670101,Issue_Card_Cnt
9904,兆豐國際商業銀行,本國銀行,流通金融卡,1962711,F_Card_Cnt
9904,兆豐國際商業銀行,本國銀行,ATM裝設數,506,ATM_Cnt
9904,兆豐國際商業銀行,本國銀行,交易次數,1964944,Txn_Cnt
9904,兆豐國際商業銀行,本國銀行,交易金額,31762000000,Txn_Bal
9904,花旗,本國銀行,發行金融卡,892305,Issue_Card_Cnt
9904,花旗,本國銀行,流通金融卡,596834,F_Card_Cnt
9904,花旗,本國銀行,ATM裝設數,113,ATM_Cnt
9904,花旗,本國銀行,交易次數,122364,Txn_Cnt
9904,花旗,本國銀行,交易金額,1981000000,Txn_Bal
9904,大台北商業銀行,本國銀行,發行金融卡,56431,Issue_Card_Cnt
9904,大台北商業銀行,本國銀行,流通金融卡,40203,F_Card_Cnt
9904,大台北商業銀行,本國銀行,ATM裝設數,85,ATM_Cnt
9904,大台北商業銀行,本國銀行,交易次數,35661,Txn_Cnt
9904,大台北商業銀行,本國銀行,交易金額,498000000,Txn_Bal
9904,華泰商業銀行,本國銀行,發行金融卡,148686,Issue_Card_Cnt
9904,華泰商業銀行,本國銀行,流通金融卡,113830,F_Card_Cnt
9904,華泰商業銀行,本國銀行,ATM裝設數,91,ATM_Cnt
9904,華泰商業銀行,本國銀行,交易次數,94602,Txn_Cnt
9904,華泰商業銀行,本國銀行,交易金額,935000000,Txn_Bal
9904,臺灣新光商業銀行,本國銀行,發行金融卡,2416543,Issue_Card_Cnt
