年月,銀行,銀行類別,項目,數值,英文欄位
9512,總計,全體總和,發行金融卡,136297805,Issue_Card_Cnt
9512,總計,全體總和,流通金融卡,71905479,F_Card_Cnt
9512,總計,全體總和,ATM裝設數,24783,ATM_Cnt
9512,總計,全體總和,交易次數,64831638,Txn_Cnt
9512,總計,全體總和,交易金額,724324000000,Txn_Bal
9512,小計,本國銀行,發行金融卡,97807900,Issue_Card_Cnt
9512,小計,本國銀行,流通金融卡,56447933,F_Card_Cnt
9512,小計,本國銀行,ATM裝設數,19999,ATM_Cnt
9512,小計,本國銀行,交易次數,51573336,Txn_Cnt
9512,小計,本國銀行,交易金額,594787000000,Txn_Bal
9512,中央信託局,本國銀行,發行金融卡,275920,Issue_Card_Cnt
9512,中央信託局,本國銀行,流通金融卡,198603,F_Card_Cnt
9512,中央信託局,本國銀行,ATM裝設數,48,ATM_Cnt
9512,中央信託局,本國銀行,交易次數,91259,Txn_Cnt
9512,中央信託局,本國銀行,交易金額,1731000000,Txn_Bal
9512,中國農民銀行,本國銀行,發行金融卡,0,Issue_Card_Cnt
9512,中國農民銀行,本國銀行,流通金融卡,0,F_Card_Cnt
9512,中國農民銀行,本國銀行,ATM裝設數,0,ATM_Cnt
9512,中國農民銀行,本國銀行,交易次數,0,Txn_Cnt
9512,中國農民銀行,本國銀行,交易金額,0,Txn_Bal
9512,交通銀行,本國銀行,發行金融卡,0,Issue_Card_Cnt
9512,交通銀行,本國銀行,流通金融卡,0,F_Card_Cnt
9512,交通銀行,本國銀行,ATM裝設數,0,ATM_Cnt
9512,交通銀行,本國銀行,交易次數,0,Txn_Cnt
9512,交通銀行,本國銀行,交易金額,0,Txn_Bal
9512,臺灣銀行,本國銀行,發行金融卡,4143803,Issue_Card_Cnt
9512,臺灣銀行,本國銀行,流通金融卡,2213128,F_Card_Cnt
9512,臺灣銀行,本國銀行,ATM裝設數,628,ATM_Cnt
9512,臺灣銀行,本國銀行,交易次數,1839080,Txn_Cnt
