年月,銀行,銀行類別,項目,數值,英文欄位
10109,總計,全體總和,發行金融卡,164389393,Issue_Card_Cnt
10109,總計,全體總和,流通金融卡,80369617,F_Card_Cnt
10109,總計,全體總和,ATM裝設數,26189,ATM_Cnt
10109,總計,全體總和,交易次數,56114129,Txn_Cnt
10109,總計,全體總和,交易金額,683392000000,Txn_Bal
10109,小計,本國銀行,發行金融卡,116160455,Issue_Card_Cnt
10109,小計,本國銀行,流通金融卡,63732231,F_Card_Cnt
10109,小計,本國銀行,ATM裝設數,21263,ATM_Cnt
10109,小計,本國銀行,交易次數,42321198,Txn_Cnt
10109,小計,本國銀行,交易金額,556558000000,Txn_Bal
10109,臺灣銀行,本國銀行,發行金融卡,6342563,Issue_Card_Cnt
10109,臺灣銀行,本國銀行,流通金融卡,3808510,F_Card_Cnt
10109,臺灣銀行,本國銀行,ATM裝設數,699,ATM_Cnt
10109,臺灣銀行,本國銀行,交易次數,1801673,Txn_Cnt
10109,臺灣銀行,本國銀行,交易金額,21200000000,Txn_Bal
10109,臺灣土地銀行,本國銀行,發行金融卡,5953455,Issue_Card_Cnt
10109,臺灣土地銀行,本國銀行,流通金融卡,2076858,F_Card_Cnt
10109,臺灣土地銀行,本國銀行,ATM裝設數,801,ATM_Cnt
10109,臺灣土地銀行,本國銀行,交易次數,1694859,Txn_Cnt
10109,臺灣土地銀行,本國銀行,交易金額,20415000000,Txn_Bal
10109,合作金庫商業銀行,本國銀行,發行金融卡,7235679,Issue_Card_Cnt
10109,合作金庫商業銀行,本國銀行,流通金融卡,5104675,F_Card_Cnt
10109,合作金庫商業銀行,本國銀行,ATM裝設數,1221,ATM_Cnt
10109,合作金庫商業銀行,本國銀行,交易次數,3479523,Txn_Cnt
10109,合作金庫商業銀行,本國銀行,交易金額,54165000000,Txn_Bal
10109,第一商業銀行,本國銀行,發行金融卡,8551416,Issue_Card_Cnt
10109,第一商業銀行,本國銀行,流通金融卡,4591512,F_Card_Cnt
10109,第一商業銀行,本國銀行,ATM裝設數,828,ATM_Cnt
10109,第一商業銀行,本國銀行,交易次數,2821598,Txn_Cnt
10109,第一商業銀行,本國銀行,交易金額,30701000000,Txn_Bal
10109,華南商業銀行,本國銀行,發行金融卡,10292891,Issue_Card_Cnt
10109,華南商業銀行,本國銀行,流通金融卡,5787292,F_Card_Cnt
10109,華南商業銀行,本國銀行,ATM裝設數,744,ATM_Cnt
