年月,銀行,銀行類別,項目,數值,英文欄位
9911,總計,全體總和,發行金融卡,153971540,Issue_Card_Cnt
9911,總計,全體總和,流通金融卡,76776274,F_Card_Cnt
9911,總計,全體總和,ATM裝設數,25713,ATM_Cnt
9911,總計,全體總和,交易次數,55553848,Txn_Cnt
9911,總計,全體總和,交易金額,694246000000,Txn_Bal
9911,小計,本國銀行,發行金融卡,108173007,Issue_Card_Cnt
9911,小計,本國銀行,流通金融卡,60108973,F_Card_Cnt
9911,小計,本國銀行,ATM裝設數,20738,ATM_Cnt
9911,小計,本國銀行,交易次數,40773182,Txn_Cnt
9911,小計,本國銀行,交易金額,564411000000,Txn_Bal
9911,臺灣銀行,本國銀行,發行金融卡,5628654,Issue_Card_Cnt
9911,臺灣銀行,本國銀行,流通金融卡,3348873,F_Card_Cnt
9911,臺灣銀行,本國銀行,ATM裝設數,693,ATM_Cnt
9911,臺灣銀行,本國銀行,交易次數,2587772,Txn_Cnt
9911,臺灣銀行,本國銀行,交易金額,41459000000,Txn_Bal
9911,臺灣土地銀行,本國銀行,發行金融卡,5547782,Issue_Card_Cnt
9911,臺灣土地銀行,本國銀行,流通金融卡,1967720,F_Card_Cnt
9911,臺灣土地銀行,本國銀行,ATM裝設數,795,ATM_Cnt
9911,臺灣土地銀行,本國銀行,交易次數,1859302,Txn_Cnt
9911,臺灣土地銀行,本國銀行,交易金額,21895000000,Txn_Bal
9911,合作金庫商業銀行,本國銀行,發行金融卡,6866713,Issue_Card_Cnt
9911,合作金庫商業銀行,本國銀行,流通金融卡,4787611,F_Card_Cnt
9911,合作金庫商業銀行,本國銀行,ATM裝設數,1210,ATM_Cnt
9911,合作金庫商業銀行,本國銀行,交易次數,3384547,Txn_Cnt
9911,合作金庫商業銀行,本國銀行,交易金額,52957000000,Txn_Bal
9911,第一商業銀行,本國銀行,發行金融卡,8043617,Issue_Card_Cnt
9911,第一商業銀行,本國銀行,流通金融卡,4123698,F_Card_Cnt
9911,第一商業銀行,本國銀行,ATM裝設數,823,ATM_Cnt
9911,第一商業銀行,本國銀行,交易次數,2651889,Txn_Cnt
9911,第一商業銀行,本國銀行,交易金額,28842000000,Txn_Bal
9911,華南商業銀行,本國銀行,發行金融卡,9423101,Issue_Card_Cnt
9911,華南商業銀行,本國銀行,流通金融卡,5090189,F_Card_Cnt
9911,華南商業銀行,本國銀行,ATM裝設數,777,ATM_Cnt
9911,華南商業銀行,本國銀行,交易次數,2738763,Txn_Cnt
9911,華南商業銀行,本國銀行,交易金額,29140000000,Txn_Bal
9911,彰化商業銀行,本國銀行,發行金融卡,7945769,Issue_Card_Cnt
9911,彰化商業銀行,本國銀行,流通金融卡,4464742,F_Card_Cnt
9911,彰化商業銀行,本國銀行,ATM裝設數,644,ATM_Cnt
9911,彰化商業銀行,本國銀行,交易次數,2588656,Txn_Cnt
9911,彰化商業銀行,本國銀行,交易金額,45687000000,Txn_Bal
9911,上海商業儲蓄銀行,本國銀行,發行金融卡,2166094,Issue_Card_Cnt
9911,上海商業儲蓄銀行,本國銀行,流通金融卡,1127601,F_Card_Cnt
9911,上海商業儲蓄銀行,本國銀行,ATM裝設數,274,ATM_Cnt
9911,上海商業儲蓄銀行,本國銀行,交易次數,673329,Txn_Cnt
9911,上海商業儲蓄銀行,本國銀行,交易金額,7117000000,Txn_Bal
9911,台北富邦銀行,本國銀行,發行金融卡,4744166,Issue_Card_Cnt
9911,台北富邦銀行,本國銀行,流通金融卡,3289124,F_Card_Cnt
9911,台北富邦銀行,本國銀行,ATM裝設數,1308,ATM_Cnt
9911,台北富邦銀行,本國銀行,交易次數,2392122,Txn_Cnt
9911,台北富邦銀行,本國銀行,交易金額,27403000000,Txn_Bal
9911,國泰世華商業銀行,本國銀行,發行金融卡,6084950,Issue_Card_Cnt
9911,國泰世華商業銀行,本國銀行,流通金融卡,5132271,F_Card_Cnt
9911,國泰世華商業銀行,本國銀行,ATM裝設數,1832,ATM_Cnt
9911,國泰世華商業銀行,本國銀行,交易次數,2880256,Txn_Cnt
9911,國泰世華商業銀行,本國銀行,交易金額,38017000000,Txn_Bal
9911,高雄銀行,本國銀行,發行金融卡,799825,Issue_Card_Cnt
9911,高雄銀行,本國銀行,流通金融卡,544238,F_Card_Cnt
9911,高雄銀行,本國銀行,ATM裝設數,110,ATM_Cnt
9911,高雄銀行,本國銀行,交易次數,278094,Txn_Cnt
9911,高雄銀行,本國銀行,交易金額,3015000000,Txn_Bal
9911,兆豐國際商業銀行,本國銀行,發行金融卡,3803488,Issue_Card_Cnt
9911,兆豐國際商業銀行,本國銀行,流通金融卡,2034857,F_Card_Cnt
