年月,銀行,銀行類別,項目,數值,英文欄位
9803,總計,全體總和,發行金融卡,144526864,Issue_Card_Cnt
9803,總計,全體總和,流通金融卡,72946268,F_Card_Cnt
9803,總計,全體總和,ATM裝設數,25560,ATM_Cnt
9803,總計,全體總和,交易次數,53597247,Txn_Cnt
9803,總計,全體總和,交易金額,628245000000,Txn_Bal
9803,小計,本國銀行,發行金融卡,100017836,Issue_Card_Cnt
9803,小計,本國銀行,流通金融卡,56005551,F_Card_Cnt
9803,小計,本國銀行,ATM裝設數,20469,ATM_Cnt
9803,小計,本國銀行,交易次數,39010461,Txn_Cnt
9803,小計,本國銀行,交易金額,490543000000,Txn_Bal
9803,臺灣銀行,本國銀行,發行金融卡,4975385,Issue_Card_Cnt
9803,臺灣銀行,本國銀行,流通金融卡,2790257,F_Card_Cnt
9803,臺灣銀行,本國銀行,ATM裝設數,682,ATM_Cnt
9803,臺灣銀行,本國銀行,交易次數,2264455,Txn_Cnt
9803,臺灣銀行,本國銀行,交易金額,35072000000,Txn_Bal
9803,臺灣土地銀行,本國銀行,發行金融卡,5270401,Issue_Card_Cnt
9803,臺灣土地銀行,本國銀行,流通金融卡,1835851,F_Card_Cnt
9803,臺灣土地銀行,本國銀行,ATM裝設數,790,ATM_Cnt
9803,臺灣土地銀行,本國銀行,交易次數,1808343,Txn_Cnt
9803,臺灣土地銀行,本國銀行,交易金額,20608000000,Txn_Bal
9803,合作金庫商業銀行,本國銀行,發行金融卡,6527137,Issue_Card_Cnt
9803,合作金庫商業銀行,本國銀行,流通金融卡,4377184,F_Card_Cnt
9803,合作金庫商業銀行,本國銀行,ATM裝設數,1181,ATM_Cnt
9803,合作金庫商業銀行,本國銀行,交易次數,3075715,Txn_Cnt
9803,合作金庫商業銀行,本國銀行,交易金額,44665000000,Txn_Bal
9803,第一商業銀行,本國銀行,發行金融卡,7616751,Issue_Card_Cnt
9803,第一商業銀行,本國銀行,流通金融卡,3793370,F_Card_Cnt
9803,第一商業銀行,本國銀行,ATM裝設數,787,ATM_Cnt
9803,第一商業銀行,本國銀行,交易次數,2271183,Txn_Cnt
9803,第一商業銀行,本國銀行,交易金額,24036000000,Txn_Bal
9803,華南商業銀行,本國銀行,發行金融卡,8606430,Issue_Card_Cnt
9803,華南商業銀行,本國銀行,流通金融卡,4416540,F_Card_Cnt
9803,華南商業銀行,本國銀行,ATM裝設數,767,ATM_Cnt
9803,華南商業銀行,本國銀行,交易次數,2566124,Txn_Cnt
9803,華南商業銀行,本國銀行,交易金額,26038000000,Txn_Bal
9803,彰化商業銀行,本國銀行,發行金融卡,7634124,Issue_Card_Cnt
9803,彰化商業銀行,本國銀行,流通金融卡,4299837,F_Card_Cnt
9803,彰化商業銀行,本國銀行,ATM裝設數,622,ATM_Cnt
9803,彰化商業銀行,本國銀行,交易次數,2409139,Txn_Cnt
9803,彰化商業銀行,本國銀行,交易金額,37342000000,Txn_Bal
9803,花旗,本國銀行,發行金融卡,1322806,Issue_Card_Cnt
9803,花旗,本國銀行,流通金融卡,735437,F_Card_Cnt
9803,花旗,本國銀行,ATM裝設數,89,ATM_Cnt
9803,花旗,本國銀行,交易次數,246132,Txn_Cnt
9803,花旗,本國銀行,交易金額,2723000000,Txn_Bal
9803,上海商業儲蓄銀行,本國銀行,發行金融卡,1952853,Issue_Card_Cnt
9803,上海商業儲蓄銀行,本國銀行,流通金融卡,1111205,F_Card_Cnt
9803,上海商業儲蓄銀行,本國銀行,ATM裝設數,278,ATM_Cnt
9803,上海商業儲蓄銀行,本國銀行,交易次數,665394,Txn_Cnt
9803,上海商業儲蓄銀行,本國銀行,交易金額,6838000000,Txn_Bal
9803,台北富邦銀行,本國銀行,發行金融卡,4371270,Issue_Card_Cnt
9803,台北富邦銀行,本國銀行,流通金融卡,3079204,F_Card_Cnt
9803,台北富邦銀行,本國銀行,ATM裝設數,1332,ATM_Cnt
9803,台北富邦銀行,本國銀行,交易次數,2270895,Txn_Cnt
9803,台北富邦銀行,本國銀行,交易金額,24470000000,Txn_Bal
9803,國泰世華商業銀行,本國銀行,發行金融卡,5097913,Issue_Card_Cnt
9803,國泰世華商業銀行,本國銀行,流通金融卡,4612093,F_Card_Cnt
9803,國泰世華商業銀行,本國銀行,ATM裝設數,1742,ATM_Cnt
9803,國泰世華商業銀行,本國銀行,交易次數,3075948,Txn_Cnt
9803,國泰世華商業銀行,本國銀行,交易金額,28818000000,Txn_Bal
9803,高雄銀行,本國銀行,發行金融卡,760493,Issue_Card_Cnt
9803,高雄銀行,本國銀行,流通金融卡,517396,F_Card_Cnt
9803,高雄銀行,本國銀行,ATM裝設數,109,ATM_Cnt
9803,高雄銀行,本國銀行,交易次數,277395,Txn_Cnt
9803,高雄銀行,本國銀行,交易金額,2992000000,Txn_Bal
9803,兆豐國際商業銀行,本國銀行,發行金融卡,3485531,Issue_Card_Cnt
9803,兆豐國際商業銀行,本國銀行,流通金融卡,1919638,F_Card_Cnt
9803,兆豐國際商業銀行,本國銀行,ATM裝設數,502,ATM_Cnt
9803,兆豐國際商業銀行,本國銀行,交易次數,1868061,Txn_Cnt
9803,兆豐國際商業銀行,本國銀行,交易金額,27902000000,Txn_Bal
9803,大台北商業銀行,本國銀行,發行金融卡,48489,Issue_Card_Cnt
9803,大台北商業銀行,本國銀行,流通金融卡,34732,F_Card_Cnt
9803,大台北商業銀行,本國銀行,ATM裝設數,66,ATM_Cnt
9803,大台北商業銀行,本國銀行,交易次數,36655,Txn_Cnt
9803,大台北商業銀行,本國銀行,交易金額,705000000,Txn_Bal
9803,華泰商業銀行,本國銀行,發行金融卡,130334,Issue_Card_Cnt
9803,華泰商業銀行,本國銀行,流通金融卡,97656,F_Card_Cnt
9803,華泰商業銀行,本國銀行,ATM裝設數,92,ATM_Cnt
9803,華泰商業銀行,本國銀行,交易次數,94411,Txn_Cnt
9803,華泰商業銀行,本國銀行,交易金額,893000000,Txn_Bal
9803,臺灣新光商業銀行,本國銀行,發行金融卡,2234513,Issue_Card_Cnt
9803,臺灣新光商業銀行,本國銀行,流通金融卡,1313869,F_Card_Cnt
9803,臺灣新光商業銀行,本國銀行,ATM裝設數,619,ATM_Cnt
9803,臺灣新光商業銀行,本國銀行,交易次數,1376977,Txn_Cnt
9803,臺灣新光商業銀行,本國銀行,交易金額,18921000000,Txn_Bal
9803,陽信商業銀行,本國銀行,發行金融卡,631033,Issue_Card_Cnt
9803,陽信商業銀行,本國銀行,流通金融卡,478493,F_Card_Cnt
9803,陽信商業銀行,本國銀行,ATM裝設數,165,ATM_Cnt
9803,陽信商業銀行,本國銀行,交易次數,190065,Txn_Cnt
9803,陽信商業銀行,本國銀行,交易金額,2222000000,Txn_Bal
9803,板信商業銀行,本國銀行,發行金融卡,636326,Issue_Card_Cnt
9803,板信商業銀行,本國銀行,流通金融卡,412692,F_Card_Cnt
