年月,銀行,銀行類別,項目,數值,英文欄位
9607,總計,全體總和,發行金融卡,141924477,Issue_Card_Cnt
9607,總計,全體總和,流通金融卡,73115827,F_Card_Cnt
9607,總計,全體總和,ATM裝設數,25331,ATM_Cnt
9607,總計,全體總和,交易次數,65905543,Txn_Cnt
9607,總計,全體總和,交易金額,870465000000,Txn_Bal
9607,小計,本國銀行,發行金融卡,102549563,Issue_Card_Cnt
9607,小計,本國銀行,流通金融卡,57481418,F_Card_Cnt
9607,小計,本國銀行,ATM裝設數,20569,ATM_Cnt
9607,小計,本國銀行,交易次數,52053481,Txn_Cnt
9607,小計,本國銀行,交易金額,718230000000,Txn_Bal
9607,中央信託局,本國銀行,發行金融卡,0,Issue_Card_Cnt
9607,中央信託局,本國銀行,流通金融卡,0,F_Card_Cnt
9607,中央信託局,本國銀行,ATM裝設數,0,ATM_Cnt
9607,中央信託局,本國銀行,交易次數,0,Txn_Cnt
9607,中央信託局,本國銀行,交易金額,0,Txn_Bal
9607,臺灣銀行,本國銀行,發行金融卡,4366524,Issue_Card_Cnt
9607,臺灣銀行,本國銀行,流通金融卡,2383413,F_Card_Cnt
9607,臺灣銀行,本國銀行,ATM裝設數,673,ATM_Cnt
9607,臺灣銀行,本國銀行,交易次數,2170557,Txn_Cnt
9607,臺灣銀行,本國銀行,交易金額,37943000000,Txn_Bal
9607,臺灣土地銀行,本國銀行,發行金融卡,4664812,Issue_Card_Cnt
9607,臺灣土地銀行,本國銀行,流通金融卡,1416992,F_Card_Cnt
9607,臺灣土地銀行,本國銀行,ATM裝設數,733,ATM_Cnt
9607,臺灣土地銀行,本國銀行,交易次數,2067118,Txn_Cnt
9607,臺灣土地銀行,本國銀行,交易金額,34313000000,Txn_Bal
9607,合作金庫商業銀行,本國銀行,發行金融卡,7740196,Issue_Card_Cnt
9607,合作金庫商業銀行,本國銀行,流通金融卡,4407485,F_Card_Cnt
9607,合作金庫商業銀行,本國銀行,ATM裝設數,1101,ATM_Cnt
9607,合作金庫商業銀行,本國銀行,交易次數,3085634,Txn_Cnt
9607,合作金庫商業銀行,本國銀行,交易金額,52128000000,Txn_Bal
9607,第一商業銀行,本國銀行,發行金融卡,7174277,Issue_Card_Cnt
9607,第一商業銀行,本國銀行,流通金融卡,3580950,F_Card_Cnt
9607,第一商業銀行,本國銀行,ATM裝設數,822,ATM_Cnt
9607,第一商業銀行,本國銀行,交易次數,2403888,Txn_Cnt
9607,第一商業銀行,本國銀行,交易金額,26888000000,Txn_Bal
9607,華南商業銀行,本國銀行,發行金融卡,8090634,Issue_Card_Cnt
9607,華南商業銀行,本國銀行,流通金融卡,4151260,F_Card_Cnt
9607,華南商業銀行,本國銀行,ATM裝設數,856,ATM_Cnt
9607,華南商業銀行,本國銀行,交易次數,2159296,Txn_Cnt
9607,華南商業銀行,本國銀行,交易金額,25116000000,Txn_Bal
9607,彰化商業銀行,本國銀行,發行金融卡,7271004,Issue_Card_Cnt
9607,彰化商業銀行,本國銀行,流通金融卡,4115982,F_Card_Cnt
9607,彰化商業銀行,本國銀行,ATM裝設數,596,ATM_Cnt
9607,彰化商業銀行,本國銀行,交易次數,2511985,Txn_Cnt
9607,彰化商業銀行,本國銀行,交易金額,47444000000,Txn_Bal
9607,華僑商業銀行,本國銀行,發行金融卡,1293477,Issue_Card_Cnt
9607,華僑商業銀行,本國銀行,流通金融卡,743786,F_Card_Cnt
9607,華僑商業銀行,本國銀行,ATM裝設數,127,ATM_Cnt
9607,華僑商業銀行,本國銀行,交易次數,450571,Txn_Cnt
9607,華僑商業銀行,本國銀行,交易金額,5114000000,Txn_Bal
9607,上海商業儲蓄銀行,本國銀行,發行金融卡,1833018,Issue_Card_Cnt
9607,上海商業儲蓄銀行,本國銀行,流通金融卡,1423705,F_Card_Cnt
9607,上海商業儲蓄銀行,本國銀行,ATM裝設數,299,ATM_Cnt
9607,上海商業儲蓄銀行,本國銀行,交易次數,819182,Txn_Cnt
9607,上海商業儲蓄銀行,本國銀行,交易金額,15295000000,Txn_Bal
9607,台北富邦銀行,本國銀行,發行金融卡,3972343,Issue_Card_Cnt
9607,台北富邦銀行,本國銀行,流通金融卡,2868828,F_Card_Cnt
9607,台北富邦銀行,本國銀行,ATM裝設數,1202,ATM_Cnt
9607,台北富邦銀行,本國銀行,交易次數,2571370,Txn_Cnt
9607,台北富邦銀行,本國銀行,交易金額,33601000000,Txn_Bal
9607,國泰世華商業銀行,本國銀行,發行金融卡,4617186,Issue_Card_Cnt
9607,國泰世華商業銀行,本國銀行,流通金融卡,4221491,F_Card_Cnt
9607,國泰世華商業銀行,本國銀行,ATM裝設數,1733,ATM_Cnt
9607,國泰世華商業銀行,本國銀行,交易次數,3630027,Txn_Cnt
9607,國泰世華商業銀行,本國銀行,交易金額,45350000000,Txn_Bal
9607,高雄銀行,本國銀行,發行金融卡,713011,Issue_Card_Cnt
9607,高雄銀行,本國銀行,流通金融卡,482278,F_Card_Cnt
9607,高雄銀行,本國銀行,ATM裝設數,106,ATM_Cnt
9607,高雄銀行,本國銀行,交易次數,264352,Txn_Cnt
9607,高雄銀行,本國銀行,交易金額,2900000000,Txn_Bal
9607,兆豐國際商業銀行,本國銀行,發行金融卡,3162987,Issue_Card_Cnt
9607,兆豐國際商業銀行,本國銀行,流通金融卡,1764700,F_Card_Cnt
9607,兆豐國際商業銀行,本國銀行,ATM裝設數,487,ATM_Cnt
9607,兆豐國際商業銀行,本國銀行,交易次數,1877332,Txn_Cnt
9607,兆豐國際商業銀行,本國銀行,交易金額,62472000000,Txn_Bal
9607,稻江商業銀行,本國銀行,發行金融卡,36298,Issue_Card_Cnt
9607,稻江商業銀行,本國銀行,流通金融卡,28594,F_Card_Cnt
9607,稻江商業銀行,本國銀行,ATM裝設數,40,ATM_Cnt
9607,稻江商業銀行,本國銀行,交易次數,39125,Txn_Cnt
9607,稻江商業銀行,本國銀行,交易金額,820000000,Txn_Bal
9607,華泰商業銀行,本國銀行,發行金融卡,296722,Issue_Card_Cnt
9607,華泰商業銀行,本國銀行,流通金融卡,130265,F_Card_Cnt
9607,華泰商業銀行,本國銀行,ATM裝設數,98,ATM_Cnt
9607,華泰商業銀行,本國銀行,交易次數,155273,Txn_Cnt
9607,華泰商業銀行,本國銀行,交易金額,7490000000,Txn_Bal
9607,臺灣新光商業銀行,本國銀行,發行金融卡,2047080,Issue_Card_Cnt
9607,臺灣新光商業銀行,本國銀行,流通金融卡,1692408,F_Card_Cnt
9607,臺灣新光商業銀行,本國銀行,ATM裝設數,622,ATM_Cnt
9607,臺灣新光商業銀行,本國銀行,交易次數,1359861,Txn_Cnt
9607,臺灣新光商業銀行,本國銀行,交易金額,23055000000,Txn_Bal
9607,陽信商業銀行,本國銀行,發行金融卡,567759,Issue_Card_Cnt
9607,陽信商業銀行,本國銀行,流通金融卡,439945,F_Card_Cnt
9607,陽信商業銀行,本國銀行,ATM裝設數,164,ATM_Cnt
9607,陽信商業銀行,本國銀行,交易次數,278668,Txn_Cnt
9607,陽信商業銀行,本國銀行,交易金額,3689000000,Txn_Bal
9607,板信商業銀行,本國銀行,發行金融卡,596920,Issue_Card_Cnt
9607,板信商業銀行,本國銀行,流通金融卡,389997,F_Card_Cnt
9607,板信商業銀行,本國銀行,ATM裝設數,131,ATM_Cnt
9607,板信商業銀行,本國銀行,交易次數,174808,Txn_Cnt
9607,板信商業銀行,本國銀行,交易金額,2171000000,Txn_Bal
9607,三信商業銀行,本國銀行,發行金融卡,241843,Issue_Card_Cnt
9607,三信商業銀行,本國銀行,流通金融卡,146730,F_Card_Cnt
9607,三信商業銀行,本國銀行,ATM裝設數,74,ATM_Cnt
9607,三信商業銀行,本國銀行,交易次數,116130,Txn_Cnt
9607,三信商業銀行,本國銀行,交易金額,1377000000,Txn_Bal
9607,聯邦商業銀行,本國銀行,發行金融卡,2097354,Issue_Card_Cnt
9607,聯邦商業銀行,本國銀行,流通金融卡,668843,F_Card_Cnt
9607,聯邦商業銀行,本國銀行,ATM裝設數,237,ATM_Cnt
9607,聯邦商業銀行,本國銀行,交易次數,927143,Txn_Cnt
9607,聯邦商業銀行,本國銀行,交易金額,29270000000,Txn_Bal
9607,中華商業銀行,本國銀行,發行金融卡,1659053,Issue_Card_Cnt
9607,中華商業銀行,本國銀行,流通金融卡,658915,F_Card_Cnt
9607,中華商業銀行,本國銀行,ATM裝設數,91,ATM_Cnt
9607,中華商業銀行,本國銀行,交易次數,163694,Txn_Cnt
9607,中華商業銀行,本國銀行,交易金額,2620000000,Txn_Bal
9607,遠東國際商業銀行,本國銀行,發行金融卡,957625,Issue_Card_Cnt
9607,遠東國際商業銀行,本國銀行,流通金融卡,367793,F_Card_Cnt
9607,遠東國際商業銀行,本國銀行,ATM裝設數,133,ATM_Cnt
9607,遠東國際商業銀行,本國銀行,交易次數,366629,Txn_Cnt
9607,遠東國際商業銀行,本國銀行,交易金額,4279000000,Txn_Bal
9607,復華商業銀行,本國銀行,發行金融卡,1047723,Issue_Card_Cnt
9607,復華商業銀行,本國銀行,流通金融卡,661401,F_Card_Cnt
9607,復華商業銀行,本國銀行,ATM裝設數,306,ATM_Cnt
9607,復華商業銀行,本國銀行,交易次數,299311,Txn_Cnt
9607,復華商業銀行,本國銀行,交易金額,4605000000,Txn_Bal
9607,永豐商業銀行,本國銀行,發行金融卡,3278377,Issue_Card_Cnt
9607,永豐商業銀行,本國銀行,流通金融卡,1574094,F_Card_Cnt
9607,永豐商業銀行,本國銀行,ATM裝設數,493,ATM_Cnt
9607,永豐商業銀行,本國銀行,交易次數,980230,Txn_Cnt
9607,永豐商業銀行,本國銀行,交易金額,9058000000,Txn_Bal
9607,玉山商業銀行,本國銀行,發行金融卡,2192115,Issue_Card_Cnt
9607,玉山商業銀行,本國銀行,流通金融卡,1656603,F_Card_Cnt
9607,玉山商業銀行,本國銀行,ATM裝設數,403,ATM_Cnt
9607,玉山商業銀行,本國銀行,交易次數,1552558,Txn_Cnt
9607,玉山商業銀行,本國銀行,交易金額,23941000000,Txn_Bal
9607,萬泰商業銀行,本國銀行,發行金融卡,3569064,Issue_Card_Cnt
9607,萬泰商業銀行,本國銀行,流通金融卡,1884487,F_Card_Cnt
9607,萬泰商業銀行,本國銀行,ATM裝設數,401,ATM_Cnt
9607,萬泰商業銀行,本國銀行,交易次數,462270,Txn_Cnt
9607,萬泰商業銀行,本國銀行,交易金額,5519000000,Txn_Bal
9607,寶華商業銀行,本國銀行,發行金融卡,968458,Issue_Card_Cnt
9607,寶華商業銀行,本國銀行,流通金融卡,600807,F_Card_Cnt
9607,寶華商業銀行,本國銀行,ATM裝設數,78,ATM_Cnt
9607,寶華商業銀行,本國銀行,交易次數,174320,Txn_Cnt
9607,寶華商業銀行,本國銀行,交易金額,2257000000,Txn_Bal
9607,台新國際商業銀行,本國銀行,發行金融卡,5760024,Issue_Card_Cnt
9607,台新國際商業銀行,本國銀行,流通金融卡,3416736,F_Card_Cnt
9607,台新國際商業銀行,本國銀行,ATM裝設數,2632,ATM_Cnt
9607,台新國際商業銀行,本國銀行,交易次數,8612759,Txn_Cnt
9607,台新國際商業銀行,本國銀行,交易金額,71191000000,Txn_Bal
9607,大眾商業銀行,本國銀行,發行金融卡,2090666,Issue_Card_Cnt
9607,大眾商業銀行,本國銀行,流通金融卡,395511,F_Card_Cnt
9607,大眾商業銀行,本國銀行,ATM裝設數,128,ATM_Cnt
9607,大眾商業銀行,本國銀行,交易次數,325488,Txn_Cnt
