年月,銀行,銀行類別,項目,數值,英文欄位
9804,總計,全體總和,發行金融卡,144993139,Issue_Card_Cnt
9804,總計,全體總和,流通金融卡,73138701,F_Card_Cnt
9804,總計,全體總和,ATM裝設數,25426,ATM_Cnt
9804,總計,全體總和,交易次數,51949921,Txn_Cnt
9804,總計,全體總和,交易金額,622142000000,Txn_Bal
9804,小計,本國銀行,發行金融卡,100339778,Issue_Card_Cnt
9804,小計,本國銀行,流通金融卡,56148760,F_Card_Cnt
9804,小計,本國銀行,ATM裝設數,20338,ATM_Cnt
9804,小計,本國銀行,交易次數,38131170,Txn_Cnt
9804,小計,本國銀行,交易金額,488146000000,Txn_Bal
9804,臺灣銀行,本國銀行,發行金融卡,5003214,Issue_Card_Cnt
9804,臺灣銀行,本國銀行,流通金融卡,2807140,F_Card_Cnt
9804,臺灣銀行,本國銀行,ATM裝設數,679,ATM_Cnt
9804,臺灣銀行,本國銀行,交易次數,2179674,Txn_Cnt
9804,臺灣銀行,本國銀行,交易金額,34260000000,Txn_Bal
9804,臺灣土地銀行,本國銀行,發行金融卡,5278146,Issue_Card_Cnt
9804,臺灣土地銀行,本國銀行,流通金融卡,1843457,F_Card_Cnt
9804,臺灣土地銀行,本國銀行,ATM裝設數,791,ATM_Cnt
9804,臺灣土地銀行,本國銀行,交易次數,1707973,Txn_Cnt
9804,臺灣土地銀行,本國銀行,交易金額,19768000000,Txn_Bal
9804,合作金庫商業銀行,本國銀行,發行金融卡,6542037,Issue_Card_Cnt
9804,合作金庫商業銀行,本國銀行,流通金融卡,4395184,F_Card_Cnt
9804,合作金庫商業銀行,本國銀行,ATM裝設數,1182,ATM_Cnt
9804,合作金庫商業銀行,本國銀行,交易次數,3064112,Txn_Cnt
9804,合作金庫商業銀行,本國銀行,交易金額,44711000000,Txn_Bal
9804,第一商業銀行,本國銀行,發行金融卡,7633158,Issue_Card_Cnt
9804,第一商業銀行,本國銀行,流通金融卡,3802976,F_Card_Cnt
9804,第一商業銀行,本國銀行,ATM裝設數,789,ATM_Cnt
9804,第一商業銀行,本國銀行,交易次數,2259429,Txn_Cnt
9804,第一商業銀行,本國銀行,交易金額,24254000000,Txn_Bal
9804,華南商業銀行,本國銀行,發行金融卡,8635835,Issue_Card_Cnt
9804,華南商業銀行,本國銀行,流通金融卡,4423796,F_Card_Cnt
9804,華南商業銀行,本國銀行,ATM裝設數,766,ATM_Cnt
9804,華南商業銀行,本國銀行,交易次數,2514424,Txn_Cnt
9804,華南商業銀行,本國銀行,交易金額,25901000000,Txn_Bal
9804,彰化商業銀行,本國銀行,發行金融卡,7647916,Issue_Card_Cnt
9804,彰化商業銀行,本國銀行,流通金融卡,4305302,F_Card_Cnt
9804,彰化商業銀行,本國銀行,ATM裝設數,622,ATM_Cnt
9804,彰化商業銀行,本國銀行,交易次數,2309830,Txn_Cnt
9804,彰化商業銀行,本國銀行,交易金額,36645000000,Txn_Bal
9804,花旗,本國銀行,發行金融卡,1323611,Issue_Card_Cnt
9804,花旗,本國銀行,流通金融卡,734361,F_Card_Cnt
9804,花旗,本國銀行,ATM裝設數,89,ATM_Cnt
9804,花旗,本國銀行,交易次數,230925,Txn_Cnt
9804,花旗,本國銀行,交易金額,2582000000,Txn_Bal
9804,上海商業儲蓄銀行,本國銀行,發行金融卡,1958810,Issue_Card_Cnt
9804,上海商業儲蓄銀行,本國銀行,流通金融卡,1115162,F_Card_Cnt
9804,上海商業儲蓄銀行,本國銀行,ATM裝設數,275,ATM_Cnt
9804,上海商業儲蓄銀行,本國銀行,交易次數,633838,Txn_Cnt
9804,上海商業儲蓄銀行,本國銀行,交易金額,6648000000,Txn_Bal
9804,台北富邦銀行,本國銀行,發行金融卡,4392790,Issue_Card_Cnt
9804,台北富邦銀行,本國銀行,流通金融卡,3091525,F_Card_Cnt
9804,台北富邦銀行,本國銀行,ATM裝設數,1308,ATM_Cnt
9804,台北富邦銀行,本國銀行,交易次數,2244229,Txn_Cnt
9804,台北富邦銀行,本國銀行,交易金額,24461000000,Txn_Bal
9804,國泰世華商業銀行,本國銀行,發行金融卡,5121270,Issue_Card_Cnt
9804,國泰世華商業銀行,本國銀行,流通金融卡,4628039,F_Card_Cnt
9804,國泰世華商業銀行,本國銀行,ATM裝設數,1742,ATM_Cnt
9804,國泰世華商業銀行,本國銀行,交易次數,3109718,Txn_Cnt
9804,國泰世華商業銀行,本國銀行,交易金額,29811000000,Txn_Bal
9804,高雄銀行,本國銀行,發行金融卡,761984,Issue_Card_Cnt
9804,高雄銀行,本國銀行,流通金融卡,518276,F_Card_Cnt
9804,高雄銀行,本國銀行,ATM裝設數,111,ATM_Cnt
9804,高雄銀行,本國銀行,交易次數,265015,Txn_Cnt
9804,高雄銀行,本國銀行,交易金額,2878000000,Txn_Bal
9804,兆豐國際商業銀行,本國銀行,發行金融卡,3496282,Issue_Card_Cnt
9804,兆豐國際商業銀行,本國銀行,流通金融卡,1923446,F_Card_Cnt
9804,兆豐國際商業銀行,本國銀行,ATM裝設數,503,ATM_Cnt
9804,兆豐國際商業銀行,本國銀行,交易次數,1810427,Txn_Cnt
9804,兆豐國際商業銀行,本國銀行,交易金額,28189000000,Txn_Bal
9804,大台北商業銀行,本國銀行,發行金融卡,49717,Issue_Card_Cnt
9804,大台北商業銀行,本國銀行,流通金融卡,35770,F_Card_Cnt
9804,大台北商業銀行,本國銀行,ATM裝設數,71,ATM_Cnt
9804,大台北商業銀行,本國銀行,交易次數,34924,Txn_Cnt
9804,大台北商業銀行,本國銀行,交易金額,696000000,Txn_Bal
9804,華泰商業銀行,本國銀行,發行金融卡,134781,Issue_Card_Cnt
9804,華泰商業銀行,本國銀行,流通金融卡,102031,F_Card_Cnt
9804,華泰商業銀行,本國銀行,ATM裝設數,90,ATM_Cnt
9804,華泰商業銀行,本國銀行,交易次數,92881,Txn_Cnt
9804,華泰商業銀行,本國銀行,交易金額,889000000,Txn_Bal
9804,臺灣新光商業銀行,本國銀行,發行金融卡,2241196,Issue_Card_Cnt
9804,臺灣新光商業銀行,本國銀行,流通金融卡,1318832,F_Card_Cnt
9804,臺灣新光商業銀行,本國銀行,ATM裝設數,618,ATM_Cnt
9804,臺灣新光商業銀行,本國銀行,交易次數,1344169,Txn_Cnt
9804,臺灣新光商業銀行,本國銀行,交易金額,19426000000,Txn_Bal
9804,陽信商業銀行,本國銀行,發行金融卡,633214,Issue_Card_Cnt
9804,陽信商業銀行,本國銀行,流通金融卡,479653,F_Card_Cnt
9804,陽信商業銀行,本國銀行,ATM裝設數,164,ATM_Cnt
9804,陽信商業銀行,本國銀行,交易次數,182394,Txn_Cnt
9804,陽信商業銀行,本國銀行,交易金額,2199000000,Txn_Bal
9804,板信商業銀行,本國銀行,發行金融卡,638396,Issue_Card_Cnt
9804,板信商業銀行,本國銀行,流通金融卡,413903,F_Card_Cnt
9804,板信商業銀行,本國銀行,ATM裝設數,132,ATM_Cnt
9804,板信商業銀行,本國銀行,交易次數,170976,Txn_Cnt
9804,板信商業銀行,本國銀行,交易金額,2074000000,Txn_Bal
9804,三信商業銀行,本國銀行,發行金融卡,115805,Issue_Card_Cnt
9804,三信商業銀行,本國銀行,流通金融卡,112685,F_Card_Cnt
9804,三信商業銀行,本國銀行,ATM裝設數,72,ATM_Cnt
9804,三信商業銀行,本國銀行,交易次數,109397,Txn_Cnt
9804,三信商業銀行,本國銀行,交易金額,1179000000,Txn_Bal
9804,聯邦商業銀行,本國銀行,發行金融卡,2220287,Issue_Card_Cnt
9804,聯邦商業銀行,本國銀行,流通金融卡,758148,F_Card_Cnt
9804,聯邦商業銀行,本國銀行,ATM裝設數,337,ATM_Cnt
9804,聯邦商業銀行,本國銀行,交易次數,455734,Txn_Cnt
9804,聯邦商業銀行,本國銀行,交易金額,4758000000,Txn_Bal
9804,遠東國際商業銀行,本國銀行,發行金融卡,1039666,Issue_Card_Cnt
9804,遠東國際商業銀行,本國銀行,流通金融卡,403304,F_Card_Cnt
9804,遠東國際商業銀行,本國銀行,ATM裝設數,135,ATM_Cnt
9804,遠東國際商業銀行,本國銀行,交易次數,322913,Txn_Cnt
9804,遠東國際商業銀行,本國銀行,交易金額,3335000000,Txn_Bal
9804,元大商業銀行,本國銀行,發行金融卡,604510,Issue_Card_Cnt
9804,元大商業銀行,本國銀行,流通金融卡,554709,F_Card_Cnt
9804,元大商業銀行,本國銀行,ATM裝設數,301,ATM_Cnt
9804,元大商業銀行,本國銀行,交易次數,436352,Txn_Cnt
9804,元大商業銀行,本國銀行,交易金額,5324000000,Txn_Bal
9804,永豐商業銀行,本國銀行,發行金融卡,3541488,Issue_Card_Cnt
9804,永豐商業銀行,本國銀行,流通金融卡,1670808,F_Card_Cnt
9804,永豐商業銀行,本國銀行,ATM裝設數,411,ATM_Cnt
9804,永豐商業銀行,本國銀行,交易次數,1168638,Txn_Cnt
9804,永豐商業銀行,本國銀行,交易金額,25790000000,Txn_Bal
9804,玉山商業銀行,本國銀行,發行金融卡,2668630,Issue_Card_Cnt
9804,玉山商業銀行,本國銀行,流通金融卡,2026015,F_Card_Cnt
9804,玉山商業銀行,本國銀行,ATM裝設數,435,ATM_Cnt
9804,玉山商業銀行,本國銀行,交易次數,1748756,Txn_Cnt
9804,玉山商業銀行,本國銀行,交易金額,23457000000,Txn_Bal
9804,萬泰商業銀行,本國銀行,發行金融卡,3739200,Issue_Card_Cnt
9804,萬泰商業銀行,本國銀行,流通金融卡,1814526,F_Card_Cnt
9804,萬泰商業銀行,本國銀行,ATM裝設數,155,ATM_Cnt
9804,萬泰商業銀行,本國銀行,交易次數,108655,Txn_Cnt
9804,萬泰商業銀行,本國銀行,交易金額,1629000000,Txn_Bal
9804,台新國際商業銀行,本國銀行,發行金融卡,5086329,Issue_Card_Cnt
9804,台新國際商業銀行,本國銀行,流通金融卡,2620510,F_Card_Cnt
9804,台新國際商業銀行,本國銀行,ATM裝設數,2611,ATM_Cnt
9804,台新國際商業銀行,本國銀行,交易次數,1066716,Txn_Cnt
9804,台新國際商業銀行,本國銀行,交易金額,10460000000,Txn_Bal
9804,大眾商業銀行,本國銀行,發行金融卡,2158902,Issue_Card_Cnt
9804,大眾商業銀行,本國銀行,流通金融卡,451460,F_Card_Cnt
9804,大眾商業銀行,本國銀行,ATM裝設數,128,ATM_Cnt
9804,大眾商業銀行,本國銀行,交易次數,262765,Txn_Cnt
9804,大眾商業銀行,本國銀行,交易金額,2748000000,Txn_Bal
9804,日盛國際商業銀行,本國銀行,發行金融卡,1747045,Issue_Card_Cnt
9804,日盛國際商業銀行,本國銀行,流通金融卡,939746,F_Card_Cnt
9804,日盛國際商業銀行,本國銀行,ATM裝設數,120,ATM_Cnt
9804,日盛國際商業銀行,本國銀行,交易次數,77993,Txn_Cnt
9804,日盛國際商業銀行,本國銀行,交易金額,1135000000,Txn_Bal
9804,安泰商業銀行,本國銀行,發行金融卡,968662,Issue_Card_Cnt
9804,安泰商業銀行,本國銀行,流通金融卡,597999,F_Card_Cnt
9804,安泰商業銀行,本國銀行,ATM裝設數,127,ATM_Cnt
9804,安泰商業銀行,本國銀行,交易次數,250736,Txn_Cnt
9804,安泰商業銀行,本國銀行,交易金額,2580000000,Txn_Bal
9804,中國信託商業銀行,本國銀行,發行金融卡,3650312,Issue_Card_Cnt
9804,中國信託商業銀行,本國銀行,流通金融卡,2613682,F_Card_Cnt
9804,中國信託商業銀行,本國銀行,ATM裝設數,4397,ATM_Cnt
9804,中國信託商業銀行,本國銀行,交易次數,5365363,Txn_Cnt
9804,中國信託商業銀行,本國銀行,交易金額,59412000000,Txn_Bal
9804,慶豐商業銀行,本國銀行,發行金融卡,759294,Issue_Card_Cnt
9804,慶豐商業銀行,本國銀行,流通金融卡,411256,F_Card_Cnt
9804,慶豐商業銀行,本國銀行,ATM裝設數,66,ATM_Cnt
9804,慶豐商業銀行,本國銀行,交易次數,66931,Txn_Cnt
9804,慶豐商業銀行,本國銀行,交易金額,693000000,Txn_Bal
9804,臺灣中小企業銀行,本國銀行,發行金融卡,4785740,Issue_Card_Cnt
9804,臺灣中小企業銀行,本國銀行,流通金融卡,1954948,F_Card_Cnt
9804,臺灣中小企業銀行,本國銀行,ATM裝設數,448,ATM_Cnt
9804,臺灣中小企業銀行,本國銀行,交易次數,1791162,Txn_Cnt
9804,臺灣中小企業銀行,本國銀行,交易金額,26922000000,Txn_Bal
9804,渣打國際商業銀行,本國銀行,發行金融卡,3198071,Issue_Card_Cnt
9804,渣打國際商業銀行,本國銀行,流通金融卡,2360254,F_Card_Cnt
9804,渣打國際商業銀行,本國銀行,ATM裝設數,358,ATM_Cnt
9804,渣打國際商業銀行,本國銀行,交易次數,475968,Txn_Cnt
9804,渣打國際商業銀行,本國銀行,交易金額,6257000000,Txn_Bal
9804,台中商業銀行,本國銀行,發行金融卡,1731773,Issue_Card_Cnt
9804,台中商業銀行,本國銀行,流通金融卡,726024,F_Card_Cnt
9804,台中商業銀行,本國銀行,ATM裝設數,177,ATM_Cnt
9804,台中商業銀行,本國銀行,交易次數,92663,Txn_Cnt
9804,台中商業銀行,本國銀行,交易金額,5043000000,Txn_Bal
9804,京城商業銀行,本國銀行,發行金融卡,831707,Issue_Card_Cnt
9804,京城商業銀行,本國銀行,流通金融卡,193833,F_Card_Cnt
9804,京城商業銀行,本國銀行,ATM裝設數,128,ATM_Cnt
9804,京城商業銀行,本國銀行,交易次數,175490,Txn_Cnt
9804,京城商業銀行,本國銀行,交易金額,2031000000,Txn_Bal
9804,外國銀行在台分行,本國銀行,發行金融卡,3137083,Issue_Card_Cnt
9804,外國銀行在台分行,本國銀行,流通金融卡,1336801,F_Card_Cnt
