年月,銀行,銀行類別,項目,數值,英文欄位
9703,總計,全體總和,發行金融卡,140046541,Issue_Card_Cnt
9703,總計,全體總和,流通金融卡,72457288,F_Card_Cnt
9703,總計,全體總和,ATM裝設數,25138,ATM_Cnt
9703,總計,全體總和,交易次數,64717924,Txn_Cnt
9703,總計,全體總和,交易金額,905890000000,Txn_Bal
9703,小計,本國銀行,發行金融卡,99120917,Issue_Card_Cnt
9703,小計,本國銀行,流通金融卡,56472888,F_Card_Cnt
9703,小計,本國銀行,ATM裝設數,20130,ATM_Cnt
9703,小計,本國銀行,交易次數,50015880,Txn_Cnt
9703,小計,本國銀行,交易金額,763184000000,Txn_Bal
9703,臺灣銀行,本國銀行,發行金融卡,4597892,Issue_Card_Cnt
9703,臺灣銀行,本國銀行,流通金融卡,2532247,F_Card_Cnt
9703,臺灣銀行,本國銀行,ATM裝設數,677,ATM_Cnt
9703,臺灣銀行,本國銀行,交易次數,2126091,Txn_Cnt
9703,臺灣銀行,本國銀行,交易金額,35774000000,Txn_Bal
9703,臺灣土地銀行,本國銀行,發行金融卡,4899769,Issue_Card_Cnt
9703,臺灣土地銀行,本國銀行,流通金融卡,1582001,F_Card_Cnt
9703,臺灣土地銀行,本國銀行,ATM裝設數,766,ATM_Cnt
9703,臺灣土地銀行,本國銀行,交易次數,2085565,Txn_Cnt
9703,臺灣土地銀行,本國銀行,交易金額,31867000000,Txn_Bal
9703,合作金庫商業銀行,本國銀行,發行金融卡,6303824,Issue_Card_Cnt
9703,合作金庫商業銀行,本國銀行,流通金融卡,4050619,F_Card_Cnt
9703,合作金庫商業銀行,本國銀行,ATM裝設數,1142,ATM_Cnt
9703,合作金庫商業銀行,本國銀行,交易次數,3025347,Txn_Cnt
9703,合作金庫商業銀行,本國銀行,交易金額,47705000000,Txn_Bal
9703,第一商業銀行,本國銀行,發行金融卡,7369438,Issue_Card_Cnt
9703,第一商業銀行,本國銀行,流通金融卡,3650785,F_Card_Cnt
9703,第一商業銀行,本國銀行,ATM裝設數,804,ATM_Cnt
9703,第一商業銀行,本國銀行,交易次數,2226958,Txn_Cnt
9703,第一商業銀行,本國銀行,交易金額,24015000000,Txn_Bal
9703,華南商業銀行,本國銀行,發行金融卡,8337221,Issue_Card_Cnt
9703,華南商業銀行,本國銀行,流通金融卡,4286587,F_Card_Cnt
9703,華南商業銀行,本國銀行,ATM裝設數,763,ATM_Cnt
9703,華南商業銀行,本國銀行,交易次數,1868933,Txn_Cnt
9703,華南商業銀行,本國銀行,交易金額,21278000000,Txn_Bal
9703,彰化商業銀行,本國銀行,發行金融卡,7432592,Issue_Card_Cnt
9703,彰化商業銀行,本國銀行,流通金融卡,4196882,F_Card_Cnt
9703,彰化商業銀行,本國銀行,ATM裝設數,621,ATM_Cnt
9703,彰化商業銀行,本國銀行,交易次數,2419916,Txn_Cnt
9703,彰化商業銀行,本國銀行,交易金額,42323000000,Txn_Bal
9703,花旗,本國銀行,發行金融卡,1308026,Issue_Card_Cnt
9703,花旗,本國銀行,流通金融卡,742376,F_Card_Cnt
9703,花旗,本國銀行,ATM裝設數,123,ATM_Cnt
9703,花旗,本國銀行,交易次數,377693,Txn_Cnt
9703,花旗,本國銀行,交易金額,4166000000,Txn_Bal
9703,上海商業儲蓄銀行,本國銀行,發行金融卡,1882181,Issue_Card_Cnt
9703,上海商業儲蓄銀行,本國銀行,流通金融卡,1458109,F_Card_Cnt
9703,上海商業儲蓄銀行,本國銀行,ATM裝設數,290,ATM_Cnt
9703,上海商業儲蓄銀行,本國銀行,交易次數,549229,Txn_Cnt
9703,上海商業儲蓄銀行,本國銀行,交易金額,6528000000,Txn_Bal
9703,台北富邦銀行,本國銀行,發行金融卡,4149448,Issue_Card_Cnt
9703,台北富邦銀行,本國銀行,流通金融卡,2964382,F_Card_Cnt
9703,台北富邦銀行,本國銀行,ATM裝設數,1321,ATM_Cnt
9703,台北富邦銀行,本國銀行,交易次數,2700738,Txn_Cnt
9703,台北富邦銀行,本國銀行,交易金額,31236000000,Txn_Bal
9703,國泰世華商業銀行,本國銀行,發行金融卡,4829603,Issue_Card_Cnt
9703,國泰世華商業銀行,本國銀行,流通金融卡,4396521,F_Card_Cnt
9703,國泰世華商業銀行,本國銀行,ATM裝設數,1667,ATM_Cnt
9703,國泰世華商業銀行,本國銀行,交易次數,3294703,Txn_Cnt
9703,國泰世華商業銀行,本國銀行,交易金額,35017000000,Txn_Bal
9703,高雄銀行,本國銀行,發行金融卡,734052,Issue_Card_Cnt
9703,高雄銀行,本國銀行,流通金融卡,499504,F_Card_Cnt
9703,高雄銀行,本國銀行,ATM裝設數,109,ATM_Cnt
9703,高雄銀行,本國銀行,交易次數,249152,Txn_Cnt
9703,高雄銀行,本國銀行,交易金額,2684000000,Txn_Bal
9703,兆豐國際商業銀行,本國銀行,發行金融卡,3297890,Issue_Card_Cnt
9703,兆豐國際商業銀行,本國銀行,流通金融卡,1837778,F_Card_Cnt
9703,兆豐國際商業銀行,本國銀行,ATM裝設數,489,ATM_Cnt
9703,兆豐國際商業銀行,本國銀行,交易次數,2251768,Txn_Cnt
9703,兆豐國際商業銀行,本國銀行,交易金額,184782000000,Txn_Bal
9703,稻江商業銀行,本國銀行,發行金融卡,40952,Issue_Card_Cnt
9703,稻江商業銀行,本國銀行,流通金融卡,30257,F_Card_Cnt
9703,稻江商業銀行,本國銀行,ATM裝設數,40,ATM_Cnt
9703,稻江商業銀行,本國銀行,交易次數,36189,Txn_Cnt
9703,稻江商業銀行,本國銀行,交易金額,739000000,Txn_Bal
9703,華泰商業銀行,本國銀行,發行金融卡,308393,Issue_Card_Cnt
9703,華泰商業銀行,本國銀行,流通金融卡,138140,F_Card_Cnt
9703,華泰商業銀行,本國銀行,ATM裝設數,97,ATM_Cnt
9703,華泰商業銀行,本國銀行,交易次數,147806,Txn_Cnt
9703,華泰商業銀行,本國銀行,交易金額,6517000000,Txn_Bal
9703,臺灣新光商業銀行,本國銀行,發行金融卡,2132840,Issue_Card_Cnt
9703,臺灣新光商業銀行,本國銀行,流通金融卡,1767125,F_Card_Cnt
9703,臺灣新光商業銀行,本國銀行,ATM裝設數,614,ATM_Cnt
9703,臺灣新光商業銀行,本國銀行,交易次數,1343055,Txn_Cnt
9703,臺灣新光商業銀行,本國銀行,交易金額,21000000000,Txn_Bal
9703,陽信商業銀行,本國銀行,發行金融卡,595557,Issue_Card_Cnt
9703,陽信商業銀行,本國銀行,流通金融卡,457940,F_Card_Cnt
9703,陽信商業銀行,本國銀行,ATM裝設數,164,ATM_Cnt
9703,陽信商業銀行,本國銀行,交易次數,198554,Txn_Cnt
9703,陽信商業銀行,本國銀行,交易金額,2438000000,Txn_Bal
9703,板信商業銀行,本國銀行,發行金融卡,613082,Issue_Card_Cnt
9703,板信商業銀行,本國銀行,流通金融卡,399797,F_Card_Cnt
9703,板信商業銀行,本國銀行,ATM裝設數,130,ATM_Cnt
9703,板信商業銀行,本國銀行,交易次數,172895,Txn_Cnt
9703,板信商業銀行,本國銀行,交易金額,2161000000,Txn_Bal
9703,三信商業銀行,本國銀行,發行金融卡,250836,Issue_Card_Cnt
9703,三信商業銀行,本國銀行,流通金融卡,155474,F_Card_Cnt
9703,三信商業銀行,本國銀行,ATM裝設數,73,ATM_Cnt
9703,三信商業銀行,本國銀行,交易次數,108160,Txn_Cnt
9703,三信商業銀行,本國銀行,交易金額,1227000000,Txn_Bal
9703,聯邦商業銀行,本國銀行,發行金融卡,2151115,Issue_Card_Cnt
9703,聯邦商業銀行,本國銀行,流通金融卡,700746,F_Card_Cnt
9703,聯邦商業銀行,本國銀行,ATM裝設數,293,ATM_Cnt
9703,聯邦商業銀行,本國銀行,交易次數,891195,Txn_Cnt
9703,聯邦商業銀行,本國銀行,交易金額,25067000000,Txn_Bal
9703,中華商業銀行,本國銀行,發行金融卡,0,Issue_Card_Cnt
9703,中華商業銀行,本國銀行,流通金融卡,0,F_Card_Cnt
9703,中華商業銀行,本國銀行,ATM裝設數,0,ATM_Cnt
9703,中華商業銀行,本國銀行,交易次數,0,Txn_Cnt
9703,中華商業銀行,本國銀行,交易金額,0,Txn_Bal
9703,遠東國際商業銀行,本國銀行,發行金融卡,990365,Issue_Card_Cnt
9703,遠東國際商業銀行,本國銀行,流通金融卡,387609,F_Card_Cnt
9703,遠東國際商業銀行,本國銀行,ATM裝設數,133,ATM_Cnt
9703,遠東國際商業銀行,本國銀行,交易次數,342399,Txn_Cnt
9703,遠東國際商業銀行,本國銀行,交易金額,3799000000,Txn_Bal
9703,元大商業銀行,本國銀行,發行金融卡,1185760,Issue_Card_Cnt
9703,元大商業銀行,本國銀行,流通金融卡,772941,F_Card_Cnt
9703,元大商業銀行,本國銀行,ATM裝設數,256,ATM_Cnt
9703,元大商業銀行,本國銀行,交易次數,235166,Txn_Cnt
9703,元大商業銀行,本國銀行,交易金額,3311000000,Txn_Bal
9703,永豐商業銀行,本國銀行,發行金融卡,3403451,Issue_Card_Cnt
9703,永豐商業銀行,本國銀行,流通金融卡,1605371,F_Card_Cnt
9703,永豐商業銀行,本國銀行,ATM裝設數,445,ATM_Cnt
9703,永豐商業銀行,本國銀行,交易次數,707787,Txn_Cnt
9703,永豐商業銀行,本國銀行,交易金額,10490000000,Txn_Bal
9703,玉山商業銀行,本國銀行,發行金融卡,2375319,Issue_Card_Cnt
9703,玉山商業銀行,本國銀行,流通金融卡,1799249,F_Card_Cnt
9703,玉山商業銀行,本國銀行,ATM裝設數,417,ATM_Cnt
9703,玉山商業銀行,本國銀行,交易次數,1628788,Txn_Cnt
9703,玉山商業銀行,本國銀行,交易金額,23323000000,Txn_Bal
9703,萬泰商業銀行,本國銀行,發行金融卡,3639026,Issue_Card_Cnt
9703,萬泰商業銀行,本國銀行,流通金融卡,1881053,F_Card_Cnt
9703,萬泰商業銀行,本國銀行,ATM裝設數,352,ATM_Cnt
9703,萬泰商業銀行,本國銀行,交易次數,358070,Txn_Cnt
9703,萬泰商業銀行,本國銀行,交易金額,4016000000,Txn_Bal
9703,寶華商業銀行,本國銀行,發行金融卡,974118,Issue_Card_Cnt
9703,寶華商業銀行,本國銀行,流通金融卡,596270,F_Card_Cnt
9703,寶華商業銀行,本國銀行,ATM裝設數,75,ATM_Cnt
9703,寶華商業銀行,本國銀行,交易次數,122277,Txn_Cnt
9703,寶華商業銀行,本國銀行,交易金額,1444000000,Txn_Bal
9703,台新國際商業銀行,本國銀行,發行金融卡,6460082,Issue_Card_Cnt
9703,台新國際商業銀行,本國銀行,流通金融卡,3641276,F_Card_Cnt
9703,台新國際商業銀行,本國銀行,ATM裝設數,2626,ATM_Cnt
9703,台新國際商業銀行,本國銀行,交易次數,8641390,Txn_Cnt
9703,台新國際商業銀行,本國銀行,交易金額,67886000000,Txn_Bal
9703,大眾商業銀行,本國銀行,發行金融卡,2121332,Issue_Card_Cnt
9703,大眾商業銀行,本國銀行,流通金融卡,421365,F_Card_Cnt
9703,大眾商業銀行,本國銀行,ATM裝設數,129,ATM_Cnt
9703,大眾商業銀行,本國銀行,交易次數,286931,Txn_Cnt
9703,大眾商業銀行,本國銀行,交易金額,3167000000,Txn_Bal
9703,日盛國際商業銀行,本國銀行,發行金融卡,1695866,Issue_Card_Cnt
9703,日盛國際商業銀行,本國銀行,流通金融卡,912268,F_Card_Cnt
9703,日盛國際商業銀行,本國銀行,ATM裝設數,169,ATM_Cnt
9703,日盛國際商業銀行,本國銀行,交易次數,306104,Txn_Cnt
9703,日盛國際商業銀行,本國銀行,交易金額,2867000000,Txn_Bal
9703,安泰商業銀行,本國銀行,發行金融卡,934041,Issue_Card_Cnt
9703,安泰商業銀行,本國銀行,流通金融卡,581222,F_Card_Cnt
9703,安泰商業銀行,本國銀行,ATM裝設數,132,ATM_Cnt
9703,安泰商業銀行,本國銀行,交易次數,195172,Txn_Cnt
9703,安泰商業銀行,本國銀行,交易金額,2280000000,Txn_Bal
9703,中國信託商業銀行,本國銀行,發行金融卡,3277186,Issue_Card_Cnt
9703,中國信託商業銀行,本國銀行,流通金融卡,2581630,F_Card_Cnt
9703,中國信託商業銀行,本國銀行,ATM裝設數,4028,ATM_Cnt
9703,中國信託商業銀行,本國銀行,交易次數,8178079,Txn_Cnt
