年月,銀行,銀行類別,項目,數值,英文欄位
9905,總計,全體總和,發行金融卡,150545671,Issue_Card_Cnt
9905,總計,全體總和,流通金融卡,75179514,F_Card_Cnt
9905,總計,全體總和,ATM裝設數,25496,ATM_Cnt
9905,總計,全體總和,交易次數,55445349,Txn_Cnt
9905,總計,全體總和,交易金額,688983000000,Txn_Bal
9905,小計,本國銀行,發行金融卡,105607223,Issue_Card_Cnt
9905,小計,本國銀行,流通金融卡,58545164,F_Card_Cnt
9905,小計,本國銀行,ATM裝設數,20524,ATM_Cnt
9905,小計,本國銀行,交易次數,41289841,Txn_Cnt
9905,小計,本國銀行,交易金額,561821000000,Txn_Bal
9905,臺灣銀行,本國銀行,發行金融卡,5406897,Issue_Card_Cnt
9905,臺灣銀行,本國銀行,流通金融卡,3188687,F_Card_Cnt
9905,臺灣銀行,本國銀行,ATM裝設數,697,ATM_Cnt
9905,臺灣銀行,本國銀行,交易次數,2439026,Txn_Cnt
9905,臺灣銀行,本國銀行,交易金額,38721000000,Txn_Bal
9905,臺灣土地銀行,本國銀行,發行金融卡,5452778,Issue_Card_Cnt
9905,臺灣土地銀行,本國銀行,流通金融卡,2017078,F_Card_Cnt
9905,臺灣土地銀行,本國銀行,ATM裝設數,795,ATM_Cnt
9905,臺灣土地銀行,本國銀行,交易次數,1807583,Txn_Cnt
9905,臺灣土地銀行,本國銀行,交易金額,21274000000,Txn_Bal
9905,合作金庫商業銀行,本國銀行,發行金融卡,6762015,Issue_Card_Cnt
9905,合作金庫商業銀行,本國銀行,流通金融卡,4665438,F_Card_Cnt
9905,合作金庫商業銀行,本國銀行,ATM裝設數,1197,ATM_Cnt
9905,合作金庫商業銀行,本國銀行,交易次數,3341902,Txn_Cnt
9905,合作金庫商業銀行,本國銀行,交易金額,51431000000,Txn_Bal
9905,第一商業銀行,本國銀行,發行金融卡,7899550,Issue_Card_Cnt
9905,第一商業銀行,本國銀行,流通金融卡,4002099,F_Card_Cnt
9905,第一商業銀行,本國銀行,ATM裝設數,796,ATM_Cnt
9905,第一商業銀行,本國銀行,交易次數,2624571,Txn_Cnt
9905,第一商業銀行,本國銀行,交易金額,28476000000,Txn_Bal
9905,華南商業銀行,本國銀行,發行金融卡,9145052,Issue_Card_Cnt
9905,華南商業銀行,本國銀行,流通金融卡,4853413,F_Card_Cnt
9905,華南商業銀行,本國銀行,ATM裝設數,776,ATM_Cnt
9905,華南商業銀行,本國銀行,交易次數,2751597,Txn_Cnt
9905,華南商業銀行,本國銀行,交易金額,29035000000,Txn_Bal
9905,彰化商業銀行,本國銀行,發行金融卡,7844655,Issue_Card_Cnt
9905,彰化商業銀行,本國銀行,流通金融卡,4406585,F_Card_Cnt
9905,彰化商業銀行,本國銀行,ATM裝設數,632,ATM_Cnt
9905,彰化商業銀行,本國銀行,交易次數,2470359,Txn_Cnt
9905,彰化商業銀行,本國銀行,交易金額,42562000000,Txn_Bal
9905,上海商業儲蓄銀行,本國銀行,發行金融卡,2114702,Issue_Card_Cnt
9905,上海商業儲蓄銀行,本國銀行,流通金融卡,1106477,F_Card_Cnt
9905,上海商業儲蓄銀行,本國銀行,ATM裝設數,268,ATM_Cnt
9905,上海商業儲蓄銀行,本國銀行,交易次數,655093,Txn_Cnt
9905,上海商業儲蓄銀行,本國銀行,交易金額,7089000000,Txn_Bal
9905,台北富邦銀行,本國銀行,發行金融卡,4624916,Issue_Card_Cnt
9905,台北富邦銀行,本國銀行,流通金融卡,3217493,F_Card_Cnt
9905,台北富邦銀行,本國銀行,ATM裝設數,1299,ATM_Cnt
9905,台北富邦銀行,本國銀行,交易次數,2402322,Txn_Cnt
9905,台北富邦銀行,本國銀行,交易金額,26713000000,Txn_Bal
9905,國泰世華商業銀行,本國銀行,發行金融卡,5816552,Issue_Card_Cnt
9905,國泰世華商業銀行,本國銀行,流通金融卡,4983410,F_Card_Cnt
9905,國泰世華商業銀行,本國銀行,ATM裝設數,1785,ATM_Cnt
9905,國泰世華商業銀行,本國銀行,交易次數,2660620,Txn_Cnt
9905,國泰世華商業銀行,本國銀行,交易金額,34569000000,Txn_Bal
9905,高雄銀行,本國銀行,發行金融卡,787780,Issue_Card_Cnt
9905,高雄銀行,本國銀行,流通金融卡,535758,F_Card_Cnt
9905,高雄銀行,本國銀行,ATM裝設數,111,ATM_Cnt
9905,高雄銀行,本國銀行,交易次數,274096,Txn_Cnt
9905,高雄銀行,本國銀行,交易金額,3031000000,Txn_Bal
9905,兆豐國際商業銀行,本國銀行,發行金融卡,3686391,Issue_Card_Cnt
9905,兆豐國際商業銀行,本國銀行,流通金融卡,1972141,F_Card_Cnt
9905,兆豐國際商業銀行,本國銀行,ATM裝設數,506,ATM_Cnt
9905,兆豐國際商業銀行,本國銀行,交易次數,2063371,Txn_Cnt
9905,兆豐國際商業銀行,本國銀行,交易金額,32921000000,Txn_Bal
9905,花旗,本國銀行,發行金融卡,896572,Issue_Card_Cnt
9905,花旗,本國銀行,流通金融卡,599048,F_Card_Cnt
9905,花旗,本國銀行,ATM裝設數,113,ATM_Cnt
9905,花旗,本國銀行,交易次數,121897,Txn_Cnt
9905,花旗,本國銀行,交易金額,1754000000,Txn_Bal
9905,匯豐,本國銀行,發行金融卡,1287016,Issue_Card_Cnt
9905,匯豐,本國銀行,流通金融卡,353552,F_Card_Cnt
9905,匯豐,本國銀行,ATM裝設數,77,ATM_Cnt
9905,匯豐,本國銀行,交易次數,402527,Txn_Cnt
9905,匯豐,本國銀行,交易金額,10799000000,Txn_Bal
9905,大台北商業銀行,本國銀行,發行金融卡,56745,Issue_Card_Cnt
9905,大台北商業銀行,本國銀行,流通金融卡,40325,F_Card_Cnt
9905,大台北商業銀行,本國銀行,ATM裝設數,85,ATM_Cnt
9905,大台北商業銀行,本國銀行,交易次數,37416,Txn_Cnt
9905,大台北商業銀行,本國銀行,交易金額,517000000,Txn_Bal
9905,華泰商業銀行,本國銀行,發行金融卡,150061,Issue_Card_Cnt
9905,華泰商業銀行,本國銀行,流通金融卡,115022,F_Card_Cnt
9905,華泰商業銀行,本國銀行,ATM裝設數,91,ATM_Cnt
9905,華泰商業銀行,本國銀行,交易次數,97243,Txn_Cnt
9905,華泰商業銀行,本國銀行,交易金額,957000000,Txn_Bal
9905,臺灣新光商業銀行,本國銀行,發行金融卡,2425174,Issue_Card_Cnt
9905,臺灣新光商業銀行,本國銀行,流通金融卡,1485712,F_Card_Cnt
9905,臺灣新光商業銀行,本國銀行,ATM裝設數,607,ATM_Cnt
9905,臺灣新光商業銀行,本國銀行,交易次數,1460211,Txn_Cnt
9905,臺灣新光商業銀行,本國銀行,交易金額,21673000000,Txn_Bal
9905,陽信商業銀行,本國銀行,發行金融卡,661451,Issue_Card_Cnt
9905,陽信商業銀行,本國銀行,流通金融卡,497816,F_Card_Cnt
9905,陽信商業銀行,本國銀行,ATM裝設數,162,ATM_Cnt
9905,陽信商業銀行,本國銀行,交易次數,178574,Txn_Cnt
9905,陽信商業銀行,本國銀行,交易金額,2209000000,Txn_Bal
9905,板信商業銀行,本國銀行,發行金融卡,660779,Issue_Card_Cnt
9905,板信商業銀行,本國銀行,流通金融卡,426265,F_Card_Cnt
9905,板信商業銀行,本國銀行,ATM裝設數,127,ATM_Cnt
9905,板信商業銀行,本國銀行,交易次數,182900,Txn_Cnt
9905,板信商業銀行,本國銀行,交易金額,2255000000,Txn_Bal
9905,三信商業銀行,本國銀行,發行金融卡,131607,Issue_Card_Cnt
9905,三信商業銀行,本國銀行,流通金融卡,127786,F_Card_Cnt
9905,三信商業銀行,本國銀行,ATM裝設數,70,ATM_Cnt
9905,三信商業銀行,本國銀行,交易次數,114218,Txn_Cnt
9905,三信商業銀行,本國銀行,交易金額,1300000000,Txn_Bal
9905,聯邦商業銀行,本國銀行,發行金融卡,2289527,Issue_Card_Cnt
9905,聯邦商業銀行,本國銀行,流通金融卡,807354,F_Card_Cnt
9905,聯邦商業銀行,本國銀行,ATM裝設數,345,ATM_Cnt
9905,聯邦商業銀行,本國銀行,交易次數,480703,Txn_Cnt
9905,聯邦商業銀行,本國銀行,交易金額,5236000000,Txn_Bal
