年月,銀行,銀行類別,項目,數值,英文欄位
9702,總計,全體總和,發行金融卡,141069656,Issue_Card_Cnt
9702,總計,全體總和,流通金融卡,72677768,F_Card_Cnt
9702,總計,全體總和,ATM裝設數,24989,ATM_Cnt
9702,總計,全體總和,交易次數,58325123,Txn_Cnt
9702,總計,全體總和,交易金額,888881000000,Txn_Bal
9702,小計,本國銀行,發行金融卡,100294649,Issue_Card_Cnt
9702,小計,本國銀行,流通金融卡,56757981,F_Card_Cnt
9702,小計,本國銀行,ATM裝設數,20072,ATM_Cnt
9702,小計,本國銀行,交易次數,46716079,Txn_Cnt
9702,小計,本國銀行,交易金額,741159000000,Txn_Bal
9702,臺灣銀行,本國銀行,發行金融卡,4565386,Issue_Card_Cnt
9702,臺灣銀行,本國銀行,流通金融卡,2512209,F_Card_Cnt
9702,臺灣銀行,本國銀行,ATM裝設數,677,ATM_Cnt
9702,臺灣銀行,本國銀行,交易次數,2105797,Txn_Cnt
9702,臺灣銀行,本國銀行,交易金額,37445000000,Txn_Bal
9702,臺灣土地銀行,本國銀行,發行金融卡,4882758,Issue_Card_Cnt
9702,臺灣土地銀行,本國銀行,流通金融卡,1567717,F_Card_Cnt
9702,臺灣土地銀行,本國銀行,ATM裝設數,755,ATM_Cnt
9702,臺灣土地銀行,本國銀行,交易次數,2090999,Txn_Cnt
9702,臺灣土地銀行,本國銀行,交易金額,36035000000,Txn_Bal
9702,合作金庫商業銀行,本國銀行,發行金融卡,6285927,Issue_Card_Cnt
9702,合作金庫商業銀行,本國銀行,流通金融卡,4035202,F_Card_Cnt
9702,合作金庫商業銀行,本國銀行,ATM裝設數,1141,ATM_Cnt
9702,合作金庫商業銀行,本國銀行,交易次數,2834323,Txn_Cnt
9702,合作金庫商業銀行,本國銀行,交易金額,46885000000,Txn_Bal
9702,第一商業銀行,本國銀行,發行金融卡,7338613,Issue_Card_Cnt
9702,第一商業銀行,本國銀行,流通金融卡,3634580,F_Card_Cnt
9702,第一商業銀行,本國銀行,ATM裝設數,803,ATM_Cnt
9702,第一商業銀行,本國銀行,交易次數,2633463,Txn_Cnt
9702,第一商業銀行,本國銀行,交易金額,26750000000,Txn_Bal
9702,華南商業銀行,本國銀行,發行金融卡,8303945,Issue_Card_Cnt
9702,華南商業銀行,本國銀行,流通金融卡,4267411,F_Card_Cnt
9702,華南商業銀行,本國銀行,ATM裝設數,763,ATM_Cnt
9702,華南商業銀行,本國銀行,交易次數,1757852,Txn_Cnt
9702,華南商業銀行,本國銀行,交易金額,23377000000,Txn_Bal
9702,彰化商業銀行,本國銀行,發行金融卡,7412295,Issue_Card_Cnt
9702,彰化商業銀行,本國銀行,流通金融卡,4186089,F_Card_Cnt
9702,彰化商業銀行,本國銀行,ATM裝設數,620,ATM_Cnt
9702,彰化商業銀行,本國銀行,交易次數,2278188,Txn_Cnt
9702,彰化商業銀行,本國銀行,交易金額,42239000000,Txn_Bal
9702,花旗,本國銀行,發行金融卡,1306523,Issue_Card_Cnt
9702,花旗,本國銀行,流通金融卡,742794,F_Card_Cnt
9702,花旗,本國銀行,ATM裝設數,125,ATM_Cnt
9702,花旗,本國銀行,交易次數,376759,Txn_Cnt
9702,花旗,本國銀行,交易金額,4844000000,Txn_Bal
9702,上海商業儲蓄銀行,本國銀行,發行金融卡,1875965,Issue_Card_Cnt
9702,上海商業儲蓄銀行,本國銀行,流通金融卡,1453653,F_Card_Cnt
9702,上海商業儲蓄銀行,本國銀行,ATM裝設數,289,ATM_Cnt
9702,上海商業儲蓄銀行,本國銀行,交易次數,511019,Txn_Cnt
9702,上海商業儲蓄銀行,本國銀行,交易金額,6857000000,Txn_Bal
9702,台北富邦銀行,本國銀行,發行金融卡,4127514,Issue_Card_Cnt
9702,台北富邦銀行,本國銀行,流通金融卡,2952368,F_Card_Cnt
9702,台北富邦銀行,本國銀行,ATM裝設數,1281,ATM_Cnt
9702,台北富邦銀行,本國銀行,交易次數,2517745,Txn_Cnt
9702,台北富邦銀行,本國銀行,交易金額,31681000000,Txn_Bal
9702,國泰世華商業銀行,本國銀行,發行金融卡,4802943,Issue_Card_Cnt
