年月,銀行,銀行類別,項目,數值,英文欄位
9902,總計,全體總和,發行金融卡,149534670,Issue_Card_Cnt
9902,總計,全體總和,流通金融卡,74654816,F_Card_Cnt
9902,總計,全體總和,ATM裝設數,25457,ATM_Cnt
9902,總計,全體總和,交易次數,49575391,Txn_Cnt
9902,總計,全體總和,交易金額,727158000000,Txn_Bal
9902,小計,本國銀行,發行金融卡,103810885,Issue_Card_Cnt
9902,小計,本國銀行,流通金融卡,57821322,F_Card_Cnt
9902,小計,本國銀行,ATM裝設數,20407,ATM_Cnt
9902,小計,本國銀行,交易次數,37506137,Txn_Cnt
9902,小計,本國銀行,交易金額,572355000000,Txn_Bal
9902,臺灣銀行,本國銀行,發行金融卡,5341106,Issue_Card_Cnt
9902,臺灣銀行,本國銀行,流通金融卡,3129488,F_Card_Cnt
9902,臺灣銀行,本國銀行,ATM裝設數,695,ATM_Cnt
9902,臺灣銀行,本國銀行,交易次數,2477433,Txn_Cnt
9902,臺灣銀行,本國銀行,交易金額,42358000000,Txn_Bal
9902,臺灣土地銀行,本國銀行,發行金融卡,5426152,Issue_Card_Cnt
9902,臺灣土地銀行,本國銀行,流通金融卡,1990651,F_Card_Cnt
9902,臺灣土地銀行,本國銀行,ATM裝設數,794,ATM_Cnt
9902,臺灣土地銀行,本國銀行,交易次數,1857759,Txn_Cnt
9902,臺灣土地銀行,本國銀行,交易金額,28334000000,Txn_Bal
9902,合作金庫商業銀行,本國銀行,發行金融卡,6711716,Issue_Card_Cnt
9902,合作金庫商業銀行,本國銀行,流通金融卡,4584623,F_Card_Cnt
9902,合作金庫商業銀行,本國銀行,ATM裝設數,1202,ATM_Cnt
9902,合作金庫商業銀行,本國銀行,交易次數,2936676,Txn_Cnt
9902,合作金庫商業銀行,本國銀行,交易金額,49942000000,Txn_Bal
9902,第一商業銀行,本國銀行,發行金融卡,7826652,Issue_Card_Cnt
9902,第一商業銀行,本國銀行,流通金融卡,3941125,F_Card_Cnt
9902,第一商業銀行,本國銀行,ATM裝設數,794,ATM_Cnt
9902,第一商業銀行,本國銀行,交易次數,2477595,Txn_Cnt
9902,第一商業銀行,本國銀行,交易金額,32122000000,Txn_Bal
9902,華南商業銀行,本國銀行,發行金融卡,8999820,Issue_Card_Cnt
9902,華南商業銀行,本國銀行,流通金融卡,4728807,F_Card_Cnt
9902,華南商業銀行,本國銀行,ATM裝設數,768,ATM_Cnt
9902,華南商業銀行,本國銀行,交易次數,2544093,Txn_Cnt
9902,華南商業銀行,本國銀行,交易金額,31706000000,Txn_Bal
9902,彰化商業銀行,本國銀行,發行金融卡,7794940,Issue_Card_Cnt
9902,彰化商業銀行,本國銀行,流通金融卡,4378922,F_Card_Cnt
9902,彰化商業銀行,本國銀行,ATM裝設數,628,ATM_Cnt
9902,彰化商業銀行,本國銀行,交易次數,2304082,Txn_Cnt
9902,彰化商業銀行,本國銀行,交易金額,42869000000,Txn_Bal
9902,上海商業儲蓄銀行,本國銀行,發行金融卡,2084668,Issue_Card_Cnt
9902,上海商業儲蓄銀行,本國銀行,流通金融卡,1095449,F_Card_Cnt
9902,上海商業儲蓄銀行,本國銀行,ATM裝設數,266,ATM_Cnt
9902,上海商業儲蓄銀行,本國銀行,交易次數,606561,Txn_Cnt
9902,上海商業儲蓄銀行,本國銀行,交易金額,7661000000,Txn_Bal
9902,台北富邦銀行,本國銀行,發行金融卡,4568911,Issue_Card_Cnt
9902,台北富邦銀行,本國銀行,流通金融卡,3185734,F_Card_Cnt
9902,台北富邦銀行,本國銀行,ATM裝設數,1297,ATM_Cnt
9902,台北富邦銀行,本國銀行,交易次數,2318234,Txn_Cnt
9902,台北富邦銀行,本國銀行,交易金額,30958000000,Txn_Bal
9902,國泰世華商業銀行,本國銀行,發行金融卡,5691810,Issue_Card_Cnt
9902,國泰世華商業銀行,本國銀行,流通金融卡,4962502,F_Card_Cnt
9902,國泰世華商業銀行,本國銀行,ATM裝設數,1767,ATM_Cnt
9902,國泰世華商業銀行,本國銀行,交易次數,2327368,Txn_Cnt
9902,國泰世華商業銀行,本國銀行,交易金額,32866000000,Txn_Bal
9902,高雄銀行,本國銀行,發行金融卡,781347,Issue_Card_Cnt
9902,高雄銀行,本國銀行,流通金融卡,531237,F_Card_Cnt
9902,高雄銀行,本國銀行,ATM裝設數,111,ATM_Cnt
9902,高雄銀行,本國銀行,交易次數,276142,Txn_Cnt
9902,高雄銀行,本國銀行,交易金額,3771000000,Txn_Bal
9902,兆豐國際商業銀行,本國銀行,發行金融卡,3636271,Issue_Card_Cnt
9902,兆豐國際商業銀行,本國銀行,流通金融卡,1943434,F_Card_Cnt
9902,兆豐國際商業銀行,本國銀行,ATM裝設數,508,ATM_Cnt
9902,兆豐國際商業銀行,本國銀行,交易次數,1841396,Txn_Cnt
9902,兆豐國際商業銀行,本國銀行,交易金額,32273000000,Txn_Bal
9902,花旗,本國銀行,發行金融卡,882884,Issue_Card_Cnt
9902,花旗,本國銀行,流通金融卡,591538,F_Card_Cnt
9902,花旗,本國銀行,ATM裝設數,113,ATM_Cnt
9902,花旗,本國銀行,交易次數,124327,Txn_Cnt
9902,花旗,本國銀行,交易金額,1868000000,Txn_Bal
9902,大台北商業銀行,本國銀行,發行金融卡,54951,Issue_Card_Cnt
9902,大台北商業銀行,本國銀行,流通金融卡,39076,F_Card_Cnt
9902,大台北商業銀行,本國銀行,ATM裝設數,85,ATM_Cnt
9902,大台北商業銀行,本國銀行,交易次數,32949,Txn_Cnt
9902,大台北商業銀行,本國銀行,交易金額,512000000,Txn_Bal
9902,華泰商業銀行,本國銀行,發行金融卡,146011,Issue_Card_Cnt
9902,華泰商業銀行,本國銀行,流通金融卡,111542,F_Card_Cnt
9902,華泰商業銀行,本國銀行,ATM裝設數,90,ATM_Cnt
9902,華泰商業銀行,本國銀行,交易次數,82881,Txn_Cnt
9902,華泰商業銀行,本國銀行,交易金額,942000000,Txn_Bal
9902,臺灣新光商業銀行,本國銀行,發行金融卡,2338191,Issue_Card_Cnt
9902,臺灣新光商業銀行,本國銀行,流通金融卡,1403443,F_Card_Cnt
9902,臺灣新光商業銀行,本國銀行,ATM裝設數,609,ATM_Cnt
9902,臺灣新光商業銀行,本國銀行,交易次數,1246990,Txn_Cnt
9902,臺灣新光商業銀行,本國銀行,交易金額,20026000000,Txn_Bal
9902,陽信商業銀行,本國銀行,發行金融卡,654911,Issue_Card_Cnt
9902,陽信商業銀行,本國銀行,流通金融卡,493650,F_Card_Cnt
9902,陽信商業銀行,本國銀行,ATM裝設數,162,ATM_Cnt
9902,陽信商業銀行,本國銀行,交易次數,161504,Txn_Cnt
9902,陽信商業銀行,本國銀行,交易金額,2218000000,Txn_Bal
9902,板信商業銀行,本國銀行,發行金融卡,655245,Issue_Card_Cnt
9902,板信商業銀行,本國銀行,流通金融卡,422988,F_Card_Cnt
9902,板信商業銀行,本國銀行,ATM裝設數,128,ATM_Cnt
9902,板信商業銀行,本國銀行,交易次數,158268,Txn_Cnt
9902,板信商業銀行,本國銀行,交易金額,2154000000,Txn_Bal
9902,三信商業銀行,本國銀行,發行金融卡,127858,Issue_Card_Cnt
9902,三信商業銀行,本國銀行,流通金融卡,124195,F_Card_Cnt
9902,三信商業銀行,本國銀行,ATM裝設數,70,ATM_Cnt
9902,三信商業銀行,本國銀行,交易次數,97328,Txn_Cnt
9902,三信商業銀行,本國銀行,交易金額,1329000000,Txn_Bal
9902,聯邦商業銀行,本國銀行,發行金融卡,2271421,Issue_Card_Cnt
9902,聯邦商業銀行,本國銀行,流通金融卡,791388,F_Card_Cnt
9902,聯邦商業銀行,本國銀行,ATM裝設數,344,ATM_Cnt
9902,聯邦商業銀行,本國銀行,交易次數,423356,Txn_Cnt
9902,聯邦商業銀行,本國銀行,交易金額,5192000000,Txn_Bal
9902,遠東國際商業銀行,本國銀行,發行金融卡,1063936,Issue_Card_Cnt
9902,遠東國際商業銀行,本國銀行,流通金融卡,393080,F_Card_Cnt
9902,遠東國際商業銀行,本國銀行,ATM裝設數,132,ATM_Cnt
9902,遠東國際商業銀行,本國銀行,交易次數,319024,Txn_Cnt
9902,遠東國際商業銀行,本國銀行,交易金額,3948000000,Txn_Bal
9902,元大商業銀行,本國銀行,發行金融卡,693092,Issue_Card_Cnt
9902,元大商業銀行,本國銀行,流通金融卡,629618,F_Card_Cnt
9902,元大商業銀行,本國銀行,ATM裝設數,304,ATM_Cnt
9902,元大商業銀行,本國銀行,交易次數,414977,Txn_Cnt
9902,元大商業銀行,本國銀行,交易金額,5782000000,Txn_Bal
9902,永豐商業銀行,本國銀行,發行金融卡,3643678,Issue_Card_Cnt
9902,永豐商業銀行,本國銀行,流通金融卡,1717136,F_Card_Cnt
9902,永豐商業銀行,本國銀行,ATM裝設數,414,ATM_Cnt
