年月,銀行,銀行類別,項目,數值,英文項目
9909,總計,全體本國銀行機構,活儲月平均餘額,25990281000000,MD_AUM
9909,臺灣銀行,本國銀行,活儲月平均餘額,3255834000000,MD_AUM
9909,臺灣土地銀行,本國銀行,活儲月平均餘額,1767375000000,MD_AUM
9909,合作金庫商業銀行,本國銀行,活儲月平均餘額,2121034000000,MD_AUM
9909,第一商業銀行,本國銀行,活儲月平均餘額,1550254000000,MD_AUM
9909,華南商業銀行,本國銀行,活儲月平均餘額,1522660000000,MD_AUM
9909,彰化商業銀行,本國銀行,活儲月平均餘額,1203374000000,MD_AUM
9909,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,505425000000,MD_AUM
9909,台北富邦銀行,本國銀行,活儲月平均餘額,1112035000000,MD_AUM
9909,國泰世華商業銀行,本國銀行,活儲月平均餘額,1284433000000,MD_AUM
9909,中國輸出入銀行,本國銀行,活儲月平均餘額,0,MD_AUM
9909,高雄銀行,本國銀行,活儲月平均餘額,172721000000,MD_AUM
9909,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1497488000000,MD_AUM
9909,花旗,本國銀行,活儲月平均餘額,600685000000,MD_AUM
9909,中華開發工業銀行,本國銀行,活儲月平均餘額,49476000000,MD_AUM
9909,臺灣工業銀行,本國銀行,活儲月平均餘額,68669000000,MD_AUM
9909,匯豐,本國銀行,活儲月平均餘額,347113000000,MD_AUM
9909,大台北商業銀行,本國銀行,活儲月平均餘額,35705000000,MD_AUM
9909,華泰商業銀行,本國銀行,活儲月平均餘額,101469000000,MD_AUM
9909,臺灣新光商業銀行,本國銀行,活儲月平均餘額,380637000000,MD_AUM
9909,陽信商業銀行,本國銀行,活儲月平均餘額,204782000000,MD_AUM
9909,板信商業銀行,本國銀行,活儲月平均餘額,140845000000,MD_AUM
9909,三信商業銀行,本國銀行,活儲月平均餘額,102670000000,MD_AUM
9909,聯邦商業銀行,本國銀行,活儲月平均餘額,282547000000,MD_AUM
9909,遠東國際商業銀行,本國銀行,活儲月平均餘額,295972000000,MD_AUM
9909,元大商業銀行,本國銀行,活儲月平均餘額,337261000000,MD_AUM
9909,永豐商業銀行,本國銀行,活儲月平均餘額,887334000000,MD_AUM
9909,玉山商業銀行,本國銀行,活儲月平均餘額,833994000000,MD_AUM
9909,萬泰商業銀行,本國銀行,活儲月平均餘額,106569000000,MD_AUM
9909,台新國際商業銀行,本國銀行,活儲月平均餘額,688224000000,MD_AUM
9909,大眾商業銀行,本國銀行,活儲月平均餘額,289102000000,MD_AUM
9909,日盛國際商業銀行,本國銀行,活儲月平均餘額,171796000000,MD_AUM
9909,安泰商業銀行,本國銀行,活儲月平均餘額,255693000000,MD_AUM
9909,中國信託商業銀行,本國銀行,活儲月平均餘額,1282630000000,MD_AUM
9909,慶豐商業銀行,本國銀行,活儲月平均餘額,0,MD_AUM
9909,臺灣中小企業銀行,本國銀行,活儲月平均餘額,965644000000,MD_AUM
9909,渣打國際商業銀行,本國銀行,活儲月平均餘額,529502000000,MD_AUM
9909,台中商業銀行,本國銀行,活儲月平均餘額,293433000000,MD_AUM
9909,京城商業銀行,本國銀行,活儲月平均餘額,131551000000,MD_AUM
9909,小計,外國銀行在台分行,活儲月平均餘額,614343000000,MD_AUM
