年月,銀行,銀行類別,項目,數值
9606,總計,全體本國銀行機構,活儲月平均餘額,20832478000000
9606,中央信託局,本國銀行,活儲月平均餘額,179224000000
9606,交通銀行,本國銀行,活儲月平均餘額,0
9606,臺灣銀行,本國銀行,活儲月平均餘額,2194872000000
9606,臺灣土地銀行,本國銀行,活儲月平均餘額,1467716000000
9606,合作金庫商業銀行,本國銀行,活儲月平均餘額,1840021000000
9606,第一商業銀行,本國銀行,活儲月平均餘額,1224078000000
9606,華南商業銀行,本國銀行,活儲月平均餘額,1289191000000
9606,彰化商業銀行,本國銀行,活儲月平均餘額,1011728000000
9606,華僑商業銀行,本國銀行,活儲月平均餘額,222065000000
9606,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,381926000000
9606,台北富邦銀行,本國銀行,活儲月平均餘額,794097000000
9606,國泰世華商業銀行,本國銀行,活儲月平均餘額,996393000000
9606,中國輸出入銀行,本國銀行,活儲月平均餘額,0
9606,高雄銀行,本國銀行,活儲月平均餘額,120618000000
9606,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1105977000000
9606,中華開發工業銀行,本國銀行,活儲月平均餘額,16153000000
9606,臺灣工業銀行,本國銀行,活儲月平均餘額,52887000000
9606,華泰商業銀行,本國銀行,活儲月平均餘額,84948000000
9606,臺灣新光商業銀行,本國銀行,活儲月平均餘額,297459000000
9606,陽信商業銀行,本國銀行,活儲月平均餘額,214940000000
9606,板信商業銀行,本國銀行,活儲月平均餘額,148303000000
9606,三信商業銀行,本國銀行,活儲月平均餘額,93003000000
9606,第七商業銀行,本國銀行,活儲月平均餘額,0
9606,聯邦商業銀行,本國銀行,活儲月平均餘額,271613000000
9606,中華商業銀行,本國銀行,活儲月平均餘額,72776000000
9606,遠東國際商業銀行,本國銀行,活儲月平均餘額,258637000000
9606,復華商業銀行,本國銀行,活儲月平均餘額,274761000000
9606,永豐商業銀行,本國銀行,活儲月平均餘額,762312000000
9606,玉山商業銀行,本國銀行,活儲月平均餘額,-85000000
9606,萬泰商業銀行,本國銀行,活儲月平均餘額,161282000000
9606,寶華商業銀行,本國銀行,活儲月平均餘額,113738000000
9606,台新國際商業銀行,本國銀行,活儲月平均餘額,606649000000
9606,大眾商業銀行,本國銀行,活儲月平均餘額,231885000000
9606,日盛國際商業銀行,本國銀行,活儲月平均餘額,179845000000
9606,安泰商業銀行,本國銀行,活儲月平均餘額,222152000000
9606,中國信託商業銀行,本國銀行,活儲月平均餘額,1163241000000
9606,慶豐商業銀行,本國銀行,活儲月平均餘額,84475000000
9606,臺灣中小企業銀行,本國銀行,活儲月平均餘額,810123000000
9606,臺北國際商業銀行,本國銀行,活儲月平均餘額,0
9606,新竹國際商業銀行,本國銀行,活儲月平均餘額,415820000000
9606,臺中商業銀行,本國銀行,活儲月平均餘額,235046000000
9606,京城商業銀行,本國銀行,活儲月平均餘額,0
9606,花蓮區中小企業銀行,本國銀行,活儲月平均餘額,20352000000
9606,臺東區中小企業銀行,本國銀行,活儲月平均餘額,36480000000
9606,外國銀行在台分行,本國銀行,活儲月平均餘額,1175776000000
