年月,銀行,銀行類別,項目,數值
9809,總計,全體本國銀行機構,活儲月平均餘額,24733421000000
9809,臺灣銀行,本國銀行,活儲月平均餘額,3211844000000
9809,臺灣土地銀行,本國銀行,活儲月平均餘額,1660948000000
9809,合作金庫商業銀行,本國銀行,活儲月平均餘額,2044723000000
9809,第一商業銀行,本國銀行,活儲月平均餘額,1456689000000
9809,華南商業銀行,本國銀行,活儲月平均餘額,1438795000000
9809,彰化商業銀行,本國銀行,活儲月平均餘額,1169995000000
9809,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,455651000000
9809,台北富邦銀行,本國銀行,活儲月平均餘額,1036050000000
9809,國泰世華商業銀行,本國銀行,活儲月平均餘額,1227726000000
9809,中國輸出入銀行,本國銀行,活儲月平均餘額,0
9809,高雄銀行,本國銀行,活儲月平均餘額,153452000000
9809,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1415017000000
9809,花旗,本國銀行,活儲月平均餘額,646435000000
9809,中華開發工業銀行,本國銀行,活儲月平均餘額,31598000000
9809,臺灣工業銀行,本國銀行,活儲月平均餘額,60570000000
9809,大台北商業銀行,本國銀行,活儲月平均餘額,33997000000
9809,華泰商業銀行,本國銀行,活儲月平均餘額,94050000000
9809,臺灣新光商業銀行,本國銀行,活儲月平均餘額,351557000000
9809,陽信商業銀行,本國銀行,活儲月平均餘額,195303000000
9809,板信商業銀行,本國銀行,活儲月平均餘額,143639000000
9809,三信商業銀行,本國銀行,活儲月平均餘額,97706000000
9809,聯邦商業銀行,本國銀行,活儲月平均餘額,270709000000
9809,遠東國際商業銀行,本國銀行,活儲月平均餘額,268472000000
9809,元大商業銀行,本國銀行,活儲月平均餘額,290640000000
9809,永豐商業銀行,本國銀行,活儲月平均餘額,779868000000
9809,玉山商業銀行,本國銀行,活儲月平均餘額,734493000000
9809,萬泰商業銀行,本國銀行,活儲月平均餘額,108769000000
9809,台新國際商業銀行,本國銀行,活儲月平均餘額,646675000000
9809,大眾商業銀行,本國銀行,活儲月平均餘額,273639000000
9809,日盛國際商業銀行,本國銀行,活儲月平均餘額,163835000000
9809,安泰商業銀行,本國銀行,活儲月平均餘額,207153000000
9809,中國信託商業銀行,本國銀行,活儲月平均餘額,1199452000000
9809,慶豐商業銀行,本國銀行,活儲月平均餘額,49564000000
9809,臺灣中小企業銀行,本國銀行,活儲月平均餘額,915364000000
9809,渣打國際商業銀行,本國銀行,活儲月平均餘額,480685000000
9809,台中商業銀行,本國銀行,活儲月平均餘額,266491000000
9809,京城商業銀行,本國銀行,活儲月平均餘額,137142000000
9809,外國銀行在台分行,本國銀行,活儲月平均餘額,1014723000000
