年月,銀行,銀行類別,項目,數值
10004,總計,全體本國銀行機構,活儲月平均餘額,26654714000000
10004,臺灣銀行,本國銀行,活儲月平均餘額,3109109000000
10004,臺灣土地銀行,本國銀行,活儲月平均餘額,1858705000000
10004,合作金庫商業銀行,本國銀行,活儲月平均餘額,2138477000000
10004,第一商業銀行,本國銀行,活儲月平均餘額,1565727000000
10004,華南商業銀行,本國銀行,活儲月平均餘額,1535167000000
10004,彰化商業銀行,本國銀行,活儲月平均餘額,1232263000000
10004,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,532525000000
10004,台北富邦銀行,本國銀行,活儲月平均餘額,1166318000000
10004,國泰世華商業銀行,本國銀行,活儲月平均餘額,1364753000000
10004,中國輸出入銀行,本國銀行,活儲月平均餘額,0
10004,高雄銀行,本國銀行,活儲月平均餘額,184897000000
10004,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1490367000000
10004,花旗,本國銀行,活儲月平均餘額,579904000000
10004,中華開發工業銀行,本國銀行,活儲月平均餘額,44938000000
10004,臺灣工業銀行,本國銀行,活儲月平均餘額,68455000000
10004,匯豐,本國銀行,活儲月平均餘額,356643000000
10004,大台北商業銀行,本國銀行,活儲月平均餘額,40035000000
10004,華泰商業銀行,本國銀行,活儲月平均餘額,106565000000
10004,臺灣新光商業銀行,本國銀行,活儲月平均餘額,421996000000
10004,陽信商業銀行,本國銀行,活儲月平均餘額,209497000000
10004,板信商業銀行,本國銀行,活儲月平均餘額,139784000000
10004,三信商業銀行,本國銀行,活儲月平均餘額,108262000000
10004,聯邦商業銀行,本國銀行,活儲月平均餘額,295766000000
10004,遠東國際商業銀行,本國銀行,活儲月平均餘額,329269000000
10004,元大商業銀行,本國銀行,活儲月平均餘額,386069000000
10004,永豐商業銀行,本國銀行,活儲月平均餘額,913420000000
10004,玉山商業銀行,本國銀行,活儲月平均餘額,918344000000
10004,萬泰商業銀行,本國銀行,活儲月平均餘額,113680000000
10004,台新國際商業銀行,本國銀行,活儲月平均餘額,700583000000
10004,大眾商業銀行,本國銀行,活儲月平均餘額,333104000000
10004,日盛國際商業銀行,本國銀行,活儲月平均餘額,175764000000
10004,安泰商業銀行,本國銀行,活儲月平均餘額,256772000000
10004,中國信託商業銀行,本國銀行,活儲月平均餘額,1330776000000
10004,臺灣中小企業銀行,本國銀行,活儲月平均餘額,1005465000000
10004,渣打國際商業銀行,本國銀行,活儲月平均餘額,597874000000
10004,台中商業銀行,本國銀行,活儲月平均餘額,311232000000
10004,京城商業銀行,本國銀行,活儲月平均餘額,134292000000
10004,小計,外國銀行在台分行,活儲月平均餘額,597918000000
