年月,銀行,銀行類別,項目,數值
10112,總計,全體本國銀行機構,活儲月平均餘額,28990454000000
10112,臺灣銀行,本國銀行,活儲月平均餘額,3293547000000
10112,臺灣土地銀行,本國銀行,活儲月平均餘額,1934469000000
10112,合作金庫商業銀行,本國銀行,活儲月平均餘額,2280145000000
10112,第一商業銀行,本國銀行,活儲月平均餘額,1602505000000
10112,華南商業銀行,本國銀行,活儲月平均餘額,1631223000000
10112,彰化商業銀行,本國銀行,活儲月平均餘額,1316509000000
10112,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,660255000000
10112,台北富邦銀行,本國銀行,活儲月平均餘額,1244722000000
10112,國泰世華商業銀行,本國銀行,活儲月平均餘額,1515210000000
10112,中國輸出入銀行,本國銀行,活儲月平均餘額,0
10112,高雄銀行,本國銀行,活儲月平均餘額,187180000000
10112,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1668902000000
10112,花旗,本國銀行,活儲月平均餘額,587397000000
10112,中華開發工業銀行,本國銀行,活儲月平均餘額,101352000000
10112,臺灣工業銀行,本國銀行,活儲月平均餘額,94520000000
10112,匯豐,本國銀行,活儲月平均餘額,359554000000
10112,大台北商業銀行,本國銀行,活儲月平均餘額,46041000000
10112,華泰商業銀行,本國銀行,活儲月平均餘額,112844000000
10112,臺灣新光商業銀行,本國銀行,活儲月平均餘額,552411000000
10112,陽信商業銀行,本國銀行,活儲月平均餘額,226897000000
10112,板信商業銀行,本國銀行,活儲月平均餘額,142768000000
10112,三信商業銀行,本國銀行,活儲月平均餘額,116297000000
10112,聯邦商業銀行,本國銀行,活儲月平均餘額,335071000000
10112,遠東國際商業銀行,本國銀行,活儲月平均餘額,374377000000
10112,元大商業銀行,本國銀行,活儲月平均餘額,453245000000
10112,永豐商業銀行,本國銀行,活儲月平均餘額,1012497000000
10112,玉山商業銀行,本國銀行,活儲月平均餘額,1012329000000
10112,萬泰商業銀行,本國銀行,活儲月平均餘額,125608000000
10112,星展,本國銀行,活儲月平均餘額,180866000000
10112,台新國際商業銀行,本國銀行,活儲月平均餘額,830187000000
10112,大眾商業銀行,本國銀行,活儲月平均餘額,344752000000
10112,日盛國際商業銀行,本國銀行,活儲月平均餘額,166850000000
10112,安泰商業銀行,本國銀行,活儲月平均餘額,297113000000
10112,中國信託商業銀行,本國銀行,活儲月平均餘額,1480436000000
10112,臺灣中小企業銀行,本國銀行,活儲月平均餘額,1034524000000
10112,渣打國際商業銀行,本國銀行,活儲月平均餘額,550969000000
10112,台中商業銀行,本國銀行,活儲月平均餘額,380341000000
10112,京城商業銀行,本國銀行,活儲月平均餘額,137989000000
10112,小計,外國銀行在台分行,活儲月平均餘額,598552000000
