年月,銀行,銀行類別,項目,數值
9803,總計,全體本國銀行機構,活儲月平均餘額,24041236000000
9803,臺灣銀行,本國銀行,活儲月平均餘額,3041656000000
9803,臺灣土地銀行,本國銀行,活儲月平均餘額,1652745000000
9803,合作金庫商業銀行,本國銀行,活儲月平均餘額,1991829000000
9803,第一商業銀行,本國銀行,活儲月平均餘額,1414639000000
9803,華南商業銀行,本國銀行,活儲月平均餘額,1387411000000
9803,彰化商業銀行,本國銀行,活儲月平均餘額,1140405000000
9803,花旗,本國銀行,活儲月平均餘額,144915000000
9803,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,457788000000
9803,台北富邦銀行,本國銀行,活儲月平均餘額,992403000000
9803,國泰世華商業銀行,本國銀行,活儲月平均餘額,1104756000000
9803,中國輸出入銀行,本國銀行,活儲月平均餘額,0
9803,高雄銀行,本國銀行,活儲月平均餘額,158057000000
9803,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1392265000000
9803,中華開發工業銀行,本國銀行,活儲月平均餘額,36931000000
9803,臺灣工業銀行,本國銀行,活儲月平均餘額,67213000000
9803,大台北商業銀行,本國銀行,活儲月平均餘額,36398000000
9803,華泰商業銀行,本國銀行,活儲月平均餘額,95912000000
9803,臺灣新光商業銀行,本國銀行,活儲月平均餘額,349164000000
9803,陽信商業銀行,本國銀行,活儲月平均餘額,201563000000
9803,板信商業銀行,本國銀行,活儲月平均餘額,144147000000
9803,三信商業銀行,本國銀行,活儲月平均餘額,97197000000
9803,聯邦商業銀行,本國銀行,活儲月平均餘額,275596000000
9803,遠東國際商業銀行,本國銀行,活儲月平均餘額,271674000000
9803,元大商業銀行,本國銀行,活儲月平均餘額,272679000000
9803,永豐商業銀行,本國銀行,活儲月平均餘額,783422000000
9803,玉山商業銀行,本國銀行,活儲月平均餘額,676943000000
9803,萬泰商業銀行,本國銀行,活儲月平均餘額,119711000000
9803,寶華商業銀行,本國銀行,活儲月平均餘額,0
9803,台新國際商業銀行,本國銀行,活儲月平均餘額,635619000000
9803,大眾商業銀行,本國銀行,活儲月平均餘額,236972000000
9803,日盛國際商業銀行,本國銀行,活儲月平均餘額,178056000000
9803,安泰商業銀行,本國銀行,活儲月平均餘額,214567000000
9803,中國信託商業銀行,本國銀行,活儲月平均餘額,1143350000000
9803,慶豐商業銀行,本國銀行,活儲月平均餘額,53379000000
9803,臺灣中小企業銀行,本國銀行,活儲月平均餘額,915701000000
9803,渣打國際商業銀行,本國銀行,活儲月平均餘額,533851000000
9803,台中商業銀行,本國銀行,活儲月平均餘額,261686000000
9803,京城商業銀行,本國銀行,活儲月平均餘額,135818000000
9803,外國銀行在台分行,本國銀行,活儲月平均餘額,1424819000000
