年月,銀行,銀行類別,項目,數值,英文項目
10203,總計,全體本國銀行機構,活儲月平均餘額,29270605000000,MD_AUM
10203,臺灣銀行,本國銀行,活儲月平均餘額,3333467000000,MD_AUM
10203,臺灣土地銀行,本國銀行,活儲月平均餘額,1940778000000,MD_AUM
10203,合作金庫商業銀行,本國銀行,活儲月平均餘額,2285150000000,MD_AUM
10203,第一商業銀行,本國銀行,活儲月平均餘額,1621151000000,MD_AUM
10203,華南商業銀行,本國銀行,活儲月平均餘額,1640582000000,MD_AUM
10203,彰化商業銀行,本國銀行,活儲月平均餘額,1312097000000,MD_AUM
10203,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,661563000000,MD_AUM
10203,台北富邦銀行,本國銀行,活儲月平均餘額,1272400000000,MD_AUM
10203,國泰世華商業銀行,本國銀行,活儲月平均餘額,1525985000000,MD_AUM
10203,中國輸出入銀行,本國銀行,活儲月平均餘額,0,MD_AUM
10203,高雄銀行,本國銀行,活儲月平均餘額,186312000000,MD_AUM
10203,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1712154000000,MD_AUM
10203,花旗,本國銀行,活儲月平均餘額,566713000000,MD_AUM
10203,中華開發工業銀行,本國銀行,活儲月平均餘額,126819000000,MD_AUM
10203,臺灣工業銀行,本國銀行,活儲月平均餘額,96097000000,MD_AUM
10203,匯豐,本國銀行,活儲月平均餘額,350965000000,MD_AUM
10203,大台北商業銀行,本國銀行,活儲月平均餘額,46404000000,MD_AUM
10203,華泰商業銀行,本國銀行,活儲月平均餘額,111633000000,MD_AUM
10203,臺灣新光商業銀行,本國銀行,活儲月平均餘額,539318000000,MD_AUM
10203,陽信商業銀行,本國銀行,活儲月平均餘額,230826000000,MD_AUM
10203,板信商業銀行,本國銀行,活儲月平均餘額,145062000000,MD_AUM
10203,三信商業銀行,本國銀行,活儲月平均餘額,116846000000,MD_AUM
10203,聯邦商業銀行,本國銀行,活儲月平均餘額,343703000000,MD_AUM
10203,遠東國際商業銀行,本國銀行,活儲月平均餘額,372601000000,MD_AUM
10203,元大商業銀行,本國銀行,活儲月平均餘額,467048000000,MD_AUM
10203,永豐商業銀行,本國銀行,活儲月平均餘額,1041809000000,MD_AUM
10203,玉山商業銀行,本國銀行,活儲月平均餘額,1041888000000,MD_AUM
10203,萬泰商業銀行,本國銀行,活儲月平均餘額,132552000000,MD_AUM
10203,星展,本國銀行,活儲月平均餘額,180443000000,MD_AUM
10203,台新國際商業銀行,本國銀行,活儲月平均餘額,837986000000,MD_AUM
10203,大眾商業銀行,本國銀行,活儲月平均餘額,338220000000,MD_AUM
10203,日盛國際商業銀行,本國銀行,活儲月平均餘額,169194000000,MD_AUM
10203,安泰商業銀行,本國銀行,活儲月平均餘額,304218000000,MD_AUM
10203,中國信託商業銀行,本國銀行,活儲月平均餘額,1534492000000,MD_AUM
10203,臺灣中小企業銀行,本國銀行,活儲月平均餘額,1049470000000,MD_AUM
10203,渣打國際商業銀行,本國銀行,活儲月平均餘額,555099000000,MD_AUM
10203,台中商業銀行,本國銀行,活儲月平均餘額,392097000000,MD_AUM
10203,京城商業銀行,本國銀行,活儲月平均餘額,140525000000,MD_AUM
10203,小計,外國銀行在台分行,活儲月平均餘額,542475000000,MD_AUM
10203,小計,大陸地區銀行在臺分行,活儲月平均餘額,4461000000,MD_AUM
