年月,銀行,銀行類別,項目,數值,英文項目
10301,總計,全體本國銀行機構,活儲月平均餘額,30993881000000,MD_AUM
10301,臺灣銀行,本國銀行,活儲月平均餘額,3405758000000,MD_AUM
10301,臺灣土地銀行,本國銀行,活儲月平均餘額,1982052000000,MD_AUM
10301,合作金庫商業銀行,本國銀行,活儲月平均餘額,2347446000000,MD_AUM
10301,第一商業銀行,本國銀行,活儲月平均餘額,1720738000000,MD_AUM
10301,華南商業銀行,本國銀行,活儲月平均餘額,1747330000000,MD_AUM
10301,彰化商業銀行,本國銀行,活儲月平均餘額,1380189000000,MD_AUM
10301,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,744841000000,MD_AUM
10301,台北富邦銀行,本國銀行,活儲月平均餘額,1368267000000,MD_AUM
10301,國泰世華商業銀行,本國銀行,活儲月平均餘額,1587406000000,MD_AUM
10301,中國輸出入銀行,本國銀行,活儲月平均餘額,0,MD_AUM
10301,高雄銀行,本國銀行,活儲月平均餘額,198786000000,MD_AUM
10301,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1911498000000,MD_AUM
10301,花旗,本國銀行,活儲月平均餘額,519178000000,MD_AUM
10301,澳盛,本國銀行,活儲月平均餘額,146676000000,MD_AUM
10301,中華開發工業銀行,本國銀行,活儲月平均餘額,142098000000,MD_AUM
10301,臺灣工業銀行,本國銀行,活儲月平均餘額,104626000000,MD_AUM
10301,臺灣中小企業銀行,本國銀行,活儲月平均餘額,1081437000000,MD_AUM
10301,渣打國際商業銀行,本國銀行,活儲月平均餘額,575592000000,MD_AUM
10301,台中商業銀行,本國銀行,活儲月平均餘額,429229000000,MD_AUM
10301,京城商業銀行,本國銀行,活儲月平均餘額,145160000000,MD_AUM
10301,匯豐,本國銀行,活儲月平均餘額,389693000000,MD_AUM
10301,瑞興商業銀行,本國銀行,活儲月平均餘額,54373000000,MD_AUM
10301,華泰商業銀行,本國銀行,活儲月平均餘額,104678000000,MD_AUM
10301,臺灣新光商業銀行,本國銀行,活儲月平均餘額,618662000000,MD_AUM
10301,陽信商業銀行,本國銀行,活儲月平均餘額,256747000000,MD_AUM
10301,板信商業銀行,本國銀行,活儲月平均餘額,147192000000,MD_AUM
10301,三信商業銀行,本國銀行,活儲月平均餘額,120705000000,MD_AUM
10301,聯邦商業銀行,本國銀行,活儲月平均餘額,366589000000,MD_AUM
10301,遠東國際商業銀行,本國銀行,活儲月平均餘額,385085000000,MD_AUM
10301,元大商業銀行,本國銀行,活儲月平均餘額,502471000000,MD_AUM
10301,永豐商業銀行,本國銀行,活儲月平均餘額,1076607000000,MD_AUM
10301,玉山商業銀行,本國銀行,活儲月平均餘額,1150149000000,MD_AUM
10301,萬泰商業銀行,本國銀行,活儲月平均餘額,140858000000,MD_AUM
10301,星展,本國銀行,活儲月平均餘額,208918000000,MD_AUM
10301,台新國際商業銀行,本國銀行,活儲月平均餘額,887438000000,MD_AUM
10301,大眾商業銀行,本國銀行,活儲月平均餘額,336810000000,MD_AUM
10301,日盛國際商業銀行,本國銀行,活儲月平均餘額,171099000000,MD_AUM
10301,安泰商業銀行,本國銀行,活儲月平均餘額,278180000000,MD_AUM
10301,中國信託商業銀行,本國銀行,活儲月平均餘額,1688883000000,MD_AUM
10301,小計,外國銀行在台分行,活儲月平均餘額,432439000000,MD_AUM
10301,小計,大陸地區銀行在臺分行,活儲月平均餘額,137997000000,MD_AUM
