年月,銀行,銀行類別,項目,數值,英文項目
9611,總計,全體本國銀行機構,活儲月平均餘額,21627688000000,MD_AUM
9611,中央信託局,本國銀行,活儲月平均餘額,0,MD_AUM
9611,臺灣銀行,本國銀行,活儲月平均餘額,2438681000000,MD_AUM
9611,臺灣土地銀行,本國銀行,活儲月平均餘額,1469399000000,MD_AUM
9611,合作金庫商業銀行,本國銀行,活儲月平均餘額,1868334000000,MD_AUM
9611,第一商業銀行,本國銀行,活儲月平均餘額,1241711000000,MD_AUM
9611,華南商業銀行,本國銀行,活儲月平均餘額,1277749000000,MD_AUM
9611,彰化商業銀行,本國銀行,活儲月平均餘額,1017141000000,MD_AUM
9611,華僑商業銀行,本國銀行,活儲月平均餘額,213453000000,MD_AUM
9611,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,416787000000,MD_AUM
9611,台北富邦銀行,本國銀行,活儲月平均餘額,807707000000,MD_AUM
9611,國泰世華商業銀行,本國銀行,活儲月平均餘額,1031166000000,MD_AUM
9611,中國輸出入銀行,本國銀行,活儲月平均餘額,0,MD_AUM
9611,高雄銀行,本國銀行,活儲月平均餘額,127273000000,MD_AUM
9611,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1189065000000,MD_AUM
9611,中華開發工業銀行,本國銀行,活儲月平均餘額,20997000000,MD_AUM
9611,臺灣工業銀行,本國銀行,活儲月平均餘額,53111000000,MD_AUM
9611,稻江商業銀行,本國銀行,活儲月平均餘額,36033000000,MD_AUM
9611,華泰商業銀行,本國銀行,活儲月平均餘額,86287000000,MD_AUM
9611,臺灣新光商業銀行,本國銀行,活儲月平均餘額,320541000000,MD_AUM
9611,陽信商業銀行,本國銀行,活儲月平均餘額,199176000000,MD_AUM
9611,板信商業銀行,本國銀行,活儲月平均餘額,145932000000,MD_AUM
9611,三信商業銀行,本國銀行,活儲月平均餘額,91435000000,MD_AUM
9611,第七商業銀行,本國銀行,活儲月平均餘額,0,MD_AUM
9611,聯邦商業銀行,本國銀行,活儲月平均餘額,264111000000,MD_AUM
9611,中華商業銀行,本國銀行,活儲月平均餘額,57889000000,MD_AUM
9611,遠東國際商業銀行,本國銀行,活儲月平均餘額,259148000000,MD_AUM
9611,元大商業銀行,本國銀行,活儲月平均餘額,261006000000,MD_AUM
9611,永豐商業銀行,本國銀行,活儲月平均餘額,795915000000,MD_AUM
9611,玉山商業銀行,本國銀行,活儲月平均餘額,596819000000,MD_AUM
9611,萬泰商業銀行,本國銀行,活儲月平均餘額,130064000000,MD_AUM
9611,寶華商業銀行,本國銀行,活儲月平均餘額,86099000000,MD_AUM
9611,台新國際商業銀行,本國銀行,活儲月平均餘額,619630000000,MD_AUM
9611,大眾商業銀行,本國銀行,活儲月平均餘額,218349000000,MD_AUM
9611,日盛國際商業銀行,本國銀行,活儲月平均餘額,195105000000,MD_AUM
9611,安泰商業銀行,本國銀行,活儲月平均餘額,201169000000,MD_AUM
9611,中國信託商業銀行,本國銀行,活儲月平均餘額,1111342000000,MD_AUM
9611,慶豐商業銀行,本國銀行,活儲月平均餘額,72896000000,MD_AUM
9611,臺灣中小企業銀行,本國銀行,活儲月平均餘額,824114000000,MD_AUM
9611,渣打國際商業銀行,本國銀行,活儲月平均餘額,387708000000,MD_AUM
9611,臺中商業銀行,本國銀行,活儲月平均餘額,237641000000,MD_AUM
9611,京城商業銀行,本國銀行,活儲月平均餘額,0,MD_AUM
9611,花蓮區中小企業銀行,本國銀行,活儲月平均餘額,0,MD_AUM
9611,臺東區中小企業銀行,本國銀行,活儲月平均餘額,0,MD_AUM
9611,外國銀行在台分行,本國銀行,活儲月平均餘額,1256705000000,MD_AUM
