年月,銀行,銀行類別,項目,數值
9702,總計,全體本國銀行機構,活儲月平均餘額,21813101000000
9702,中央信託局,本國銀行,活儲月平均餘額,0
9702,臺灣銀行,本國銀行,活儲月平均餘額,2510727000000
9702,臺灣土地銀行,本國銀行,活儲月平均餘額,1517937000000
9702,合作金庫商業銀行,本國銀行,活儲月平均餘額,1881749000000
9702,第一商業銀行,本國銀行,活儲月平均餘額,1240564000000
9702,華南商業銀行,本國銀行,活儲月平均餘額,1274931000000
9702,彰化商業銀行,本國銀行,活儲月平均餘額,997392000000
9702,花旗,本國銀行,活儲月平均餘額,194445000000
9702,上海商業儲蓄銀行,本國銀行,活儲月平均餘額,426304000000
9702,台北富邦銀行,本國銀行,活儲月平均餘額,834319000000
9702,國泰世華商業銀行,本國銀行,活儲月平均餘額,1014696000000
9702,中國輸出入銀行,本國銀行,活儲月平均餘額,0
9702,高雄銀行,本國銀行,活儲月平均餘額,127307000000
9702,兆豐國際商業銀行,本國銀行,活儲月平均餘額,1196116000000
9702,中華開發工業銀行,本國銀行,活儲月平均餘額,26113000000
9702,臺灣工業銀行,本國銀行,活儲月平均餘額,49643000000
9702,稻江商業銀行,本國銀行,活儲月平均餘額,36133000000
9702,華泰商業銀行,本國銀行,活儲月平均餘額,87552000000
9702,臺灣新光商業銀行,本國銀行,活儲月平均餘額,328094000000
9702,陽信商業銀行,本國銀行,活儲月平均餘額,206272000000
9702,板信商業銀行,本國銀行,活儲月平均餘額,146112000000
9702,三信商業銀行,本國銀行,活儲月平均餘額,91939000000
9702,聯邦商業銀行,本國銀行,活儲月平均餘額,265631000000
9702,中華商業銀行,本國銀行,活儲月平均餘額,53437000000
9702,遠東國際商業銀行,本國銀行,活儲月平均餘額,259109000000
9702,元大商業銀行,本國銀行,活儲月平均餘額,272544000000
9702,永豐商業銀行,本國銀行,活儲月平均餘額,799247000000
9702,玉山商業銀行,本國銀行,活儲月平均餘額,605861000000
9702,萬泰商業銀行,本國銀行,活儲月平均餘額,119733000000
9702,寶華商業銀行,本國銀行,活儲月平均餘額,76459000000
9702,台新國際商業銀行,本國銀行,活儲月平均餘額,654333000000
9702,大眾商業銀行,本國銀行,活儲月平均餘額,215757000000
9702,日盛國際商業銀行,本國銀行,活儲月平均餘額,201307000000
9702,安泰商業銀行,本國銀行,活儲月平均餘額,186895000000
9702,中國信託商業銀行,本國銀行,活儲月平均餘額,1109162000000
9702,慶豐商業銀行,本國銀行,活儲月平均餘額,67905000000
9702,臺灣中小企業銀行,本國銀行,活儲月平均餘額,843695000000
9702,渣打國際商業銀行,本國銀行,活儲月平均餘額,386550000000
9702,臺中商業銀行,本國銀行,活儲月平均餘額,234678000000
9702,京城商業銀行,本國銀行,活儲月平均餘額,0
9702,花蓮區中小企業銀行,本國銀行,活儲月平均餘額,0
9702,臺東區中小企業銀行,本國銀行,活儲月平均餘額,0
9702,外國銀行在台分行,本國銀行,活儲月平均餘額,1272450000000
