年月,銀行,銀行類別,項目,數值,英文欄位
9506,總,信用卡公司,流通卡數,41115838,Cc_F_Card_Cnt
9506,總,信用卡公司,有效卡數,21423640,Cc_Open_Card_Cnt
9506,總,信用卡公司,本月發卡數,252580,Cc_Issue_Card_Cnt
9506,總,信用卡公司,本月停卡數,962576,Cc_Stop_Card_Cnt
9506,總,信用卡公司,循環信用餘額,415514000000,Cyc_Bal
9506,總,信用卡公司,本月簽帳金額,140463000000,Cc_Txn_Bal
9506,總,信用卡公司,本月預借現金金額,7683000000,Cc_Ln_Bal
9506,總,信用卡公司,預期帳款比率,3.03,Cc_Payment_Rate
9506,總,信用卡公司,底被呆帳提足率,0.16,Cc_BadDebit_Rate
9506,總,信用卡公司,本月轉銷呆帳金額,217760000,Cc_BadDebit_Bal
9506,總,信用卡公司,循環信用利息收入,8125000000,Cyc_Income
9506,總,信用卡公司,簽帳手續費收入,4771000000,Txn_Fee
9506,總,信用卡公司,預借現金手續費,1366000000,Cc_Ln_Fee
9506,總,信用卡公司,收單特約商店家數,242,Auth_Store_Cnt
9506,小計,本國銀行,流通卡數,35308635,Cc_F_Card_Cnt
9506,小計,本國銀行,有效卡數,17923099,Cc_Open_Card_Cnt
9506,小計,本國銀行,本月發卡數,200922,Cc_Issue_Card_Cnt
9506,小計,本國銀行,本月停卡數,793491,Cc_Stop_Card_Cnt
9506,小計,本國銀行,循環信用餘額,275995000000,Cyc_Bal
9506,小計,本國銀行,本月簽帳金額,109782000000,Cc_Txn_Bal
9506,小計,本國銀行,本月預借現金金額,4575000000,Cc_Ln_Bal
9506,小計,本國銀行,預期帳款比率,3.06,Cc_Payment_Rate
9506,小計,本國銀行,底被呆帳提足率,0.23,Cc_BadDebit_Rate
9506,小計,本國銀行,本月轉銷呆帳金額,173230000,Cc_BadDebit_Bal
9506,小計,本國銀行,循環信用利息收入,5400000000,Cyc_Income
9506,小計,本國銀行,簽帳手續費收入,3464000000,Txn_Fee
9506,小計,本國銀行,預借現金手續費,1055000000,Cc_Ln_Fee
9506,小計,本國銀行,收單特約商店家數,171,Auth_Store_Cnt
9506,,本國銀行,流通卡數,19464,Cc_F_Card_Cnt
9506,,本國銀行,有效卡數,9126,Cc_Open_Card_Cnt
9506,,本國銀行,本月發卡數,33,Cc_Issue_Card_Cnt
9506,,本國銀行,本月停卡數,53,Cc_Stop_Card_Cnt
9506,,本國銀行,循環信用餘額,13000000,Cyc_Bal
9506,,本國銀行,本月簽帳金額,72000000,Cc_Txn_Bal
9506,,本國銀行,本月預借現金金額,0,Cc_Ln_Bal
9506,,本國銀行,預期帳款比率,2.59,Cc_Payment_Rate
9506,,本國銀行,底被呆帳提足率,0.94,Cc_BadDebit_Rate
9506,,本國銀行,本月轉銷呆帳金額,146560000,Cc_BadDebit_Bal
9506,,本國銀行,循環信用利息收入,0,Cyc_Income
9506,,本國銀行,簽帳手續費收入,0,Txn_Fee
9506,,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9506,,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9506,,本國銀行,流通卡數,275658,Cc_F_Card_Cnt
9506,,本國銀行,有效卡數,137144,Cc_Open_Card_Cnt
9506,,本國銀行,本月發卡數,883,Cc_Issue_Card_Cnt
9506,,本國銀行,本月停卡數,2245,Cc_Stop_Card_Cnt
9506,,本國銀行,循環信用餘額,637000000,Cyc_Bal
9506,,本國銀行,本月簽帳金額,797000000,Cc_Txn_Bal
9506,,本國銀行,本月預借現金金額,22000000,Cc_Ln_Bal
