年月,銀行,銀行類別,項目,數值,英文欄位
9910,總計,全部信用卡機構,流通卡數,30471047,Cc_F_Card_Cnt
9910,總計,全部信用卡機構,有效卡數,19246699,Cc_Open_Card_Cnt
9910,總計,全部信用卡機構,本月發卡數,416513,Cc_Issue_Card_Cnt
9910,總計,全部信用卡機構,本月停卡數,291047,Cc_Stop_Card_Cnt
9910,總計,全部信用卡機構,循環信用餘額,184080000000,Cyc_Bal
9910,總計,全部信用卡機構,本月簽帳金額,128710000000,Cc_Txn_Bal
9910,總計,全部信用卡機構,本月預借現金金額,2533000000,Cc_Ln_Bal
9910,總計,全部信用卡機構,預期帳款比率,0.54,Cc_Payment_Rate
9910,總計,全部信用卡機構,底被呆帳提足率,561.86,Cc_BadDebit_Rate
9910,總計,全部信用卡機構,本月轉銷呆帳金額,815000000,Cc_BadDebit_Bal
9910,總計,全部信用卡機構,循環信用利息收入,1866000000,Cyc_Income
9910,總計,全部信用卡機構,簽帳手續費收入,1760000000,Txn_Fee
9910,總計,全部信用卡機構,預借現金手續費,123000000,Cc_Ln_Fee
9910,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
9910,小計,本國銀行,流通卡數,29472912,Cc_F_Card_Cnt
9910,小計,本國銀行,有效卡數,18683219,Cc_Open_Card_Cnt
9910,小計,本國銀行,本月發卡數,397939,Cc_Issue_Card_Cnt
9910,小計,本國銀行,本月停卡數,270422,Cc_Stop_Card_Cnt
9910,小計,本國銀行,循環信用餘額,173428000000,Cyc_Bal
9910,小計,本國銀行,本月簽帳金額,122621000000,Cc_Txn_Bal
9910,小計,本國銀行,本月預借現金金額,2504000000,Cc_Ln_Bal
9910,小計,本國銀行,預期帳款比率,0.55,Cc_Payment_Rate
9910,小計,本國銀行,底被呆帳提足率,402.25,Cc_BadDebit_Rate
9910,小計,本國銀行,本月轉銷呆帳金額,811000000,Cc_BadDebit_Bal
9910,小計,本國銀行,循環信用利息收入,1743000000,Cyc_Income
9910,小計,本國銀行,簽帳手續費收入,1648000000,Txn_Fee
9910,小計,本國銀行,預借現金手續費,122000000,Cc_Ln_Fee
9910,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9910,臺灣銀行,本國銀行,流通卡數,266355,Cc_F_Card_Cnt
9910,臺灣銀行,本國銀行,有效卡數,122144,Cc_Open_Card_Cnt
9910,臺灣銀行,本國銀行,本月發卡數,205,Cc_Issue_Card_Cnt
9910,臺灣銀行,本國銀行,本月停卡數,1043,Cc_Stop_Card_Cnt
9910,臺灣銀行,本國銀行,循環信用餘額,355000000,Cyc_Bal
9910,臺灣銀行,本國銀行,本月簽帳金額,684000000,Cc_Txn_Bal
9910,臺灣銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
9910,臺灣銀行,本國銀行,預期帳款比率,0.39,Cc_Payment_Rate
9910,臺灣銀行,本國銀行,底被呆帳提足率,229.25,Cc_BadDebit_Rate
9910,臺灣銀行,本國銀行,本月轉銷呆帳金額,2000000,Cc_BadDebit_Bal
9910,臺灣銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
9910,臺灣銀行,本國銀行,簽帳手續費收入,13000000,Txn_Fee
9910,臺灣銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,臺灣銀行,本國銀行,收單特約商店家數,638,Auth_Store_Cnt
9910,臺灣土地銀行,本國銀行,流通卡數,121479,Cc_F_Card_Cnt
9910,臺灣土地銀行,本國銀行,有效卡數,56277,Cc_Open_Card_Cnt
9910,臺灣土地銀行,本國銀行,本月發卡數,3160,Cc_Issue_Card_Cnt
9910,臺灣土地銀行,本國銀行,本月停卡數,872,Cc_Stop_Card_Cnt
9910,臺灣土地銀行,本國銀行,循環信用餘額,360000000,Cyc_Bal
9910,臺灣土地銀行,本國銀行,本月簽帳金額,346000000,Cc_Txn_Bal
9910,臺灣土地銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
9910,臺灣土地銀行,本國銀行,預期帳款比率,1.02,Cc_Payment_Rate
9910,臺灣土地銀行,本國銀行,底被呆帳提足率,566.69,Cc_BadDebit_Rate
9910,臺灣土地銀行,本國銀行,本月轉銷呆帳金額,2000000,Cc_BadDebit_Bal
9910,臺灣土地銀行,本國銀行,循環信用利息收入,4000000,Cyc_Income
9910,臺灣土地銀行,本國銀行,簽帳手續費收入,3000000,Txn_Fee
9910,臺灣土地銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,臺灣土地銀行,本國銀行,收單特約商店家數,2039,Auth_Store_Cnt
9910,合作金庫銀行,本國銀行,流通卡數,388848,Cc_F_Card_Cnt
9910,合作金庫銀行,本國銀行,有效卡數,183896,Cc_Open_Card_Cnt
9910,合作金庫銀行,本國銀行,本月發卡數,3277,Cc_Issue_Card_Cnt
9910,合作金庫銀行,本國銀行,本月停卡數,2103,Cc_Stop_Card_Cnt
9910,合作金庫銀行,本國銀行,循環信用餘額,923000000,Cyc_Bal
9910,合作金庫銀行,本國銀行,本月簽帳金額,1455000000,Cc_Txn_Bal
9910,合作金庫銀行,本國銀行,本月預借現金金額,16000000,Cc_Ln_Bal
9910,合作金庫銀行,本國銀行,預期帳款比率,1.0,Cc_Payment_Rate
9910,合作金庫銀行,本國銀行,底被呆帳提足率,223.96,Cc_BadDebit_Rate
9910,合作金庫銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
9910,合作金庫銀行,本國銀行,循環信用利息收入,10000000,Cyc_Income
9910,合作金庫銀行,本國銀行,簽帳手續費收入,19000000,Txn_Fee
9910,合作金庫銀行,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9910,合作金庫銀行,本國銀行,收單特約商店家數,22450,Auth_Store_Cnt
9910,第一商業銀行,本國銀行,流通卡數,507592,Cc_F_Card_Cnt
9910,第一商業銀行,本國銀行,有效卡數,351060,Cc_Open_Card_Cnt
9910,第一商業銀行,本國銀行,本月發卡數,14046,Cc_Issue_Card_Cnt
9910,第一商業銀行,本國銀行,本月停卡數,12820,Cc_Stop_Card_Cnt
9910,第一商業銀行,本國銀行,循環信用餘額,1309000000,Cyc_Bal
9910,第一商業銀行,本國銀行,本月簽帳金額,2290000000,Cc_Txn_Bal
9910,第一商業銀行,本國銀行,本月預借現金金額,10000000,Cc_Ln_Bal
9910,第一商業銀行,本國銀行,預期帳款比率,0.19,Cc_Payment_Rate
9910,第一商業銀行,本國銀行,底被呆帳提足率,540.97,Cc_BadDebit_Rate
9910,第一商業銀行,本國銀行,本月轉銷呆帳金額,5000000,Cc_BadDebit_Bal
9910,第一商業銀行,本國銀行,循環信用利息收入,18000000,Cyc_Income
9910,第一商業銀行,本國銀行,簽帳手續費收入,33000000,Txn_Fee
9910,第一商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,第一商業銀行,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9910,華南商業銀行,本國銀行,流通卡數,537461,Cc_F_Card_Cnt
9910,華南商業銀行,本國銀行,有效卡數,286749,Cc_Open_Card_Cnt
9910,華南商業銀行,本國銀行,本月發卡數,7762,Cc_Issue_Card_Cnt
9910,華南商業銀行,本國銀行,本月停卡數,2965,Cc_Stop_Card_Cnt
9910,華南商業銀行,本國銀行,循環信用餘額,611000000,Cyc_Bal
9910,華南商業銀行,本國銀行,本月簽帳金額,1226000000,Cc_Txn_Bal
9910,華南商業銀行,本國銀行,本月預借現金金額,0,Cc_Ln_Bal
9910,華南商業銀行,本國銀行,預期帳款比率,0.51,Cc_Payment_Rate
9910,華南商業銀行,本國銀行,底被呆帳提足率,105.82,Cc_BadDebit_Rate
9910,華南商業銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
9910,華南商業銀行,本國銀行,循環信用利息收入,9000000,Cyc_Income
9910,華南商業銀行,本國銀行,簽帳手續費收入,24000000,Txn_Fee
9910,華南商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,華南商業銀行,本國銀行,收單特約商店家數,3013,Auth_Store_Cnt
9910,彰化商業銀行,本國銀行,流通卡數,123734,Cc_F_Card_Cnt
9910,彰化商業銀行,本國銀行,有效卡數,92186,Cc_Open_Card_Cnt
9910,彰化商業銀行,本國銀行,本月發卡數,455,Cc_Issue_Card_Cnt
9910,彰化商業銀行,本國銀行,本月停卡數,1014,Cc_Stop_Card_Cnt
9910,彰化商業銀行,本國銀行,循環信用餘額,134000000,Cyc_Bal
9910,彰化商業銀行,本國銀行,本月簽帳金額,536000000,Cc_Txn_Bal
9910,彰化商業銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
9910,彰化商業銀行,本國銀行,預期帳款比率,0.33,Cc_Payment_Rate
9910,彰化商業銀行,本國銀行,底被呆帳提足率,382.61,Cc_BadDebit_Rate
9910,彰化商業銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
9910,彰化商業銀行,本國銀行,循環信用利息收入,1000000,Cyc_Income
9910,彰化商業銀行,本國銀行,簽帳手續費收入,6000000,Txn_Fee
9910,彰化商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,彰化商業銀行,本國銀行,收單特約商店家數,263,Auth_Store_Cnt
9910,上海商業儲蓄銀行,本國銀行,流通卡數,389848,Cc_F_Card_Cnt
9910,上海商業儲蓄銀行,本國銀行,有效卡數,216368,Cc_Open_Card_Cnt
9910,上海商業儲蓄銀行,本國銀行,本月發卡數,2175,Cc_Issue_Card_Cnt
9910,上海商業儲蓄銀行,本國銀行,本月停卡數,2332,Cc_Stop_Card_Cnt
9910,上海商業儲蓄銀行,本國銀行,循環信用餘額,990000000,Cyc_Bal
9910,上海商業儲蓄銀行,本國銀行,本月簽帳金額,1258000000,Cc_Txn_Bal
9910,上海商業儲蓄銀行,本國銀行,本月預借現金金額,10000000,Cc_Ln_Bal
9910,上海商業儲蓄銀行,本國銀行,預期帳款比率,0.56,Cc_Payment_Rate
9910,上海商業儲蓄銀行,本國銀行,底被呆帳提足率,1061.63,Cc_BadDebit_Rate
9910,上海商業儲蓄銀行,本國銀行,本月轉銷呆帳金額,8000000,Cc_BadDebit_Bal
9910,上海商業儲蓄銀行,本國銀行,循環信用利息收入,14000000,Cyc_Income
9910,上海商業儲蓄銀行,本國銀行,簽帳手續費收入,21000000,Txn_Fee
9910,上海商業儲蓄銀行,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9910,上海商業儲蓄銀行,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9910,台北富邦銀行,本國銀行,流通卡數,2071765,Cc_F_Card_Cnt
9910,台北富邦銀行,本國銀行,有效卡數,1531080,Cc_Open_Card_Cnt
9910,台北富邦銀行,本國銀行,本月發卡數,69797,Cc_Issue_Card_Cnt
9910,台北富邦銀行,本國銀行,本月停卡數,17837,Cc_Stop_Card_Cnt
9910,台北富邦銀行,本國銀行,循環信用餘額,9746000000,Cyc_Bal
9910,台北富邦銀行,本國銀行,本月簽帳金額,12949000000,Cc_Txn_Bal
9910,台北富邦銀行,本國銀行,本月預借現金金額,88000000,Cc_Ln_Bal
9910,台北富邦銀行,本國銀行,預期帳款比率,0.16,Cc_Payment_Rate
9910,台北富邦銀行,本國銀行,底被呆帳提足率,2315.85,Cc_BadDebit_Rate
9910,台北富邦銀行,本國銀行,本月轉銷呆帳金額,38000000,Cc_BadDebit_Bal
9910,台北富邦銀行,本國銀行,循環信用利息收入,115000000,Cyc_Income
9910,台北富邦銀行,本國銀行,簽帳手續費收入,131000000,Txn_Fee
9910,台北富邦銀行,本國銀行,預借現金手續費,5000000,Cc_Ln_Fee
9910,台北富邦銀行,本國銀行,收單特約商店家數,413,Auth_Store_Cnt
9910,國泰世華商業銀行,本國銀行,流通卡數,2994399,Cc_F_Card_Cnt
9910,國泰世華商業銀行,本國銀行,有效卡數,1990325,Cc_Open_Card_Cnt
9910,國泰世華商業銀行,本國銀行,本月發卡數,31983,Cc_Issue_Card_Cnt
9910,國泰世華商業銀行,本國銀行,本月停卡數,18447,Cc_Stop_Card_Cnt
9910,國泰世華商業銀行,本國銀行,循環信用餘額,16364000000,Cyc_Bal
9910,國泰世華商業銀行,本國銀行,本月簽帳金額,13733000000,Cc_Txn_Bal
9910,國泰世華商業銀行,本國銀行,本月預借現金金額,138000000,Cc_Ln_Bal
9910,國泰世華商業銀行,本國銀行,預期帳款比率,0.26,Cc_Payment_Rate
9910,國泰世華商業銀行,本國銀行,底被呆帳提足率,942.65,Cc_BadDebit_Rate
9910,國泰世華商業銀行,本國銀行,本月轉銷呆帳金額,35000000,Cc_BadDebit_Bal
9910,國泰世華商業銀行,本國銀行,循環信用利息收入,196000000,Cyc_Income
9910,國泰世華商業銀行,本國銀行,簽帳手續費收入,180000000,Txn_Fee
9910,國泰世華商業銀行,本國銀行,預借現金手續費,5000000,Cc_Ln_Fee
9910,國泰世華商業銀行,本國銀行,收單特約商店家數,5901,Auth_Store_Cnt
9910,高雄銀行,本國銀行,流通卡數,6017,Cc_F_Card_Cnt
9910,高雄銀行,本國銀行,有效卡數,3000,Cc_Open_Card_Cnt
9910,高雄銀行,本國銀行,本月發卡數,17,Cc_Issue_Card_Cnt
9910,高雄銀行,本國銀行,本月停卡數,31,Cc_Stop_Card_Cnt
9910,高雄銀行,本國銀行,循環信用餘額,11000000,Cyc_Bal
9910,高雄銀行,本國銀行,本月簽帳金額,144000000,Cc_Txn_Bal
9910,高雄銀行,本國銀行,本月預借現金金額,0,Cc_Ln_Bal
9910,高雄銀行,本國銀行,預期帳款比率,0.15,Cc_Payment_Rate
9910,高雄銀行,本國銀行,底被呆帳提足率,100.0,Cc_BadDebit_Rate
9910,高雄銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
9910,高雄銀行,本國銀行,循環信用利息收入,0,Cyc_Income
9910,高雄銀行,本國銀行,簽帳手續費收入,0,Txn_Fee
9910,高雄銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,高雄銀行,本國銀行,收單特約商店家數,1244,Auth_Store_Cnt
9910,兆豐國際商業銀行,本國銀行,流通卡數,542186,Cc_F_Card_Cnt
9910,兆豐國際商業銀行,本國銀行,有效卡數,341487,Cc_Open_Card_Cnt
9910,兆豐國際商業銀行,本國銀行,本月發卡數,8929,Cc_Issue_Card_Cnt
9910,兆豐國際商業銀行,本國銀行,本月停卡數,12559,Cc_Stop_Card_Cnt
9910,兆豐國際商業銀行,本國銀行,循環信用餘額,1954000000,Cyc_Bal
9910,兆豐國際商業銀行,本國銀行,本月簽帳金額,2085000000,Cc_Txn_Bal
9910,兆豐國際商業銀行,本國銀行,本月預借現金金額,19000000,Cc_Ln_Bal
9910,兆豐國際商業銀行,本國銀行,預期帳款比率,0.54,Cc_Payment_Rate
9910,兆豐國際商業銀行,本國銀行,底被呆帳提足率,228.43,Cc_BadDebit_Rate
9910,兆豐國際商業銀行,本國銀行,本月轉銷呆帳金額,10000000,Cc_BadDebit_Bal
9910,兆豐國際商業銀行,本國銀行,循環信用利息收入,26000000,Cyc_Income
9910,兆豐國際商業銀行,本國銀行,簽帳手續費收入,31000000,Txn_Fee
9910,兆豐國際商業銀行,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9910,兆豐國際商業銀行,本國銀行,收單特約商店家數,361,Auth_Store_Cnt
9910,花旗,本國銀行,流通卡數,2375692,Cc_F_Card_Cnt
9910,花旗,本國銀行,有效卡數,1938140,Cc_Open_Card_Cnt
9910,花旗,本國銀行,本月發卡數,29731,Cc_Issue_Card_Cnt
9910,花旗,本國銀行,本月停卡數,26264,Cc_Stop_Card_Cnt
9910,花旗,本國銀行,循環信用餘額,36819000000,Cyc_Bal
9910,花旗,本國銀行,本月簽帳金額,16614000000,Cc_Txn_Bal
9910,花旗,本國銀行,本月預借現金金額,414000000,Cc_Ln_Bal
9910,花旗,本國銀行,預期帳款比率,0.92,Cc_Payment_Rate
9910,花旗,本國銀行,底被呆帳提足率,372.86,Cc_BadDebit_Rate
9910,花旗,本國銀行,本月轉銷呆帳金額,130000000,Cc_BadDebit_Bal
9910,花旗,本國銀行,循環信用利息收入,258000000,Cyc_Income
9910,花旗,本國銀行,簽帳手續費收入,206000000,Txn_Fee
9910,花旗,本國銀行,預借現金手續費,9000000,Cc_Ln_Fee
9910,花旗,本國銀行,收單特約商店家數,20724,Auth_Store_Cnt
9910,匯豐,本國銀行,流通卡數,625516,Cc_F_Card_Cnt
9910,匯豐,本國銀行,有效卡數,413474,Cc_Open_Card_Cnt
9910,匯豐,本國銀行,本月發卡數,15297,Cc_Issue_Card_Cnt
9910,匯豐,本國銀行,本月停卡數,6764,Cc_Stop_Card_Cnt
9910,匯豐,本國銀行,循環信用餘額,7333000000,Cyc_Bal
9910,匯豐,本國銀行,本月簽帳金額,3489000000,Cc_Txn_Bal
9910,匯豐,本國銀行,本月預借現金金額,77000000,Cc_Ln_Bal
9910,匯豐,本國銀行,預期帳款比率,0.45,Cc_Payment_Rate
9910,匯豐,本國銀行,底被呆帳提足率,1571.73,Cc_BadDebit_Rate
9910,匯豐,本國銀行,本月轉銷呆帳金額,25000000,Cc_BadDebit_Bal
9910,匯豐,本國銀行,循環信用利息收入,94000000,Cyc_Income
9910,匯豐,本國銀行,簽帳手續費收入,47000000,Txn_Fee
9910,匯豐,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9910,匯豐,本國銀行,收單特約商店家數,6,Auth_Store_Cnt
9910,華泰商業銀行,本國銀行,流通卡數,11609,Cc_F_Card_Cnt
9910,華泰商業銀行,本國銀行,有效卡數,7719,Cc_Open_Card_Cnt
9910,華泰商業銀行,本國銀行,本月發卡數,20,Cc_Issue_Card_Cnt
9910,華泰商業銀行,本國銀行,本月停卡數,16,Cc_Stop_Card_Cnt
9910,華泰商業銀行,本國銀行,循環信用餘額,31000000,Cyc_Bal
9910,華泰商業銀行,本國銀行,本月簽帳金額,66000000,Cc_Txn_Bal
9910,華泰商業銀行,本國銀行,本月預借現金金額,0,Cc_Ln_Bal
9910,華泰商業銀行,本國銀行,預期帳款比率,1.12,Cc_Payment_Rate
9910,華泰商業銀行,本國銀行,底被呆帳提足率,316.91,Cc_BadDebit_Rate
9910,華泰商業銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
9910,華泰商業銀行,本國銀行,循環信用利息收入,0,Cyc_Income
9910,華泰商業銀行,本國銀行,簽帳手續費收入,1000000,Txn_Fee
9910,華泰商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,華泰商業銀行,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9910,臺灣新光商業銀行,本國銀行,流通卡數,758584,Cc_F_Card_Cnt
9910,臺灣新光商業銀行,本國銀行,有效卡數,388198,Cc_Open_Card_Cnt
9910,臺灣新光商業銀行,本國銀行,本月發卡數,4331,Cc_Issue_Card_Cnt
9910,臺灣新光商業銀行,本國銀行,本月停卡數,5258,Cc_Stop_Card_Cnt
9910,臺灣新光商業銀行,本國銀行,循環信用餘額,3737000000,Cyc_Bal
9910,臺灣新光商業銀行,本國銀行,本月簽帳金額,2623000000,Cc_Txn_Bal
9910,臺灣新光商業銀行,本國銀行,本月預借現金金額,64000000,Cc_Ln_Bal
9910,臺灣新光商業銀行,本國銀行,預期帳款比率,0.49,Cc_Payment_Rate
9910,臺灣新光商業銀行,本國銀行,底被呆帳提足率,928.39,Cc_BadDebit_Rate
9910,臺灣新光商業銀行,本國銀行,本月轉銷呆帳金額,23000000,Cc_BadDebit_Bal
9910,臺灣新光商業銀行,本國銀行,循環信用利息收入,44000000,Cyc_Income
9910,臺灣新光商業銀行,本國銀行,簽帳手續費收入,55000000,Txn_Fee
9910,臺灣新光商業銀行,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9910,臺灣新光商業銀行,本國銀行,收單特約商店家數,2841,Auth_Store_Cnt
9910,陽信商業銀行,本國銀行,流通卡數,59163,Cc_F_Card_Cnt
9910,陽信商業銀行,本國銀行,有效卡數,28964,Cc_Open_Card_Cnt
9910,陽信商業銀行,本國銀行,本月發卡數,534,Cc_Issue_Card_Cnt
9910,陽信商業銀行,本國銀行,本月停卡數,553,Cc_Stop_Card_Cnt
9910,陽信商業銀行,本國銀行,循環信用餘額,568000000,Cyc_Bal
9910,陽信商業銀行,本國銀行,本月簽帳金額,142000000,Cc_Txn_Bal
9910,陽信商業銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
9910,陽信商業銀行,本國銀行,預期帳款比率,0.83,Cc_Payment_Rate
9910,陽信商業銀行,本國銀行,底被呆帳提足率,226.42,Cc_BadDebit_Rate
9910,陽信商業銀行,本國銀行,本月轉銷呆帳金額,3000000,Cc_BadDebit_Bal
9910,陽信商業銀行,本國銀行,循環信用利息收入,6000000,Cyc_Income
9910,陽信商業銀行,本國銀行,簽帳手續費收入,2000000,Txn_Fee
9910,陽信商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,陽信商業銀行,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9910,三信商業銀行,本國銀行,流通卡數,19309,Cc_F_Card_Cnt
9910,三信商業銀行,本國銀行,有效卡數,11315,Cc_Open_Card_Cnt
9910,三信商業銀行,本國銀行,本月發卡數,128,Cc_Issue_Card_Cnt
9910,三信商業銀行,本國銀行,本月停卡數,446,Cc_Stop_Card_Cnt
9910,三信商業銀行,本國銀行,循環信用餘額,76000000,Cyc_Bal
9910,三信商業銀行,本國銀行,本月簽帳金額,87000000,Cc_Txn_Bal
9910,三信商業銀行,本國銀行,本月預借現金金額,0,Cc_Ln_Bal
9910,三信商業銀行,本國銀行,預期帳款比率,0.72,Cc_Payment_Rate
9910,三信商業銀行,本國銀行,底被呆帳提足率,271.1,Cc_BadDebit_Rate
9910,三信商業銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
9910,三信商業銀行,本國銀行,循環信用利息收入,1000000,Cyc_Income
9910,三信商業銀行,本國銀行,簽帳手續費收入,1000000,Txn_Fee
9910,三信商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9910,三信商業銀行,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9910,聯邦商業銀行,本國銀行,流通卡數,1695790,Cc_F_Card_Cnt
9910,聯邦商業銀行,本國銀行,有效卡數,982082,Cc_Open_Card_Cnt
9910,聯邦商業銀行,本國銀行,本月發卡數,5922,Cc_Issue_Card_Cnt
9910,聯邦商業銀行,本國銀行,本月停卡數,21289,Cc_Stop_Card_Cnt
9910,聯邦商業銀行,本國銀行,循環信用餘額,8061000000,Cyc_Bal
9910,聯邦商業銀行,本國銀行,本月簽帳金額,4031000000,Cc_Txn_Bal
9910,聯邦商業銀行,本國銀行,本月預借現金金額,175000000,Cc_Ln_Bal
9910,聯邦商業銀行,本國銀行,預期帳款比率,0.71,Cc_Payment_Rate
9910,聯邦商業銀行,本國銀行,底被呆帳提足率,143.58,Cc_BadDebit_Rate
9910,聯邦商業銀行,本國銀行,本月轉銷呆帳金額,28000000,Cc_BadDebit_Bal
9910,聯邦商業銀行,本國銀行,循環信用利息收入,88000000,Cyc_Income
9910,聯邦商業銀行,本國銀行,簽帳手續費收入,57000000,Txn_Fee
9910,聯邦商業銀行,本國銀行,預借現金手續費,17000000,Cc_Ln_Fee
9910,聯邦商業銀行,本國銀行,收單特約商店家數,2527,Auth_Store_Cnt
9910,遠東國際商業銀行,本國銀行,流通卡數,1189996,Cc_F_Card_Cnt
9910,遠東國際商業銀行,本國銀行,有效卡數,721984,Cc_Open_Card_Cnt
9910,遠東國際商業銀行,本國銀行,本月發卡數,7570,Cc_Issue_Card_Cnt
