年月,銀行,銀行類別,項目,數值,英文欄位
10106,總計,全部信用卡機構,流通卡數,33221376,Cc_F_Card_Cnt
10106,總計,全部信用卡機構,有效卡數,20939849,Cc_Open_Card_Cnt
10106,總計,全部信用卡機構,本月發卡數,363237,Cc_Issue_Card_Cnt
10106,總計,全部信用卡機構,本月停卡數,334725,Cc_Stop_Card_Cnt
10106,總計,全部信用卡機構,循環信用餘額,134934000000,Cyc_Bal
10106,總計,全部信用卡機構,本月簽帳金額,172101000000,Cc_Txn_Bal
10106,總計,全部信用卡機構,本月預借現金金額,2251000000,Cc_Ln_Bal
10106,總計,全部信用卡機構,預期帳款比率,0.28,Cc_Payment_Rate
10106,總計,全部信用卡機構,底被呆帳提足率,890.48,Cc_BadDebit_Rate
10106,總計,全部信用卡機構,本月轉銷呆帳金額,346000000,Cc_BadDebit_Bal
10106,總計,全部信用卡機構,循環信用利息收入,1626000000,Cyc_Income
10106,總計,全部信用卡機構,簽帳手續費收入,1879000000,Txn_Fee
10106,總計,全部信用卡機構,預借現金手續費,81000000,Cc_Ln_Fee
10106,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
10106,小計,本國銀行,流通卡數,32219842,Cc_F_Card_Cnt
10106,小計,本國銀行,有效卡數,20385504,Cc_Open_Card_Cnt
10106,小計,本國銀行,本月發卡數,354859,Cc_Issue_Card_Cnt
10106,小計,本國銀行,本月停卡數,328921,Cc_Stop_Card_Cnt
10106,小計,本國銀行,循環信用餘額,128019000000,Cyc_Bal
10106,小計,本國銀行,本月簽帳金額,165287000000,Cc_Txn_Bal
10106,小計,本國銀行,本月預借現金金額,2232000000,Cc_Ln_Bal
10106,小計,本國銀行,預期帳款比率,0.28,Cc_Payment_Rate
10106,小計,本國銀行,底被呆帳提足率,729.69,Cc_BadDebit_Rate
10106,小計,本國銀行,本月轉銷呆帳金額,319000000,Cc_BadDebit_Bal
10106,小計,本國銀行,循環信用利息收入,1547000000,Cyc_Income
10106,小計,本國銀行,簽帳手續費收入,1748000000,Txn_Fee
10106,小計,本國銀行,預借現金手續費,80000000,Cc_Ln_Fee
10106,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
10106,　臺灣銀行,本國銀行,流通卡數,229915,Cc_F_Card_Cnt
10106,　臺灣銀行,本國銀行,有效卡數,112485,Cc_Open_Card_Cnt
10106,　臺灣銀行,本國銀行,本月發卡數,569,Cc_Issue_Card_Cnt
10106,　臺灣銀行,本國銀行,本月停卡數,3134,Cc_Stop_Card_Cnt
10106,　臺灣銀行,本國銀行,循環信用餘額,299000000,Cyc_Bal
10106,　臺灣銀行,本國銀行,本月簽帳金額,781000000,Cc_Txn_Bal
10106,　臺灣銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
10106,　臺灣銀行,本國銀行,預期帳款比率,0.38,Cc_Payment_Rate
10106,　臺灣銀行,本國銀行,底被呆帳提足率,310.63,Cc_BadDebit_Rate
10106,　臺灣銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
10106,　臺灣銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
10106,　臺灣銀行,本國銀行,簽帳手續費收入,13000000,Txn_Fee
10106,　臺灣銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10106,　臺灣銀行,本國銀行,收單特約商店家數,691,Auth_Store_Cnt
10106,　臺灣土地銀行,本國銀行,流通卡數,121921,Cc_F_Card_Cnt
10106,　臺灣土地銀行,本國銀行,有效卡數,54381,Cc_Open_Card_Cnt
10106,　臺灣土地銀行,本國銀行,本月發卡數,362,Cc_Issue_Card_Cnt
10106,　臺灣土地銀行,本國銀行,本月停卡數,445,Cc_Stop_Card_Cnt
10106,　臺灣土地銀行,本國銀行,循環信用餘額,277000000,Cyc_Bal
10106,　臺灣土地銀行,本國銀行,本月簽帳金額,390000000,Cc_Txn_Bal
10106,　臺灣土地銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
10106,　臺灣土地銀行,本國銀行,預期帳款比率,0.69,Cc_Payment_Rate
10106,　臺灣土地銀行,本國銀行,底被呆帳提足率,909.46,Cc_BadDebit_Rate
10106,　臺灣土地銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
10106,　臺灣土地銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
10106,　臺灣土地銀行,本國銀行,簽帳手續費收入,4000000,Txn_Fee
10106,　臺灣土地銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10106,　臺灣土地銀行,本國銀行,收單特約商店家數,2338,Auth_Store_Cnt
10106,　合作金庫銀行,本國銀行,流通卡數,409915,Cc_F_Card_Cnt
10106,　合作金庫銀行,本國銀行,有效卡數,200487,Cc_Open_Card_Cnt
10106,　合作金庫銀行,本國銀行,本月發卡數,2426,Cc_Issue_Card_Cnt
10106,　合作金庫銀行,本國銀行,本月停卡數,2800,Cc_Stop_Card_Cnt
10106,　合作金庫銀行,本國銀行,循環信用餘額,757000000,Cyc_Bal
10106,　合作金庫銀行,本國銀行,本月簽帳金額,2426000000,Cc_Txn_Bal
10106,　合作金庫銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
10106,　合作金庫銀行,本國銀行,預期帳款比率,0.41,Cc_Payment_Rate
10106,　合作金庫銀行,本國銀行,底被呆帳提足率,280.56,Cc_BadDebit_Rate
10106,　合作金庫銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
10106,　合作金庫銀行,本國銀行,循環信用利息收入,-26000000,Cyc_Income
10106,　合作金庫銀行,本國銀行,簽帳手續費收入,21000000,Txn_Fee
10106,　合作金庫銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10106,　合作金庫銀行,本國銀行,收單特約商店家數,25046,Auth_Store_Cnt
10106,　第一商業銀行,本國銀行,流通卡數,601854,Cc_F_Card_Cnt
10106,　第一商業銀行,本國銀行,有效卡數,418260,Cc_Open_Card_Cnt
10106,　第一商業銀行,本國銀行,本月發卡數,8378,Cc_Issue_Card_Cnt
10106,　第一商業銀行,本國銀行,本月停卡數,6129,Cc_Stop_Card_Cnt
10106,　第一商業銀行,本國銀行,循環信用餘額,1281000000,Cyc_Bal
10106,　第一商業銀行,本國銀行,本月簽帳金額,3027000000,Cc_Txn_Bal
10106,　第一商業銀行,本國銀行,本月預借現金金額,18000000,Cc_Ln_Bal
10106,　第一商業銀行,本國銀行,預期帳款比率,0.16,Cc_Payment_Rate
10106,　第一商業銀行,本國銀行,底被呆帳提足率,2220.35,Cc_BadDebit_Rate
10106,　第一商業銀行,本國銀行,本月轉銷呆帳金額,5000000,Cc_BadDebit_Bal
10106,　第一商業銀行,本國銀行,循環信用利息收入,19000000,Cyc_Income
10106,　第一商業銀行,本國銀行,簽帳手續費收入,36000000,Txn_Fee
10106,　第一商業銀行,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
10106,　第一商業銀行,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
10106,　華南商業銀行,本國銀行,流通卡數,562252,Cc_F_Card_Cnt
10106,　華南商業銀行,本國銀行,有效卡數,333848,Cc_Open_Card_Cnt
10106,　華南商業銀行,本國銀行,本月發卡數,9088,Cc_Issue_Card_Cnt
10106,　華南商業銀行,本國銀行,本月停卡數,4204,Cc_Stop_Card_Cnt
10106,　華南商業銀行,本國銀行,循環信用餘額,615000000,Cyc_Bal
10106,　華南商業銀行,本國銀行,本月簽帳金額,2222000000,Cc_Txn_Bal
10106,　華南商業銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
10106,　華南商業銀行,本國銀行,預期帳款比率,0.06,Cc_Payment_Rate
10106,　華南商業銀行,本國銀行,底被呆帳提足率,516.84,Cc_BadDebit_Rate
10106,　華南商業銀行,本國銀行,本月轉銷呆帳金額,6000000,Cc_BadDebit_Bal
10106,　華南商業銀行,本國銀行,循環信用利息收入,8000000,Cyc_Income
10106,　華南商業銀行,本國銀行,簽帳手續費收入,28000000,Txn_Fee
10106,　華南商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10106,　華南商業銀行,本國銀行,收單特約商店家數,4034,Auth_Store_Cnt
10106,　彰化商業銀行,本國銀行,流通卡數,190808,Cc_F_Card_Cnt
10106,　彰化商業銀行,本國銀行,有效卡數,118753,Cc_Open_Card_Cnt
10106,　彰化商業銀行,本國銀行,本月發卡數,427,Cc_Issue_Card_Cnt
10106,　彰化商業銀行,本國銀行,本月停卡數,768,Cc_Stop_Card_Cnt
10106,　彰化商業銀行,本國銀行,循環信用餘額,152000000,Cyc_Bal
10106,　彰化商業銀行,本國銀行,本月簽帳金額,1904000000,Cc_Txn_Bal
10106,　彰化商業銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
10106,　彰化商業銀行,本國銀行,預期帳款比率,0.07,Cc_Payment_Rate
10106,　彰化商業銀行,本國銀行,底被呆帳提足率,411.35,Cc_BadDebit_Rate
10106,　彰化商業銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
10106,　彰化商業銀行,本國銀行,循環信用利息收入,2000000,Cyc_Income
10106,　彰化商業銀行,本國銀行,簽帳手續費收入,11000000,Txn_Fee
10106,　彰化商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10106,　彰化商業銀行,本國銀行,收單特約商店家數,269,Auth_Store_Cnt
10106,　上海商業儲蓄銀行,本國銀行,流通卡數,403360,Cc_F_Card_Cnt
10106,　上海商業儲蓄銀行,本國銀行,有效卡數,214500,Cc_Open_Card_Cnt
10106,　上海商業儲蓄銀行,本國銀行,本月發卡數,1913,Cc_Issue_Card_Cnt
10106,　上海商業儲蓄銀行,本國銀行,本月停卡數,1569,Cc_Stop_Card_Cnt
10106,　上海商業儲蓄銀行,本國銀行,循環信用餘額,874000000,Cyc_Bal
