年月,銀行,銀行類別,項目,數值,英文欄位
9802,總計,全部信用卡機構,流通卡數,32930771,Cc_F_Card_Cnt
9802,總計,全部信用卡機構,有效卡數,19111806,Cc_Open_Card_Cnt
9802,總計,全部信用卡機構,本月發卡數,207489,Cc_Issue_Card_Cnt
9802,總計,全部信用卡機構,本月停卡數,633917,Cc_Stop_Card_Cnt
9802,總計,全部信用卡機構,循環信用餘額,247681000000,Cyc_Bal
9802,總計,全部信用卡機構,本月簽帳金額,99920000000,Cc_Txn_Bal
9802,總計,全部信用卡機構,本月預借現金金額,2788000000,Cc_Ln_Bal
9802,總計,全部信用卡機構,預期帳款比率,1.6,Cc_Payment_Rate
9802,總計,全部信用卡機構,底被呆帳提足率,373.62,Cc_BadDebit_Rate
9802,總計,全部信用卡機構,本月轉銷呆帳金額,2385000000,Cc_BadDebit_Bal
9802,總計,全部信用卡機構,循環信用利息收入,2691000000,Cyc_Income
9802,總計,全部信用卡機構,簽帳手續費收入,1221000000,Txn_Fee
9802,總計,全部信用卡機構,預借現金手續費,156000000,Cc_Ln_Fee
9802,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
9802,小計,本國銀行,流通卡數,27356498,Cc_F_Card_Cnt
9802,小計,本國銀行,有效卡數,15358635,Cc_Open_Card_Cnt
9802,小計,本國銀行,本月發卡數,158777,Cc_Issue_Card_Cnt
9802,小計,本國銀行,本月停卡數,536411,Cc_Stop_Card_Cnt
9802,小計,本國銀行,循環信用餘額,149846000000,Cyc_Bal
9802,小計,本國銀行,本月簽帳金額,74568000000,Cc_Txn_Bal
9802,小計,本國銀行,本月預借現金金額,1629000000,Cc_Ln_Bal
9802,小計,本國銀行,預期帳款比率,1.62,Cc_Payment_Rate
9802,小計,本國銀行,底被呆帳提足率,335.26,Cc_BadDebit_Rate
9802,小計,本國銀行,本月轉銷呆帳金額,1489000000,Cc_BadDebit_Bal
9802,小計,本國銀行,循環信用利息收入,1642000000,Cyc_Income
9802,小計,本國銀行,簽帳手續費收入,950000000,Txn_Fee
9802,小計,本國銀行,預借現金手續費,122000000,Cc_Ln_Fee
9802,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9802,臺灣銀行,本國銀行,流通卡數,266563,Cc_F_Card_Cnt
9802,臺灣銀行,本國銀行,有效卡數,124682,Cc_Open_Card_Cnt
9802,臺灣銀行,本國銀行,本月發卡數,305,Cc_Issue_Card_Cnt
9802,臺灣銀行,本國銀行,本月停卡數,1118,Cc_Stop_Card_Cnt
