年月,銀行,項目,數值
10108,　臺灣中小企業銀行,本國銀行,本月簽帳金額,864000000
10108,　臺灣中小企業銀行,本國銀行,本月預借現金金額,7000000
10108,　臺灣中小企業銀行,本國銀行,預期帳款比率,0.25
10108,　臺灣中小企業銀行,本國銀行,底被呆帳提足率,717.55
10108,　臺灣中小企業銀行,本國銀行,本月轉銷呆帳金額,3000000
10108,　臺灣中小企業銀行,本國銀行,循環信用利息收入,10000000
10108,　臺灣中小企業銀行,本國銀行,簽帳手續費收入,12000000
10108,　臺灣中小企業銀行,本國銀行,預借現金手續費,0
10108,　臺灣中小企業銀行,本國銀行,收單特約商店家數,13
10108,　渣打國際商業銀行,本國銀行,流通卡數,321462
10108,　渣打國際商業銀行,本國銀行,有效卡數,218224
10108,　渣打國際商業銀行,本國銀行,本月發卡數,5104
10108,　渣打國際商業銀行,本國銀行,本月停卡數,3129
10108,　渣打國際商業銀行,本國銀行,循環信用餘額,2748000000
10108,　渣打國際商業銀行,本國銀行,本月簽帳金額,1500000000
10108,　渣打國際商業銀行,本國銀行,本月預借現金金額,16000000
10108,　渣打國際商業銀行,本國銀行,預期帳款比率,0.49
10108,　渣打國際商業銀行,本國銀行,底被呆帳提足率,671.65
10108,　渣打國際商業銀行,本國銀行,本月轉銷呆帳金額,12000000
10108,　渣打國際商業銀行,本國銀行,循環信用利息收入,36000000
10108,　渣打國際商業銀行,本國銀行,簽帳手續費收入,22000000
10108,　渣打國際商業銀行,本國銀行,預借現金手續費,1000000
10108,　渣打國際商業銀行,本國銀行,收單特約商店家數,0
10108,　台中商業銀行,本國銀行,流通卡數,118397
10108,　台中商業銀行,本國銀行,有效卡數,49097
10108,　台中商業銀行,本國銀行,本月發卡數,2427
10108,　台中商業銀行,本國銀行,本月停卡數,475
10108,　台中商業銀行,本國銀行,循環信用餘額,178000000
10108,　台中商業銀行,本國銀行,本月簽帳金額,374000000
10108,　台中商業銀行,本國銀行,本月預借現金金額,0
10108,　台中商業銀行,本國銀行,預期帳款比率,0.85
10108,　台中商業銀行,本國銀行,底被呆帳提足率,933.16
10108,　台中商業銀行,本國銀行,本月轉銷呆帳金額,0
10108,　台中商業銀行,本國銀行,循環信用利息收入,4000000
10108,　台中商業銀行,本國銀行,簽帳手續費收入,5000000
10108,　台中商業銀行,本國銀行,預借現金手續費,0
10108,　台中商業銀行,本國銀行,收單特約商店家數,0
10108,小計,外國銀行在台分行,流通卡數,723081
10108,小計,外國銀行在台分行,有效卡數,378255
10108,小計,外國銀行在台分行,本月發卡數,4372
10108,小計,外國銀行在台分行,本月停卡數,1905
10108,小計,外國銀行在台分行,循環信用餘額,5569000000
10108,小計,外國銀行在台分行,本月簽帳金額,3032000000
10108,小計,外國銀行在台分行,本月預借現金金額,12000000
10108,小計,外國銀行在台分行,預期帳款比率,0.37
10108,小計,外國銀行在台分行,底被呆帳提足率,16272.16
10108,小計,外國銀行在台分行,本月轉銷呆帳金額,16000000
10108,小計,外國銀行在台分行,循環信用利息收入,70000000
10108,小計,外國銀行在台分行,簽帳手續費收入,43000000
10108,小計,外國銀行在台分行,預借現金手續費,1000000
10108,小計,外國銀行在台分行,收單特約商店家數,0
10108,　澳商澳盛銀行,外國銀行在台分行,流通卡數,723081
10108,　澳商澳盛銀行,外國銀行在台分行,有效卡數,378255
10108,　澳商澳盛銀行,外國銀行在台分行,本月發卡數,4372
10108,　澳商澳盛銀行,外國銀行在台分行,本月停卡數,1905
10108,　澳商澳盛銀行,外國銀行在台分行,循環信用餘額,5569000000
10108,　澳商澳盛銀行,外國銀行在台分行,本月簽帳金額,3032000000
10108,　澳商澳盛銀行,外國銀行在台分行,本月預借現金金額,12000000
10108,　澳商澳盛銀行,外國銀行在台分行,預期帳款比率,0.37
10108,　澳商澳盛銀行,外國銀行在台分行,底被呆帳提足率,16272.16
10108,　澳商澳盛銀行,外國銀行在台分行,本月轉銷呆帳金額,16000000
10108,　澳商澳盛銀行,外國銀行在台分行,循環信用利息收入,70000000
10108,　澳商澳盛銀行,外國銀行在台分行,簽帳手續費收入,43000000
10108,　澳商澳盛銀行,外國銀行在台分行,預借現金手續費,1000000
10108,　澳商澳盛銀行,外國銀行在台分行,收單特約商店家數,0
10108,小計,信用卡公司,流通卡數,287121
10108,小計,信用卡公司,有效卡數,179098
10108,小計,信用卡公司,本月發卡數,5468
10108,小計,信用卡公司,本月停卡數,3685
10108,小計,信用卡公司,循環信用餘額,1155000000
10108,小計,信用卡公司,本月簽帳金額,3494000000
10108,小計,信用卡公司,本月預借現金金額,6000000
10108,小計,信用卡公司,預期帳款比率,0.16
10108,小計,信用卡公司,底被呆帳提足率,1017.97
10108,小計,信用卡公司,本月轉銷呆帳金額,4000000
10108,小計,信用卡公司,循環信用利息收入,14000000
10108,小計,信用卡公司,簽帳手續費收入,91000000
10108,小計,信用卡公司,預借現金手續費,0
10108,小計,信用卡公司,收單特約商店家數,0
10108,　台灣美國運通國際(股)公司,信用卡公司,流通卡數,145470
10108,　台灣美國運通國際(股)公司,信用卡公司,有效卡數,82481
10108,　台灣美國運通國際(股)公司,信用卡公司,本月發卡數,2785
10108,　台灣美國運通國際(股)公司,信用卡公司,本月停卡數,2500
10108,　台灣美國運通國際(股)公司,信用卡公司,循環信用餘額,346000000
10108,　台灣美國運通國際(股)公司,信用卡公司,本月簽帳金額,3130000000
10108,　台灣美國運通國際(股)公司,信用卡公司,本月預借現金金額,0
10108,　台灣美國運通國際(股)公司,信用卡公司,預期帳款比率,0.12
10108,　台灣美國運通國際(股)公司,信用卡公司,底被呆帳提足率,1256.53
10108,　台灣美國運通國際(股)公司,信用卡公司,本月轉銷呆帳金額,3000000
10108,　台灣美國運通國際(股)公司,信用卡公司,循環信用利息收入,3000000
10108,　台灣美國運通國際(股)公司,信用卡公司,簽帳手續費收入,86000000
10108,　台灣美國運通國際(股)公司,信用卡公司,預借現金手續費,0
10108,　台灣美國運通國際(股)公司,信用卡公司,收單特約商店家數,72584
10108,　台灣大來國際信用卡(股)公司,信用卡公司,流通卡數,33569
10108,　台灣大來國際信用卡(股)公司,信用卡公司,有效卡數,12960
10108,　台灣大來國際信用卡(股)公司,信用卡公司,本月發卡數,18
10108,　台灣大來國際信用卡(股)公司,信用卡公司,本月停卡數,394
10108,　台灣大來國際信用卡(股)公司,信用卡公司,循環信用餘額,42000000
10108,　台灣大來國際信用卡(股)公司,信用卡公司,本月簽帳金額,82000000
10108,　台灣大來國際信用卡(股)公司,信用卡公司,本月預借現金金額,2000000
10108,　台灣大來國際信用卡(股)公司,信用卡公司,預期帳款比率,1.8
10108,　台灣大來國際信用卡(股)公司,信用卡公司,底被呆帳提足率,621.94
10108,　台灣大來國際信用卡(股)公司,信用卡公司,本月轉銷呆帳金額,0
10108,　台灣大來國際信用卡(股)公司,信用卡公司,循環信用利息收入,1000000
10108,　台灣大來國際信用卡(股)公司,信用卡公司,簽帳手續費收入,0
10108,　台灣大來國際信用卡(股)公司,信用卡公司,預借現金手續費,0
10108,　台灣大來國際信用卡(股)公司,信用卡公司,收單特約商店家數,3989
10108,　台灣永旺信用卡(股)公司,信用卡公司,流通卡數,108082
10108,　台灣永旺信用卡(股)公司,信用卡公司,有效卡數,83657
10108,　台灣永旺信用卡(股)公司,信用卡公司,本月發卡數,2665
10108,　台灣永旺信用卡(股)公司,信用卡公司,本月停卡數,791
10108,　台灣永旺信用卡(股)公司,信用卡公司,循環信用餘額,766000000
10108,　台灣永旺信用卡(股)公司,信用卡公司,本月簽帳金額,281000000
10108,　台灣永旺信用卡(股)公司,信用卡公司,本月預借現金金額,4000000
10108,　台灣永旺信用卡(股)公司,信用卡公司,預期帳款比率,0.15
10108,　台灣永旺信用卡(股)公司,信用卡公司,底被呆帳提足率,177.69
10108,　台灣永旺信用卡(股)公司,信用卡公司,本月轉銷呆帳金額,1000000
10108,　台灣永旺信用卡(股)公司,信用卡公司,循環信用利息收入,10000000
10108,　台灣永旺信用卡(股)公司,信用卡公司,簽帳手續費收入,5000000
10108,　台灣永旺信用卡(股)公司,信用卡公司,預借現金手續費,0
10108,　台灣永旺信用卡(股)公司,信用卡公司,收單特約商店家數,461
10108,　香港商台灣環匯亞太信用卡,信用卡公司,流通卡數,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,有效卡數,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,本月發卡數,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,本月停卡數,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,循環信用餘額,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,本月簽帳金額,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,本月預借現金金額,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,預期帳款比率,0.0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,底被呆帳提足率,0.0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,本月轉銷呆帳金額,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,循環信用利息收入,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,簽帳手續費收入,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,預借現金手續費,0
10108,　香港商台灣環匯亞太信用卡,信用卡公司,收單特約商店家數,8896
10108,　財團法人聯合信用卡處理中心,信用卡公司,流通卡數,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,有效卡數,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,本月發卡數,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,本月停卡數,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,循環信用餘額,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,本月簽帳金額,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,本月預借現金金額,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,預期帳款比率,0.0
10108,　財團法人聯合信用卡處理中心,信用卡公司,底被呆帳提足率,0.0
10108,　財團法人聯合信用卡處理中心,信用卡公司,本月轉銷呆帳金額,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,循環信用利息收入,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,簽帳手續費收入,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,預借現金手續費,0
10108,　財團法人聯合信用卡處理中心,信用卡公司,收單特約商店家數,81580
