年月,銀行,銀行類別,項目,數值,英文欄位
10109,總計,全部信用卡機構,流通卡數,33668425,Cc_F_Card_Cnt
10109,總計,全部信用卡機構,有效卡數,21116816,Cc_Open_Card_Cnt
10109,總計,全部信用卡機構,本月發卡數,427044,Cc_Issue_Card_Cnt
10109,總計,全部信用卡機構,本月停卡數,279779,Cc_Stop_Card_Cnt
10109,總計,全部信用卡機構,循環信用餘額,133403000000,Cyc_Bal
10109,總計,全部信用卡機構,本月簽帳金額,134498000000,Cc_Txn_Bal
10109,總計,全部信用卡機構,本月預借現金金額,2259000000,Cc_Ln_Bal
10109,總計,全部信用卡機構,預期帳款比率,0.3,Cc_Payment_Rate
10109,總計,全部信用卡機構,底被呆帳提足率,860.98,Cc_BadDebit_Rate
10109,總計,全部信用卡機構,本月轉銷呆帳金額,413000000,Cc_BadDebit_Bal
10109,總計,全部信用卡機構,循環信用利息收入,1648000000,Cyc_Income
10109,總計,全部信用卡機構,簽帳手續費收入,1893000000,Txn_Fee
10109,總計,全部信用卡機構,預借現金手續費,83000000,Cc_Ln_Fee
10109,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
10109,小計,本國銀行,流通卡數,32654100,Cc_F_Card_Cnt
10109,小計,本國銀行,有效卡數,20555382,Cc_Open_Card_Cnt
10109,小計,本國銀行,本月發卡數,417716,Cc_Issue_Card_Cnt
10109,小計,本國銀行,本月停卡數,274905,Cc_Stop_Card_Cnt
10109,小計,本國銀行,循環信用餘額,126747000000,Cyc_Bal
10109,小計,本國銀行,本月簽帳金額,128160000000,Cc_Txn_Bal
10109,小計,本國銀行,本月預借現金金額,2243000000,Cc_Ln_Bal
10109,小計,本國銀行,預期帳款比率,0.3,Cc_Payment_Rate
10109,小計,本國銀行,底被呆帳提足率,709.37,Cc_BadDebit_Rate
10109,小計,本國銀行,本月轉銷呆帳金額,393000000,Cc_BadDebit_Bal
10109,小計,本國銀行,循環信用利息收入,1576000000,Cyc_Income
10109,小計,本國銀行,簽帳手續費收入,1762000000,Txn_Fee
10109,小計,本國銀行,預借現金手續費,82000000,Cc_Ln_Fee
10109,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
10109,　臺灣銀行,本國銀行,流通卡數,226204,Cc_F_Card_Cnt
10109,　臺灣銀行,本國銀行,有效卡數,111631,Cc_Open_Card_Cnt
10109,　臺灣銀行,本國銀行,本月發卡數,735,Cc_Issue_Card_Cnt
10109,　臺灣銀行,本國銀行,本月停卡數,1838,Cc_Stop_Card_Cnt
10109,　臺灣銀行,本國銀行,循環信用餘額,299000000,Cyc_Bal
10109,　臺灣銀行,本國銀行,本月簽帳金額,663000000,Cc_Txn_Bal
10109,　臺灣銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
10109,　臺灣銀行,本國銀行,預期帳款比率,0.43,Cc_Payment_Rate
10109,　臺灣銀行,本國銀行,底被呆帳提足率,295.15,Cc_BadDebit_Rate
10109,　臺灣銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
10109,　臺灣銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
10109,　臺灣銀行,本國銀行,簽帳手續費收入,13000000,Txn_Fee
10109,　臺灣銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10109,　臺灣銀行,本國銀行,收單特約商店家數,722,Auth_Store_Cnt
10109,　臺灣土地銀行,本國銀行,流通卡數,121694,Cc_F_Card_Cnt
10109,　臺灣土地銀行,本國銀行,有效卡數,53541,Cc_Open_Card_Cnt
10109,　臺灣土地銀行,本國銀行,本月發卡數,253,Cc_Issue_Card_Cnt
10109,　臺灣土地銀行,本國銀行,本月停卡數,421,Cc_Stop_Card_Cnt
10109,　臺灣土地銀行,本國銀行,循環信用餘額,277000000,Cyc_Bal
10109,　臺灣土地銀行,本國銀行,本月簽帳金額,332000000,Cc_Txn_Bal
10109,　臺灣土地銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
10109,　臺灣土地銀行,本國銀行,預期帳款比率,0.81,Cc_Payment_Rate
10109,　臺灣土地銀行,本國銀行,底被呆帳提足率,912.77,Cc_BadDebit_Rate
10109,　臺灣土地銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
10109,　臺灣土地銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
10109,　臺灣土地銀行,本國銀行,簽帳手續費收入,3000000,Txn_Fee
10109,　臺灣土地銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10109,　臺灣土地銀行,本國銀行,收單特約商店家數,2440,Auth_Store_Cnt
10109,　合作金庫銀行,本國銀行,流通卡數,430725,Cc_F_Card_Cnt
10109,　合作金庫銀行,本國銀行,有效卡數,214952,Cc_Open_Card_Cnt
10109,　合作金庫銀行,本國銀行,本月發卡數,10768,Cc_Issue_Card_Cnt
10109,　合作金庫銀行,本國銀行,本月停卡數,6321,Cc_Stop_Card_Cnt
10109,　合作金庫銀行,本國銀行,循環信用餘額,746000000,Cyc_Bal
10109,　合作金庫銀行,本國銀行,本月簽帳金額,1588000000,Cc_Txn_Bal
10109,　合作金庫銀行,本國銀行,本月預借現金金額,7000000,Cc_Ln_Bal
10109,　合作金庫銀行,本國銀行,預期帳款比率,0.46,Cc_Payment_Rate
10109,　合作金庫銀行,本國銀行,底被呆帳提足率,296.02,Cc_BadDebit_Rate
