年月,銀行,銀行類別,項目,數值,英文欄位
9907,總計,全部信用卡機構,流通卡數,30164496,Cc_F_Card_Cnt
9907,總計,全部信用卡機構,有效卡數,18989776,Cc_Open_Card_Cnt
9907,總計,全部信用卡機構,本月發卡數,314647,Cc_Issue_Card_Cnt
9907,總計,全部信用卡機構,本月停卡數,263195,Cc_Stop_Card_Cnt
9907,總計,全部信用卡機構,循環信用餘額,188246000000,Cyc_Bal
9907,總計,全部信用卡機構,本月簽帳金額,126443000000,Cc_Txn_Bal
9907,總計,全部信用卡機構,本月預借現金金額,2790000000,Cc_Ln_Bal
9907,總計,全部信用卡機構,預期帳款比率,0.59,Cc_Payment_Rate
9907,總計,全部信用卡機構,底被呆帳提足率,492.37,Cc_BadDebit_Rate
9907,總計,全部信用卡機構,本月轉銷呆帳金額,840000000,Cc_BadDebit_Bal
9907,總計,全部信用卡機構,循環信用利息收入,2061000000,Cyc_Income
9907,總計,全部信用卡機構,簽帳手續費收入,1751000000,Txn_Fee
9907,總計,全部信用卡機構,預借現金手續費,139000000,Cc_Ln_Fee
9907,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
9907,小計,本國銀行,流通卡數,29159873,Cc_F_Card_Cnt
9907,小計,本國銀行,有效卡數,18423491,Cc_Open_Card_Cnt
9907,小計,本國銀行,本月發卡數,308968,Cc_Issue_Card_Cnt
9907,小計,本國銀行,本月停卡數,254987,Cc_Stop_Card_Cnt
9907,小計,本國銀行,循環信用餘額,176871000000,Cyc_Bal
9907,小計,本國銀行,本月簽帳金額,120296000000,Cc_Txn_Bal
9907,小計,本國銀行,本月預借現金金額,2755000000,Cc_Ln_Bal
9907,小計,本國銀行,預期帳款比率,0.59,Cc_Payment_Rate
9907,小計,本國銀行,底被呆帳提足率,373.34,Cc_BadDebit_Rate
9907,小計,本國銀行,本月轉銷呆帳金額,777000000,Cc_BadDebit_Bal
9907,小計,本國銀行,循環信用利息收入,1953000000,Cyc_Income
9907,小計,本國銀行,簽帳手續費收入,1643000000,Txn_Fee
9907,小計,本國銀行,預借現金手續費,138000000,Cc_Ln_Fee
9907,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9907,臺灣銀行,本國銀行,流通卡數,266637,Cc_F_Card_Cnt
9907,臺灣銀行,本國銀行,有效卡數,123439,Cc_Open_Card_Cnt
9907,臺灣銀行,本國銀行,本月發卡數,433,Cc_Issue_Card_Cnt
9907,臺灣銀行,本國銀行,本月停卡數,809,Cc_Stop_Card_Cnt
9907,臺灣銀行,本國銀行,循環信用餘額,366000000,Cyc_Bal
9907,臺灣銀行,本國銀行,本月簽帳金額,744000000,Cc_Txn_Bal
9907,臺灣銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
9907,臺灣銀行,本國銀行,預期帳款比率,0.37,Cc_Payment_Rate
9907,臺灣銀行,本國銀行,底被呆帳提足率,299.2,Cc_BadDebit_Rate
9907,臺灣銀行,本國銀行,本月轉銷呆帳金額,2000000,Cc_BadDebit_Bal
9907,臺灣銀行,本國銀行,循環信用利息收入,4000000,Cyc_Income
9907,臺灣銀行,本國銀行,簽帳手續費收入,13000000,Txn_Fee
9907,臺灣銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9907,臺灣銀行,本國銀行,收單特約商店家數,628,Auth_Store_Cnt
9907,臺灣土地銀行,本國銀行,流通卡數,118650,Cc_F_Card_Cnt
9907,臺灣土地銀行,本國銀行,有效卡數,55150,Cc_Open_Card_Cnt
9907,臺灣土地銀行,本國銀行,本月發卡數,221,Cc_Issue_Card_Cnt
9907,臺灣土地銀行,本國銀行,本月停卡數,878,Cc_Stop_Card_Cnt
9907,臺灣土地銀行,本國銀行,循環信用餘額,365000000,Cyc_Bal
9907,臺灣土地銀行,本國銀行,本月簽帳金額,336000000,Cc_Txn_Bal
9907,臺灣土地銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
9907,臺灣土地銀行,本國銀行,預期帳款比率,1.16,Cc_Payment_Rate
9907,臺灣土地銀行,本國銀行,底被呆帳提足率,549.57,Cc_BadDebit_Rate
9907,臺灣土地銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
9907,臺灣土地銀行,本國銀行,循環信用利息收入,4000000,Cyc_Income
9907,臺灣土地銀行,本國銀行,簽帳手續費收入,3000000,Txn_Fee
