年月,銀行,銀行類別,項目,數值,英文欄位
10207,總計,全部信用卡機構,流通卡數,34802175,Cc_F_Card_Cnt
10207,總計,全部信用卡機構,有效卡數,22058859,Cc_Open_Card_Cnt
10207,總計,全部信用卡機構,本月發卡數,429588,Cc_Issue_Card_Cnt
10207,總計,全部信用卡機構,本月停卡數,315867,Cc_Stop_Card_Cnt
10207,總計,全部信用卡機構,循環信用餘額,120227000000,Cyc_Bal
10207,總計,全部信用卡機構,本月簽帳金額,163858000000,Cc_Txn_Bal
10207,總計,全部信用卡機構,本月預借現金金額,2413000000,Cc_Ln_Bal
10207,總計,全部信用卡機構,預期帳款比率,0.28,Cc_Payment_Rate
10207,總計,全部信用卡機構,底被呆帳提足率,834.77,Cc_BadDebit_Rate
10207,總計,全部信用卡機構,本月轉銷呆帳金額,406000000,Cc_BadDebit_Bal
10207,總計,全部信用卡機構,循環信用利息收入,1510000000,Cyc_Income
10207,總計,全部信用卡機構,簽帳手續費收入,2308000000,Txn_Fee
10207,總計,全部信用卡機構,預借現金手續費,83000000,Cc_Ln_Fee
10207,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
10207,小計,本國銀行,流通卡數,34476670,Cc_F_Card_Cnt
10207,小計,本國銀行,有效卡數,21857286,Cc_Open_Card_Cnt
10207,小計,本國銀行,本月發卡數,422999,Cc_Issue_Card_Cnt
10207,小計,本國銀行,本月停卡數,312422,Cc_Stop_Card_Cnt
10207,小計,本國銀行,循環信用餘額,119427000000,Cyc_Bal
10207,小計,本國銀行,本月簽帳金額,159859000000,Cc_Txn_Bal
10207,小計,本國銀行,本月預借現金金額,2408000000,Cc_Ln_Bal
10207,小計,本國銀行,預期帳款比率,0.28,Cc_Payment_Rate
10207,小計,本國銀行,底被呆帳提足率,834.51,Cc_BadDebit_Rate
10207,小計,本國銀行,本月轉銷呆帳金額,401000000,Cc_BadDebit_Bal
10207,小計,本國銀行,循環信用利息收入,1501000000,Cyc_Income
10207,小計,本國銀行,簽帳手續費收入,2206000000,Txn_Fee
10207,小計,本國銀行,預借現金手續費,83000000,Cc_Ln_Fee
10207,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
10207,　臺灣銀行,本國銀行,流通卡數,216727,Cc_F_Card_Cnt
10207,　臺灣銀行,本國銀行,有效卡數,108322,Cc_Open_Card_Cnt
10207,　臺灣銀行,本國銀行,本月發卡數,613,Cc_Issue_Card_Cnt
10207,　臺灣銀行,本國銀行,本月停卡數,1538,Cc_Stop_Card_Cnt
10207,　臺灣銀行,本國銀行,循環信用餘額,270000000,Cyc_Bal
10207,　臺灣銀行,本國銀行,本月簽帳金額,708000000,Cc_Txn_Bal
10207,　臺灣銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
10207,　臺灣銀行,本國銀行,預期帳款比率,0.43,Cc_Payment_Rate
10207,　臺灣銀行,本國銀行,底被呆帳提足率,372.16,Cc_BadDebit_Rate
10207,　臺灣銀行,本國銀行,本月轉銷呆帳金額,2000000,Cc_BadDebit_Bal
10207,　臺灣銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
10207,　臺灣銀行,本國銀行,簽帳手續費收入,14000000,Txn_Fee
10207,　臺灣銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10207,　臺灣銀行,本國銀行,收單特約商店家數,844,Auth_Store_Cnt
10207,　臺灣土地銀行,本國銀行,流通卡數,123420,Cc_F_Card_Cnt
10207,　臺灣土地銀行,本國銀行,有效卡數,52452,Cc_Open_Card_Cnt
10207,　臺灣土地銀行,本國銀行,本月發卡數,549,Cc_Issue_Card_Cnt
10207,　臺灣土地銀行,本國銀行,本月停卡數,344,Cc_Stop_Card_Cnt
10207,　臺灣土地銀行,本國銀行,循環信用餘額,236000000,Cyc_Bal
10207,　臺灣土地銀行,本國銀行,本月簽帳金額,371000000,Cc_Txn_Bal
10207,　臺灣土地銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
10207,　臺灣土地銀行,本國銀行,預期帳款比率,0.42,Cc_Payment_Rate
10207,　臺灣土地銀行,本國銀行,底被呆帳提足率,1425.91,Cc_BadDebit_Rate
10207,　臺灣土地銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
10207,　臺灣土地銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
10207,　臺灣土地銀行,本國銀行,簽帳手續費收入,5000000,Txn_Fee
10207,　臺灣土地銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10207,　臺灣土地銀行,本國銀行,收單特約商店家數,2751,Auth_Store_Cnt
10207,　合作金庫銀行,本國銀行,流通卡數,418733,Cc_F_Card_Cnt
10207,　合作金庫銀行,本國銀行,有效卡數,224985,Cc_Open_Card_Cnt
10207,　合作金庫銀行,本國銀行,本月發卡數,4432,Cc_Issue_Card_Cnt
10207,　合作金庫銀行,本國銀行,本月停卡數,6166,Cc_Stop_Card_Cnt
10207,　合作金庫銀行,本國銀行,循環信用餘額,663000000,Cyc_Bal
10207,　合作金庫銀行,本國銀行,本月簽帳金額,1824000000,Cc_Txn_Bal
10207,　合作金庫銀行,本國銀行,本月預借現金金額,7000000,Cc_Ln_Bal
10207,　合作金庫銀行,本國銀行,預期帳款比率,0.76,Cc_Payment_Rate
10207,　合作金庫銀行,本國銀行,底被呆帳提足率,251.95,Cc_BadDebit_Rate
10207,　合作金庫銀行,本國銀行,本月轉銷呆帳金額,6000000,Cc_BadDebit_Bal
10207,　合作金庫銀行,本國銀行,循環信用利息收入,7000000,Cyc_Income
10207,　合作金庫銀行,本國銀行,簽帳手續費收入,25000000,Txn_Fee
10207,　合作金庫銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10207,　合作金庫銀行,本國銀行,收單特約商店家數,25451,Auth_Store_Cnt
10207,　第一商業銀行,本國銀行,流通卡數,664815,Cc_F_Card_Cnt
10207,　第一商業銀行,本國銀行,有效卡數,454051,Cc_Open_Card_Cnt
10207,　第一商業銀行,本國銀行,本月發卡數,9407,Cc_Issue_Card_Cnt
10207,　第一商業銀行,本國銀行,本月停卡數,5976,Cc_Stop_Card_Cnt
10207,　第一商業銀行,本國銀行,循環信用餘額,1206000000,Cyc_Bal
10207,　第一商業銀行,本國銀行,本月簽帳金額,3255000000,Cc_Txn_Bal
10207,　第一商業銀行,本國銀行,本月預借現金金額,16000000,Cc_Ln_Bal
10207,　第一商業銀行,本國銀行,預期帳款比率,0.14,Cc_Payment_Rate
10207,　第一商業銀行,本國銀行,底被呆帳提足率,2541.75,Cc_BadDebit_Rate
10207,　第一商業銀行,本國銀行,本月轉銷呆帳金額,5000000,Cc_BadDebit_Bal
10207,　第一商業銀行,本國銀行,循環信用利息收入,20000000,Cyc_Income
10207,　第一商業銀行,本國銀行,簽帳手續費收入,47000000,Txn_Fee
10207,　第一商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10207,　第一商業銀行,本國銀行,收單特約商店家數,207,Auth_Store_Cnt
10207,　華南商業銀行,本國銀行,流通卡數,597172,Cc_F_Card_Cnt
10207,　華南商業銀行,本國銀行,有效卡數,375325,Cc_Open_Card_Cnt
10207,　華南商業銀行,本國銀行,本月發卡數,9825,Cc_Issue_Card_Cnt
10207,　華南商業銀行,本國銀行,本月停卡數,4815,Cc_Stop_Card_Cnt
10207,　華南商業銀行,本國銀行,循環信用餘額,616000000,Cyc_Bal
10207,　華南商業銀行,本國銀行,本月簽帳金額,2238000000,Cc_Txn_Bal
10207,　華南商業銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
10207,　華南商業銀行,本國銀行,預期帳款比率,0.14,Cc_Payment_Rate
10207,　華南商業銀行,本國銀行,底被呆帳提足率,1271.57,Cc_BadDebit_Rate
10207,　華南商業銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
10207,　華南商業銀行,本國銀行,循環信用利息收入,8000000,Cyc_Income
10207,　華南商業銀行,本國銀行,簽帳手續費收入,39000000,Txn_Fee
10207,　華南商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10207,　華南商業銀行,本國銀行,收單特約商店家數,4827,Auth_Store_Cnt
10207,　彰化商業銀行,本國銀行,流通卡數,304288,Cc_F_Card_Cnt
10207,　彰化商業銀行,本國銀行,有效卡數,156371,Cc_Open_Card_Cnt
10207,　彰化商業銀行,本國銀行,本月發卡數,6948,Cc_Issue_Card_Cnt
10207,　彰化商業銀行,本國銀行,本月停卡數,2201,Cc_Stop_Card_Cnt
10207,　彰化商業銀行,本國銀行,循環信用餘額,138000000,Cyc_Bal
10207,　彰化商業銀行,本國銀行,本月簽帳金額,912000000,Cc_Txn_Bal
10207,　彰化商業銀行,本國銀行,本月預借現金金額,1000000,Cc_Ln_Bal
10207,　彰化商業銀行,本國銀行,預期帳款比率,0.25,Cc_Payment_Rate
10207,　彰化商業銀行,本國銀行,底被呆帳提足率,519.48,Cc_BadDebit_Rate
10207,　彰化商業銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
10207,　彰化商業銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
10207,　彰化商業銀行,本國銀行,簽帳手續費收入,11000000,Txn_Fee
10207,　彰化商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
10207,　彰化商業銀行,本國銀行,收單特約商店家數,262,Auth_Store_Cnt
10207,　上海商業儲蓄銀行,本國銀行,流通卡數,419760,Cc_F_Card_Cnt
10207,　上海商業儲蓄銀行,本國銀行,有效卡數,219593,Cc_Open_Card_Cnt
10207,　上海商業儲蓄銀行,本國銀行,本月發卡數,1721,Cc_Issue_Card_Cnt
