年月,銀行,銀行類別,項目,數值,英文欄位
9712,總計,全部信用卡機構,流通卡數,33950436,Cc_F_Card_Cnt
9712,總計,全部信用卡機構,有效卡數,19455242,Cc_Open_Card_Cnt
9712,總計,全部信用卡機構,本月發卡數,441603,Cc_Issue_Card_Cnt
9712,總計,全部信用卡機構,本月停卡數,727379,Cc_Stop_Card_Cnt
9712,總計,全部信用卡機構,循環信用餘額,253662000000,Cyc_Bal
9712,總計,全部信用卡機構,本月簽帳金額,122656000000,Cc_Txn_Bal
9712,總計,全部信用卡機構,本月預借現金金額,3996000000,Cc_Ln_Bal
9712,總計,全部信用卡機構,預期帳款比率,1.59,Cc_Payment_Rate
9712,總計,全部信用卡機構,底被呆帳提足率,368.59,Cc_BadDebit_Rate
9712,總計,全部信用卡機構,本月轉銷呆帳金額,2686000000,Cc_BadDebit_Bal
9712,總計,全部信用卡機構,循環信用利息收入,2911000000,Cyc_Income
9712,總計,全部信用卡機構,簽帳手續費收入,1599000000,Txn_Fee
9712,總計,全部信用卡機構,預借現金手續費,188000000,Cc_Ln_Fee
9712,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
9712,小計,本國銀行,流通卡數,27976669,Cc_F_Card_Cnt
9712,小計,本國銀行,有效卡數,15685261,Cc_Open_Card_Cnt
9712,小計,本國銀行,本月發卡數,377858,Cc_Issue_Card_Cnt
9712,小計,本國銀行,本月停卡數,645307,Cc_Stop_Card_Cnt
9712,小計,本國銀行,循環信用餘額,151314000000,Cyc_Bal
9712,小計,本國銀行,本月簽帳金額,92780000000,Cc_Txn_Bal
9712,小計,本國銀行,本月預借現金金額,2400000000,Cc_Ln_Bal
9712,小計,本國銀行,預期帳款比率,1.6,Cc_Payment_Rate
9712,小計,本國銀行,底被呆帳提足率,326.09,Cc_BadDebit_Rate
9712,小計,本國銀行,本月轉銷呆帳金額,1770000000,Cc_BadDebit_Bal
9712,小計,本國銀行,循環信用利息收入,1686000000,Cyc_Income
9712,小計,本國銀行,簽帳手續費收入,1219000000,Txn_Fee
9712,小計,本國銀行,預借現金手續費,149000000,Cc_Ln_Fee
9712,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9712,臺灣銀行,本國銀行,流通卡數,267236,Cc_F_Card_Cnt
9712,臺灣銀行,本國銀行,有效卡數,125765,Cc_Open_Card_Cnt
9712,臺灣銀行,本國銀行,本月發卡數,644,Cc_Issue_Card_Cnt
9712,臺灣銀行,本國銀行,本月停卡數,1529,Cc_Stop_Card_Cnt
9712,臺灣銀行,本國銀行,循環信用餘額,475000000,Cyc_Bal
9712,臺灣銀行,本國銀行,本月簽帳金額,810000000,Cc_Txn_Bal
9712,臺灣銀行,本國銀行,本月預借現金金額,3000000,Cc_Ln_Bal
9712,臺灣銀行,本國銀行,預期帳款比率,0.75,Cc_Payment_Rate
9712,臺灣銀行,本國銀行,底被呆帳提足率,228.01,Cc_BadDebit_Rate
9712,臺灣銀行,本國銀行,本月轉銷呆帳金額,5000000,Cc_BadDebit_Bal
9712,臺灣銀行,本國銀行,循環信用利息收入,5000000,Cyc_Income
9712,臺灣銀行,本國銀行,簽帳手續費收入,13000000,Txn_Fee
9712,臺灣銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9712,臺灣銀行,本國銀行,收單特約商店家數,556,Auth_Store_Cnt
9712,臺灣土地銀行,本國銀行,流通卡數,197755,Cc_F_Card_Cnt
9712,臺灣土地銀行,本國銀行,有效卡數,61081,Cc_Open_Card_Cnt
9712,臺灣土地銀行,本國銀行,本月發卡數,164,Cc_Issue_Card_Cnt
9712,臺灣土地銀行,本國銀行,本月停卡數,1072,Cc_Stop_Card_Cnt
9712,臺灣土地銀行,本國銀行,循環信用餘額,494000000,Cyc_Bal
9712,臺灣土地銀行,本國銀行,本月簽帳金額,540000000,Cc_Txn_Bal
9712,臺灣土地銀行,本國銀行,本月預借現金金額,3000000,Cc_Ln_Bal
9712,臺灣土地銀行,本國銀行,預期帳款比率,0.97,Cc_Payment_Rate
9712,臺灣土地銀行,本國銀行,底被呆帳提足率,132.16,Cc_BadDebit_Rate
9712,臺灣土地銀行,本國銀行,本月轉銷呆帳金額,7000000,Cc_BadDebit_Bal
9712,臺灣土地銀行,本國銀行,循環信用利息收入,5000000,Cyc_Income
9712,臺灣土地銀行,本國銀行,簽帳手續費收入,5000000,Txn_Fee
9712,臺灣土地銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9712,臺灣土地銀行,本國銀行,收單特約商店家數,2527,Auth_Store_Cnt
9712,合作金庫銀行,本國銀行,流通卡數,482609,Cc_F_Card_Cnt
9712,合作金庫銀行,本國銀行,有效卡數,175212,Cc_Open_Card_Cnt
9712,合作金庫銀行,本國銀行,本月發卡數,1915,Cc_Issue_Card_Cnt
9712,合作金庫銀行,本國銀行,本月停卡數,6132,Cc_Stop_Card_Cnt
9712,合作金庫銀行,本國銀行,循環信用餘額,1213000000,Cyc_Bal
9712,合作金庫銀行,本國銀行,本月簽帳金額,1623000000,Cc_Txn_Bal
9712,合作金庫銀行,本國銀行,本月預借現金金額,34000000,Cc_Ln_Bal
9712,合作金庫銀行,本國銀行,預期帳款比率,1.17,Cc_Payment_Rate
9712,合作金庫銀行,本國銀行,底被呆帳提足率,280.77,Cc_BadDebit_Rate
9712,合作金庫銀行,本國銀行,本月轉銷呆帳金額,13000000,Cc_BadDebit_Bal
9712,合作金庫銀行,本國銀行,循環信用利息收入,19000000,Cyc_Income
9712,合作金庫銀行,本國銀行,簽帳手續費收入,18000000,Txn_Fee
9712,合作金庫銀行,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9712,合作金庫銀行,本國銀行,收單特約商店家數,14090,Auth_Store_Cnt
9712,第一商業銀行,本國銀行,流通卡數,468186,Cc_F_Card_Cnt
9712,第一商業銀行,本國銀行,有效卡數,228064,Cc_Open_Card_Cnt
9712,第一商業銀行,本國銀行,本月發卡數,3345,Cc_Issue_Card_Cnt
9712,第一商業銀行,本國銀行,本月停卡數,3955,Cc_Stop_Card_Cnt
9712,第一商業銀行,本國銀行,循環信用餘額,1654000000,Cyc_Bal
9712,第一商業銀行,本國銀行,本月簽帳金額,1659000000,Cc_Txn_Bal
9712,第一商業銀行,本國銀行,本月預借現金金額,21000000,Cc_Ln_Bal
9712,第一商業銀行,本國銀行,預期帳款比率,0.52,Cc_Payment_Rate
9712,第一商業銀行,本國銀行,底被呆帳提足率,234.61,Cc_BadDebit_Rate
9712,第一商業銀行,本國銀行,本月轉銷呆帳金額,20000000,Cc_BadDebit_Bal
9712,第一商業銀行,本國銀行,循環信用利息收入,22000000,Cyc_Income
9712,第一商業銀行,本國銀行,簽帳手續費收入,26000000,Txn_Fee
9712,第一商業銀行,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9712,第一商業銀行,本國銀行,收單特約商店家數,5,Auth_Store_Cnt
9712,華南商業銀行,本國銀行,流通卡數,477029,Cc_F_Card_Cnt
9712,華南商業銀行,本國銀行,有效卡數,197228,Cc_Open_Card_Cnt
9712,華南商業銀行,本國銀行,本月發卡數,1803,Cc_Issue_Card_Cnt
9712,華南商業銀行,本國銀行,本月停卡數,3583,Cc_Stop_Card_Cnt
9712,華南商業銀行,本國銀行,循環信用餘額,922000000,Cyc_Bal
9712,華南商業銀行,本國銀行,本月簽帳金額,938000000,Cc_Txn_Bal
9712,華南商業銀行,本國銀行,本月預借現金金額,0,Cc_Ln_Bal
9712,華南商業銀行,本國銀行,預期帳款比率,0.34,Cc_Payment_Rate
9712,華南商業銀行,本國銀行,底被呆帳提足率,107.06,Cc_BadDebit_Rate
9712,華南商業銀行,本國銀行,本月轉銷呆帳金額,20000000,Cc_BadDebit_Bal
9712,華南商業銀行,本國銀行,循環信用利息收入,15000000,Cyc_Income
9712,華南商業銀行,本國銀行,簽帳手續費收入,16000000,Txn_Fee
9712,華南商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9712,華南商業銀行,本國銀行,收單特約商店家數,3663,Auth_Store_Cnt
9712,彰化商業銀行,本國銀行,流通卡數,93352,Cc_F_Card_Cnt
9712,彰化商業銀行,本國銀行,有效卡數,55205,Cc_Open_Card_Cnt
9712,彰化商業銀行,本國銀行,本月發卡數,212,Cc_Issue_Card_Cnt
9712,彰化商業銀行,本國銀行,本月停卡數,491,Cc_Stop_Card_Cnt
9712,彰化商業銀行,本國銀行,循環信用餘額,193000000,Cyc_Bal
9712,彰化商業銀行,本國銀行,本月簽帳金額,544000000,Cc_Txn_Bal
9712,彰化商業銀行,本國銀行,本月預借現金金額,3000000,Cc_Ln_Bal
9712,彰化商業銀行,本國銀行,預期帳款比率,0.38,Cc_Payment_Rate
9712,彰化商業銀行,本國銀行,底被呆帳提足率,821.65,Cc_BadDebit_Rate
9712,彰化商業銀行,本國銀行,本月轉銷呆帳金額,3000000,Cc_BadDebit_Bal
9712,彰化商業銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
9712,彰化商業銀行,本國銀行,簽帳手續費收入,5000000,Txn_Fee
9712,彰化商業銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9712,彰化商業銀行,本國銀行,收單特約商店家數,235,Auth_Store_Cnt
9712,花旗,本國銀行,流通卡數,434856,Cc_F_Card_Cnt
9712,花旗,本國銀行,有效卡數,257750,Cc_Open_Card_Cnt
9712,花旗,本國銀行,本月發卡數,0,Cc_Issue_Card_Cnt
9712,花旗,本國銀行,本月停卡數,3276,Cc_Stop_Card_Cnt
9712,花旗,本國銀行,循環信用餘額,2963000000,Cyc_Bal
9712,花旗,本國銀行,本月簽帳金額,1436000000,Cc_Txn_Bal
9712,花旗,本國銀行,本月預借現金金額,64000000,Cc_Ln_Bal
9712,花旗,本國銀行,預期帳款比率,1.79,Cc_Payment_Rate
9712,花旗,本國銀行,底被呆帳提足率,322.88,Cc_BadDebit_Rate
9712,花旗,本國銀行,本月轉銷呆帳金額,31000000,Cc_BadDebit_Bal
9712,花旗,本國銀行,循環信用利息收入,25000000,Cyc_Income
9712,花旗,本國銀行,簽帳手續費收入,23000000,Txn_Fee
9712,花旗,本國銀行,預借現金手續費,6000000,Cc_Ln_Fee
9712,花旗,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9712,上海商業儲蓄銀行,本國銀行,流通卡數,484669,Cc_F_Card_Cnt
9712,上海商業儲蓄銀行,本國銀行,有效卡數,195051,Cc_Open_Card_Cnt
9712,上海商業儲蓄銀行,本國銀行,本月發卡數,2351,Cc_Issue_Card_Cnt
9712,上海商業儲蓄銀行,本國銀行,本月停卡數,3381,Cc_Stop_Card_Cnt
9712,上海商業儲蓄銀行,本國銀行,循環信用餘額,1301000000,Cyc_Bal
9712,上海商業儲蓄銀行,本國銀行,本月簽帳金額,1208000000,Cc_Txn_Bal
9712,上海商業儲蓄銀行,本國銀行,本月預借現金金額,59000000,Cc_Ln_Bal
9712,上海商業儲蓄銀行,本國銀行,預期帳款比率,1.15,Cc_Payment_Rate
9712,上海商業儲蓄銀行,本國銀行,底被呆帳提足率,308.55,Cc_BadDebit_Rate
9712,上海商業儲蓄銀行,本國銀行,本月轉銷呆帳金額,11000000,Cc_BadDebit_Bal
9712,上海商業儲蓄銀行,本國銀行,循環信用利息收入,19000000,Cyc_Income
9712,上海商業儲蓄銀行,本國銀行,簽帳手續費收入,21000000,Txn_Fee
9712,上海商業儲蓄銀行,本國銀行,預借現金手續費,3000000,Cc_Ln_Fee
9712,上海商業儲蓄銀行,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9712,台北富邦銀行,本國銀行,流通卡數,2187774,Cc_F_Card_Cnt
9712,台北富邦銀行,本國銀行,有效卡數,1461751,Cc_Open_Card_Cnt
9712,台北富邦銀行,本國銀行,本月發卡數,21194,Cc_Issue_Card_Cnt
9712,台北富邦銀行,本國銀行,本月停卡數,52913,Cc_Stop_Card_Cnt
9712,台北富邦銀行,本國銀行,循環信用餘額,14639000000,Cyc_Bal
9712,台北富邦銀行,本國銀行,本月簽帳金額,8333000000,Cc_Txn_Bal
9712,台北富邦銀行,本國銀行,本月預借現金金額,160000000,Cc_Ln_Bal
9712,台北富邦銀行,本國銀行,預期帳款比率,0.89,Cc_Payment_Rate
9712,台北富邦銀行,本國銀行,底被呆帳提足率,732.97,Cc_BadDebit_Rate
9712,台北富邦銀行,本國銀行,本月轉銷呆帳金額,184000000,Cc_BadDebit_Bal
9712,台北富邦銀行,本國銀行,循環信用利息收入,194000000,Cyc_Income
9712,台北富邦銀行,本國銀行,簽帳手續費收入,85000000,Txn_Fee
9712,台北富邦銀行,本國銀行,預借現金手續費,12000000,Cc_Ln_Fee
9712,台北富邦銀行,本國銀行,收單特約商店家數,349,Auth_Store_Cnt
9712,國泰世華商業銀行,本國銀行,流通卡數,3332108,Cc_F_Card_Cnt
9712,國泰世華商業銀行,本國銀行,有效卡數,2000323,Cc_Open_Card_Cnt
9712,國泰世華商業銀行,本國銀行,本月發卡數,31251,Cc_Issue_Card_Cnt
9712,國泰世華商業銀行,本國銀行,本月停卡數,83084,Cc_Stop_Card_Cnt
9712,國泰世華商業銀行,本國銀行,循環信用餘額,18874000000,Cyc_Bal
9712,國泰世華商業銀行,本國銀行,本月簽帳金額,17404000000,Cc_Txn_Bal
9712,國泰世華商業銀行,本國銀行,本月預借現金金額,235000000,Cc_Ln_Bal
9712,國泰世華商業銀行,本國銀行,預期帳款比率,1.24,Cc_Payment_Rate
