年月,銀行,銀行類別,項目,數值,英文欄位
10204,總計,全部信用卡機構,流通卡數,34488950,Cc_F_Card_Cnt
10204,總計,全部信用卡機構,有效卡數,21820068,Cc_Open_Card_Cnt
10204,總計,全部信用卡機構,本月發卡數,415618,Cc_Issue_Card_Cnt
10204,總計,全部信用卡機構,本月停卡數,257285,Cc_Stop_Card_Cnt
10204,總計,全部信用卡機構,循環信用餘額,123275000000,Cyc_Bal
10204,總計,全部信用卡機構,本月簽帳金額,147403000000,Cc_Txn_Bal
10204,總計,全部信用卡機構,本月預借現金金額,2241000000,Cc_Ln_Bal
10204,總計,全部信用卡機構,預期帳款比率,0.32,Cc_Payment_Rate
10204,總計,全部信用卡機構,底被呆帳提足率,801.11,Cc_BadDebit_Rate
10204,總計,全部信用卡機構,本月轉銷呆帳金額,410000000,Cc_BadDebit_Bal
10204,總計,全部信用卡機構,循環信用利息收入,1528000000,Cyc_Income
10204,總計,全部信用卡機構,簽帳手續費收入,2100000000,Txn_Fee
10204,總計,全部信用卡機構,預借現金手續費,79000000,Cc_Ln_Fee
10204,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
10204,小計,本國銀行,流通卡數,34172607,Cc_F_Card_Cnt
10204,小計,本國銀行,有效卡數,21625708,Cc_Open_Card_Cnt
10204,小計,本國銀行,本月發卡數,408620,Cc_Issue_Card_Cnt
10204,小計,本國銀行,本月停卡數,254605,Cc_Stop_Card_Cnt
10204,小計,本國銀行,循環信用餘額,122236000000,Cyc_Bal
10204,小計,本國銀行,本月簽帳金額,143928000000,Cc_Txn_Bal
10204,小計,本國銀行,本月預借現金金額,2236000000,Cc_Ln_Bal
10204,小計,本國銀行,預期帳款比率,0.32,Cc_Payment_Rate
10204,小計,本國銀行,底被呆帳提足率,800.87,Cc_BadDebit_Rate
10204,小計,本國銀行,本月轉銷呆帳金額,406000000,Cc_BadDebit_Bal
10204,小計,本國銀行,循環信用利息收入,1516000000,Cyc_Income
10204,小計,本國銀行,簽帳手續費收入,2005000000,Txn_Fee
10204,小計,本國銀行,預借現金手續費,79000000,Cc_Ln_Fee
10204,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
10204,　臺灣銀行,本國銀行,流通卡數,218519,Cc_F_Card_Cnt
10204,　臺灣銀行,本國銀行,有效卡數,110141,Cc_Open_Card_Cnt
10204,　臺灣銀行,本國銀行,本月發卡數,855,Cc_Issue_Card_Cnt
10204,　臺灣銀行,本國銀行,本月停卡數,1737,Cc_Stop_Card_Cnt
10204,　臺灣銀行,本國銀行,循環信用餘額,279000000,Cyc_Bal
10204,　臺灣銀行,本國銀行,本月簽帳金額,646000000,Cc_Txn_Bal
10204,　臺灣銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
10204,　臺灣銀行,本國銀行,預期帳款比率,0.61,Cc_Payment_Rate
10204,　臺灣銀行,本國銀行,底被呆帳提足率,192.18,Cc_BadDebit_Rate
10204,　臺灣銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
10204,　臺灣銀行,本國銀行,循環信用利息收入,3000000,Cyc_Income
10204,　臺灣銀行,本國銀行,簽帳手續費收入,13000000,Txn_Fee
