年月,銀行,銀行類別,項目,數值,英文欄位
9908,總計,全部信用卡機構,流通卡數,30247082,Cc_F_Card_Cnt
9908,總計,全部信用卡機構,有效卡數,19081207,Cc_Open_Card_Cnt
9908,總計,全部信用卡機構,本月發卡數,344367,Cc_Issue_Card_Cnt
9908,總計,全部信用卡機構,本月停卡數,258036,Cc_Stop_Card_Cnt
9908,總計,全部信用卡機構,循環信用餘額,185912000000,Cyc_Bal
9908,總計,全部信用卡機構,本月簽帳金額,133702000000,Cc_Txn_Bal
9908,總計,全部信用卡機構,本月預借現金金額,2810000000,Cc_Ln_Bal
9908,總計,全部信用卡機構,預期帳款比率,0.56,Cc_Payment_Rate
9908,總計,全部信用卡機構,底被呆帳提足率,504.48,Cc_BadDebit_Rate
9908,總計,全部信用卡機構,本月轉銷呆帳金額,792000000,Cc_BadDebit_Bal
9908,總計,全部信用卡機構,循環信用利息收入,2075000000,Cyc_Income
9908,總計,全部信用卡機構,簽帳手續費收入,1794000000,Txn_Fee
9908,總計,全部信用卡機構,預借現金手續費,136000000,Cc_Ln_Fee
9908,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
9908,小計,本國銀行,流通卡數,29244564,Cc_F_Card_Cnt
9908,小計,本國銀行,有效卡數,18517990,Cc_Open_Card_Cnt
9908,小計,本國銀行,本月發卡數,337308,Cc_Issue_Card_Cnt
9908,小計,本國銀行,本月停卡數,248576,Cc_Stop_Card_Cnt
9908,小計,本國銀行,循環信用餘額,174855000000,Cyc_Bal
9908,小計,本國銀行,本月簽帳金額,127771000000,Cc_Txn_Bal
9908,小計,本國銀行,本月預借現金金額,2775000000,Cc_Ln_Bal
9908,小計,本國銀行,預期帳款比率,0.56,Cc_Payment_Rate
9908,小計,本國銀行,底被呆帳提足率,384.51,Cc_BadDebit_Rate
9908,小計,本國銀行,本月轉銷呆帳金額,723000000,Cc_BadDebit_Bal
9908,小計,本國銀行,循環信用利息收入,1956000000,Cyc_Income
9908,小計,本國銀行,簽帳手續費收入,1687000000,Txn_Fee
9908,小計,本國銀行,預借現金手續費,135000000,Cc_Ln_Fee
9908,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9908,臺灣銀行,本國銀行,流通卡數,266768,Cc_F_Card_Cnt
9908,臺灣銀行,本國銀行,有效卡數,123269,Cc_Open_Card_Cnt
9908,臺灣銀行,本國銀行,本月發卡數,381,Cc_Issue_Card_Cnt
9908,臺灣銀行,本國銀行,本月停卡數,770,Cc_Stop_Card_Cnt
9908,臺灣銀行,本國銀行,循環信用餘額,359000000,Cyc_Bal
9908,臺灣銀行,本國銀行,本月簽帳金額,799000000,Cc_Txn_Bal
9908,臺灣銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
9908,臺灣銀行,本國銀行,預期帳款比率,0.39,Cc_Payment_Rate
9908,臺灣銀行,本國銀行,底被呆帳提足率,251.42,Cc_BadDebit_Rate
9908,臺灣銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
9908,臺灣銀行,本國銀行,循環信用利息收入,4000000,Cyc_Income
9908,臺灣銀行,本國銀行,簽帳手續費收入,13000000,Txn_Fee
9908,臺灣銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9908,臺灣銀行,本國銀行,收單特約商店家數,630,Auth_Store_Cnt
9908,臺灣土地銀行,本國銀行,流通卡數,118184,Cc_F_Card_Cnt
9908,臺灣土地銀行,本國銀行,有效卡數,54845,Cc_Open_Card_Cnt
9908,臺灣土地銀行,本國銀行,本月發卡數,208,Cc_Issue_Card_Cnt
9908,臺灣土地銀行,本國銀行,本月停卡數,789,Cc_Stop_Card_Cnt
9908,臺灣土地銀行,本國銀行,循環信用餘額,364000000,Cyc_Bal
9908,臺灣土地銀行,本國銀行,本月簽帳金額,363000000,Cc_Txn_Bal
9908,臺灣土地銀行,本國銀行,本月預借現金金額,2000000,Cc_Ln_Bal
9908,臺灣土地銀行,本國銀行,預期帳款比率,1.08,Cc_Payment_Rate
9908,臺灣土地銀行,本國銀行,底被呆帳提足率,546.35,Cc_BadDebit_Rate
9908,臺灣土地銀行,本國銀行,本月轉銷呆帳金額,1000000,Cc_BadDebit_Bal
9908,臺灣土地銀行,本國銀行,循環信用利息收入,4000000,Cyc_Income
9908,臺灣土地銀行,本國銀行,簽帳手續費收入,3000000,Txn_Fee
9908,臺灣土地銀行,本國銀行,預借現金手續費,0,Cc_Ln_Fee
9908,臺灣土地銀行,本國銀行,收單特約商店家數,2045,Auth_Store_Cnt
9908,合作金庫銀行,本國銀行,流通卡數,386808,Cc_F_Card_Cnt
9908,合作金庫銀行,本國銀行,有效卡數,179333,Cc_Open_Card_Cnt
9908,合作金庫銀行,本國銀行,本月發卡數,4163,Cc_Issue_Card_Cnt
9908,合作金庫銀行,本國銀行,本月停卡數,3265,Cc_Stop_Card_Cnt
9908,合作金庫銀行,本國銀行,循環信用餘額,937000000,Cyc_Bal
9908,合作金庫銀行,本國銀行,本月簽帳金額,1584000000,Cc_Txn_Bal
9908,合作金庫銀行,本國銀行,本月預借現金金額,16000000,Cc_Ln_Bal
9908,合作金庫銀行,本國銀行,預期帳款比率,0.95,Cc_Payment_Rate
9908,合作金庫銀行,本國銀行,底被呆帳提足率,255.9,Cc_BadDebit_Rate
9908,合作金庫銀行,本國銀行,本月轉銷呆帳金額,0,Cc_BadDebit_Bal
9908,合作金庫銀行,本國銀行,循環信用利息收入,9000000,Cyc_Income
9908,合作金庫銀行,本國銀行,簽帳手續費收入,20000000,Txn_Fee
