年月,銀行,銀行類別,項目,數值,英文欄位
10305,總計,全部信用卡機構,流通卡數,36627740,Cc_F_Card_Cnt
10305,總計,全部信用卡機構,有效卡數,23346608,Cc_Open_Card_Cnt
10305,總計,全部信用卡機構,本月發卡數,436376,Cc_Issue_Card_Cnt
10305,總計,全部信用卡機構,本月停卡數,285319,Cc_Stop_Card_Cnt
10305,總計,全部信用卡機構,循環信用餘額,113581000000,Cyc_Bal
10305,總計,全部信用卡機構,本月簽帳金額,167004000000,Cc_Txn_Bal
10305,總計,全部信用卡機構,本月預借現金金額,2208000000,Cc_Ln_Bal
10305,總計,全部信用卡機構,預期帳款比率,0.26,Cc_Payment_Rate
10305,總計,全部信用卡機構,底被呆帳提足率,713.64,Cc_BadDebit_Rate
10305,總計,全部信用卡機構,本月轉銷呆帳金額,353000000,Cc_BadDebit_Bal
10305,總計,全部信用卡機構,循環信用利息收入,1439000000,Cyc_Income
10305,總計,全部信用卡機構,簽帳手續費收入,2239000000,Txn_Fee
10305,總計,全部信用卡機構,預借現金手續費,76000000,Cc_Ln_Fee
10305,總計,全部信用卡機構,收單特約商店家數,0,Auth_Store_Cnt
10305,小計,本國銀行,流通卡數,36301795,Cc_F_Card_Cnt
10305,小計,本國銀行,有效卡數,23148577,Cc_Open_Card_Cnt
10305,小計,本國銀行,本月發卡數,432709,Cc_Issue_Card_Cnt
10305,小計,本國銀行,本月停卡數,279750,Cc_Stop_Card_Cnt
10305,小計,本國銀行,循環信用餘額,112881000000,Cyc_Bal
10305,小計,本國銀行,本月簽帳金額,162729000000,Cc_Txn_Bal
10305,小計,本國銀行,本月預借現金金額,2204000000,Cc_Ln_Bal
10305,小計,本國銀行,預期帳款比率,0.25,Cc_Payment_Rate
10305,小計,本國銀行,底被呆帳提足率,713.51,Cc_BadDebit_Rate
10305,小計,本國銀行,本月轉銷呆帳金額,348000000,Cc_BadDebit_Bal
10305,小計,本國銀行,循環信用利息收入,1430000000,Cyc_Income
10305,小計,本國銀行,簽帳手續費收入,2166000000,Txn_Fee
10305,小計,本國銀行,預借現金手續費,76000000,Cc_Ln_Fee
10305,小計,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
