年月,銀行,銀行類別,項目,數值,英文欄位
9504,總,信用卡公司,流通卡數,42796896,Cc_F_Card_Cnt
9504,總,信用卡公司,有效卡數,22464131,Cc_Open_Card_Cnt
9504,總,信用卡公司,本月發卡數,548426,Cc_Issue_Card_Cnt
9504,總,信用卡公司,本月停卡數,1402702,Cc_Stop_Card_Cnt
9504,總,信用卡公司,循環信用餘額,447304000000,Cyc_Bal
9504,總,信用卡公司,本月簽帳金額,99527000000,Cc_Txn_Bal
9504,總,信用卡公司,本月預借現金金額,7738000000,Cc_Ln_Bal
9504,總,信用卡公司,預期帳款比率,3.37,Cc_Payment_Rate
9504,總,信用卡公司,底被呆帳提足率,0.12,Cc_BadDebit_Rate
9504,總,信用卡公司,本月轉銷呆帳金額,159940000,Cc_BadDebit_Bal
9504,總,信用卡公司,循環信用利息收入,14752000000,Cyc_Income
9504,總,信用卡公司,簽帳手續費收入,5634000000,Txn_Fee
9504,總,信用卡公司,預借現金手續費,1156000000,Cc_Ln_Fee
9504,總,信用卡公司,收單特約商店家數,241,Auth_Store_Cnt
9504,小計,本國銀行,流通卡數,36648720,Cc_F_Card_Cnt
9504,小計,本國銀行,有效卡數,18696459,Cc_Open_Card_Cnt
9504,小計,本國銀行,本月發卡數,504533,Cc_Issue_Card_Cnt
9504,小計,本國銀行,本月停卡數,752293,Cc_Stop_Card_Cnt
9504,小計,本國銀行,循環信用餘額,304249000000,Cyc_Bal
9504,小計,本國銀行,本月簽帳金額,75399000000,Cc_Txn_Bal
9504,小計,本國銀行,本月預借現金金額,4467000000,Cc_Ln_Bal
9504,小計,本國銀行,預期帳款比率,3.45,Cc_Payment_Rate
9504,小計,本國銀行,底被呆帳提足率,0.17,Cc_BadDebit_Rate
9504,小計,本國銀行,本月轉銷呆帳金額,130680000,Cc_BadDebit_Bal
9504,小計,本國銀行,循環信用利息收入,10859000000,Cyc_Income
9504,小計,本國銀行,簽帳手續費收入,4003000000,Txn_Fee
9504,小計,本國銀行,預借現金手續費,876000000,Cc_Ln_Fee
9504,小計,本國銀行,收單特約商店家數,172,Auth_Store_Cnt
9504,,本國銀行,流通卡數,19716,Cc_F_Card_Cnt
9504,,本國銀行,有效卡數,9198,Cc_Open_Card_Cnt
9504,,本國銀行,本月發卡數,95,Cc_Issue_Card_Cnt
9504,,本國銀行,本月停卡數,106,Cc_Stop_Card_Cnt
9504,,本國銀行,循環信用餘額,14000000,Cyc_Bal
9504,,本國銀行,本月簽帳金額,67000000,Cc_Txn_Bal
9504,,本國銀行,本月預借現金金額,0,Cc_Ln_Bal
9504,,本國銀行,預期帳款比率,2.28,Cc_Payment_Rate
9504,,本國銀行,底被呆帳提足率,1.36,Cc_BadDebit_Rate
9504,,本國銀行,本月轉銷呆帳金額,127410000,Cc_BadDebit_Bal
9504,,本國銀行,循環信用利息收入,0,Cyc_Income
9504,,本國銀行,簽帳手續費收入,0,Txn_Fee
9504,,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9504,,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9504,,本國銀行,流通卡數,46266,Cc_F_Card_Cnt
9504,,本國銀行,有效卡數,21454,Cc_Open_Card_Cnt
9504,,本國銀行,本月發卡數,24,Cc_Issue_Card_Cnt
9504,,本國銀行,本月停卡數,1383,Cc_Stop_Card_Cnt
9504,,本國銀行,循環信用餘額,92000000,Cyc_Bal
9504,,本國銀行,本月簽帳金額,94000000,Cc_Txn_Bal
9504,,本國銀行,本月預借現金金額,5000000,Cc_Ln_Bal
9504,,本國銀行,預期帳款比率,0.0,Cc_Payment_Rate
9504,,本國銀行,底被呆帳提足率,0.0,Cc_BadDebit_Rate
9504,,本國銀行,本月轉銷呆帳金額,367360000,Cc_BadDebit_Bal
9504,,本國銀行,循環信用利息收入,6000000,Cyc_Income
9504,,本國銀行,簽帳手續費收入,1000000,Txn_Fee
9504,,本國銀行,預借現金手續費,1000000,Cc_Ln_Fee
9504,,本國銀行,收單特約商店家數,0,Auth_Store_Cnt
9504,,本國銀行,流通卡數,277571,Cc_F_Card_Cnt
9504,,本國銀行,有效卡數,154485,Cc_Open_Card_Cnt
9504,,本國銀行,本月發卡數,742,Cc_Issue_Card_Cnt
9504,,本國銀行,本月停卡數,2176,Cc_Stop_Card_Cnt
9504,,本國銀行,循環信用餘額,628000000,Cyc_Bal
9504,,本國銀行,本月簽帳金額,565000000,Cc_Txn_Bal
9504,,本國銀行,本月預借現金金額,18000000,Cc_Ln_Bal
9504,,本國銀行,預期帳款比率,3.4,Cc_Payment_Rate
9504,,本國銀行,底被呆帳提足率,0.62,Cc_BadDebit_Rate
9504,,本國銀行,本月轉銷呆帳金額,132630000,Cc_BadDebit_Bal
9504,,本國銀行,循環信用利息收入,9000000,Cyc_Income
9504,,本國銀行,簽帳手續費收入,6000000,Txn_Fee
9504,,本國銀行,預借現金手續費,8000000,Cc_Ln_Fee
9504,,本國銀行,收單特約商店家數,1,Auth_Store_Cnt
