年月,銀行,銀行類別,項目,數值
9502,總計,本國銀行,貼現透支,117136000000
9502,總計,本國銀行,短期放款,4031111000000
9502,總計,本國銀行,中長期放款,12071183000000
9502,總計,本國銀行,進出口押匯,58472000000
9502,中央信託局,本國銀行,貼現透支,533000000
9502,中央信託局,本國銀行,短期放款,45441000000
9502,中央信託局,本國銀行,中長期放款,161417000000
9502,中央信託局,本國銀行,進出口押匯,398000000
9502,中國農民銀行,本國銀行,貼現透支,356000000
9502,中國農民銀行,本國銀行,短期放款,99165000000
9502,中國農民銀行,本國銀行,中長期放款,341634000000
9502,中國農民銀行,本國銀行,進出口押匯,1238000000
9502,交通銀行,本國銀行,貼現透支,259000000
9502,交通銀行,本國銀行,短期放款,42586000000
9502,交通銀行,本國銀行,中長期放款,353056000000
9502,交通銀行,本國銀行,進出口押匯,1268000000
9502,臺灣銀行,本國銀行,貼現透支,55795000000
9502,臺灣銀行,本國銀行,短期放款,345553000000
9502,臺灣銀行,本國銀行,中長期放款,988230000000
9502,臺灣銀行,本國銀行,進出口押匯,3515000000
9502,臺灣土地銀行,本國銀行,貼現透支,3728000000
9502,臺灣土地銀行,本國銀行,短期放款,148877000000
9502,臺灣土地銀行,本國銀行,中長期放款,1167722000000
9502,臺灣土地銀行,本國銀行,進出口押匯,928000000
9502,合作金庫銀行,本國銀行,貼現透支,14581000000
9502,合作金庫銀行,本國銀行,短期放款,232725000000
9502,合作金庫銀行,本國銀行,中長期放款,1044355000000
9502,合作金庫銀行,本國銀行,進出口押匯,399000000
9502,第一商業銀行,本國銀行,貼現透支,6366000000
9502,第一商業銀行,本國銀行,短期放款,250167000000
9502,第一商業銀行,本國銀行,中長期放款,609823000000
9502,第一商業銀行,本國銀行,進出口押匯,2460000000
9502,華南商業銀行,本國銀行,貼現透支,1602000000
9502,華南商業銀行,本國銀行,短期放款,410811000000
9502,華南商業銀行,本國銀行,中長期放款,510456000000
9502,華南商業銀行,本國銀行,進出口押匯,13028000000
9502,彰化商業銀行,本國銀行,貼現透支,6544000000
9502,彰化商業銀行,本國銀行,短期放款,268085000000
9502,彰化商業銀行,本國銀行,中長期放款,558889000000
9502,彰化商業銀行,本國銀行,進出口押匯,3314000000
9502,華僑商業銀行,本國銀行,貼現透支,239000000
9502,華僑商業銀行,本國銀行,短期放款,67927000000
9502,華僑商業銀行,本國銀行,中長期放款,105514000000
9502,華僑商業銀行,本國銀行,進出口押匯,2887000000
9502,上海商業儲蓄銀行,本國銀行,貼現透支,371000000
9502,上海商業儲蓄銀行,本國銀行,短期放款,61688000000
9502,上海商業儲蓄銀行,本國銀行,中長期放款,150303000000
9502,上海商業儲蓄銀行,本國銀行,進出口押匯,4386000000
9502,台北富邦銀行,本國銀行,貼現透支,6089000000
9502,台北富邦銀行,本國銀行,短期放款,165046000000
9502,台北富邦銀行,本國銀行,中長期放款,399919000000
9502,台北富邦銀行,本國銀行,進出口押匯,1839000000
9502,國泰世華商業銀行,本國銀行,貼現透支,614000000
9502,國泰世華商業銀行,本國銀行,短期放款,125519000000
9502,國泰世華商業銀行,本國銀行,中長期放款,488677000000
9502,國泰世華商業銀行,本國銀行,進出口押匯,793000000
9502,中國輸出入銀行,本國銀行,貼現透支,0
9502,中國輸出入銀行,本國銀行,短期放款,5287000000
9502,中國輸出入銀行,本國銀行,中長期放款,64026000000
9502,中國輸出入銀行,本國銀行,進出口押匯,0
9502,高雄銀行,本國銀行,貼現透支,2654000000
9502,高雄銀行,本國銀行,短期放款,38578000000
9502,高雄銀行,本國銀行,中長期放款,62167000000
9502,高雄銀行,本國銀行,進出口押匯,14000000
9502,中國國際商業銀行,本國銀行,貼現透支,1304000000
9502,中國國際商業銀行,本國銀行,短期放款,206768000000
9502,中國國際商業銀行,本國銀行,中長期放款,447128000000
9502,中國國際商業銀行,本國銀行,進出口押匯,11676000000
9502,中華開發工業銀行,本國銀行,貼現透支,0
9502,中華開發工業銀行,本國銀行,短期放款,2281000000
9502,中華開發工業銀行,本國銀行,中長期放款,56329000000
9502,中華開發工業銀行,本國銀行,進出口押匯,14000000
9502,臺灣工業銀行,本國銀行,貼現透支,8000000
9502,臺灣工業銀行,本國銀行,短期放款,5816000000
9502,臺灣工業銀行,本國銀行,中長期放款,36392000000
9502,臺灣工業銀行,本國銀行,進出口押匯,117000000
9502,華泰商業銀行,本國銀行,貼現透支,44000000
9502,華泰商業銀行,本國銀行,短期放款,13166000000
9502,華泰商業銀行,本國銀行,中長期放款,47354000000
9502,華泰商業銀行,本國銀行,進出口押匯,11000000
9502,臺灣新光商業銀行,本國銀行,貼現透支,18000000
9502,臺灣新光商業銀行,本國銀行,短期放款,34364000000
9502,臺灣新光商業銀行,本國銀行,中長期放款,164959000000
9502,臺灣新光商業銀行,本國銀行,進出口押匯,134000000
9502,陽信商業銀行,本國銀行,貼現透支,2409000000
9502,陽信商業銀行,本國銀行,短期放款,33958000000
9502,陽信商業銀行,本國銀行,中長期放款,128058000000
9502,陽信商業銀行,本國銀行,進出口押匯,17000000
9502,板信商業銀行,本國銀行,貼現透支,30000000
9502,板信商業銀行,本國銀行,短期放款,33031000000
9502,板信商業銀行,本國銀行,中長期放款,104891000000
9502,板信商業銀行,本國銀行,進出口押匯,67000000
9502,三信商業銀行,本國銀行,貼現透支,133000000
9502,三信商業銀行,本國銀行,短期放款,13820000000
9502,三信商業銀行,本國銀行,中長期放款,56950000000
9502,三信商業銀行,本國銀行,進出口押匯,9000000
9502,第七商業銀行,本國銀行,貼現透支,12000000
9502,第七商業銀行,本國銀行,短期放款,14730000000
9502,第七商業銀行,本國銀行,中長期放款,40599000000
9502,第七商業銀行,本國銀行,進出口押匯,0
9502,聯邦商業銀行,本國銀行,貼現透支,766000000
9502,聯邦商業銀行,本國銀行,短期放款,33462000000
9502,聯邦商業銀行,本國銀行,中長期放款,146424000000
9502,聯邦商業銀行,本國銀行,進出口押匯,93000000
9502,中華商業銀行,本國銀行,貼現透支,38000000
9502,中華商業銀行,本國銀行,短期放款,63014000000
9502,中華商業銀行,本國銀行,中長期放款,72844000000
9502,中華商業銀行,本國銀行,進出口押匯,103000000
9502,遠東國際商業銀行,本國銀行,貼現透支,427000000
9502,遠東國際商業銀行,本國銀行,短期放款,44981000000
9502,遠東國際商業銀行,本國銀行,中長期放款,162500000000
9502,遠東國際商業銀行,本國銀行,進出口押匯,575000000
9502,復華商業銀行,本國銀行,貼現透支,229000000
9502,復華商業銀行,本國銀行,短期放款,38918000000
9502,復華商業銀行,本國銀行,中長期放款,184408000000
9502,復華商業銀行,本國銀行,進出口押匯,80000000
9502,建華商業銀行,本國銀行,貼現透支,1117000000
9502,建華商業銀行,本國銀行,短期放款,65412000000
9502,建華商業銀行,本國銀行,中長期放款,226063000000
9502,建華商業銀行,本國銀行,進出口押匯,2020000000
9502,玉山商業銀行,本國銀行,貼現透支,138000000
9502,玉山商業銀行,本國銀行,短期放款,66562000000
9502,玉山商業銀行,本國銀行,中長期放款,304384000000
9502,玉山商業銀行,本國銀行,進出口押匯,1813000000
9502,萬泰商業銀行,本國銀行,貼現透支,7000000
9502,萬泰商業銀行,本國銀行,短期放款,83554000000
9502,萬泰商業銀行,本國銀行,中長期放款,67833000000
9502,萬泰商業銀行,本國銀行,進出口押匯,23000000
9502,寶華商業銀行,本國銀行,貼現透支,99000000
9502,寶華商業銀行,本國銀行,短期放款,18551000000
9502,寶華商業銀行,本國銀行,中長期放款,90831000000
9502,寶華商業銀行,本國銀行,進出口押匯,118000000
9502,台新國際商業銀行,本國銀行,貼現透支,856000000
9502,台新國際商業銀行,本國銀行,短期放款,194246000000
9502,台新國際商業銀行,本國銀行,中長期放款,347142000000
