年月,銀行,銀行類別,項目,數值,英文項目
10001,總計,本國銀行,貼現透支,116327000000,LN_DO
10001,總計,本國銀行,短期放款,4856489000000,LN_ST
10001,總計,本國銀行,中長期放款,15128791000000,LN_ML
10001,總計,本國銀行,進出口押匯,68687000000,LN_AO
10001,臺灣銀行,本國銀行,貼現透支,58490000000,LN_DO
10001,臺灣銀行,本國銀行,短期放款,349605000000,LN_ST
10001,臺灣銀行,本國銀行,中長期放款,1710501000000,LN_ML
10001,臺灣銀行,本國銀行,進出口押匯,3840000000,LN_AO
10001,臺灣土地銀行,本國銀行,貼現透支,2359000000,LN_DO
10001,臺灣土地銀行,本國銀行,短期放款,202669000000,LN_ST
10001,臺灣土地銀行,本國銀行,中長期放款,1515534000000,LN_ML
10001,臺灣土地銀行,本國銀行,進出口押匯,616000000,LN_AO
10001,合作金庫商業銀行,本國銀行,貼現透支,3712000000,LN_DO
10001,合作金庫商業銀行,本國銀行,短期放款,352180000000,LN_ST
10001,合作金庫商業銀行,本國銀行,中長期放款,1432040000000,LN_ML
10001,合作金庫商業銀行,本國銀行,進出口押匯,796000000,LN_AO
10001,第一商業銀行,本國銀行,貼現透支,8598000000,LN_DO
10001,第一商業銀行,本國銀行,短期放款,457868000000,LN_ST
10001,第一商業銀行,本國銀行,中長期放款,837704000000,LN_ML
10001,第一商業銀行,本國銀行,進出口押匯,2300000000,LN_AO
10001,華南商業銀行,本國銀行,貼現透支,218000000,LN_DO
10001,華南商業銀行,本國銀行,短期放款,440064000000,LN_ST
10001,華南商業銀行,本國銀行,中長期放款,814778000000,LN_ML
10001,華南商業銀行,本國銀行,進出口押匯,10996000000,LN_AO
10001,彰化商業銀行,本國銀行,貼現透支,5466000000,LN_DO
10001,彰化商業銀行,本國銀行,短期放款,333044000000,LN_ST
10001,彰化商業銀行,本國銀行,中長期放款,739112000000,LN_ML
10001,彰化商業銀行,本國銀行,進出口押匯,1939000000,LN_AO
10001,上海商業儲蓄銀行,本國銀行,貼現透支,270000000,LN_DO
10001,上海商業儲蓄銀行,本國銀行,短期放款,107924000000,LN_ST
10001,上海商業儲蓄銀行,本國銀行,中長期放款,270720000000,LN_ML
10001,上海商業儲蓄銀行,本國銀行,進出口押匯,6909000000,LN_AO
10001,台北富邦銀行,本國銀行,貼現透支,2054000000,LN_DO
10001,台北富邦銀行,本國銀行,短期放款,235341000000,LN_ST
10001,台北富邦銀行,本國銀行,中長期放款,658480000000,LN_ML
10001,台北富邦銀行,本國銀行,進出口押匯,2507000000,LN_AO
10001,國泰世華商業銀行,本國銀行,貼現透支,169000000,LN_DO
10001,國泰世華商業銀行,本國銀行,短期放款,221232000000,LN_ST
10001,國泰世華商業銀行,本國銀行,中長期放款,669370000000,LN_ML
10001,國泰世華商業銀行,本國銀行,進出口押匯,529000000,LN_AO
10001,中國輸出入銀行,本國銀行,貼現透支,0,LN_DO
