年月,銀行,銀行類別,項目,數值,英文項目
9708,總計,本國銀行,貼現透支,109260000000,LN_DO
9708,總計,本國銀行,短期放款,4472628000000,LN_ST
9708,總計,本國銀行,中長期放款,13382533000000,LN_ML
9708,總計,本國銀行,進出口押匯,64602000000,LN_AO
9708,臺灣銀行,本國銀行,貼現透支,54002000000,LN_DO
9708,臺灣銀行,本國銀行,短期放款,526108000000,LN_ST
9708,臺灣銀行,本國銀行,中長期放款,1392087000000,LN_ML
9708,臺灣銀行,本國銀行,進出口押匯,4832000000,LN_AO
9708,臺灣土地銀行,本國銀行,貼現透支,4244000000,LN_DO
9708,臺灣土地銀行,本國銀行,短期放款,155002000000,LN_ST
9708,臺灣土地銀行,本國銀行,中長期放款,1335369000000,LN_ML
9708,臺灣土地銀行,本國銀行,進出口押匯,453000000,LN_AO
9708,合作金庫商業銀行,本國銀行,貼現透支,5707000000,LN_DO
9708,合作金庫商業銀行,本國銀行,短期放款,349204000000,LN_ST
9708,合作金庫商業銀行,本國銀行,中長期放款,1410683000000,LN_ML
9708,合作金庫商業銀行,本國銀行,進出口押匯,990000000,LN_AO
9708,第一商業銀行,本國銀行,貼現透支,10507000000,LN_DO
9708,第一商業銀行,本國銀行,短期放款,350790000000,LN_ST
9708,第一商業銀行,本國銀行,中長期放款,740107000000,LN_ML
9708,第一商業銀行,本國銀行,進出口押匯,2788000000,LN_AO
9708,華南商業銀行,本國銀行,貼現透支,385000000,LN_DO
9708,華南商業銀行,本國銀行,短期放款,420761000000,LN_ST
9708,華南商業銀行,本國銀行,中長期放款,640994000000,LN_ML
9708,華南商業銀行,本國銀行,進出口押匯,14004000000,LN_AO
9708,彰化商業銀行,本國銀行,貼現透支,6141000000,LN_DO
9708,彰化商業銀行,本國銀行,短期放款,285554000000,LN_ST
9708,彰化商業銀行,本國銀行,中長期放款,629329000000,LN_ML
9708,彰化商業銀行,本國銀行,進出口押匯,1921000000,LN_AO
9708,花旗,本國銀行,貼現透支,35000000,LN_DO
9708,花旗,本國銀行,短期放款,21470000000,LN_ST
9708,花旗,本國銀行,中長期放款,61808000000,LN_ML
9708,花旗,本國銀行,進出口押匯,1110000000,LN_AO
9708,上海商業儲蓄銀行,本國銀行,貼現透支,334000000,LN_DO
9708,上海商業儲蓄銀行,本國銀行,短期放款,89028000000,LN_ST
9708,上海商業儲蓄銀行,本國銀行,中長期放款,225036000000,LN_ML
9708,上海商業儲蓄銀行,本國銀行,進出口押匯,5817000000,LN_AO
9708,台北富邦銀行,本國銀行,貼現透支,3701000000,LN_DO
9708,台北富邦銀行,本國銀行,短期放款,162532000000,LN_ST
9708,台北富邦銀行,本國銀行,中長期放款,562454000000,LN_ML
9708,台北富邦銀行,本國銀行,進出口押匯,3899000000,LN_AO
9708,國泰世華商業銀行,本國銀行,貼現透支,513000000,LN_DO
9708,國泰世華商業銀行,本國銀行,短期放款,187699000000,LN_ST
9708,國泰世華商業銀行,本國銀行,中長期放款,637393000000,LN_ML
9708,國泰世華商業銀行,本國銀行,進出口押匯,606000000,LN_AO
9708,中國輸出入銀行,本國銀行,貼現透支,0,LN_DO
9708,中國輸出入銀行,本國銀行,短期放款,7752000000,LN_ST
9708,中國輸出入銀行,本國銀行,中長期放款,70592000000,LN_ML
