年月,銀行,銀行類別,項目,數值
9710,總計,本國銀行,貼現透支,109973000000
9710,總計,本國銀行,短期放款,4569176000000
9710,總計,本國銀行,中長期放款,13612057000000
9710,總計,本國銀行,進出口押匯,59393000000
9710,臺灣銀行,本國銀行,貼現透支,55238000000
9710,臺灣銀行,本國銀行,短期放款,531507000000
9710,臺灣銀行,本國銀行,中長期放款,1420052000000
9710,臺灣銀行,本國銀行,進出口押匯,4583000000
9710,臺灣土地銀行,本國銀行,貼現透支,7252000000
9710,臺灣土地銀行,本國銀行,短期放款,160153000000
9710,臺灣土地銀行,本國銀行,中長期放款,1359112000000
9710,臺灣土地銀行,本國銀行,進出口押匯,751000000
9710,合作金庫商業銀行,本國銀行,貼現透支,6187000000
9710,合作金庫商業銀行,本國銀行,短期放款,380571000000
9710,合作金庫商業銀行,本國銀行,中長期放款,1419049000000
9710,合作金庫商業銀行,本國銀行,進出口押匯,846000000
9710,第一商業銀行,本國銀行,貼現透支,8681000000
9710,第一商業銀行,本國銀行,短期放款,365877000000
9710,第一商業銀行,本國銀行,中長期放款,767722000000
9710,第一商業銀行,本國銀行,進出口押匯,2155000000
9710,華南商業銀行,本國銀行,貼現透支,329000000
9710,華南商業銀行,本國銀行,短期放款,422116000000
9710,華南商業銀行,本國銀行,中長期放款,657558000000
9710,華南商業銀行,本國銀行,進出口押匯,10651000000
9710,彰化商業銀行,本國銀行,貼現透支,5857000000
9710,彰化商業銀行,本國銀行,短期放款,305632000000
9710,彰化商業銀行,本國銀行,中長期放款,652540000000
9710,彰化商業銀行,本國銀行,進出口押匯,1400000000
9710,花旗,本國銀行,貼現透支,34000000
9710,花旗,本國銀行,短期放款,18661000000
9710,花旗,本國銀行,中長期放款,58868000000
9710,花旗,本國銀行,進出口押匯,1037000000
9710,上海商業儲蓄銀行,本國銀行,貼現透支,338000000
9710,上海商業儲蓄銀行,本國銀行,短期放款,94540000000
9710,上海商業儲蓄銀行,本國銀行,中長期放款,229167000000
9710,上海商業儲蓄銀行,本國銀行,進出口押匯,5507000000
9710,台北富邦銀行,本國銀行,貼現透支,3631000000
9710,台北富邦銀行,本國銀行,短期放款,192368000000
9710,台北富邦銀行,本國銀行,中長期放款,580072000000
9710,台北富邦銀行,本國銀行,進出口押匯,4046000000
