年月,銀行,銀行類別,項目,數值
10009,總計,本國銀行,貼現透支,131370000000
10009,總計,本國銀行,短期放款,5242881000000
10009,總計,本國銀行,中長期放款,15789475000000
10009,總計,本國銀行,進出口押匯,94255000000
10009,臺灣銀行,本國銀行,貼現透支,66796000000
10009,臺灣銀行,本國銀行,短期放款,383973000000
10009,臺灣銀行,本國銀行,中長期放款,1670202000000
10009,臺灣銀行,本國銀行,進出口押匯,4564000000
10009,臺灣土地銀行,本國銀行,貼現透支,3415000000
10009,臺灣土地銀行,本國銀行,短期放款,183804000000
10009,臺灣土地銀行,本國銀行,中長期放款,1539686000000
10009,臺灣土地銀行,本國銀行,進出口押匯,465000000
10009,合作金庫商業銀行,本國銀行,貼現透支,6495000000
10009,合作金庫商業銀行,本國銀行,短期放款,432348000000
10009,合作金庫商業銀行,本國銀行,中長期放款,1489138000000
10009,合作金庫商業銀行,本國銀行,進出口押匯,626000000
10009,第一商業銀行,本國銀行,貼現透支,8125000000
10009,第一商業銀行,本國銀行,短期放款,463847000000
10009,第一商業銀行,本國銀行,中長期放款,888880000000
10009,第一商業銀行,本國銀行,進出口押匯,2237000000
10009,華南商業銀行,本國銀行,貼現透支,192000000
10009,華南商業銀行,本國銀行,短期放款,443970000000
10009,華南商業銀行,本國銀行,中長期放款,885057000000
10009,華南商業銀行,本國銀行,進出口押匯,9308000000
10009,彰化商業銀行,本國銀行,貼現透支,6120000000
10009,彰化商業銀行,本國銀行,短期放款,348723000000
10009,彰化商業銀行,本國銀行,中長期放款,768166000000
10009,彰化商業銀行,本國銀行,進出口押匯,2339000000
10009,上海商業儲蓄銀行,本國銀行,貼現透支,284000000
10009,上海商業儲蓄銀行,本國銀行,短期放款,123799000000
10009,上海商業儲蓄銀行,本國銀行,中長期放款,296927000000
10009,上海商業儲蓄銀行,本國銀行,進出口押匯,8758000000
10009,台北富邦銀行,本國銀行,貼現透支,1887000000
10009,台北富邦銀行,本國銀行,短期放款,230679000000
10009,台北富邦銀行,本國銀行,中長期放款,696584000000
10009,台北富邦銀行,本國銀行,進出口押匯,4721000000
10009,國泰世華商業銀行,本國銀行,貼現透支,505000000
10009,國泰世華商業銀行,本國銀行,短期放款,264784000000
10009,國泰世華商業銀行,本國銀行,中長期放款,722140000000
10009,國泰世華商業銀行,本國銀行,進出口押匯,508000000
10009,中國輸出入銀行,本國銀行,貼現透支,0
10009,中國輸出入銀行,本國銀行,短期放款,8860000000
10009,中國輸出入銀行,本國銀行,中長期放款,80162000000
10009,中國輸出入銀行,本國銀行,進出口押匯,0
10009,高雄銀行,本國銀行,貼現透支,866000000
10009,高雄銀行,本國銀行,短期放款,68130000000
10009,高雄銀行,本國銀行,中長期放款,92645000000
10009,高雄銀行,本國銀行,進出口押匯,33000000
