年月,銀行,銀行類別,項目,數值,英文項目
10304,總計,本國銀行,貼現透支,93379000000,LN_DO
10304,總計,本國銀行,短期放款,6101646000000,LN_ST
10304,總計,本國銀行,中長期放款,17963598000000,LN_ML
10304,總計,本國銀行,進出口押匯,163766000000,LN_AO
10304,臺灣銀行,本國銀行,貼現透支,37377000000,LN_DO
10304,臺灣銀行,本國銀行,短期放款,459407000000,LN_ST
10304,臺灣銀行,本國銀行,中長期放款,1865007000000,LN_ML
10304,臺灣銀行,本國銀行,進出口押匯,7123000000,LN_AO
10304,臺灣土地銀行,本國銀行,貼現透支,3094000000,LN_DO
10304,臺灣土地銀行,本國銀行,短期放款,190041000000,LN_ST
10304,臺灣土地銀行,本國銀行,中長期放款,1710526000000,LN_ML
10304,臺灣土地銀行,本國銀行,進出口押匯,303000000,LN_AO
10304,合作金庫商業銀行,本國銀行,貼現透支,2431000000,LN_DO
10304,合作金庫商業銀行,本國銀行,短期放款,388748000000,LN_ST
10304,合作金庫商業銀行,本國銀行,中長期放款,1518857000000,LN_ML
10304,合作金庫商業銀行,本國銀行,進出口押匯,540000000,LN_AO
10304,第一商業銀行,本國銀行,貼現透支,5591000000,LN_DO
10304,第一商業銀行,本國銀行,短期放款,431651000000,LN_ST
10304,第一商業銀行,本國銀行,中長期放款,1035635000000,LN_ML
10304,第一商業銀行,本國銀行,進出口押匯,1240000000,LN_AO
10304,華南商業銀行,本國銀行,貼現透支,197000000,LN_DO
10304,華南商業銀行,本國銀行,短期放款,383838000000,LN_ST
10304,華南商業銀行,本國銀行,中長期放款,1029275000000,LN_ML
10304,華南商業銀行,本國銀行,進出口押匯,7164000000,LN_AO
10304,彰化商業銀行,本國銀行,貼現透支,6609000000,LN_DO
10304,彰化商業銀行,本國銀行,短期放款,358255000000,LN_ST
10304,彰化商業銀行,本國銀行,中長期放款,862718000000,LN_ML
10304,彰化商業銀行,本國銀行,進出口押匯,1666000000,LN_AO
10304,上海商業儲蓄銀行,本國銀行,貼現透支,342000000,LN_DO
10304,上海商業儲蓄銀行,本國銀行,短期放款,155931000000,LN_ST
10304,上海商業儲蓄銀行,本國銀行,中長期放款,381011000000,LN_ML
10304,上海商業儲蓄銀行,本國銀行,進出口押匯,15615000000,LN_AO
10304,台北富邦銀行,本國銀行,貼現透支,1240000000,LN_DO
10304,台北富邦銀行,本國銀行,短期放款,340340000000,LN_ST
10304,台北富邦銀行,本國銀行,中長期放款,786411000000,LN_ML
10304,台北富邦銀行,本國銀行,進出口押匯,8726000000,LN_AO
10304,國泰世華商業銀行,本國銀行,貼現透支,614000000,LN_DO
10304,國泰世華商業銀行,本國銀行,短期放款,333175000000,LN_ST
10304,國泰世華商業銀行,本國銀行,中長期放款,768672000000,LN_ML
10304,國泰世華商業銀行,本國銀行,進出口押匯,9920000000,LN_AO
10304,中國輸出入銀行,本國銀行,貼現透支,0,LN_DO
10304,中國輸出入銀行,本國銀行,短期放款,12638000000,LN_ST
10304,中國輸出入銀行,本國銀行,中長期放款,85219000000,LN_ML
10304,中國輸出入銀行,本國銀行,進出口押匯,0,LN_AO
10304,高雄銀行,本國銀行,貼現透支,474000000,LN_DO
10304,高雄銀行,本國銀行,短期放款,60289000000,LN_ST
10304,高雄銀行,本國銀行,中長期放款,111784000000,LN_ML
10304,高雄銀行,本國銀行,進出口押匯,3000000,LN_AO
10304,兆豐國際商業銀行,本國銀行,貼現透支,1416000000,LN_DO
10304,兆豐國際商業銀行,本國銀行,短期放款,421908000000,LN_ST
10304,兆豐國際商業銀行,本國銀行,中長期放款,1232182000000,LN_ML
10304,兆豐國際商業銀行,本國銀行,進出口押匯,25224000000,LN_AO
10304,花旗,本國銀行,貼現透支,14587000000,LN_DO
10304,花旗,本國銀行,短期放款,83561000000,LN_ST
10304,花旗,本國銀行,中長期放款,135095000000,LN_ML
10304,花旗,本國銀行,進出口押匯,4867000000,LN_AO
10304,澳盛,本國銀行,貼現透支,0,LN_DO
10304,澳盛,本國銀行,短期放款,82392000000,LN_ST
10304,澳盛,本國銀行,中長期放款,73920000000,LN_ML
10304,澳盛,本國銀行,進出口押匯,13694000000,LN_AO
10304,中華開發工業銀行,本國銀行,貼現透支,0,LN_DO
10304,中華開發工業銀行,本國銀行,短期放款,14815000000,LN_ST
10304,中華開發工業銀行,本國銀行,中長期放款,101086000000,LN_ML
10304,中華開發工業銀行,本國銀行,進出口押匯,4077000000,LN_AO
10304,臺灣工業銀行,本國銀行,貼現透支,0,LN_DO
10304,臺灣工業銀行,本國銀行,短期放款,22013000000,LN_ST
10304,臺灣工業銀行,本國銀行,中長期放款,83943000000,LN_ML
10304,臺灣工業銀行,本國銀行,進出口押匯,1416000000,LN_AO
10304,臺灣中小企業銀行,本國銀行,貼現透支,2372000000,LN_DO
10304,臺灣中小企業銀行,本國銀行,短期放款,318991000000,LN_ST
10304,臺灣中小企業銀行,本國銀行,中長期放款,629499000000,LN_ML
10304,臺灣中小企業銀行,本國銀行,進出口押匯,458000000,LN_AO
10304,渣打國際商業銀行,本國銀行,貼現透支,0,LN_DO
10304,渣打國際商業銀行,本國銀行,短期放款,84523000000,LN_ST
10304,渣打國際商業銀行,本國銀行,中長期放款,268601000000,LN_ML
10304,渣打國際商業銀行,本國銀行,進出口押匯,1270000000,LN_AO
