年月,銀行,銀行類別,項目,數值
9803,總計,本國銀行,貼現透支,108218000000
9803,總計,本國銀行,短期放款,3925412000000
9803,總計,本國銀行,中長期放款,13779163000000
9803,總計,本國銀行,進出口押匯,41194000000
9803,臺灣銀行,本國銀行,貼現透支,66121000000
9803,臺灣銀行,本國銀行,短期放款,438852000000
9803,臺灣銀行,本國銀行,中長期放款,1479707000000
9803,臺灣銀行,本國銀行,進出口押匯,2734000000
9803,臺灣土地銀行,本國銀行,貼現透支,2267000000
9803,臺灣土地銀行,本國銀行,短期放款,134257000000
9803,臺灣土地銀行,本國銀行,中長期放款,1372265000000
9803,臺灣土地銀行,本國銀行,進出口押匯,516000000
9803,合作金庫商業銀行,本國銀行,貼現透支,3875000000
9803,合作金庫商業銀行,本國銀行,短期放款,267026000000
9803,合作金庫商業銀行,本國銀行,中長期放款,1430176000000
9803,合作金庫商業銀行,本國銀行,進出口押匯,560000000
9803,第一商業銀行,本國銀行,貼現透支,8137000000
9803,第一商業銀行,本國銀行,短期放款,331053000000
9803,第一商業銀行,本國銀行,中長期放款,782295000000
9803,第一商業銀行,本國銀行,進出口押匯,1666000000
9803,華南商業銀行,本國銀行,貼現透支,279000000
9803,華南商業銀行,本國銀行,短期放款,386574000000
9803,華南商業銀行,本國銀行,中長期放款,692910000000
9803,華南商業銀行,本國銀行,進出口押匯,7628000000
9803,彰化商業銀行,本國銀行,貼現透支,4114000000
9803,彰化商業銀行,本國銀行,短期放款,250021000000
9803,彰化商業銀行,本國銀行,中長期放款,697733000000
9803,彰化商業銀行,本國銀行,進出口押匯,1953000000
9803,花旗,本國銀行,貼現透支,5000000
9803,花旗,本國銀行,短期放款,7810000000
9803,花旗,本國銀行,中長期放款,46189000000
9803,花旗,本國銀行,進出口押匯,235000000
9803,上海商業儲蓄銀行,本國銀行,貼現透支,279000000
9803,上海商業儲蓄銀行,本國銀行,短期放款,84151000000
9803,上海商業儲蓄銀行,本國銀行,中長期放款,226677000000
9803,上海商業儲蓄銀行,本國銀行,進出口押匯,3609000000
9803,台北富邦銀行,本國銀行,貼現透支,2925000000
9803,台北富邦銀行,本國銀行,短期放款,191854000000
9803,台北富邦銀行,本國銀行,中長期放款,599802000000
9803,台北富邦銀行,本國銀行,進出口押匯,1974000000
9803,國泰世華商業銀行,本國銀行,貼現透支,171000000
9803,國泰世華商業銀行,本國銀行,短期放款,152568000000
9803,國泰世華商業銀行,本國銀行,中長期放款,629104000000
9803,國泰世華商業銀行,本國銀行,進出口押匯,214000000
9803,中國輸出入銀行,本國銀行,貼現透支,0
9803,中國輸出入銀行,本國銀行,短期放款,5152000000
9803,中國輸出入銀行,本國銀行,中長期放款,72199000000
9803,中國輸出入銀行,本國銀行,進出口押匯,0
9803,高雄銀行,本國銀行,貼現透支,42000000
9803,高雄銀行,本國銀行,短期放款,48589000000
9803,高雄銀行,本國銀行,中長期放款,81753000000
9803,高雄銀行,本國銀行,進出口押匯,38000000
9803,兆豐國際商業銀行,本國銀行,貼現透支,791000000
9803,兆豐國際商業銀行,本國銀行,短期放款,323417000000
9803,兆豐國際商業銀行,本國銀行,中長期放款,961381000000
9803,兆豐國際商業銀行,本國銀行,進出口押匯,11573000000
9803,中華開發工業銀行,本國銀行,貼現透支,0
