年月,銀行,銀行類別,項目,數值
10107,總計,本國銀行,貼現透支,107567000000
10107,總計,本國銀行,短期放款,5190944000000
10107,總計,本國銀行,中長期放款,16707033000000
10107,總計,本國銀行,進出口押匯,91908000000
10107,臺灣銀行,本國銀行,貼現透支,48305000000
10107,臺灣銀行,本國銀行,短期放款,282454000000
10107,臺灣銀行,本國銀行,中長期放款,1819468000000
10107,臺灣銀行,本國銀行,進出口押匯,4982000000
10107,臺灣土地銀行,本國銀行,貼現透支,4176000000
10107,臺灣土地銀行,本國銀行,短期放款,236230000000
10107,臺灣土地銀行,本國銀行,中長期放款,1584115000000
10107,臺灣土地銀行,本國銀行,進出口押匯,258000000
10107,合作金庫商業銀行,本國銀行,貼現透支,5394000000
10107,合作金庫商業銀行,本國銀行,短期放款,349893000000
10107,合作金庫商業銀行,本國銀行,中長期放款,1518494000000
10107,合作金庫商業銀行,本國銀行,進出口押匯,632000000
10107,第一商業銀行,本國銀行,貼現透支,8380000000
10107,第一商業銀行,本國銀行,短期放款,472004000000
10107,第一商業銀行,本國銀行,中長期放款,937035000000
10107,第一商業銀行,本國銀行,進出口押匯,2829000000
10107,華南商業銀行,本國銀行,貼現透支,168000000
10107,華南商業銀行,本國銀行,短期放款,376376000000
10107,華南商業銀行,本國銀行,中長期放款,950418000000
10107,華南商業銀行,本國銀行,進出口押匯,8506000000
10107,彰化商業銀行,本國銀行,貼現透支,5818000000
10107,彰化商業銀行,本國銀行,短期放款,295292000000
10107,彰化商業銀行,本國銀行,中長期放款,847390000000
10107,彰化商業銀行,本國銀行,進出口押匯,1679000000
10107,上海商業儲蓄銀行,本國銀行,貼現透支,349000000
10107,上海商業儲蓄銀行,本國銀行,短期放款,128083000000
10107,上海商業儲蓄銀行,本國銀行,中長期放款,308397000000
10107,上海商業儲蓄銀行,本國銀行,進出口押匯,11741000000
10107,台北富邦銀行,本國銀行,貼現透支,1674000000
10107,台北富邦銀行,本國銀行,短期放款,289873000000
10107,台北富邦銀行,本國銀行,中長期放款,758834000000
10107,台北富邦銀行,本國銀行,進出口押匯,2714000000
10107,國泰世華商業銀行,本國銀行,貼現透支,155000000
10107,國泰世華商業銀行,本國銀行,短期放款,242260000000
10107,國泰世華商業銀行,本國銀行,中長期放款,768961000000
10107,國泰世華商業銀行,本國銀行,進出口押匯,643000000
10107,中國輸出入銀行,本國銀行,貼現透支,0
10107,中國輸出入銀行,本國銀行,短期放款,8231000000
10107,中國輸出入銀行,本國銀行,中長期放款,83838000000
10107,中國輸出入銀行,本國銀行,進出口押匯,0
10107,高雄銀行,本國銀行,貼現透支,790000000
10107,高雄銀行,本國銀行,短期放款,67305000000
10107,高雄銀行,本國銀行,中長期放款,94161000000
10107,高雄銀行,本國銀行,進出口押匯,48000000
10107,兆豐國際商業銀行,本國銀行,貼現透支,938000000
10107,兆豐國際商業銀行,本國銀行,短期放款,411221000000
10107,兆豐國際商業銀行,本國銀行,中長期放款,1083845000000
10107,兆豐國際商業銀行,本國銀行,進出口押匯,16011000000
10107,花旗,本國銀行,貼現透支,11714000000
10107,花旗,本國銀行,短期放款,61768000000
10107,花旗,本國銀行,中長期放款,133005000000
10107,花旗,本國銀行,進出口押匯,6274000000
10107,中華開發工業銀行,本國銀行,貼現透支,0
10107,中華開發工業銀行,本國銀行,短期放款,10447000000
10107,中華開發工業銀行,本國銀行,中長期放款,73450000000
10107,中華開發工業銀行,本國銀行,進出口押匯,864000000
10107,臺灣工業銀行,本國銀行,貼現透支,0
10107,臺灣工業銀行,本國銀行,短期放款,7772000000
10107,臺灣工業銀行,本國銀行,中長期放款,70336000000
10107,臺灣工業銀行,本國銀行,進出口押匯,15000000
10107,匯豐,本國銀行,貼現透支,3369000000
10107,匯豐,本國銀行,短期放款,68886000000
10107,匯豐,本國銀行,中長期放款,124918000000
10107,匯豐,本國銀行,進出口押匯,13093000000
10107,大台北商業銀行,本國銀行,貼現透支,772000000
