年月,銀行,銀行類別,項目,數值,英文項目
10302,總計,本國銀行,貼現透支,94674000000,LN_DO
10302,總計,本國銀行,短期放款,5955232000000,LN_ST
10302,總計,本國銀行,中長期放款,17787081000000,LN_ML
10302,總計,本國銀行,進出口押匯,154573000000,LN_AO
10302,臺灣銀行,本國銀行,貼現透支,37955000000,LN_DO
10302,臺灣銀行,本國銀行,短期放款,414227000000,LN_ST
10302,臺灣銀行,本國銀行,中長期放款,1849016000000,LN_ML
10302,臺灣銀行,本國銀行,進出口押匯,6119000000,LN_AO
10302,臺灣土地銀行,本國銀行,貼現透支,3557000000,LN_DO
10302,臺灣土地銀行,本國銀行,短期放款,196921000000,LN_ST
10302,臺灣土地銀行,本國銀行,中長期放款,1644577000000,LN_ML
10302,臺灣土地銀行,本國銀行,進出口押匯,338000000,LN_AO
10302,合作金庫商業銀行,本國銀行,貼現透支,3598000000,LN_DO
10302,合作金庫商業銀行,本國銀行,短期放款,390921000000,LN_ST
10302,合作金庫商業銀行,本國銀行,中長期放款,1529589000000,LN_ML
10302,合作金庫商業銀行,本國銀行,進出口押匯,374000000,LN_AO
10302,第一商業銀行,本國銀行,貼現透支,5050000000,LN_DO
10302,第一商業銀行,本國銀行,短期放款,395787000000,LN_ST
10302,第一商業銀行,本國銀行,中長期放款,1042484000000,LN_ML
10302,第一商業銀行,本國銀行,進出口押匯,1193000000,LN_AO
10302,華南商業銀行,本國銀行,貼現透支,169000000,LN_DO
10302,華南商業銀行,本國銀行,短期放款,391073000000,LN_ST
10302,華南商業銀行,本國銀行,中長期放款,1028857000000,LN_ML
10302,華南商業銀行,本國銀行,進出口押匯,7672000000,LN_AO
10302,彰化商業銀行,本國銀行,貼現透支,7024000000,LN_DO
10302,彰化商業銀行,本國銀行,短期放款,308928000000,LN_ST
10302,彰化商業銀行,本國銀行,中長期放款,854949000000,LN_ML
10302,彰化商業銀行,本國銀行,進出口押匯,1230000000,LN_AO
10302,上海商業儲蓄銀行,本國銀行,貼現透支,338000000,LN_DO
10302,上海商業儲蓄銀行,本國銀行,短期放款,154902000000,LN_ST
10302,上海商業儲蓄銀行,本國銀行,中長期放款,375205000000,LN_ML
10302,上海商業儲蓄銀行,本國銀行,進出口押匯,16821000000,LN_AO
10302,台北富邦銀行,本國銀行,貼現透支,1294000000,LN_DO
10302,台北富邦銀行,本國銀行,短期放款,336910000000,LN_ST
10302,台北富邦銀行,本國銀行,中長期放款,794064000000,LN_ML
10302,台北富邦銀行,本國銀行,進出口押匯,9160000000,LN_AO
10302,國泰世華商業銀行,本國銀行,貼現透支,596000000,LN_DO
10302,國泰世華商業銀行,本國銀行,短期放款,301849000000,LN_ST
10302,國泰世華商業銀行,本國銀行,中長期放款,753241000000,LN_ML
10302,國泰世華商業銀行,本國銀行,進出口押匯,8128000000,LN_AO
10302,中國輸出入銀行,本國銀行,貼現透支,0,LN_DO
10302,中國輸出入銀行,本國銀行,短期放款,12122000000,LN_ST
10302,中國輸出入銀行,本國銀行,中長期放款,83022000000,LN_ML
10302,中國輸出入銀行,本國銀行,進出口押匯,0,LN_AO
10302,高雄銀行,本國銀行,貼現透支,475000000,LN_DO
10302,高雄銀行,本國銀行,短期放款,59476000000,LN_ST
10302,高雄銀行,本國銀行,中長期放款,109524000000,LN_ML
10302,高雄銀行,本國銀行,進出口押匯,46000000,LN_AO
10302,兆豐國際商業銀行,本國銀行,貼現透支,1761000000,LN_DO
10302,兆豐國際商業銀行,本國銀行,短期放款,447206000000,LN_ST
10302,兆豐國際商業銀行,本國銀行,中長期放款,1201246000000,LN_ML
10302,兆豐國際商業銀行,本國銀行,進出口押匯,22955000000,LN_AO
10302,花旗,本國銀行,貼現透支,14201000000,LN_DO
10302,花旗,本國銀行,短期放款,95633000000,LN_ST
10302,花旗,本國銀行,中長期放款,133016000000,LN_ML
10302,花旗,本國銀行,進出口押匯,5375000000,LN_AO
10302,澳盛,本國銀行,貼現透支,0,LN_DO
10302,澳盛,本國銀行,短期放款,82272000000,LN_ST
10302,澳盛,本國銀行,中長期放款,73473000000,LN_ML
10302,澳盛,本國銀行,進出口押匯,17721000000,LN_AO
10302,中華開發工業銀行,本國銀行,貼現透支,0,LN_DO
10302,中華開發工業銀行,本國銀行,短期放款,13915000000,LN_ST
10302,中華開發工業銀行,本國銀行,中長期放款,95017000000,LN_ML
10302,中華開發工業銀行,本國銀行,進出口押匯,3243000000,LN_AO
10302,臺灣工業銀行,本國銀行,貼現透支,0,LN_DO
10302,臺灣工業銀行,本國銀行,短期放款,22034000000,LN_ST
10302,臺灣工業銀行,本國銀行,中長期放款,83203000000,LN_ML
10302,臺灣工業銀行,本國銀行,進出口押匯,588000000,LN_AO
10302,臺灣中小企業銀行,本國銀行,貼現透支,3011000000,LN_DO
10302,臺灣中小企業銀行,本國銀行,短期放款,319699000000,LN_ST
10302,臺灣中小企業銀行,本國銀行,中長期放款,633848000000,LN_ML
10302,臺灣中小企業銀行,本國銀行,進出口押匯,362000000,LN_AO
10302,渣打國際商業銀行,本國銀行,貼現透支,25000000,LN_DO
10302,渣打國際商業銀行,本國銀行,短期放款,89040000000,LN_ST
10302,渣打國際商業銀行,本國銀行,中長期放款,273221000000,LN_ML
10302,渣打國際商業銀行,本國銀行,進出口押匯,1261000000,LN_AO
10302,台中商業銀行,本國銀行,貼現透支,29000000,LN_DO
10302,台中商業銀行,本國銀行,短期放款,102992000000,LN_ST
10302,台中商業銀行,本國銀行,中長期放款,261565000000,LN_ML
10302,台中商業銀行,本國銀行,進出口押匯,542000000,LN_AO
10302,京城商業銀行,本國銀行,貼現透支,115000000,LN_DO
10302,京城商業銀行,本國銀行,短期放款,28372000000,LN_ST
10302,京城商業銀行,本國銀行,中長期放款,82708000000,LN_ML
10302,京城商業銀行,本國銀行,進出口押匯,0,LN_AO
10302,匯豐,本國銀行,貼現透支,2165000000,LN_DO
10302,匯豐,本國銀行,短期放款,90844000000,LN_ST
10302,匯豐,本國銀行,中長期放款,150992000000,LN_ML
10302,匯豐,本國銀行,進出口押匯,26586000000,LN_AO
