年月,銀行,銀行類別,項目,數值,英文項目
9802,總計,本國銀行,購置住宅貸款戶數,1962566,Mortgage_Cnt
9802,總計,本國銀行,購置住宅貸款餘額,4593221000000,Mortgage_Bal
9802,總計,本國銀行,房屋修繕貸款戶數,474853,Decorator_Hse_Cnt
9802,總計,本國銀行,房屋修繕貸款餘額,805563000000,Decorator_Hse_Bal
9802,總計,本國銀行,購置汽車貸款戶數,237269,Ln_Car_Cnt
9802,總計,本國銀行,購置汽車貸款餘額,61519000000,Ln_Car_Bal
9802,總計,本國銀行,機關團體職工福利貸款戶數,333490,Ln_Worker_Cnt
9802,總計,本國銀行,機關團體職工福利貸款餘額,92576000000,Ln_Worker_Bal
9802,總計,本國銀行,其他個人消費貸款戶數,5404714,Other_CL_Cnt
9802,總計,本國銀行,其他個人消費貸款餘額,660055000000,Other_CL_Bal
9802,臺灣銀行,本國銀行,購置住宅貸款戶數,133592,Mortgage_Cnt
9802,臺灣銀行,本國銀行,購置住宅貸款餘額,318863000000,Mortgage_Bal
9802,臺灣銀行,本國銀行,房屋修繕貸款戶數,29449,Decorator_Hse_Cnt
9802,臺灣銀行,本國銀行,房屋修繕貸款餘額,41333000000,Decorator_Hse_Bal
9802,臺灣銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9802,臺灣銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9802,臺灣銀行,本國銀行,機關團體職工福利貸款戶數,37668,Ln_Worker_Cnt
9802,臺灣銀行,本國銀行,機關團體職工福利貸款餘額,11443000000,Ln_Worker_Bal
9802,臺灣銀行,本國銀行,其他個人消費貸款戶數,3298055,Other_CL_Cnt
9802,臺灣銀行,本國銀行,其他個人消費貸款餘額,177101000000,Other_CL_Bal
9802,臺灣土地銀行,本國銀行,購置住宅貸款戶數,282406,Mortgage_Cnt
9802,臺灣土地銀行,本國銀行,購置住宅貸款餘額,535130000000,Mortgage_Bal
9802,臺灣土地銀行,本國銀行,房屋修繕貸款戶數,53659,Decorator_Hse_Cnt
9802,臺灣土地銀行,本國銀行,房屋修繕貸款餘額,64167000000,Decorator_Hse_Bal
9802,臺灣土地銀行,本國銀行,購置汽車貸款戶數,162,Ln_Car_Cnt
9802,臺灣土地銀行,本國銀行,購置汽車貸款餘額,57000000,Ln_Car_Bal
9802,臺灣土地銀行,本國銀行,機關團體職工福利貸款戶數,121929,Ln_Worker_Cnt
9802,臺灣土地銀行,本國銀行,機關團體職工福利貸款餘額,36472000000,Ln_Worker_Bal
9802,臺灣土地銀行,本國銀行,其他個人消費貸款戶數,27725,Other_CL_Cnt
