年月,銀行,銀行類別,項目,數值,英文項目
10205,總計,本國銀行,購置住宅貸款戶數,1960360,Mortgage_Cnt
10205,總計,本國銀行,購置住宅貸款餘額,5460065000000,Mortgage_Bal
10205,總計,本國銀行,房屋修繕貸款戶數,255085,Decorator_Hse_Cnt
10205,總計,本國銀行,房屋修繕貸款餘額,342991000000,Decorator_Hse_Bal
10205,總計,本國銀行,購置汽車貸款戶數,251499,Ln_Car_Cnt
10205,總計,本國銀行,購置汽車貸款餘額,91975000000,Ln_Car_Bal
10205,總計,本國銀行,機關團體職工福利貸款戶數,170089,Ln_Worker_Cnt
10205,總計,本國銀行,機關團體職工福利貸款餘額,59329000000,Ln_Worker_Bal
10205,總計,本國銀行,其他個人消費貸款戶數,6332973,Other_CL_Cnt
10205,總計,本國銀行,其他個人消費貸款餘額,764329000000,Other_CL_Bal
10205,臺灣銀行,本國銀行,購置住宅貸款戶數,160396,Mortgage_Cnt
10205,臺灣銀行,本國銀行,購置住宅貸款餘額,413903000000,Mortgage_Bal
10205,臺灣銀行,本國銀行,房屋修繕貸款戶數,19812,Decorator_Hse_Cnt
10205,臺灣銀行,本國銀行,房屋修繕貸款餘額,21910000000,Decorator_Hse_Bal
10205,臺灣銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,臺灣銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,臺灣銀行,本國銀行,機關團體職工福利貸款戶數,10917,Ln_Worker_Cnt
10205,臺灣銀行,本國銀行,機關團體職工福利貸款餘額,2863000000,Ln_Worker_Bal
10205,臺灣銀行,本國銀行,其他個人消費貸款戶數,4315771,Other_CL_Cnt
10205,臺灣銀行,本國銀行,其他個人消費貸款餘額,214974000000,Other_CL_Bal
10205,臺灣土地銀行,本國銀行,購置住宅貸款戶數,268619,Mortgage_Cnt
10205,臺灣土地銀行,本國銀行,購置住宅貸款餘額,612003000000,Mortgage_Bal
10205,臺灣土地銀行,本國銀行,房屋修繕貸款戶數,35572,Decorator_Hse_Cnt
10205,臺灣土地銀行,本國銀行,房屋修繕貸款餘額,37213000000,Decorator_Hse_Bal
10205,臺灣土地銀行,本國銀行,購置汽車貸款戶數,2,Ln_Car_Cnt
10205,臺灣土地銀行,本國銀行,購置汽車貸款餘額,1000000,Ln_Car_Bal
10205,臺灣土地銀行,本國銀行,機關團體職工福利貸款戶數,60779,Ln_Worker_Cnt
10205,臺灣土地銀行,本國銀行,機關團體職工福利貸款餘額,20243000000,Ln_Worker_Bal
10205,臺灣土地銀行,本國銀行,其他個人消費貸款戶數,30159,Other_CL_Cnt
10205,臺灣土地銀行,本國銀行,其他個人消費貸款餘額,6230000000,Other_CL_Bal
10205,合作金庫商業銀行,本國銀行,購置住宅貸款戶數,169565,Mortgage_Cnt
10205,合作金庫商業銀行,本國銀行,購置住宅貸款餘額,427525000000,Mortgage_Bal
10205,合作金庫商業銀行,本國銀行,房屋修繕貸款戶數,43486,Decorator_Hse_Cnt
10205,合作金庫商業銀行,本國銀行,房屋修繕貸款餘額,62061000000,Decorator_Hse_Bal
10205,合作金庫商業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,合作金庫商業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,合作金庫商業銀行,本國銀行,機關團體職工福利貸款戶數,26838,Ln_Worker_Cnt
10205,合作金庫商業銀行,本國銀行,機關團體職工福利貸款餘額,6279000000,Ln_Worker_Bal
10205,合作金庫商業銀行,本國銀行,其他個人消費貸款戶數,25696,Other_CL_Cnt
10205,合作金庫商業銀行,本國銀行,其他個人消費貸款餘額,13740000000,Other_CL_Bal
10205,第一商業銀行,本國銀行,購置住宅貸款戶數,83647,Mortgage_Cnt
10205,第一商業銀行,本國銀行,購置住宅貸款餘額,294257000000,Mortgage_Bal
10205,第一商業銀行,本國銀行,房屋修繕貸款戶數,24910,Decorator_Hse_Cnt
10205,第一商業銀行,本國銀行,房屋修繕貸款餘額,35406000000,Decorator_Hse_Bal
10205,第一商業銀行,本國銀行,購置汽車貸款戶數,1060,Ln_Car_Cnt
10205,第一商業銀行,本國銀行,購置汽車貸款餘額,406000000,Ln_Car_Bal
10205,第一商業銀行,本國銀行,機關團體職工福利貸款戶數,2070,Ln_Worker_Cnt
10205,第一商業銀行,本國銀行,機關團體職工福利貸款餘額,711000000,Ln_Worker_Bal
10205,第一商業銀行,本國銀行,其他個人消費貸款戶數,16465,Other_CL_Cnt
10205,第一商業銀行,本國銀行,其他個人消費貸款餘額,11169000000,Other_CL_Bal
10205,華南商業銀行,本國銀行,購置住宅貸款戶數,126250,Mortgage_Cnt
10205,華南商業銀行,本國銀行,購置住宅貸款餘額,392325000000,Mortgage_Bal
10205,華南商業銀行,本國銀行,房屋修繕貸款戶數,6716,Decorator_Hse_Cnt
10205,華南商業銀行,本國銀行,房屋修繕貸款餘額,10463000000,Decorator_Hse_Bal
10205,華南商業銀行,本國銀行,購置汽車貸款戶數,7071,Ln_Car_Cnt
10205,華南商業銀行,本國銀行,購置汽車貸款餘額,1484000000,Ln_Car_Bal
10205,華南商業銀行,本國銀行,機關團體職工福利貸款戶數,2412,Ln_Worker_Cnt
10205,華南商業銀行,本國銀行,機關團體職工福利貸款餘額,984000000,Ln_Worker_Bal
10205,華南商業銀行,本國銀行,其他個人消費貸款戶數,47274,Other_CL_Cnt
10205,華南商業銀行,本國銀行,其他個人消費貸款餘額,16621000000,Other_CL_Bal
10205,彰化商業銀行,本國銀行,購置住宅貸款戶數,79996,Mortgage_Cnt
10205,彰化商業銀行,本國銀行,購置住宅貸款餘額,239120000000,Mortgage_Bal
10205,彰化商業銀行,本國銀行,房屋修繕貸款戶數,30368,Decorator_Hse_Cnt
10205,彰化商業銀行,本國銀行,房屋修繕貸款餘額,51241000000,Decorator_Hse_Bal
10205,彰化商業銀行,本國銀行,購置汽車貸款戶數,1,Ln_Car_Cnt
10205,彰化商業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,彰化商業銀行,本國銀行,機關團體職工福利貸款戶數,1921,Ln_Worker_Cnt
10205,彰化商業銀行,本國銀行,機關團體職工福利貸款餘額,587000000,Ln_Worker_Bal
10205,彰化商業銀行,本國銀行,其他個人消費貸款戶數,6821,Other_CL_Cnt
10205,彰化商業銀行,本國銀行,其他個人消費貸款餘額,6068000000,Other_CL_Bal
10205,上海商業儲蓄銀行,本國銀行,購置住宅貸款戶數,28794,Mortgage_Cnt
10205,上海商業儲蓄銀行,本國銀行,購置住宅貸款餘額,114799000000,Mortgage_Bal
10205,上海商業儲蓄銀行,本國銀行,房屋修繕貸款戶數,595,Decorator_Hse_Cnt
10205,上海商業儲蓄銀行,本國銀行,房屋修繕貸款餘額,376000000,Decorator_Hse_Bal
10205,上海商業儲蓄銀行,本國銀行,購置汽車貸款戶數,153,Ln_Car_Cnt
10205,上海商業儲蓄銀行,本國銀行,購置汽車貸款餘額,62000000,Ln_Car_Bal
10205,上海商業儲蓄銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
10205,上海商業儲蓄銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
10205,上海商業儲蓄銀行,本國銀行,其他個人消費貸款戶數,5907,Other_CL_Cnt
10205,上海商業儲蓄銀行,本國銀行,其他個人消費貸款餘額,1815000000,Other_CL_Bal
10205,台北富邦銀行,本國銀行,購置住宅貸款戶數,97417,Mortgage_Cnt
10205,台北富邦銀行,本國銀行,購置住宅貸款餘額,274545000000,Mortgage_Bal
10205,台北富邦銀行,本國銀行,房屋修繕貸款戶數,2370,Decorator_Hse_Cnt
10205,台北富邦銀行,本國銀行,房屋修繕貸款餘額,2142000000,Decorator_Hse_Bal
10205,台北富邦銀行,本國銀行,購置汽車貸款戶數,530,Ln_Car_Cnt
10205,台北富邦銀行,本國銀行,購置汽車貸款餘額,427000000,Ln_Car_Bal
10205,台北富邦銀行,本國銀行,機關團體職工福利貸款戶數,13364,Ln_Worker_Cnt
10205,台北富邦銀行,本國銀行,機關團體職工福利貸款餘額,6611000000,Ln_Worker_Bal
10205,台北富邦銀行,本國銀行,其他個人消費貸款戶數,200987,Other_CL_Cnt
10205,台北富邦銀行,本國銀行,其他個人消費貸款餘額,35757000000,Other_CL_Bal
10205,國泰世華商業銀行,本國銀行,購置住宅貸款戶數,62119,Mortgage_Cnt
10205,國泰世華商業銀行,本國銀行,購置住宅貸款餘額,263484000000,Mortgage_Bal
10205,國泰世華商業銀行,本國銀行,房屋修繕貸款戶數,6573,Decorator_Hse_Cnt
10205,國泰世華商業銀行,本國銀行,房屋修繕貸款餘額,8335000000,Decorator_Hse_Bal
10205,國泰世華商業銀行,本國銀行,購置汽車貸款戶數,376,Ln_Car_Cnt
10205,國泰世華商業銀行,本國銀行,購置汽車貸款餘額,339000000,Ln_Car_Bal
10205,國泰世華商業銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
10205,國泰世華商業銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
10205,國泰世華商業銀行,本國銀行,其他個人消費貸款戶數,61904,Other_CL_Cnt
10205,國泰世華商業銀行,本國銀行,其他個人消費貸款餘額,34084000000,Other_CL_Bal
10205,中國輸出入銀行,本國銀行,購置住宅貸款戶數,0,Mortgage_Cnt
10205,中國輸出入銀行,本國銀行,購置住宅貸款餘額,0,Mortgage_Bal
10205,中國輸出入銀行,本國銀行,房屋修繕貸款戶數,0,Decorator_Hse_Cnt
10205,中國輸出入銀行,本國銀行,房屋修繕貸款餘額,0,Decorator_Hse_Bal
10205,中國輸出入銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,中國輸出入銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,中國輸出入銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
10205,中國輸出入銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
10205,中國輸出入銀行,本國銀行,其他個人消費貸款戶數,0,Other_CL_Cnt
10205,中國輸出入銀行,本國銀行,其他個人消費貸款餘額,0,Other_CL_Bal
10205,高雄銀行,本國銀行,購置住宅貸款戶數,17653,Mortgage_Cnt
10205,高雄銀行,本國銀行,購置住宅貸款餘額,30044000000,Mortgage_Bal
10205,高雄銀行,本國銀行,房屋修繕貸款戶數,3777,Decorator_Hse_Cnt
10205,高雄銀行,本國銀行,房屋修繕貸款餘額,5846000000,Decorator_Hse_Bal
10205,高雄銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,高雄銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,高雄銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
10205,高雄銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
10205,高雄銀行,本國銀行,其他個人消費貸款戶數,55939,Other_CL_Cnt
10205,高雄銀行,本國銀行,其他個人消費貸款餘額,7839000000,Other_CL_Bal
10205,兆豐國際商業銀行,本國銀行,購置住宅貸款戶數,47812,Mortgage_Cnt
10205,兆豐國際商業銀行,本國銀行,購置住宅貸款餘額,170012000000,Mortgage_Bal
10205,兆豐國際商業銀行,本國銀行,房屋修繕貸款戶數,5632,Decorator_Hse_Cnt
10205,兆豐國際商業銀行,本國銀行,房屋修繕貸款餘額,8164000000,Decorator_Hse_Bal
10205,兆豐國際商業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,兆豐國際商業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,兆豐國際商業銀行,本國銀行,機關團體職工福利貸款戶數,4353,Ln_Worker_Cnt
10205,兆豐國際商業銀行,本國銀行,機關團體職工福利貸款餘額,2077000000,Ln_Worker_Bal
10205,兆豐國際商業銀行,本國銀行,其他個人消費貸款戶數,3184,Other_CL_Cnt
10205,兆豐國際商業銀行,本國銀行,其他個人消費貸款餘額,1354000000,Other_CL_Bal
10205,花旗,本國銀行,購置住宅貸款戶數,29300,Mortgage_Cnt
10205,花旗,本國銀行,購置住宅貸款餘額,80642000000,Mortgage_Bal
10205,花旗,本國銀行,房屋修繕貸款戶數,903,Decorator_Hse_Cnt
10205,花旗,本國銀行,房屋修繕貸款餘額,1222000000,Decorator_Hse_Bal
10205,花旗,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,花旗,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,花旗,本國銀行,機關團體職工福利貸款戶數,130,Ln_Worker_Cnt
10205,花旗,本國銀行,機關團體職工福利貸款餘額,265000000,Ln_Worker_Bal
10205,花旗,本國銀行,其他個人消費貸款戶數,167262,Other_CL_Cnt
10205,花旗,本國銀行,其他個人消費貸款餘額,40383000000,Other_CL_Bal
10205,澳盛,本國銀行,購置住宅貸款戶數,5118,Mortgage_Cnt
10205,澳盛,本國銀行,購置住宅貸款餘額,29068000000,Mortgage_Bal
10205,澳盛,本國銀行,房屋修繕貸款戶數,267,Decorator_Hse_Cnt
10205,澳盛,本國銀行,房屋修繕貸款餘額,320000000,Decorator_Hse_Bal
10205,澳盛,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,澳盛,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,澳盛,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
10205,澳盛,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
10205,澳盛,本國銀行,其他個人消費貸款戶數,37119,Other_CL_Cnt
10205,澳盛,本國銀行,其他個人消費貸款餘額,6016000000,Other_CL_Bal
10205,中華開發工業銀行,本國銀行,購置住宅貸款戶數,0,Mortgage_Cnt
10205,中華開發工業銀行,本國銀行,購置住宅貸款餘額,0,Mortgage_Bal
10205,中華開發工業銀行,本國銀行,房屋修繕貸款戶數,0,Decorator_Hse_Cnt
10205,中華開發工業銀行,本國銀行,房屋修繕貸款餘額,0,Decorator_Hse_Bal
10205,中華開發工業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,中華開發工業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,中華開發工業銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
10205,中華開發工業銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
10205,中華開發工業銀行,本國銀行,其他個人消費貸款戶數,12,Other_CL_Cnt
10205,中華開發工業銀行,本國銀行,其他個人消費貸款餘額,4000000,Other_CL_Bal
10205,臺灣工業銀行,本國銀行,購置住宅貸款戶數,1,Mortgage_Cnt
10205,臺灣工業銀行,本國銀行,購置住宅貸款餘額,0,Mortgage_Bal
10205,臺灣工業銀行,本國銀行,房屋修繕貸款戶數,0,Decorator_Hse_Cnt
10205,臺灣工業銀行,本國銀行,房屋修繕貸款餘額,0,Decorator_Hse_Bal
10205,臺灣工業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10205,臺灣工業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10205,臺灣工業銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
