年月,銀行,銀行類別,項目,數值,英文項目
10007,總計,本國銀行,購置住宅貸款戶數,2008961,Mortgage_Cnt
10007,總計,本國銀行,購置住宅貸款餘額,5201067000000,Mortgage_Bal
10007,總計,本國銀行,房屋修繕貸款戶數,352939,Decorator_Hse_Cnt
10007,總計,本國銀行,房屋修繕貸款餘額,528585000000,Decorator_Hse_Bal
10007,總計,本國銀行,購置汽車貸款戶數,222082,Ln_Car_Cnt
10007,總計,本國銀行,購置汽車貸款餘額,64433000000,Ln_Car_Bal
10007,總計,本國銀行,機關團體職工福利貸款戶數,209411,Ln_Worker_Cnt
10007,總計,本國銀行,機關團體職工福利貸款餘額,67573000000,Ln_Worker_Bal
10007,總計,本國銀行,其他個人消費貸款戶數,6150180,Other_CL_Cnt
10007,總計,本國銀行,其他個人消費貸款餘額,698434000000,Other_CL_Bal
10007,臺灣銀行,本國銀行,購置住宅貸款戶數,145559,Mortgage_Cnt
10007,臺灣銀行,本國銀行,購置住宅貸款餘額,350328000000,Mortgage_Bal
10007,臺灣銀行,本國銀行,房屋修繕貸款戶數,26063,Decorator_Hse_Cnt
10007,臺灣銀行,本國銀行,房屋修繕貸款餘額,32229000000,Decorator_Hse_Bal
10007,臺灣銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
10007,臺灣銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
10007,臺灣銀行,本國銀行,機關團體職工福利貸款戶數,22266,Ln_Worker_Cnt
10007,臺灣銀行,本國銀行,機關團體職工福利貸款餘額,5129000000,Ln_Worker_Bal
10007,臺灣銀行,本國銀行,其他個人消費貸款戶數,3990358,Other_CL_Cnt
10007,臺灣銀行,本國銀行,其他個人消費貸款餘額,203003000000,Other_CL_Bal
10007,臺灣土地銀行,本國銀行,購置住宅貸款戶數,282726,Mortgage_Cnt
10007,臺灣土地銀行,本國銀行,購置住宅貸款餘額,569945000000,Mortgage_Bal
10007,臺灣土地銀行,本國銀行,房屋修繕貸款戶數,45782,Decorator_Hse_Cnt
10007,臺灣土地銀行,本國銀行,房屋修繕貸款餘額,54230000000,Decorator_Hse_Bal
10007,臺灣土地銀行,本國銀行,購置汽車貸款戶數,26,Ln_Car_Cnt
10007,臺灣土地銀行,本國銀行,購置汽車貸款餘額,3000000,Ln_Car_Bal
10007,臺灣土地銀行,本國銀行,機關團體職工福利貸款戶數,76478,Ln_Worker_Cnt
10007,臺灣土地銀行,本國銀行,機關團體職工福利貸款餘額,21484000000,Ln_Worker_Bal
10007,臺灣土地銀行,本國銀行,其他個人消費貸款戶數,35269,Other_CL_Cnt
10007,臺灣土地銀行,本國銀行,其他個人消費貸款餘額,7000000000,Other_CL_Bal
10007,合作金庫商業銀行,本國銀行,購置住宅貸款戶數,182789,Mortgage_Cnt
10007,合作金庫商業銀行,本國銀行,購置住宅貸款餘額,468213000000,Mortgage_Bal
10007,合作金庫商業銀行,本國銀行,房屋修繕貸款戶數,58410,Decorator_Hse_Cnt
10007,合作金庫商業銀行,本國銀行,房屋修繕貸款餘額,93456000000,Decorator_Hse_Bal
