年月,銀行,銀行類別,項目,數值,英文項目
9812,總計,本國銀行,購置住宅貸款戶數,1981593,Mortgage_Cnt
9812,總計,本國銀行,購置住宅貸款餘額,4835281000000,Mortgage_Bal
9812,總計,本國銀行,房屋修繕貸款戶數,469065,Decorator_Hse_Cnt
9812,總計,本國銀行,房屋修繕貸款餘額,790206000000,Decorator_Hse_Bal
9812,總計,本國銀行,購置汽車貸款戶數,202602,Ln_Car_Cnt
9812,總計,本國銀行,購置汽車貸款餘額,54163000000,Ln_Car_Bal
9812,總計,本國銀行,機關團體職工福利貸款戶數,300730,Ln_Worker_Cnt
9812,總計,本國銀行,機關團體職工福利貸款餘額,81779000000,Ln_Worker_Bal
9812,總計,本國銀行,其他個人消費貸款戶數,5833202,Other_CL_Cnt
9812,總計,本國銀行,其他個人消費貸款餘額,723355000000,Other_CL_Bal
9812,臺灣銀行,本國銀行,購置住宅貸款戶數,144102,Mortgage_Cnt
9812,臺灣銀行,本國銀行,購置住宅貸款餘額,344192000000,Mortgage_Bal
9812,臺灣銀行,本國銀行,房屋修繕貸款戶數,29312,Decorator_Hse_Cnt
9812,臺灣銀行,本國銀行,房屋修繕貸款餘額,39504000000,Decorator_Hse_Bal
9812,臺灣銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9812,臺灣銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9812,臺灣銀行,本國銀行,機關團體職工福利貸款戶數,34679,Ln_Worker_Cnt
9812,臺灣銀行,本國銀行,機關團體職工福利貸款餘額,9163000000,Ln_Worker_Bal
9812,臺灣銀行,本國銀行,其他個人消費貸款戶數,3674229,Other_CL_Cnt
9812,臺灣銀行,本國銀行,其他個人消費貸款餘額,192176000000,Other_CL_Bal
9812,臺灣土地銀行,本國銀行,購置住宅貸款戶數,292890,Mortgage_Cnt
9812,臺灣土地銀行,本國銀行,購置住宅貸款餘額,571922000000,Mortgage_Bal
9812,臺灣土地銀行,本國銀行,房屋修繕貸款戶數,53552,Decorator_Hse_Cnt
9812,臺灣土地銀行,本國銀行,房屋修繕貸款餘額,63312000000,Decorator_Hse_Bal
9812,臺灣土地銀行,本國銀行,購置汽車貸款戶數,92,Ln_Car_Cnt
9812,臺灣土地銀行,本國銀行,購置汽車貸款餘額,92000000,Ln_Car_Bal
9812,臺灣土地銀行,本國銀行,機關團體職工福利貸款戶數,111390,Ln_Worker_Cnt
9812,臺灣土地銀行,本國銀行,機關團體職工福利貸款餘額,29623000000,Ln_Worker_Bal
9812,臺灣土地銀行,本國銀行,其他個人消費貸款戶數,22812,Other_CL_Cnt
9812,臺灣土地銀行,本國銀行,其他個人消費貸款餘額,2029000000,Other_CL_Bal
9812,合作金庫商業銀行,本國銀行,購置住宅貸款戶數,188375,Mortgage_Cnt
9812,合作金庫商業銀行,本國銀行,購置住宅貸款餘額,466812000000,Mortgage_Bal
9812,合作金庫商業銀行,本國銀行,房屋修繕貸款戶數,68678,Decorator_Hse_Cnt
9812,合作金庫商業銀行,本國銀行,房屋修繕貸款餘額,126525000000,Decorator_Hse_Bal
9812,合作金庫商業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9812,合作金庫商業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9812,合作金庫商業銀行,本國銀行,機關團體職工福利貸款戶數,93534,Ln_Worker_Cnt
9812,合作金庫商業銀行,本國銀行,機關團體職工福利貸款餘額,19106000000,Ln_Worker_Bal
9812,合作金庫商業銀行,本國銀行,其他個人消費貸款戶數,30565,Other_CL_Cnt
9812,合作金庫商業銀行,本國銀行,其他個人消費貸款餘額,16954000000,Other_CL_Bal
9812,第一商業銀行,本國銀行,購置住宅貸款戶數,81035,Mortgage_Cnt
9812,第一商業銀行,本國銀行,購置住宅貸款餘額,251732000000,Mortgage_Bal
9812,第一商業銀行,本國銀行,房屋修繕貸款戶數,36170,Decorator_Hse_Cnt
9812,第一商業銀行,本國銀行,房屋修繕貸款餘額,70574000000,Decorator_Hse_Bal
9812,第一商業銀行,本國銀行,購置汽車貸款戶數,409,Ln_Car_Cnt
9812,第一商業銀行,本國銀行,購置汽車貸款餘額,32000000,Ln_Car_Bal
9812,第一商業銀行,本國銀行,機關團體職工福利貸款戶數,5616,Ln_Worker_Cnt
9812,第一商業銀行,本國銀行,機關團體職工福利貸款餘額,1451000000,Ln_Worker_Bal
9812,第一商業銀行,本國銀行,其他個人消費貸款戶數,13820,Other_CL_Cnt
9812,第一商業銀行,本國銀行,其他個人消費貸款餘額,5001000000,Other_CL_Bal
9812,華南商業銀行,本國銀行,購置住宅貸款戶數,90428,Mortgage_Cnt
9812,華南商業銀行,本國銀行,購置住宅貸款餘額,281322000000,Mortgage_Bal
9812,華南商業銀行,本國銀行,房屋修繕貸款戶數,30069,Decorator_Hse_Cnt
9812,華南商業銀行,本國銀行,房屋修繕貸款餘額,24323000000,Decorator_Hse_Bal
9812,華南商業銀行,本國銀行,購置汽車貸款戶數,6693,Ln_Car_Cnt
9812,華南商業銀行,本國銀行,購置汽車貸款餘額,1463000000,Ln_Car_Bal
9812,華南商業銀行,本國銀行,機關團體職工福利貸款戶數,5020,Ln_Worker_Cnt
9812,華南商業銀行,本國銀行,機關團體職工福利貸款餘額,1752000000,Ln_Worker_Bal
9812,華南商業銀行,本國銀行,其他個人消費貸款戶數,69054,Other_CL_Cnt
9812,華南商業銀行,本國銀行,其他個人消費貸款餘額,8540000000,Other_CL_Bal
9812,彰化商業銀行,本國銀行,購置住宅貸款戶數,72351,Mortgage_Cnt
9812,彰化商業銀行,本國銀行,購置住宅貸款餘額,186196000000,Mortgage_Bal
9812,彰化商業銀行,本國銀行,房屋修繕貸款戶數,46173,Decorator_Hse_Cnt
9812,彰化商業銀行,本國銀行,房屋修繕貸款餘額,99140000000,Decorator_Hse_Bal
9812,彰化商業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9812,彰化商業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9812,彰化商業銀行,本國銀行,機關團體職工福利貸款戶數,2157,Ln_Worker_Cnt
9812,彰化商業銀行,本國銀行,機關團體職工福利貸款餘額,755000000,Ln_Worker_Bal
9812,彰化商業銀行,本國銀行,其他個人消費貸款戶數,10108,Other_CL_Cnt
9812,彰化商業銀行,本國銀行,其他個人消費貸款餘額,5475000000,Other_CL_Bal
9812,上海商業儲蓄銀行,本國銀行,購置住宅貸款戶數,36332,Mortgage_Cnt
9812,上海商業儲蓄銀行,本國銀行,購置住宅貸款餘額,101231000000,Mortgage_Bal
9812,上海商業儲蓄銀行,本國銀行,房屋修繕貸款戶數,9756,Decorator_Hse_Cnt
9812,上海商業儲蓄銀行,本國銀行,房屋修繕貸款餘額,8743000000,Decorator_Hse_Bal
9812,上海商業儲蓄銀行,本國銀行,購置汽車貸款戶數,126,Ln_Car_Cnt
9812,上海商業儲蓄銀行,本國銀行,購置汽車貸款餘額,24000000,Ln_Car_Bal
9812,上海商業儲蓄銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
9812,上海商業儲蓄銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
9812,上海商業儲蓄銀行,本國銀行,其他個人消費貸款戶數,5010,Other_CL_Cnt
9812,上海商業儲蓄銀行,本國銀行,其他個人消費貸款餘額,1279000000,Other_CL_Bal
9812,台北富邦銀行,本國銀行,購置住宅貸款戶數,102103,Mortgage_Cnt
9812,台北富邦銀行,本國銀行,購置住宅貸款餘額,239456000000,Mortgage_Bal
9812,台北富邦銀行,本國銀行,房屋修繕貸款戶數,1745,Decorator_Hse_Cnt
9812,台北富邦銀行,本國銀行,房屋修繕貸款餘額,1574000000,Decorator_Hse_Bal
9812,台北富邦銀行,本國銀行,購置汽車貸款戶數,2569,Ln_Car_Cnt
9812,台北富邦銀行,本國銀行,購置汽車貸款餘額,365000000,Ln_Car_Bal
9812,台北富邦銀行,本國銀行,機關團體職工福利貸款戶數,452,Ln_Worker_Cnt
9812,台北富邦銀行,本國銀行,機關團體職工福利貸款餘額,195000000,Ln_Worker_Bal
9812,台北富邦銀行,本國銀行,其他個人消費貸款戶數,202206,Other_CL_Cnt
9812,台北富邦銀行,本國銀行,其他個人消費貸款餘額,31109000000,Other_CL_Bal
9812,國泰世華商業銀行,本國銀行,購置住宅貸款戶數,67995,Mortgage_Cnt
9812,國泰世華商業銀行,本國銀行,購置住宅貸款餘額,256588000000,Mortgage_Bal
9812,國泰世華商業銀行,本國銀行,房屋修繕貸款戶數,7354,Decorator_Hse_Cnt
9812,國泰世華商業銀行,本國銀行,房屋修繕貸款餘額,11211000000,Decorator_Hse_Bal
9812,國泰世華商業銀行,本國銀行,購置汽車貸款戶數,466,Ln_Car_Cnt
9812,國泰世華商業銀行,本國銀行,購置汽車貸款餘額,23000000,Ln_Car_Bal
9812,國泰世華商業銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
9812,國泰世華商業銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
9812,國泰世華商業銀行,本國銀行,其他個人消費貸款戶數,24463,Other_CL_Cnt
9812,國泰世華商業銀行,本國銀行,其他個人消費貸款餘額,2690000000,Other_CL_Bal
9812,中國輸出入銀行,本國銀行,購置住宅貸款戶數,0,Mortgage_Cnt
9812,中國輸出入銀行,本國銀行,購置住宅貸款餘額,0,Mortgage_Bal
9812,中國輸出入銀行,本國銀行,房屋修繕貸款戶數,0,Decorator_Hse_Cnt
9812,中國輸出入銀行,本國銀行,房屋修繕貸款餘額,0,Decorator_Hse_Bal
9812,中國輸出入銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9812,中國輸出入銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9812,中國輸出入銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
9812,中國輸出入銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
9812,中國輸出入銀行,本國銀行,其他個人消費貸款戶數,0,Other_CL_Cnt
9812,中國輸出入銀行,本國銀行,其他個人消費貸款餘額,0,Other_CL_Bal
9812,高雄銀行,本國銀行,購置住宅貸款戶數,21247,Mortgage_Cnt
9812,高雄銀行,本國銀行,購置住宅貸款餘額,32631000000,Mortgage_Bal
9812,高雄銀行,本國銀行,房屋修繕貸款戶數,4778,Decorator_Hse_Cnt
9812,高雄銀行,本國銀行,房屋修繕貸款餘額,8324000000,Decorator_Hse_Bal
9812,高雄銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
