年月,銀行,銀行類別,項目,數值,英文項目
9907,總計,本國銀行,購置住宅貸款戶數,2002410,Mortgage_Cnt
9907,總計,本國銀行,購置住宅貸款餘額,5022013000000,Mortgage_Bal
9907,總計,本國銀行,房屋修繕貸款戶數,425497,Decorator_Hse_Cnt
9907,總計,本國銀行,房屋修繕貸款餘額,728909000000,Decorator_Hse_Bal
9907,總計,本國銀行,購置汽車貸款戶數,192491,Ln_Car_Cnt
9907,總計,本國銀行,購置汽車貸款餘額,54803000000,Ln_Car_Bal
9907,總計,本國銀行,機關團體職工福利貸款戶數,250222,Ln_Worker_Cnt
9907,總計,本國銀行,機關團體職工福利貸款餘額,72217000000,Ln_Worker_Bal
9907,總計,本國銀行,其他個人消費貸款戶數,5985348,Other_CL_Cnt
9907,總計,本國銀行,其他個人消費貸款餘額,770101000000,Other_CL_Bal
9907,臺灣銀行,本國銀行,購置住宅貸款戶數,144301,Mortgage_Cnt
9907,臺灣銀行,本國銀行,購置住宅貸款餘額,346509000000,Mortgage_Bal
9907,臺灣銀行,本國銀行,房屋修繕貸款戶數,28467,Decorator_Hse_Cnt
9907,臺灣銀行,本國銀行,房屋修繕貸款餘額,37094000000,Decorator_Hse_Bal
9907,臺灣銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9907,臺灣銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9907,臺灣銀行,本國銀行,機關團體職工福利貸款戶數,29262,Ln_Worker_Cnt
9907,臺灣銀行,本國銀行,機關團體職工福利貸款餘額,7410000000,Ln_Worker_Bal
9907,臺灣銀行,本國銀行,其他個人消費貸款戶數,3768832,Other_CL_Cnt
9907,臺灣銀行,本國銀行,其他個人消費貸款餘額,194264000000,Other_CL_Bal
9907,臺灣土地銀行,本國銀行,購置住宅貸款戶數,292015,Mortgage_Cnt
9907,臺灣土地銀行,本國銀行,購置住宅貸款餘額,572204000000,Mortgage_Bal
9907,臺灣土地銀行,本國銀行,房屋修繕貸款戶數,47382,Decorator_Hse_Cnt
9907,臺灣土地銀行,本國銀行,房屋修繕貸款餘額,57621000000,Decorator_Hse_Bal
9907,臺灣土地銀行,本國銀行,購置汽車貸款戶數,52,Ln_Car_Cnt
9907,臺灣土地銀行,本國銀行,購置汽車貸款餘額,68000000,Ln_Car_Bal
9907,臺灣土地銀行,本國銀行,機關團體職工福利貸款戶數,101421,Ln_Worker_Cnt
9907,臺灣土地銀行,本國銀行,機關團體職工福利貸款餘額,25145000000,Ln_Worker_Bal
9907,臺灣土地銀行,本國銀行,其他個人消費貸款戶數,21210,Other_CL_Cnt
9907,臺灣土地銀行,本國銀行,其他個人消費貸款餘額,1690000000,Other_CL_Bal
9907,合作金庫商業銀行,本國銀行,購置住宅貸款戶數,185708,Mortgage_Cnt
9907,合作金庫商業銀行,本國銀行,購置住宅貸款餘額,464172000000,Mortgage_Bal
9907,合作金庫商業銀行,本國銀行,房屋修繕貸款戶數,66581,Decorator_Hse_Cnt
9907,合作金庫商業銀行,本國銀行,房屋修繕貸款餘額,119679000000,Decorator_Hse_Bal
9907,合作金庫商業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9907,合作金庫商業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9907,合作金庫商業銀行,本國銀行,機關團體職工福利貸款戶數,60296,Ln_Worker_Cnt
9907,合作金庫商業銀行,本國銀行,機關團體職工福利貸款餘額,15629000000,Ln_Worker_Bal
9907,合作金庫商業銀行,本國銀行,其他個人消費貸款戶數,24580,Other_CL_Cnt
9907,合作金庫商業銀行,本國銀行,其他個人消費貸款餘額,15617000000,Other_CL_Bal
9907,第一商業銀行,本國銀行,購置住宅貸款戶數,81700,Mortgage_Cnt
9907,第一商業銀行,本國銀行,購置住宅貸款餘額,260990000000,Mortgage_Bal
9907,第一商業銀行,本國銀行,房屋修繕貸款戶數,35829,Decorator_Hse_Cnt
9907,第一商業銀行,本國銀行,房屋修繕貸款餘額,68731000000,Decorator_Hse_Bal
9907,第一商業銀行,本國銀行,購置汽車貸款戶數,181,Ln_Car_Cnt
9907,第一商業銀行,本國銀行,購置汽車貸款餘額,8000000,Ln_Car_Bal
9907,第一商業銀行,本國銀行,機關團體職工福利貸款戶數,3939,Ln_Worker_Cnt
9907,第一商業銀行,本國銀行,機關團體職工福利貸款餘額,1247000000,Ln_Worker_Bal
9907,第一商業銀行,本國銀行,其他個人消費貸款戶數,15472,Other_CL_Cnt
9907,第一商業銀行,本國銀行,其他個人消費貸款餘額,6181000000,Other_CL_Bal
9907,華南商業銀行,本國銀行,購置住宅貸款戶數,113880,Mortgage_Cnt
9907,華南商業銀行,本國銀行,購置住宅貸款餘額,317756000000,Mortgage_Bal
9907,華南商業銀行,本國銀行,房屋修繕貸款戶數,13760,Decorator_Hse_Cnt
9907,華南商業銀行,本國銀行,房屋修繕貸款餘額,22790000000,Decorator_Hse_Bal
9907,華南商業銀行,本國銀行,購置汽車貸款戶數,4537,Ln_Car_Cnt
9907,華南商業銀行,本國銀行,購置汽車貸款餘額,815000000,Ln_Car_Bal
9907,華南商業銀行,本國銀行,機關團體職工福利貸款戶數,4963,Ln_Worker_Cnt
9907,華南商業銀行,本國銀行,機關團體職工福利貸款餘額,1893000000,Ln_Worker_Bal
9907,華南商業銀行,本國銀行,其他個人消費貸款戶數,61678,Other_CL_Cnt
9907,華南商業銀行,本國銀行,其他個人消費貸款餘額,8312000000,Other_CL_Bal
9907,彰化商業銀行,本國銀行,購置住宅貸款戶數,72895,Mortgage_Cnt
9907,彰化商業銀行,本國銀行,購置住宅貸款餘額,195881000000,Mortgage_Bal
9907,彰化商業銀行,本國銀行,房屋修繕貸款戶數,45850,Decorator_Hse_Cnt
9907,彰化商業銀行,本國銀行,房屋修繕貸款餘額,96538000000,Decorator_Hse_Bal
9907,彰化商業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9907,彰化商業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9907,彰化商業銀行,本國銀行,機關團體職工福利貸款戶數,2155,Ln_Worker_Cnt
9907,彰化商業銀行,本國銀行,機關團體職工福利貸款餘額,743000000,Ln_Worker_Bal
9907,彰化商業銀行,本國銀行,其他個人消費貸款戶數,9118,Other_CL_Cnt
9907,彰化商業銀行,本國銀行,其他個人消費貸款餘額,5272000000,Other_CL_Bal
9907,上海商業儲蓄銀行,本國銀行,購置住宅貸款戶數,28403,Mortgage_Cnt
9907,上海商業儲蓄銀行,本國銀行,購置住宅貸款餘額,105108000000,Mortgage_Bal
9907,上海商業儲蓄銀行,本國銀行,房屋修繕貸款戶數,6947,Decorator_Hse_Cnt
9907,上海商業儲蓄銀行,本國銀行,房屋修繕貸款餘額,7882000000,Decorator_Hse_Bal
9907,上海商業儲蓄銀行,本國銀行,購置汽車貸款戶數,124,Ln_Car_Cnt
9907,上海商業儲蓄銀行,本國銀行,購置汽車貸款餘額,21000000,Ln_Car_Bal
9907,上海商業儲蓄銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
9907,上海商業儲蓄銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
9907,上海商業儲蓄銀行,本國銀行,其他個人消費貸款戶數,4227,Other_CL_Cnt
9907,上海商業儲蓄銀行,本國銀行,其他個人消費貸款餘額,1082000000,Other_CL_Bal
9907,台北富邦銀行,本國銀行,購置住宅貸款戶數,102976,Mortgage_Cnt
9907,台北富邦銀行,本國銀行,購置住宅貸款餘額,253564000000,Mortgage_Bal
9907,台北富邦銀行,本國銀行,房屋修繕貸款戶數,1885,Decorator_Hse_Cnt
9907,台北富邦銀行,本國銀行,房屋修繕貸款餘額,1765000000,Decorator_Hse_Bal
9907,台北富邦銀行,本國銀行,購置汽車貸款戶數,1482,Ln_Car_Cnt
9907,台北富邦銀行,本國銀行,購置汽車貸款餘額,166000000,Ln_Car_Bal
9907,台北富邦銀行,本國銀行,機關團體職工福利貸款戶數,1750,Ln_Worker_Cnt
9907,台北富邦銀行,本國銀行,機關團體職工福利貸款餘額,992000000,Ln_Worker_Bal
9907,台北富邦銀行,本國銀行,其他個人消費貸款戶數,195435,Other_CL_Cnt
9907,台北富邦銀行,本國銀行,其他個人消費貸款餘額,31693000000,Other_CL_Bal
9907,國泰世華商業銀行,本國銀行,購置住宅貸款戶數,67658,Mortgage_Cnt
9907,國泰世華商業銀行,本國銀行,購置住宅貸款餘額,271483000000,Mortgage_Bal
9907,國泰世華商業銀行,本國銀行,房屋修繕貸款戶數,7151,Decorator_Hse_Cnt
9907,國泰世華商業銀行,本國銀行,房屋修繕貸款餘額,10647000000,Decorator_Hse_Bal
9907,國泰世華商業銀行,本國銀行,購置汽車貸款戶數,135,Ln_Car_Cnt
9907,國泰世華商業銀行,本國銀行,購置汽車貸款餘額,7000000,Ln_Car_Bal
9907,國泰世華商業銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
9907,國泰世華商業銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
9907,國泰世華商業銀行,本國銀行,其他個人消費貸款戶數,20827,Other_CL_Cnt
9907,國泰世華商業銀行,本國銀行,其他個人消費貸款餘額,2203000000,Other_CL_Bal
9907,中國輸出入銀行,本國銀行,購置住宅貸款戶數,0,Mortgage_Cnt
9907,中國輸出入銀行,本國銀行,購置住宅貸款餘額,0,Mortgage_Bal
9907,中國輸出入銀行,本國銀行,房屋修繕貸款戶數,0,Decorator_Hse_Cnt
9907,中國輸出入銀行,本國銀行,房屋修繕貸款餘額,0,Decorator_Hse_Bal
9907,中國輸出入銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9907,中國輸出入銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9907,中國輸出入銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
9907,中國輸出入銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
9907,中國輸出入銀行,本國銀行,其他個人消費貸款戶數,0,Other_CL_Cnt
9907,中國輸出入銀行,本國銀行,其他個人消費貸款餘額,0,Other_CL_Bal
9907,高雄銀行,本國銀行,購置住宅貸款戶數,20638,Mortgage_Cnt
9907,高雄銀行,本國銀行,購置住宅貸款餘額,33163000000,Mortgage_Bal
9907,高雄銀行,本國銀行,房屋修繕貸款戶數,4815,Decorator_Hse_Cnt
9907,高雄銀行,本國銀行,房屋修繕貸款餘額,8780000000,Decorator_Hse_Bal
9907,高雄銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9907,高雄銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
9907,高雄銀行,本國銀行,機關團體職工福利貸款戶數,0,Ln_Worker_Cnt
9907,高雄銀行,本國銀行,機關團體職工福利貸款餘額,0,Ln_Worker_Bal
9907,高雄銀行,本國銀行,其他個人消費貸款戶數,56005,Other_CL_Cnt
9907,高雄銀行,本國銀行,其他個人消費貸款餘額,8136000000,Other_CL_Bal
9907,兆豐國際商業銀行,本國銀行,購置住宅貸款戶數,53793,Mortgage_Cnt
9907,兆豐國際商業銀行,本國銀行,購置住宅貸款餘額,173595000000,Mortgage_Bal
9907,兆豐國際商業銀行,本國銀行,房屋修繕貸款戶數,9638,Decorator_Hse_Cnt
9907,兆豐國際商業銀行,本國銀行,房屋修繕貸款餘額,17261000000,Decorator_Hse_Bal
9907,兆豐國際商業銀行,本國銀行,購置汽車貸款戶數,0,Ln_Car_Cnt
9907,兆豐國際商業銀行,本國銀行,購置汽車貸款餘額,0,Ln_Car_Bal
