年月,銀行,銀行類別,項目,數值
9601,總計,全體總和,餘額,101645000000
9601,總計,全體總和,本行,326337000000
9601,總計,全體總和,他行,1171350000000
9601,中央信託局,本國銀行,餘額,5000000
9601,中央信託局,本國銀行,本行,101000000
9601,中央信託局,本國銀行,他行,8895000000
9601,中國農民銀行,本國銀行,餘額,0
9601,中國農民銀行,本國銀行,本行,0
9601,中國農民銀行,本國銀行,他行,0
9601,交通銀行,本國銀行,餘額,0
9601,交通銀行,本國銀行,本行,0
9601,交通銀行,本國銀行,他行,0
9601,臺灣銀行,本國銀行,餘額,174000000
9601,臺灣銀行,本國銀行,本行,1599000000
9601,臺灣銀行,本國銀行,他行,43901000000
9601,臺灣土地銀行,本國銀行,餘額,407000000
9601,臺灣土地銀行,本國銀行,本行,6693000000
9601,臺灣土地銀行,本國銀行,他行,122311000000
9601,合作金庫商業銀行,本國銀行,餘額,10270000000
9601,合作金庫商業銀行,本國銀行,本行,25500000000
9601,合作金庫商業銀行,本國銀行,他行,53035000000
9601,第一商業銀行,本國銀行,餘額,694000000
9601,第一商業銀行,本國銀行,本行,8934000000
9601,第一商業銀行,本國銀行,他行,0
9601,華南商業銀行,本國銀行,餘額,1234000000
9601,華南商業銀行,本國銀行,本行,6331000000
9601,華南商業銀行,本國銀行,他行,24485000000
9601,彰化商業銀行,本國銀行,餘額,1385000000
9601,彰化商業銀行,本國銀行,本行,6155000000
9601,彰化商業銀行,本國銀行,他行,455000000
9601,華僑商業銀行,本國銀行,餘額,385000000
9601,華僑商業銀行,本國銀行,本行,2689000000
9601,華僑商業銀行,本國銀行,他行,0
9601,上海商業儲蓄銀行,本國銀行,餘額,1063000000
9601,上海商業儲蓄銀行,本國銀行,本行,2806000000
9601,上海商業儲蓄銀行,本國銀行,他行,49508000000
9601,台北富邦銀行,本國銀行,餘額,323000000
9601,台北富邦銀行,本國銀行,本行,966000000
9601,台北富邦銀行,本國銀行,他行,6205000000
9601,國泰世華商業銀行,本國銀行,餘額,909000000
9601,國泰世華商業銀行,本國銀行,本行,4064000000
9601,國泰世華商業銀行,本國銀行,他行,16830000000
9601,中國輸出入銀行,本國銀行,餘額,0
9601,中國輸出入銀行,本國銀行,本行,0
9601,中國輸出入銀行,本國銀行,他行,6977000000
9601,高雄銀行,本國銀行,餘額,14000000
9601,高雄銀行,本國銀行,本行,528000000
9601,高雄銀行,本國銀行,他行,10510000000
9601,兆豐國際商業銀行,本國銀行,餘額,225000000
9601,兆豐國際商業銀行,本國銀行,本行,2828000000
9601,兆豐國際商業銀行,本國銀行,他行,89766000000
9601,中華開發工業銀行,本國銀行,餘額,0
9601,中華開發工業銀行,本國銀行,本行,0
9601,中華開發工業銀行,本國銀行,他行,0
9601,臺灣工業銀行,本國銀行,餘額,0
9601,臺灣工業銀行,本國銀行,本行,0
9601,臺灣工業銀行,本國銀行,他行,0
9601,華泰商業銀行,本國銀行,餘額,496000000
9601,華泰商業銀行,本國銀行,本行,4004000000
9601,華泰商業銀行,本國銀行,他行,0
9601,臺灣新光商業銀行,本國銀行,餘額,2407000000
9601,臺灣新光商業銀行,本國銀行,本行,2407000000
9601,臺灣新光商業銀行,本國銀行,他行,0
9601,陽信商業銀行,本國銀行,餘額,1299000000
9601,陽信商業銀行,本國銀行,本行,10350000000
9601,陽信商業銀行,本國銀行,他行,15236000000
9601,板信商業銀行,本國銀行,餘額,400000000
9601,板信商業銀行,本國銀行,本行,12015000000
9601,板信商業銀行,本國銀行,他行,0
9601,三信商業銀行,本國銀行,餘額,412000000
9601,三信商業銀行,本國銀行,本行,4240000000
9601,三信商業銀行,本國銀行,他行,900000000
9601,第七商業銀行,本國銀行,餘額,0
9601,第七商業銀行,本國銀行,本行,0
9601,第七商業銀行,本國銀行,他行,0
9601,聯邦商業銀行,本國銀行,餘額,106000000
9601,聯邦商業銀行,本國銀行,本行,2575000000
9601,聯邦商業銀行,本國銀行,他行,0
9601,中華商業銀行,本國銀行,餘額,2827000000
9601,中華商業銀行,本國銀行,本行,3599000000
9601,中華商業銀行,本國銀行,他行,0
9601,遠東國際商業銀行,本國銀行,餘額,9268000000
9601,遠東國際商業銀行,本國銀行,本行,33673000000
9601,遠東國際商業銀行,本國銀行,他行,0
9601,復華商業銀行,本國銀行,餘額,507000000
9601,復華商業銀行,本國銀行,本行,8861000000
9601,復華商業銀行,本國銀行,他行,0
9601,永豐商業銀行,本國銀行,餘額,9700000000
9601,永豐商業銀行,本國銀行,本行,40173000000
9601,永豐商業銀行,本國銀行,他行,198001000000
9601,玉山商業銀行,本國銀行,餘額,1826000000
9601,玉山商業銀行,本國銀行,本行,16909000000
9601,玉山商業銀行,本國銀行,他行,0
9601,萬泰商業銀行,本國銀行,餘額,13000000
9601,萬泰商業銀行,本國銀行,本行,151000000
9601,萬泰商業銀行,本國銀行,他行,1500000000
9601,寶華商業銀行,本國銀行,餘額,924000000
9601,寶華商業銀行,本國銀行,本行,2453000000
9601,寶華商業銀行,本國銀行,他行,0
9601,台新國際商業銀行,本國銀行,餘額,15834000000
