年月,銀行,銀行類別,項目,數值,英文欄位
9903,總計,全體總和,餘額,205064000000,NC_Bal
9903,總計,全體總和,本行,3808939000000,NC_M
9903,總計,全體總和,他行,2784000000,NC_O
9903,臺灣銀行,本國銀行,餘額,1042000000,NC_Bal
9903,臺灣銀行,本國銀行,本行,700528000000,NC_M
9903,臺灣銀行,本國銀行,他行,0,NC_O
9903,臺灣土地銀行,本國銀行,餘額,3909000000,NC_Bal
9903,臺灣土地銀行,本國銀行,本行,188653000000,NC_M
9903,臺灣土地銀行,本國銀行,他行,0,NC_O
9903,合作金庫商業銀行,本國銀行,餘額,3028000000,NC_Bal
9903,合作金庫商業銀行,本國銀行,本行,328798000000,NC_M
9903,合作金庫商業銀行,本國銀行,他行,0,NC_O
9903,第一商業銀行,本國銀行,餘額,10819000000,NC_Bal
9903,第一商業銀行,本國銀行,本行,220000000,NC_M
9903,第一商業銀行,本國銀行,他行,611000000,NC_O
9903,華南商業銀行,本國銀行,餘額,5774000000,NC_Bal
9903,華南商業銀行,本國銀行,本行,321850000000,NC_M
9903,華南商業銀行,本國銀行,他行,4000000,NC_O
9903,彰化商業銀行,本國銀行,餘額,4031000000,NC_Bal
9903,彰化商業銀行,本國銀行,本行,114500000000,NC_M
9903,彰化商業銀行,本國銀行,他行,73000000,NC_O
9903,上海商業儲蓄銀行,本國銀行,餘額,963000000,NC_Bal
9903,上海商業儲蓄銀行,本國銀行,本行,118587000000,NC_M
9903,上海商業儲蓄銀行,本國銀行,他行,2000000,NC_O
9903,台北富邦銀行,本國銀行,餘額,12921000000,NC_Bal
9903,台北富邦銀行,本國銀行,本行,212295000000,NC_M
9903,台北富邦銀行,本國銀行,他行,96000000,NC_O
9903,國泰世華商業銀行,本國銀行,餘額,1479000000,NC_Bal
9903,國泰世華商業銀行,本國銀行,本行,372197000000,NC_M
9903,國泰世華商業銀行,本國銀行,他行,0,NC_O
9903,中國輸出入銀行,本國銀行,餘額,0,NC_Bal
9903,中國輸出入銀行,本國銀行,本行,2600000000,NC_M
9903,中國輸出入銀行,本國銀行,他行,0,NC_O
9903,高雄銀行,本國銀行,餘額,4031000000,NC_Bal
9903,高雄銀行,本國銀行,本行,0,NC_M
9903,高雄銀行,本國銀行,他行,0,NC_O
9903,兆豐國際商業銀行,本國銀行,餘額,1815000000,NC_Bal
9903,兆豐國際商業銀行,本國銀行,本行,250709000000,NC_M
9903,兆豐國際商業銀行,本國銀行,他行,299000000,NC_O
9903,花旗,本國銀行,餘額,762000000,NC_Bal
9903,花旗,本國銀行,本行,105891000000,NC_M
9903,花旗,本國銀行,他行,0,NC_O
9903,中華開發工業銀行,本國銀行,餘額,0,NC_Bal
9903,中華開發工業銀行,本國銀行,本行,0,NC_M
9903,中華開發工業銀行,本國銀行,他行,0,NC_O
9903,臺灣工業銀行,本國銀行,餘額,0,NC_Bal
9903,臺灣工業銀行,本國銀行,本行,16600000000,NC_M
9903,臺灣工業銀行,本國銀行,他行,0,NC_O
9903,大台北商業銀行,本國銀行,餘額,0,NC_Bal
9903,大台北商業銀行,本國銀行,本行,250000000,NC_M
9903,大台北商業銀行,本國銀行,他行,0,NC_O
9903,華泰商業銀行,本國銀行,餘額,849000000,NC_Bal
9903,華泰商業銀行,本國銀行,本行,0,NC_M
9903,華泰商業銀行,本國銀行,他行,8000000,NC_O
9903,臺灣新光商業銀行,本國銀行,餘額,594000000,NC_Bal
9903,臺灣新光商業銀行,本國銀行,本行,0,NC_M
