年月,銀行,銀行類別,項目,數值,英文欄位
10006,總計,全體總和,餘額,242588000000,NC_Bal
10006,總計,全體總和,本行,4600802000000,NC_M
10006,總計,全體總和,他行,12137000000,NC_O
10006,臺灣銀行,本國銀行,餘額,831000000,NC_Bal
10006,臺灣銀行,本國銀行,本行,634618000000,NC_M
10006,臺灣銀行,本國銀行,他行,7741000000,NC_O
10006,臺灣土地銀行,本國銀行,餘額,4035000000,NC_Bal
10006,臺灣土地銀行,本國銀行,本行,194514000000,NC_M
10006,臺灣土地銀行,本國銀行,他行,72000000,NC_O
10006,合作金庫商業銀行,本國銀行,餘額,2201000000,NC_Bal
10006,合作金庫商業銀行,本國銀行,本行,340500000000,NC_M
10006,合作金庫商業銀行,本國銀行,他行,0,NC_O
10006,第一商業銀行,本國銀行,餘額,13166000000,NC_Bal
10006,第一商業銀行,本國銀行,本行,339000000,NC_M
10006,第一商業銀行,本國銀行,他行,359000000,NC_O
10006,華南商業銀行,本國銀行,餘額,4233000000,NC_Bal
10006,華南商業銀行,本國銀行,本行,273200000000,NC_M
10006,華南商業銀行,本國銀行,他行,1000000,NC_O
10006,彰化商業銀行,本國銀行,餘額,8403000000,NC_Bal
10006,彰化商業銀行,本國銀行,本行,161500000000,NC_M
10006,彰化商業銀行,本國銀行,他行,482000000,NC_O
10006,上海商業儲蓄銀行,本國銀行,餘額,1201000000,NC_Bal
10006,上海商業儲蓄銀行,本國銀行,本行,126551000000,NC_M
10006,上海商業儲蓄銀行,本國銀行,他行,289000000,NC_O
10006,台北富邦銀行,本國銀行,餘額,13728000000,NC_Bal
10006,台北富邦銀行,本國銀行,本行,257174000000,NC_M
10006,台北富邦銀行,本國銀行,他行,93000000,NC_O
10006,國泰世華商業銀行,本國銀行,餘額,1352000000,NC_Bal
10006,國泰世華商業銀行,本國銀行,本行,458503000000,NC_M
10006,國泰世華商業銀行,本國銀行,他行,4000000,NC_O
10006,中國輸出入銀行,本國銀行,餘額,0,NC_Bal
10006,中國輸出入銀行,本國銀行,本行,2100000000,NC_M
10006,中國輸出入銀行,本國銀行,他行,0,NC_O
10006,高雄銀行,本國銀行,餘額,2153000000,NC_Bal
10006,高雄銀行,本國銀行,本行,0,NC_M
10006,高雄銀行,本國銀行,他行,0,NC_O
10006,兆豐國際商業銀行,本國銀行,餘額,1285000000,NC_Bal
10006,兆豐國際商業銀行,本國銀行,本行,165600000000,NC_M
10006,兆豐國際商業銀行,本國銀行,他行,625000000,NC_O
