年月,銀行,銀行類別,項目,數值
9504,總計,全體總和,餘額,160609000000
9504,總計,全體總和,本行,410979000000
9504,總計,全體總和,他行,1629601000000
9504,中央信託局,本國銀行,餘額,8000000
9504,中央信託局,本國銀行,本行,120000000
9504,中央信託局,本國銀行,他行,18895000000
9504,中國農民銀行,本國銀行,餘額,3227000000
9504,中國農民銀行,本國銀行,本行,3227000000
9504,中國農民銀行,本國銀行,他行,0
9504,交通銀行,本國銀行,餘額,19089000000
9504,交通銀行,本國銀行,本行,21630000000
9504,交通銀行,本國銀行,他行,22900000000
9504,臺灣銀行,本國銀行,餘額,176000000
9504,臺灣銀行,本國銀行,本行,1368000000
9504,臺灣銀行,本國銀行,他行,76105000000
9504,臺灣土地銀行,本國銀行,餘額,471000000
9504,臺灣土地銀行,本國銀行,本行,5574000000
9504,臺灣土地銀行,本國銀行,他行,144856000000
9504,合作金庫銀行,本國銀行,餘額,292000000
9504,合作金庫銀行,本國銀行,本行,1951000000
9504,合作金庫銀行,本國銀行,他行,0
9504,第一商業銀行,本國銀行,餘額,650000000
9504,第一商業銀行,本國銀行,本行,9795000000
9504,第一商業銀行,本國銀行,他行,0
9504,華南商業銀行,本國銀行,餘額,1067000000
9504,華南商業銀行,本國銀行,本行,6496000000
9504,華南商業銀行,本國銀行,他行,134870000000
9504,彰化商業銀行,本國銀行,餘額,1320000000
9504,彰化商業銀行,本國銀行,本行,6473000000
9504,彰化商業銀行,本國銀行,他行,397000000
9504,華僑商業銀行,本國銀行,餘額,426000000
9504,華僑商業銀行,本國銀行,本行,3336000000
9504,華僑商業銀行,本國銀行,他行,0
9504,上海商業儲蓄銀行,本國銀行,餘額,570000000
9504,上海商業儲蓄銀行,本國銀行,本行,2839000000
9504,上海商業儲蓄銀行,本國銀行,他行,21415000000
9504,台北富邦銀行,本國銀行,餘額,22000000
9504,台北富邦銀行,本國銀行,本行,1176000000
9504,台北富邦銀行,本國銀行,他行,120037000000
9504,國泰世華商業銀行,本國銀行,餘額,718000000
9504,國泰世華商業銀行,本國銀行,本行,13286000000
9504,國泰世華商業銀行,本國銀行,他行,177865000000
9504,中國輸出入銀行,本國銀行,餘額,0
9504,中國輸出入銀行,本國銀行,本行,0
9504,中國輸出入銀行,本國銀行,他行,6720000000
9504,高雄銀行,本國銀行,餘額,127000000
9504,高雄銀行,本國銀行,本行,606000000
9504,高雄銀行,本國銀行,他行,8360000000
9504,中國國際商業銀行,本國銀行,餘額,766000000
9504,中國國際商業銀行,本國銀行,本行,1856000000
9504,中國國際商業銀行,本國銀行,他行,160344000000
9504,中華開發工業銀行,本國銀行,餘額,0
9504,中華開發工業銀行,本國銀行,本行,0
9504,中華開發工業銀行,本國銀行,他行,0
9504,臺灣工業銀行,本國銀行,餘額,0
9504,臺灣工業銀行,本國銀行,本行,0
9504,臺灣工業銀行,本國銀行,他行,0
9504,華泰商業銀行,本國銀行,餘額,1179000000
9504,華泰商業銀行,本國銀行,本行,3688000000
9504,華泰商業銀行,本國銀行,他行,0
9504,臺灣新光商業銀行,本國銀行,餘額,2000000
9504,臺灣新光商業銀行,本國銀行,本行,8098000000
9504,臺灣新光商業銀行,本國銀行,他行,48740000000
9504,陽信商業銀行,本國銀行,餘額,1451000000
9504,陽信商業銀行,本國銀行,本行,10374000000
9504,陽信商業銀行,本國銀行,他行,17751000000
9504,板信商業銀行,本國銀行,餘額,2228000000
9504,板信商業銀行,本國銀行,本行,18346000000
9504,板信商業銀行,本國銀行,他行,0
9504,三信商業銀行,本國銀行,餘額,145000000
9504,三信商業銀行,本國銀行,本行,4823000000
