年月,銀行,銀行類別,項目,數值,英文欄位
9808,總計,全體總和,餘額,126957000000,NC_Bal
9808,總計,全體總和,本行,1865550000000,NC_M
9808,總計,全體總和,他行,7959000000,NC_O
9808,臺灣銀行,本國銀行,餘額,3225000000,NC_Bal
9808,臺灣銀行,本國銀行,本行,39507000000,NC_M
9808,臺灣銀行,本國銀行,他行,0,NC_O
9808,臺灣土地銀行,本國銀行,餘額,4972000000,NC_Bal
9808,臺灣土地銀行,本國銀行,本行,161491000000,NC_M
9808,臺灣土地銀行,本國銀行,他行,0,NC_O
9808,合作金庫商業銀行,本國銀行,餘額,4142000000,NC_Bal
9808,合作金庫商業銀行,本國銀行,本行,308998000000,NC_M
9808,合作金庫商業銀行,本國銀行,他行,0,NC_O
9808,第一商業銀行,本國銀行,餘額,11560000000,NC_Bal
9808,第一商業銀行,本國銀行,本行,5565000000,NC_M
9808,第一商業銀行,本國銀行,他行,1038000000,NC_O
9808,華南商業銀行,本國銀行,餘額,5743000000,NC_Bal
9808,華南商業銀行,本國銀行,本行,283193000000,NC_M
9808,華南商業銀行,本國銀行,他行,2000000,NC_O
9808,彰化商業銀行,本國銀行,餘額,4763000000,NC_Bal
9808,彰化商業銀行,本國銀行,本行,3140000000,NC_M
9808,彰化商業銀行,本國銀行,他行,94000000,NC_O
9808,上海商業儲蓄銀行,本國銀行,餘額,1593000000,NC_Bal
9808,上海商業儲蓄銀行,本國銀行,本行,95818000000,NC_M
9808,上海商業儲蓄銀行,本國銀行,他行,37000000,NC_O
9808,台北富邦銀行,本國銀行,餘額,3038000000,NC_Bal
9808,台北富邦銀行,本國銀行,本行,99000000,NC_M
9808,台北富邦銀行,本國銀行,他行,102000000,NC_O
9808,國泰世華商業銀行,本國銀行,餘額,1825000000,NC_Bal
9808,國泰世華商業銀行,本國銀行,本行,22298000000,NC_M
9808,國泰世華商業銀行,本國銀行,他行,0,NC_O
9808,中國輸出入銀行,本國銀行,餘額,0,NC_Bal
9808,中國輸出入銀行,本國銀行,本行,2900000000,NC_M
9808,中國輸出入銀行,本國銀行,他行,0,NC_O
9808,高雄銀行,本國銀行,餘額,565000000,NC_Bal
9808,高雄銀行,本國銀行,本行,0,NC_M
9808,高雄銀行,本國銀行,他行,0,NC_O
9808,兆豐國際商業銀行,本國銀行,餘額,2662000000,NC_Bal
9808,兆豐國際商業銀行,本國銀行,本行,196191000000,NC_M
9808,兆豐國際商業銀行,本國銀行,他行,0,NC_O
9808,花旗,本國銀行,餘額,932000000,NC_Bal
9808,花旗,本國銀行,本行,102056000000,NC_M
9808,花旗,本國銀行,他行,0,NC_O
9808,中華開發工業銀行,本國銀行,餘額,0,NC_Bal
9808,中華開發工業銀行,本國銀行,本行,0,NC_M
9808,中華開發工業銀行,本國銀行,他行,0,NC_O
9808,臺灣工業銀行,本國銀行,餘額,0,NC_Bal
9808,臺灣工業銀行,本國銀行,本行,200000000,NC_M
9808,臺灣工業銀行,本國銀行,他行,0,NC_O
9808,大台北商業銀行,本國銀行,餘額,0,NC_Bal
9808,大台北商業銀行,本國銀行,本行,0,NC_M
9808,大台北商業銀行,本國銀行,他行,0,NC_O
9808,華泰商業銀行,本國銀行,餘額,653000000,NC_Bal
9808,華泰商業銀行,本國銀行,本行,0,NC_M
9808,華泰商業銀行,本國銀行,他行,0,NC_O
9808,臺灣新光商業銀行,本國銀行,餘額,510000000,NC_Bal
9808,臺灣新光商業銀行,本國銀行,本行,0,NC_M
9808,臺灣新光商業銀行,本國銀行,他行,0,NC_O
9808,陽信商業銀行,本國銀行,餘額,651000000,NC_Bal
9808,陽信商業銀行,本國銀行,本行,0,NC_M
9808,陽信商業銀行,本國銀行,他行,10000000,NC_O
9808,板信商業銀行,本國銀行,餘額,2372000000,NC_Bal
9808,板信商業銀行,本國銀行,本行,0,NC_M
9808,板信商業銀行,本國銀行,他行,0,NC_O
9808,三信商業銀行,本國銀行,餘額,616000000,NC_Bal
9808,三信商業銀行,本國銀行,本行,0,NC_M
9808,三信商業銀行,本國銀行,他行,0,NC_O
9808,聯邦商業銀行,本國銀行,餘額,1097000000,NC_Bal
9808,聯邦商業銀行,本國銀行,本行,0,NC_M
9808,聯邦商業銀行,本國銀行,他行,0,NC_O
9808,遠東國際商業銀行,本國銀行,餘額,13621000000,NC_Bal
9808,遠東國際商業銀行,本國銀行,本行,0,NC_M
9808,遠東國際商業銀行,本國銀行,他行,165000000,NC_O
9808,元大商業銀行,本國銀行,餘額,1235000000,NC_Bal
9808,元大商業銀行,本國銀行,本行,20691000000,NC_M
9808,元大商業銀行,本國銀行,他行,0,NC_O
9808,永豐商業銀行,本國銀行,餘額,3167000000,NC_Bal
9808,永豐商業銀行,本國銀行,本行,158500000000,NC_M
9808,永豐商業銀行,本國銀行,他行,1752000000,NC_O
9808,玉山商業銀行,本國銀行,餘額,9619000000,NC_Bal
9808,玉山商業銀行,本國銀行,本行,3618000000,NC_M
9808,玉山商業銀行,本國銀行,他行,0,NC_O
9808,萬泰商業銀行,本國銀行,餘額,97000000,NC_Bal
9808,萬泰商業銀行,本國銀行,本行,0,NC_M
9808,萬泰商業銀行,本國銀行,他行,0,NC_O
9808,台新國際商業銀行,本國銀行,餘額,10558000000,NC_Bal
9808,台新國際商業銀行,本國銀行,本行,0,NC_M
9808,台新國際商業銀行,本國銀行,他行,1797000000,NC_O
