年月,銀行,銀行類別,項目,數值
9712,總計,全體總和,餘額,170387000000
9712,總計,全體總和,本行,1449653000000
9712,總計,全體總和,他行,15328000000
9712,臺灣銀行,本國銀行,餘額,1434000000
9712,臺灣銀行,本國銀行,本行,38328000000
9712,臺灣銀行,本國銀行,他行,98000000
9712,臺灣土地銀行,本國銀行,餘額,5830000000
9712,臺灣土地銀行,本國銀行,本行,145808000000
9712,臺灣土地銀行,本國銀行,他行,363000000
9712,合作金庫商業銀行,本國銀行,餘額,4446000000
9712,合作金庫商業銀行,本國銀行,本行,186105000000
9712,合作金庫商業銀行,本國銀行,他行,0
9712,第一商業銀行,本國銀行,餘額,12811000000
9712,第一商業銀行,本國銀行,本行,244000000
9712,第一商業銀行,本國銀行,他行,990000000
9712,華南商業銀行,本國銀行,餘額,6755000000
9712,華南商業銀行,本國銀行,本行,188378000000
9712,華南商業銀行,本國銀行,他行,933000000
9712,彰化商業銀行,本國銀行,餘額,7390000000
9712,彰化商業銀行,本國銀行,本行,595000000
9712,彰化商業銀行,本國銀行,他行,596000000
9712,花旗,本國銀行,餘額,897000000
9712,花旗,本國銀行,本行,44195000000
9712,花旗,本國銀行,他行,0
9712,上海商業儲蓄銀行,本國銀行,餘額,4596000000
9712,上海商業儲蓄銀行,本國銀行,本行,98867000000
9712,上海商業儲蓄銀行,本國銀行,他行,212000000
9712,台北富邦銀行,本國銀行,餘額,9438000000
9712,台北富邦銀行,本國銀行,本行,99000000
9712,台北富邦銀行,本國銀行,他行,265000000
9712,國泰世華商業銀行,本國銀行,餘額,2659000000
9712,國泰世華商業銀行,本國銀行,本行,20907000000
9712,國泰世華商業銀行,本國銀行,他行,2000000
9712,中國輸出入銀行,本國銀行,餘額,0
9712,中國輸出入銀行,本國銀行,本行,2600000000
9712,中國輸出入銀行,本國銀行,他行,0
9712,高雄銀行,本國銀行,餘額,618000000
9712,高雄銀行,本國銀行,本行,700000000
9712,高雄銀行,本國銀行,他行,0
9712,兆豐國際商業銀行,本國銀行,餘額,2447000000
9712,兆豐國際商業銀行,本國銀行,本行,64551000000
9712,兆豐國際商業銀行,本國銀行,他行,2659000000
9712,中華開發工業銀行,本國銀行,餘額,0
9712,中華開發工業銀行,本國銀行,本行,0
9712,中華開發工業銀行,本國銀行,他行,0
9712,臺灣工業銀行,本國銀行,餘額,0
9712,臺灣工業銀行,本國銀行,本行,14929000000
9712,臺灣工業銀行,本國銀行,他行,0
9712,稻江商業銀行,本國銀行,餘額,0
9712,稻江商業銀行,本國銀行,本行,0
9712,稻江商業銀行,本國銀行,他行,0
9712,華泰商業銀行,本國銀行,餘額,2534000000
9712,華泰商業銀行,本國銀行,本行,0
9712,華泰商業銀行,本國銀行,他行,10000000
9712,臺灣新光商業銀行,本國銀行,餘額,890000000
9712,臺灣新光商業銀行,本國銀行,本行,0
9712,臺灣新光商業銀行,本國銀行,他行,12000000
9712,陽信商業銀行,本國銀行,餘額,1072000000
9712,陽信商業銀行,本國銀行,本行,0
9712,陽信商業銀行,本國銀行,他行,6000000
9712,板信商業銀行,本國銀行,餘額,3397000000
9712,板信商業銀行,本國銀行,本行,0
9712,板信商業銀行,本國銀行,他行,0
9712,三信商業銀行,本國銀行,餘額,324000000
9712,三信商業銀行,本國銀行,本行,0
9712,三信商業銀行,本國銀行,他行,0
9712,聯邦商業銀行,本國銀行,餘額,1950000000
9712,聯邦商業銀行,本國銀行,本行,0
9712,聯邦商業銀行,本國銀行,他行,0
9712,中華商業銀行,本國銀行,餘額,0
9712,中華商業銀行,本國銀行,本行,0
9712,中華商業銀行,本國銀行,他行,0
9712,遠東國際商業銀行,本國銀行,餘額,6978000000
9712,遠東國際商業銀行,本國銀行,本行,0
9712,遠東國際商業銀行,本國銀行,他行,0
9712,元大商業銀行,本國銀行,餘額,3024000000
9712,元大商業銀行,本國銀行,本行,23612000000
9712,元大商業銀行,本國銀行,他行,1303000000
9712,永豐商業銀行,本國銀行,餘額,10591000000
9712,永豐商業銀行,本國銀行,本行,115763000000
9712,永豐商業銀行,本國銀行,他行,1807000000
9712,玉山商業銀行,本國銀行,餘額,14407000000
9712,玉山商業銀行,本國銀行,本行,20528000000
9712,玉山商業銀行,本國銀行,他行,0
9712,萬泰商業銀行,本國銀行,餘額,170000000
9712,萬泰商業銀行,本國銀行,本行,0
9712,萬泰商業銀行,本國銀行,他行,0
9712,寶華商業銀行,本國銀行,餘額,0
9712,寶華商業銀行,本國銀行,本行,0
9712,寶華商業銀行,本國銀行,他行,0
9712,台新國際商業銀行,本國銀行,餘額,13856000000
9712,台新國際商業銀行,本國銀行,本行,502000000
9712,台新國際商業銀行,本國銀行,他行,939000000
9712,大眾商業銀行,本國銀行,餘額,2111000000
9712,大眾商業銀行,本國銀行,本行,0
9712,大眾商業銀行,本國銀行,他行,0
9712,日盛國際商業銀行,本國銀行,餘額,1445000000
9712,日盛國際商業銀行,本國銀行,本行,0
9712,日盛國際商業銀行,本國銀行,他行,0
9712,安泰商業銀行,本國銀行,餘額,10155000000
9712,安泰商業銀行,本國銀行,本行,0
9712,安泰商業銀行,本國銀行,他行,0
9712,中國信託商業銀行,本國銀行,餘額,5242000000
9712,中國信託商業銀行,本國銀行,本行,139693000000
9712,中國信託商業銀行,本國銀行,他行,4590000000
9712,慶豐商業銀行,本國銀行,餘額,23000000
9712,慶豐商業銀行,本國銀行,本行,0
9712,慶豐商業銀行,本國銀行,他行,0
9712,臺灣中小企業銀行,本國銀行,餘額,14034000000
9712,臺灣中小企業銀行,本國銀行,本行,0
9712,臺灣中小企業銀行,本國銀行,他行,69000000
9712,渣打國際商業銀行,本國銀行,餘額,2272000000
9712,渣打國際商業銀行,本國銀行,本行,72976000000
9712,渣打國際商業銀行,本國銀行,他行,0
9712,台中商業銀行,本國銀行,餘額,356000000
9712,台中商業銀行,本國銀行,本行,0
9712,台中商業銀行,本國銀行,他行,0
9712,京城商業銀行,本國銀行,餘額,392000000
9712,京城商業銀行,本國銀行,本行,0
9712,京城商業銀行,本國銀行,他行,0
9712,外國銀行在台分行,本國銀行,餘額,15845000000
9712,外國銀行在台分行,本國銀行,本行,270273000000
9712,外國銀行在台分行,本國銀行,他行,476000000
