年月,銀行,銀行類別,項目,數值,英文欄位
9907,總計,全體總和,餘額,244272000000,NC_Bal
9907,總計,全體總和,本行,4276223000000,NC_M
9907,總計,全體總和,他行,4362000000,NC_O
9907,臺灣銀行,本國銀行,餘額,866000000,NC_Bal
9907,臺灣銀行,本國銀行,本行,771566000000,NC_M
9907,臺灣銀行,本國銀行,他行,0,NC_O
9907,臺灣土地銀行,本國銀行,餘額,3990000000,NC_Bal
9907,臺灣土地銀行,本國銀行,本行,234541000000,NC_M
9907,臺灣土地銀行,本國銀行,他行,8000000,NC_O
9907,合作金庫商業銀行,本國銀行,餘額,3263000000,NC_Bal
9907,合作金庫商業銀行,本國銀行,本行,380600000000,NC_M
9907,合作金庫商業銀行,本國銀行,他行,0,NC_O
9907,第一商業銀行,本國銀行,餘額,9491000000,NC_Bal
9907,第一商業銀行,本國銀行,本行,321000000,NC_M
9907,第一商業銀行,本國銀行,他行,392000000,NC_O
9907,華南商業銀行,本國銀行,餘額,5552000000,NC_Bal
9907,華南商業銀行,本國銀行,本行,290600000000,NC_M
9907,華南商業銀行,本國銀行,他行,4000000,NC_O
9907,彰化商業銀行,本國銀行,餘額,6242000000,NC_Bal
9907,彰化商業銀行,本國銀行,本行,179599000000,NC_M
9907,彰化商業銀行,本國銀行,他行,121000000,NC_O
9907,上海商業儲蓄銀行,本國銀行,餘額,1143000000,NC_Bal
9907,上海商業儲蓄銀行,本國銀行,本行,118489000000,NC_M
9907,上海商業儲蓄銀行,本國銀行,他行,1000000,NC_O
9907,台北富邦銀行,本國銀行,餘額,18709000000,NC_Bal
9907,台北富邦銀行,本國銀行,本行,257861000000,NC_M
9907,台北富邦銀行,本國銀行,他行,71000000,NC_O
9907,國泰世華商業銀行,本國銀行,餘額,1452000000,NC_Bal
9907,國泰世華商業銀行,本國銀行,本行,330669000000,NC_M
9907,國泰世華商業銀行,本國銀行,他行,0,NC_O
9907,中國輸出入銀行,本國銀行,餘額,0,NC_Bal
9907,中國輸出入銀行,本國銀行,本行,2600000000,NC_M
9907,中國輸出入銀行,本國銀行,他行,0,NC_O
9907,高雄銀行,本國銀行,餘額,8654000000,NC_Bal
9907,高雄銀行,本國銀行,本行,0,NC_M
9907,高雄銀行,本國銀行,他行,0,NC_O
9907,兆豐國際商業銀行,本國銀行,餘額,1653000000,NC_Bal
9907,兆豐國際商業銀行,本國銀行,本行,219852000000,NC_M
9907,兆豐國際商業銀行,本國銀行,他行,295000000,NC_O
9907,花旗,本國銀行,餘額,674000000,NC_Bal
9907,花旗,本國銀行,本行,89354000000,NC_M
9907,花旗,本國銀行,他行,0,NC_O
9907,中華開發工業銀行,本國銀行,餘額,0,NC_Bal
9907,中華開發工業銀行,本國銀行,本行,349000000,NC_M
9907,中華開發工業銀行,本國銀行,他行,0,NC_O
9907,臺灣工業銀行,本國銀行,餘額,0,NC_Bal
9907,臺灣工業銀行,本國銀行,本行,17451000000,NC_M
9907,臺灣工業銀行,本國銀行,他行,0,NC_O
9907,匯豐,本國銀行,餘額,215000000,NC_Bal
9907,匯豐,本國銀行,本行,87270000000,NC_M
9907,匯豐,本國銀行,他行,0,NC_O
9907,大台北商業銀行,本國銀行,餘額,0,NC_Bal
9907,大台北商業銀行,本國銀行,本行,0,NC_M
9907,大台北商業銀行,本國銀行,他行,0,NC_O
9907,華泰商業銀行,本國銀行,餘額,1207000000,NC_Bal
9907,華泰商業銀行,本國銀行,本行,0,NC_M
9907,華泰商業銀行,本國銀行,他行,8000000,NC_O
9907,臺灣新光商業銀行,本國銀行,餘額,762000000,NC_Bal
9907,臺灣新光商業銀行,本國銀行,本行,0,NC_M
9907,臺灣新光商業銀行,本國銀行,他行,0,NC_O
9907,陽信商業銀行,本國銀行,餘額,1340000000,NC_Bal
9907,陽信商業銀行,本國銀行,本行,0,NC_M
9907,陽信商業銀行,本國銀行,他行,15000000,NC_O
9907,板信商業銀行,本國銀行,餘額,3090000000,NC_Bal
9907,板信商業銀行,本國銀行,本行,0,NC_M
9907,板信商業銀行,本國銀行,他行,0,NC_O
9907,三信商業銀行,本國銀行,餘額,340000000,NC_Bal
9907,三信商業銀行,本國銀行,本行,0,NC_M
9907,三信商業銀行,本國銀行,他行,0,NC_O
9907,聯邦商業銀行,本國銀行,餘額,707000000,NC_Bal
9907,聯邦商業銀行,本國銀行,本行,0,NC_M
9907,聯邦商業銀行,本國銀行,他行,0,NC_O
9907,遠東國際商業銀行,本國銀行,餘額,8071000000,NC_Bal
