年月,銀行,銀行類別,項目,數值
9811,總計,全體總和,餘額,156763000000
9811,總計,全體總和,本行,2002234000000
9811,總計,全體總和,他行,4054000000
9811,臺灣銀行,本國銀行,餘額,1078000000
9811,臺灣銀行,本國銀行,本行,40508000000
9811,臺灣銀行,本國銀行,他行,0
9811,臺灣土地銀行,本國銀行,餘額,4256000000
9811,臺灣土地銀行,本國銀行,本行,204028000000
9811,臺灣土地銀行,本國銀行,他行,300000000
9811,合作金庫商業銀行,本國銀行,餘額,3104000000
9811,合作金庫商業銀行,本國銀行,本行,341798000000
9811,合作金庫商業銀行,本國銀行,他行,0
9811,第一商業銀行,本國銀行,餘額,11171000000
9811,第一商業銀行,本國銀行,本行,5188000000
9811,第一商業銀行,本國銀行,他行,777000000
9811,華南商業銀行,本國銀行,餘額,6506000000
9811,華南商業銀行,本國銀行,本行,312930000000
9811,華南商業銀行,本國銀行,他行,1000000
9811,彰化商業銀行,本國銀行,餘額,4403000000
9811,彰化商業銀行,本國銀行,本行,843000000
9811,彰化商業銀行,本國銀行,他行,380000000
9811,上海商業儲蓄銀行,本國銀行,餘額,1793000000
9811,上海商業儲蓄銀行,本國銀行,本行,102350000000
9811,上海商業儲蓄銀行,本國銀行,他行,307000000
9811,台北富邦銀行,本國銀行,餘額,10015000000
9811,台北富邦銀行,本國銀行,本行,399000000
9811,台北富邦銀行,本國銀行,他行,100000000
9811,國泰世華商業銀行,本國銀行,餘額,1632000000
9811,國泰世華商業銀行,本國銀行,本行,25880000000
9811,國泰世華商業銀行,本國銀行,他行,0
9811,中國輸出入銀行,本國銀行,餘額,0
9811,中國輸出入銀行,本國銀行,本行,2900000000
9811,中國輸出入銀行,本國銀行,他行,0
9811,高雄銀行,本國銀行,餘額,756000000
9811,高雄銀行,本國銀行,本行,0
9811,高雄銀行,本國銀行,他行,0
9811,兆豐國際商業銀行,本國銀行,餘額,2834000000
9811,兆豐國際商業銀行,本國銀行,本行,228906000000
9811,兆豐國際商業銀行,本國銀行,他行,302000000
9811,花旗,本國銀行,餘額,836000000
9811,花旗,本國銀行,本行,83244000000
9811,花旗,本國銀行,他行,0
9811,中華開發工業銀行,本國銀行,餘額,0
9811,中華開發工業銀行,本國銀行,本行,0
9811,中華開發工業銀行,本國銀行,他行,0
9811,臺灣工業銀行,本國銀行,餘額,0
9811,臺灣工業銀行,本國銀行,本行,300000000
9811,臺灣工業銀行,本國銀行,他行,0
9811,大台北商業銀行,本國銀行,餘額,0
9811,大台北商業銀行,本國銀行,本行,0
9811,大台北商業銀行,本國銀行,他行,0
9811,華泰商業銀行,本國銀行,餘額,576000000
9811,華泰商業銀行,本國銀行,本行,0
9811,華泰商業銀行,本國銀行,他行,8000000
9811,臺灣新光商業銀行,本國銀行,餘額,523000000
9811,臺灣新光商業銀行,本國銀行,本行,0
9811,臺灣新光商業銀行,本國銀行,他行,0
9811,陽信商業銀行,本國銀行,餘額,695000000
9811,陽信商業銀行,本國銀行,本行,0
9811,陽信商業銀行,本國銀行,他行,0
9811,板信商業銀行,本國銀行,餘額,2005000000
9811,板信商業銀行,本國銀行,本行,0
9811,板信商業銀行,本國銀行,他行,0
9811,三信商業銀行,本國銀行,餘額,287000000
9811,三信商業銀行,本國銀行,本行,200000000
9811,三信商業銀行,本國銀行,他行,0
9811,聯邦商業銀行,本國銀行,餘額,596000000
9811,聯邦商業銀行,本國銀行,本行,0
9811,聯邦商業銀行,本國銀行,他行,0
9811,遠東國際商業銀行,本國銀行,餘額,14266000000
9811,遠東國際商業銀行,本國銀行,本行,0
9811,遠東國際商業銀行,本國銀行,他行,161000000
9811,元大商業銀行,本國銀行,餘額,6220000000
9811,元大商業銀行,本國銀行,本行,3701000000
9811,元大商業銀行,本國銀行,他行,0
9811,永豐商業銀行,本國銀行,餘額,16884000000
9811,永豐商業銀行,本國銀行,本行,125750000000
9811,永豐商業銀行,本國銀行,他行,161000000
9811,玉山商業銀行,本國銀行,餘額,11939000000
9811,玉山商業銀行,本國銀行,本行,686000000
9811,玉山商業銀行,本國銀行,他行,0
9811,萬泰商業銀行,本國銀行,餘額,56000000
9811,萬泰商業銀行,本國銀行,本行,0
9811,萬泰商業銀行,本國銀行,他行,0
9811,台新國際商業銀行,本國銀行,餘額,11160000000
9811,台新國際商業銀行,本國銀行,本行,0
9811,台新國際商業銀行,本國銀行,他行,291000000
9811,大眾商業銀行,本國銀行,餘額,1067000000
9811,大眾商業銀行,本國銀行,本行,0
9811,大眾商業銀行,本國銀行,他行,0
9811,日盛國際商業銀行,本國銀行,餘額,211000000
9811,日盛國際商業銀行,本國銀行,本行,0
9811,日盛國際商業銀行,本國銀行,他行,0
9811,安泰商業銀行,本國銀行,餘額,5408000000
9811,安泰商業銀行,本國銀行,本行,499000000
9811,安泰商業銀行,本國銀行,他行,0
9811,中國信託商業銀行,本國銀行,餘額,15493000000
9811,中國信託商業銀行,本國銀行,本行,276368000000
9811,中國信託商業銀行,本國銀行,他行,391000000
9811,慶豐商業銀行,本國銀行,餘額,13000000
9811,慶豐商業銀行,本國銀行,本行,0
9811,慶豐商業銀行,本國銀行,他行,0
9811,臺灣中小企業銀行,本國銀行,餘額,6191000000
9811,臺灣中小企業銀行,本國銀行,本行,0
9811,臺灣中小企業銀行,本國銀行,他行,69000000
9811,渣打國際商業銀行,本國銀行,餘額,1206000000
9811,渣打國際商業銀行,本國銀行,本行,58685000000
9811,渣打國際商業銀行,本國銀行,他行,0
9811,台中商業銀行,本國銀行,餘額,266000000
9811,台中商業銀行,本國銀行,本行,0
9811,台中商業銀行,本國銀行,他行,0
9811,京城商業銀行,本國銀行,餘額,232000000
9811,京城商業銀行,本國銀行,本行,0
9811,京城商業銀行,本國銀行,他行,0
9811,外國銀行在台分行,本國銀行,餘額,13087000000
9811,外國銀行在台分行,本國銀行,本行,187071000000
9811,外國銀行在台分行,本國銀行,他行,806000000
