年月,銀行,銀行類別,項目,數值,英文欄位
9904,總計,全體總和,餘額,204667000000,NC_Bal
9904,總計,全體總和,本行,4084294000000,NC_M
9904,總計,全體總和,他行,2614000000,NC_O
9904,臺灣銀行,本國銀行,餘額,994000000,NC_Bal
9904,臺灣銀行,本國銀行,本行,752588000000,NC_M
9904,臺灣銀行,本國銀行,他行,0,NC_O
9904,臺灣土地銀行,本國銀行,餘額,3654000000,NC_Bal
9904,臺灣土地銀行,本國銀行,本行,204460000000,NC_M
9904,臺灣土地銀行,本國銀行,他行,0,NC_O
9904,合作金庫商業銀行,本國銀行,餘額,3168000000,NC_Bal
9904,合作金庫商業銀行,本國銀行,本行,354600000000,NC_M
9904,合作金庫商業銀行,本國銀行,他行,0,NC_O
9904,第一商業銀行,本國銀行,餘額,10153000000,NC_Bal
9904,第一商業銀行,本國銀行,本行,222000000,NC_M
9904,第一商業銀行,本國銀行,他行,384000000,NC_O
9904,華南商業銀行,本國銀行,餘額,5760000000,NC_Bal
9904,華南商業銀行,本國銀行,本行,314900000000,NC_M
9904,華南商業銀行,本國銀行,他行,4000000,NC_O
9904,彰化商業銀行,本國銀行,餘額,3892000000,NC_Bal
9904,彰化商業銀行,本國銀行,本行,153798000000,NC_M
9904,彰化商業銀行,本國銀行,他行,9000000,NC_O
9904,上海商業儲蓄銀行,本國銀行,餘額,939000000,NC_Bal
9904,上海商業儲蓄銀行,本國銀行,本行,126889000000,NC_M
9904,上海商業儲蓄銀行,本國銀行,他行,2000000,NC_O
9904,台北富邦銀行,本國銀行,餘額,14980000000,NC_Bal
9904,台北富邦銀行,本國銀行,本行,225987000000,NC_M
9904,台北富邦銀行,本國銀行,他行,69000000,NC_O
9904,國泰世華商業銀行,本國銀行,餘額,1444000000,NC_Bal
9904,國泰世華商業銀行,本國銀行,本行,349893000000,NC_M
9904,國泰世華商業銀行,本國銀行,他行,0,NC_O
9904,中國輸出入銀行,本國銀行,餘額,0,NC_Bal
9904,中國輸出入銀行,本國銀行,本行,2400000000,NC_M
9904,中國輸出入銀行,本國銀行,他行,0,NC_O
9904,高雄銀行,本國銀行,餘額,4834000000,NC_Bal
9904,高雄銀行,本國銀行,本行,0,NC_M
9904,高雄銀行,本國銀行,他行,0,NC_O
9904,兆豐國際商業銀行,本國銀行,餘額,1765000000,NC_Bal
9904,兆豐國際商業銀行,本國銀行,本行,273921000000,NC_M
9904,兆豐國際商業銀行,本國銀行,他行,298000000,NC_O
9904,花旗,本國銀行,餘額,750000000,NC_Bal
9904,花旗,本國銀行,本行,104008000000,NC_M
9904,花旗,本國銀行,他行,0,NC_O
9904,中華開發工業銀行,本國銀行,餘額,0,NC_Bal
9904,中華開發工業銀行,本國銀行,本行,0,NC_M
