年月,銀行,銀行類別,項目,數值
10104,總計,全體總和,餘額,254465000000
10104,總計,全體總和,本行,4704594000000
10104,總計,全體總和,他行,23264000000
10104,臺灣銀行,本國銀行,餘額,803000000
10104,臺灣銀行,本國銀行,本行,486090000000
10104,臺灣銀行,本國銀行,他行,11456000000
10104,臺灣土地銀行,本國銀行,餘額,3062000000
10104,臺灣土地銀行,本國銀行,本行,206820000000
10104,臺灣土地銀行,本國銀行,他行,0
10104,合作金庫商業銀行,本國銀行,餘額,2107000000
10104,合作金庫商業銀行,本國銀行,本行,389700000000
10104,合作金庫商業銀行,本國銀行,他行,0
10104,第一商業銀行,本國銀行,餘額,12471000000
10104,第一商業銀行,本國銀行,本行,329000000
10104,第一商業銀行,本國銀行,他行,788000000
10104,華南商業銀行,本國銀行,餘額,3683000000
10104,華南商業銀行,本國銀行,本行,288185000000
10104,華南商業銀行,本國銀行,他行,1000000
10104,彰化商業銀行,本國銀行,餘額,20890000000
10104,彰化商業銀行,本國銀行,本行,162397000000
10104,彰化商業銀行,本國銀行,他行,578000000
10104,上海商業儲蓄銀行,本國銀行,餘額,2312000000
10104,上海商業儲蓄銀行,本國銀行,本行,165591000000
10104,上海商業儲蓄銀行,本國銀行,他行,653000000
10104,台北富邦銀行,本國銀行,餘額,6140000000
10104,台北富邦銀行,本國銀行,本行,285241000000
10104,台北富邦銀行,本國銀行,他行,215000000
10104,國泰世華商業銀行,本國銀行,餘額,2384000000
10104,國泰世華商業銀行,本國銀行,本行,423126000000
10104,國泰世華商業銀行,本國銀行,他行,0
10104,中國輸出入銀行,本國銀行,餘額,0
10104,中國輸出入銀行,本國銀行,本行,2100000000
10104,中國輸出入銀行,本國銀行,他行,0
10104,高雄銀行,本國銀行,餘額,3000000000
10104,高雄銀行,本國銀行,本行,7701000000
10104,高雄銀行,本國銀行,他行,0
10104,兆豐國際商業銀行,本國銀行,餘額,994000000
10104,兆豐國際商業銀行,本國銀行,本行,139270000000
10104,兆豐國際商業銀行,本國銀行,他行,4174000000
10104,花旗,本國銀行,餘額,218000000
10104,花旗,本國銀行,本行,123972000000
10104,花旗,本國銀行,他行,0
10104,中華開發工業銀行,本國銀行,餘額,0
10104,中華開發工業銀行,本國銀行,本行,999000000
10104,中華開發工業銀行,本國銀行,他行,0
10104,臺灣工業銀行,本國銀行,餘額,0
10104,臺灣工業銀行,本國銀行,本行,33999000000
10104,臺灣工業銀行,本國銀行,他行,0
10104,匯豐,本國銀行,餘額,4250000000
10104,匯豐,本國銀行,本行,191692000000
10104,匯豐,本國銀行,他行,0
10104,大台北商業銀行,本國銀行,餘額,1821000000
10104,大台北商業銀行,本國銀行,本行,0
10104,大台北商業銀行,本國銀行,他行,0
10104,華泰商業銀行,本國銀行,餘額,2178000000
10104,華泰商業銀行,本國銀行,本行,0
10104,華泰商業銀行,本國銀行,他行,0
10104,臺灣新光商業銀行,本國銀行,餘額,4039000000
10104,臺灣新光商業銀行,本國銀行,本行,0
10104,臺灣新光商業銀行,本國銀行,他行,0
10104,陽信商業銀行,本國銀行,餘額,4603000000
10104,陽信商業銀行,本國銀行,本行,200000000
10104,陽信商業銀行,本國銀行,他行,0
10104,板信商業銀行,本國銀行,餘額,1402000000
10104,板信商業銀行,本國銀行,本行,0
10104,板信商業銀行,本國銀行,他行,0
10104,三信商業銀行,本國銀行,餘額,317000000
10104,三信商業銀行,本國銀行,本行,0
10104,三信商業銀行,本國銀行,他行,0
10104,聯邦商業銀行,本國銀行,餘額,962000000
10104,聯邦商業銀行,本國銀行,本行,0
10104,聯邦商業銀行,本國銀行,他行,0
10104,遠東國際商業銀行,本國銀行,餘額,20451000000
10104,遠東國際商業銀行,本國銀行,本行,0
10104,遠東國際商業銀行,本國銀行,他行,585000000
10104,元大商業銀行,本國銀行,餘額,31139000000
10104,元大商業銀行,本國銀行,本行,0
10104,元大商業銀行,本國銀行,他行,0
10104,永豐商業銀行,本國銀行,餘額,28519000000
10104,永豐商業銀行,本國銀行,本行,249603000000
10104,永豐商業銀行,本國銀行,他行,1538000000
10104,玉山商業銀行,本國銀行,餘額,1321000000
