年月,銀行,銀行類別,項目,數值,英文欄位
9505,總計,全體總和,餘額,137797000000,NC_Bal
9505,總計,全體總和,本行,422561000000,NC_M
9505,總計,全體總和,他行,1551304000000,NC_O
9505,中央信託局,本國銀行,餘額,0,NC_Bal
9505,中央信託局,本國銀行,本行,106000000,NC_M
9505,中央信託局,本國銀行,他行,12395000000,NC_O
9505,中國農民銀行,本國銀行,餘額,0,NC_Bal
9505,中國農民銀行,本國銀行,本行,0,NC_M
9505,中國農民銀行,本國銀行,他行,0,NC_O
9505,交通銀行,本國銀行,餘額,9227000000,NC_Bal
9505,交通銀行,本國銀行,本行,28846000000,NC_M
9505,交通銀行,本國銀行,他行,24400000000,NC_O
9505,臺灣銀行,本國銀行,餘額,125000000,NC_Bal
9505,臺灣銀行,本國銀行,本行,1446000000,NC_M
9505,臺灣銀行,本國銀行,他行,68597000000,NC_O
9505,臺灣土地銀行,本國銀行,餘額,674000000,NC_Bal
9505,臺灣土地銀行,本國銀行,本行,5725000000,NC_M
9505,臺灣土地銀行,本國銀行,他行,155157000000,NC_O
9505,合作金庫商業銀行,本國銀行,餘額,5267000000,NC_Bal
9505,合作金庫商業銀行,本國銀行,本行,6752000000,NC_M
9505,合作金庫商業銀行,本國銀行,他行,0,NC_O
9505,第一商業銀行,本國銀行,餘額,3734000000,NC_Bal
9505,第一商業銀行,本國銀行,本行,9861000000,NC_M
9505,第一商業銀行,本國銀行,他行,0,NC_O
9505,華南商業銀行,本國銀行,餘額,1039000000,NC_Bal
9505,華南商業銀行,本國銀行,本行,6356000000,NC_M
9505,華南商業銀行,本國銀行,他行,115870000000,NC_O
9505,彰化商業銀行,本國銀行,餘額,1206000000,NC_Bal
9505,彰化商業銀行,本國銀行,本行,6420000000,NC_M
9505,彰化商業銀行,本國銀行,他行,387000000,NC_O
9505,華僑商業銀行,本國銀行,餘額,553000000,NC_Bal
9505,華僑商業銀行,本國銀行,本行,3188000000,NC_M
9505,華僑商業銀行,本國銀行,他行,0,NC_O
9505,上海商業儲蓄銀行,本國銀行,餘額,518000000,NC_Bal
9505,上海商業儲蓄銀行,本國銀行,本行,2236000000,NC_M
9505,上海商業儲蓄銀行,本國銀行,他行,21693000000,NC_O
9505,台北富邦銀行,本國銀行,餘額,43000000,NC_Bal
9505,台北富邦銀行,本國銀行,本行,1079000000,NC_M
9505,台北富邦銀行,本國銀行,他行,120487000000,NC_O
9505,國泰世華商業銀行,本國銀行,餘額,820000000,NC_Bal
9505,國泰世華商業銀行,本國銀行,本行,3348000000,NC_M
9505,國泰世華商業銀行,本國銀行,他行,159865000000,NC_O
9505,中國輸出入銀行,本國銀行,餘額,0,NC_Bal
9505,中國輸出入銀行,本國銀行,本行,0,NC_M
9505,中國輸出入銀行,本國銀行,他行,7328000000,NC_O
9505,高雄銀行,本國銀行,餘額,136000000,NC_Bal
9505,高雄銀行,本國銀行,本行,593000000,NC_M
9505,高雄銀行,本國銀行,他行,7510000000,NC_O
9505,中國國際商業銀行,本國銀行,餘額,151000000,NC_Bal
9505,中國國際商業銀行,本國銀行,本行,1870000000,NC_M
9505,中國國際商業銀行,本國銀行,他行,155846000000,NC_O
9505,中華開發工業銀行,本國銀行,餘額,0,NC_Bal
9505,中華開發工業銀行,本國銀行,本行,0,NC_M
9505,中華開發工業銀行,本國銀行,他行,0,NC_O
9505,臺灣工業銀行,本國銀行,餘額,0,NC_Bal
9505,臺灣工業銀行,本國銀行,本行,0,NC_M
9505,臺灣工業銀行,本國銀行,他行,0,NC_O
9505,華泰商業銀行,本國銀行,餘額,329000000,NC_Bal
9505,華泰商業銀行,本國銀行,本行,3638000000,NC_M
9505,華泰商業銀行,本國銀行,他行,0,NC_O
9505,臺灣新光商業銀行,本國銀行,餘額,0,NC_Bal
9505,臺灣新光商業銀行,本國銀行,本行,7974000000,NC_M
9505,臺灣新光商業銀行,本國銀行,他行,45475000000,NC_O
9505,陽信商業銀行,本國銀行,餘額,772000000,NC_Bal
9505,陽信商業銀行,本國銀行,本行,10174000000,NC_M
9505,陽信商業銀行,本國銀行,他行,17351000000,NC_O
9505,板信商業銀行,本國銀行,餘額,461000000,NC_Bal
9505,板信商業銀行,本國銀行,本行,17639000000,NC_M
9505,板信商業銀行,本國銀行,他行,0,NC_O
9505,三信商業銀行,本國銀行,餘額,441000000,NC_Bal
9505,三信商業銀行,本國銀行,本行,4843000000,NC_M
9505,三信商業銀行,本國銀行,他行,0,NC_O
9505,臺灣新光商業銀行,本國銀行,餘額,0,NC_Bal
9505,臺灣新光商業銀行,本國銀行,本行,0,NC_M
9505,臺灣新光商業銀行,本國銀行,他行,0,NC_O
9505,第七商業銀行,本國銀行,餘額,1158000000,NC_Bal
9505,第七商業銀行,本國銀行,本行,1158000000,NC_M
9505,第七商業銀行,本國銀行,他行,1100000000,NC_O
9505,高新商業銀行,本國銀行,餘額,0,NC_Bal
9505,高新商業銀行,本國銀行,本行,0,NC_M
9505,高新商業銀行,本國銀行,他行,0,NC_O
9505,聯邦商業銀行,本國銀行,餘額,131000000,NC_Bal
9505,聯邦商業銀行,本國銀行,本行,4442000000,NC_M
9505,聯邦商業銀行,本國銀行,他行,2500000000,NC_O
9505,中華商業銀行,本國銀行,餘額,2440000000,NC_Bal
9505,中華商業銀行,本國銀行,本行,5509000000,NC_M
9505,中華商業銀行,本國銀行,他行,0,NC_O
9505,遠東國際商業銀行,本國銀行,餘額,11296000000,NC_Bal
9505,遠東國際商業銀行,本國銀行,本行,16081000000,NC_M
9505,遠東國際商業銀行,本國銀行,他行,12600000000,NC_O
9505,復華商業銀行,本國銀行,餘額,2792000000,NC_Bal
9505,復華商業銀行,本國銀行,本行,19583000000,NC_M
9505,復華商業銀行,本國銀行,他行,0,NC_O
9505,建華商業銀行,本國銀行,餘額,3245000000,NC_Bal
9505,建華商業銀行,本國銀行,本行,20299000000,NC_M
9505,建華商業銀行,本國銀行,他行,92087000000,NC_O
9505,玉山商業銀行,本國銀行,餘額,1964000000,NC_Bal
9505,玉山商業銀行,本國銀行,本行,21069000000,NC_M
9505,玉山商業銀行,本國銀行,他行,0,NC_O
9505,萬泰商業銀行,本國銀行,餘額,114000000,NC_Bal
9505,萬泰商業銀行,本國銀行,本行,258000000,NC_M
9505,萬泰商業銀行,本國銀行,他行,17327000000,NC_O
9505,寶華商業銀行,本國銀行,餘額,43000000,NC_Bal
9505,寶華商業銀行,本國銀行,本行,1856000000,NC_M
9505,寶華商業銀行,本國銀行,他行,8400000000,NC_O
9505,台新國際商業銀行,本國銀行,餘額,42098000000,NC_Bal
9505,台新國際商業銀行,本國銀行,本行,42098000000,NC_M
9505,台新國際商業銀行,本國銀行,他行,100065000000,NC_O
9505,大眾商業銀行,本國銀行,餘額,448000000,NC_Bal
9505,大眾商業銀行,本國銀行,本行,8294000000,NC_M
9505,大眾商業銀行,本國銀行,他行,0,NC_O
9505,日盛國際商業銀行,本國銀行,餘額,2267000000,NC_Bal
9505,日盛國際商業銀行,本國銀行,本行,9255000000,NC_M
9505,日盛國際商業銀行,本國銀行,他行,0,NC_O
9505,安泰商業銀行,本國銀行,餘額,1520000000,NC_Bal
