年月,銀行,銀行類別,項目,數值,英文欄位
10301,總計,全體總和,餘額,251235000000,NC_Bal
10301,總計,全體總和,本行,4639284000000,NC_M
10301,總計,全體總和,他行,95175000000,NC_O
10301,臺灣銀行,本國銀行,餘額,801000000,NC_Bal
10301,臺灣銀行,本國銀行,本行,620355000000,NC_M
10301,臺灣銀行,本國銀行,他行,14080000000,NC_O
10301,臺灣土地銀行,本國銀行,餘額,2355000000,NC_Bal
10301,臺灣土地銀行,本國銀行,本行,210504000000,NC_M
10301,臺灣土地銀行,本國銀行,他行,1092000000,NC_O
10301,合作金庫商業銀行,本國銀行,餘額,2181000000,NC_Bal
10301,合作金庫商業銀行,本國銀行,本行,427150000000,NC_M
10301,合作金庫商業銀行,本國銀行,他行,0,NC_O
10301,第一商業銀行,本國銀行,餘額,11286000000,NC_Bal
10301,第一商業銀行,本國銀行,本行,0,NC_M
10301,第一商業銀行,本國銀行,他行,8014000000,NC_O
10301,華南商業銀行,本國銀行,餘額,3494000000,NC_Bal
10301,華南商業銀行,本國銀行,本行,271296000000,NC_M
10301,華南商業銀行,本國銀行,他行,190000000,NC_O
10301,彰化商業銀行,本國銀行,餘額,6414000000,NC_Bal
10301,彰化商業銀行,本國銀行,本行,163300000000,NC_M
10301,彰化商業銀行,本國銀行,他行,13835000000,NC_O
10301,上海商業儲蓄銀行,本國銀行,餘額,4037000000,NC_Bal
10301,上海商業儲蓄銀行,本國銀行,本行,106996000000,NC_M
10301,上海商業儲蓄銀行,本國銀行,他行,8175000000,NC_O
10301,台北富邦銀行,本國銀行,餘額,32524000000,NC_Bal
10301,台北富邦銀行,本國銀行,本行,191821000000,NC_M
10301,台北富邦銀行,本國銀行,他行,3806000000,NC_O
10301,國泰世華商業銀行,本國銀行,餘額,6222000000,NC_Bal
10301,國泰世華商業銀行,本國銀行,本行,337578000000,NC_M
10301,國泰世華商業銀行,本國銀行,他行,10070000000,NC_O
10301,中國輸出入銀行,本國銀行,餘額,0,NC_Bal
10301,中國輸出入銀行,本國銀行,本行,5100000000,NC_M
10301,中國輸出入銀行,本國銀行,他行,0,NC_O
10301,高雄銀行,本國銀行,餘額,406000000,NC_Bal
10301,高雄銀行,本國銀行,本行,10901000000,NC_M
