年月,銀行,銀行類別,項目,數值,英文欄位
10208,總計,全體總和,餘額,214654000000,NC_Bal
10208,總計,全體總和,本行,4763149000000,NC_M
10208,總計,全體總和,他行,45296000000,NC_O
10208,臺灣銀行,本國銀行,餘額,746000000,NC_Bal
10208,臺灣銀行,本國銀行,本行,619460000000,NC_M
10208,臺灣銀行,本國銀行,他行,14534000000,NC_O
10208,臺灣土地銀行,本國銀行,餘額,2389000000,NC_Bal
10208,臺灣土地銀行,本國銀行,本行,199916000000,NC_M
10208,臺灣土地銀行,本國銀行,他行,63000000,NC_O
10208,合作金庫商業銀行,本國銀行,餘額,2402000000,NC_Bal
10208,合作金庫商業銀行,本國銀行,本行,437265000000,NC_M
10208,合作金庫商業銀行,本國銀行,他行,0,NC_O
10208,第一商業銀行,本國銀行,餘額,11849000000,NC_Bal
10208,第一商業銀行,本國銀行,本行,256000000,NC_M
10208,第一商業銀行,本國銀行,他行,2411000000,NC_O
10208,華南商業銀行,本國銀行,餘額,3068000000,NC_Bal
10208,華南商業銀行,本國銀行,本行,284594000000,NC_M
10208,華南商業銀行,本國銀行,他行,0,NC_O
10208,彰化商業銀行,本國銀行,餘額,6858000000,NC_Bal
10208,彰化商業銀行,本國銀行,本行,172900000000,NC_M
10208,彰化商業銀行,本國銀行,他行,2957000000,NC_O
10208,上海商業儲蓄銀行,本國銀行,餘額,4175000000,NC_Bal
10208,上海商業儲蓄銀行,本國銀行,本行,108690000000,NC_M
10208,上海商業儲蓄銀行,本國銀行,他行,3831000000,NC_O
10208,台北富邦銀行,本國銀行,餘額,486000000,NC_Bal
10208,台北富邦銀行,本國銀行,本行,171298000000,NC_M
10208,台北富邦銀行,本國銀行,他行,3827000000,NC_O
10208,國泰世華商業銀行,本國銀行,餘額,6824000000,NC_Bal
10208,國泰世華商業銀行,本國銀行,本行,463144000000,NC_M
10208,國泰世華商業銀行,本國銀行,他行,0,NC_O
10208,中國輸出入銀行,本國銀行,餘額,0,NC_Bal
10208,中國輸出入銀行,本國銀行,本行,7600000000,NC_M
10208,中國輸出入銀行,本國銀行,他行,0,NC_O
10208,高雄銀行,本國銀行,餘額,1572000000,NC_Bal
10208,高雄銀行,本國銀行,本行,9601000000,NC_M
10208,高雄銀行,本國銀行,他行,0,NC_O
10208,兆豐國際商業銀行,本國銀行,餘額,1341000000,NC_Bal
10208,兆豐國際商業銀行,本國銀行,本行,158050000000,NC_M
10208,兆豐國際商業銀行,本國銀行,他行,484000000,NC_O
10208,花旗,本國銀行,餘額,157000000,NC_Bal
10208,花旗,本國銀行,本行,149509000000,NC_M
10208,花旗,本國銀行,他行,0,NC_O
10208,澳盛,本國銀行,餘額,0,NC_Bal
10208,澳盛,本國銀行,本行,51031000000,NC_M
10208,澳盛,本國銀行,他行,0,NC_O
10208,中華開發工業銀行,本國銀行,餘額,0,NC_Bal
10208,中華開發工業銀行,本國銀行,本行,0,NC_M
10208,中華開發工業銀行,本國銀行,他行,0,NC_O
10208,臺灣工業銀行,本國銀行,餘額,0,NC_Bal
10208,臺灣工業銀行,本國銀行,本行,23699000000,NC_M
10208,臺灣工業銀行,本國銀行,他行,0,NC_O
10208,匯豐,本國銀行,餘額,654000000,NC_Bal
10208,匯豐,本國銀行,本行,231466000000,NC_M
10208,匯豐,本國銀行,他行,930000000,NC_O
