年月,銀行,銀行類別,項目,數值,英文項目
9712,總計,本國銀行,戶數,8557691,CL_Cnt
9712,總計,本國銀行,餘額,6281886000000,CL_Bal
9712,臺灣銀行,本國銀行,戶數,3539873,CL_Cnt
9712,臺灣銀行,本國銀行,餘額,547497000000,CL_Bal
9712,臺灣土地銀行,本國銀行,戶數,490335,CL_Cnt
9712,臺灣土地銀行,本國銀行,餘額,642301000000,CL_Bal
9712,合作金庫商業銀行,本國銀行,戶數,408635,CL_Cnt
9712,合作金庫商業銀行,本國銀行,餘額,613942000000,CL_Bal
9712,第一商業銀行,本國銀行,戶數,143261,CL_Cnt
9712,第一商業銀行,本國銀行,餘額,321406000000,CL_Bal
9712,華南商業銀行,本國銀行,戶數,224284,CL_Cnt
9712,華南商業銀行,本國銀行,餘額,298382000000,CL_Bal
9712,彰化商業銀行,本國銀行,戶數,121192,CL_Cnt
9712,彰化商業銀行,本國銀行,餘額,242120000000,CL_Bal
9712,花旗,本國銀行,戶數,17391,CL_Cnt
9712,花旗,本國銀行,餘額,32322000000,CL_Bal
9712,上海商業儲蓄銀行,本國銀行,戶數,52832,CL_Cnt
9712,上海商業儲蓄銀行,本國銀行,餘額,97086000000,CL_Bal
9712,台北富邦銀行,本國銀行,戶數,325246,CL_Cnt
9712,台北富邦銀行,本國銀行,餘額,284153000000,CL_Bal
9712,國泰世華商業銀行,本國銀行,戶數,115734,CL_Cnt
9712,國泰世華商業銀行,本國銀行,餘額,269802000000,CL_Bal
9712,中國輸出入銀行,本國銀行,戶數,0,CL_Cnt
9712,中國輸出入銀行,本國銀行,餘額,0,CL_Bal
9712,高雄銀行,本國銀行,戶數,82342,CL_Cnt
9712,高雄銀行,本國銀行,餘額,50260000000,CL_Bal
9712,兆豐國際商業銀行,本國銀行,戶數,81004,CL_Cnt
9712,兆豐國際商業銀行,本國銀行,餘額,234577000000,CL_Bal
9712,中華開發工業銀行,本國銀行,戶數,66,CL_Cnt
9712,中華開發工業銀行,本國銀行,餘額,37000000,CL_Bal
9712,臺灣工業銀行,本國銀行,戶數,2,CL_Cnt
9712,臺灣工業銀行,本國銀行,餘額,3000000,CL_Bal
9712,稻江商業銀行,本國銀行,戶數,3833,CL_Cnt
9712,稻江商業銀行,本國銀行,餘額,8095000000,CL_Bal
9712,華泰商業銀行,本國銀行,戶數,9294,CL_Cnt
9712,華泰商業銀行,本國銀行,餘額,22349000000,CL_Bal
9712,臺灣新光商業銀行,本國銀行,戶數,109341,CL_Cnt
9712,臺灣新光商業銀行,本國銀行,餘額,91107000000,CL_Bal
9712,陽信商業銀行,本國銀行,戶數,56727,CL_Cnt
9712,陽信商業銀行,本國銀行,餘額,58194000000,CL_Bal
9712,板信商業銀行,本國銀行,戶數,46851,CL_Cnt
9712,板信商業銀行,本國銀行,餘額,44091000000,CL_Bal
9712,三信商業銀行,本國銀行,戶數,60728,CL_Cnt
9712,三信商業銀行,本國銀行,餘額,38149000000,CL_Bal
9712,聯邦商業銀行,本國銀行,戶數,126693,CL_Cnt
9712,聯邦商業銀行,本國銀行,餘額,118071000000,CL_Bal
9712,中華商業銀行,本國銀行,戶數,0,CL_Cnt
9712,中華商業銀行,本國銀行,餘額,0,CL_Bal
9712,遠東國際商業銀行,本國銀行,戶數,200905,CL_Cnt
9712,遠東國際商業銀行,本國銀行,餘額,124602000000,CL_Bal
9712,元大商業銀行,本國銀行,戶數,86984,CL_Cnt
9712,元大商業銀行,本國銀行,餘額,91998000000,CL_Bal
9712,永豐商業銀行,本國銀行,戶數,188063,CL_Cnt
9712,永豐商業銀行,本國銀行,餘額,349684000000,CL_Bal
9712,玉山商業銀行,本國銀行,戶數,145011,CL_Cnt
9712,玉山商業銀行,本國銀行,餘額,256993000000,CL_Bal
9712,萬泰商業銀行,本國銀行,戶數,321676,CL_Cnt
9712,萬泰商業銀行,本國銀行,餘額,46912000000,CL_Bal
9712,寶華商業銀行,本國銀行,戶數,0,CL_Cnt
9712,寶華商業銀行,本國銀行,餘額,0,CL_Bal
9712,台新國際商業銀行,本國銀行,戶數,340906,CL_Cnt
9712,台新國際商業銀行,本國銀行,餘額,289917000000,CL_Bal
9712,大眾商業銀行,本國銀行,戶數,143513,CL_Cnt
9712,大眾商業銀行,本國銀行,餘額,74173000000,CL_Bal
9712,日盛國際商業銀行,本國銀行,戶數,100707,CL_Cnt
9712,日盛國際商業銀行,本國銀行,餘額,82751000000,CL_Bal
9712,安泰商業銀行,本國銀行,戶數,68214,CL_Cnt
9712,安泰商業銀行,本國銀行,餘額,74171000000,CL_Bal
9712,中國信託商業銀行,本國銀行,戶數,478386,CL_Cnt
9712,中國信託商業銀行,本國銀行,餘額,370093000000,CL_Bal
9712,慶豐商業銀行,本國銀行,戶數,23332,CL_Cnt
9712,慶豐商業銀行,本國銀行,餘額,9123000000,CL_Bal
9712,臺灣中小企業銀行,本國銀行,戶數,121371,CL_Cnt
9712,臺灣中小企業銀行,本國銀行,餘額,227186000000,CL_Bal
9712,渣打國際商業銀行,本國銀行,戶數,249868,CL_Cnt
9712,渣打國際商業銀行,本國銀行,餘額,178291000000,CL_Bal
9712,台中商業銀行,本國銀行,戶數,45722,CL_Cnt
9712,台中商業銀行,本國銀行,餘額,44733000000,CL_Bal
9712,京城商業銀行,本國銀行,戶數,27369,CL_Cnt
9712,京城商業銀行,本國銀行,餘額,47316000000,CL_Bal
9712,總計,外國銀行在台分行,戶數,213278,CL_Cnt
9712,總計,外國銀行在台分行,餘額,139413000000,CL_Bal
9712,日商瑞穗實業銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,日商瑞穗實業銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,美商花旗銀行,外國銀行在台分行,戶數,56743,CL_Cnt
9712,美商花旗銀行,外國銀行在台分行,餘額,40687000000,CL_Bal
9712,美商美國銀行,外國銀行在台分行,戶數,11,CL_Cnt
9712,美商美國銀行,外國銀行在台分行,餘額,9000000,CL_Bal
9712,泰國盤谷銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,泰國盤谷銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,美國運通銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,美國運通銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,菲律賓首都銀行,外國銀行在台分行,戶數,29,CL_Cnt
9712,菲律賓首都銀行,外國銀行在台分行,餘額,124000000,CL_Bal
9712,美商美國紐約梅隆銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,美商美國紐約梅隆銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,新加坡大華銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,新加坡大華銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,美商道富銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,美商道富銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,法國興業銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,法國興業銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,荷商荷蘭銀行,外國銀行在台分行,戶數,36556,CL_Cnt
9712,荷商荷蘭銀行,外國銀行在台分行,餘額,15261000000,CL_Bal
9712,德商德意志銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,德商德意志銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,香港東亞銀行,外國銀行在台分行,戶數,144,CL_Cnt
9712,香港東亞銀行,外國銀行在台分行,餘額,20000000,CL_Bal
9712,美商摩根大通銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,美商摩根大通銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,新加坡商星展銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,新加坡商星展銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,比利時商富通銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,比利時商富通銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,香港上海匯豐銀行,外國銀行在台分行,戶數,119752,CL_Cnt
9712,香港上海匯豐銀行,外國銀行在台分行,餘額,83178000000,CL_Bal
9712,法商法國巴黎銀行,外國銀行在台分行,戶數,31,CL_Cnt
9712,法商法國巴黎銀行,外國銀行在台分行,餘額,101000000,CL_Bal
9712,英商渣打銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,英商渣打銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,新加坡商新加坡華僑銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,新加坡商新加坡華僑銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,法國東方匯理銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,法國東方匯理銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,斐商標準銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,斐商標準銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,加拿大商豐業銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,加拿大商豐業銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,瑞士商瑞士銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,瑞士商瑞士銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,荷蘭商安智銀行,外國銀行在台分行,戶數,1,CL_Cnt
9712,荷蘭商安智銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,美商美聯銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,美商美聯銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,澳商澳洲紐西蘭銀行,外國銀行在台分行,戶數,1,CL_Cnt
9712,澳商澳洲紐西蘭銀行,外國銀行在台分行,餘額,2000000,CL_Bal
9712,美商富國銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,美商富國銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,日商三菱東京日聯銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,日商三菱東京日聯銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,比利時商比利時聯合銀行,外國銀行在台分行,戶數,10,CL_Cnt
9712,比利時商比利時聯合銀行,外國銀行在台分行,餘額,31000000,CL_Bal
9712,日商三井住友銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,日商三井住友銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,英商巴克萊銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,英商巴克萊銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,瑞士商瑞士信貸銀行,外國銀行在台分行,戶數,0,CL_Cnt
9712,瑞士商瑞士信貸銀行,外國銀行在台分行,餘額,0,CL_Bal
9712,總計,外國銀行在台分行,戶數,121999,CL_Cnt
9712,總計,外國銀行在台分行,餘額,159453000000,CL_Bal
9712,台北市第五信用合作社,外國銀行在台分行,戶數,1433,CL_Cnt
9712,台北市第五信用合作社,外國銀行在台分行,餘額,2382000000,CL_Bal
9712,台北市第九信用合作社,外國銀行在台分行,戶數,834,CL_Cnt
9712,台北市第九信用合作社,外國銀行在台分行,餘額,1581000000,CL_Bal
9712,基隆市第一信用合作社,外國銀行在台分行,戶數,10578,CL_Cnt
9712,基隆市第一信用合作社,外國銀行在台分行,餘額,11191000000,CL_Bal
9712,基隆市第二信用合作社,外國銀行在台分行,戶數,2885,CL_Cnt
9712,基隆市第二信用合作社,外國銀行在台分行,餘額,4400000000,CL_Bal
9712,台北縣淡水第一信用合作社,外國銀行在台分行,戶數,11542,CL_Cnt
9712,台北縣淡水第一信用合作社,外國銀行在台分行,餘額,19412000000,CL_Bal
9712,台北縣淡水信用合作社,外國銀行在台分行,戶數,1699,CL_Cnt
9712,台北縣淡水信用合作社,外國銀行在台分行,餘額,2398000000,CL_Bal
9712,宜蘭信用合社,外國銀行在台分行,戶數,1456,CL_Cnt
9712,宜蘭信用合社,外國銀行在台分行,餘額,1600000000,CL_Bal
9712,桃園信用合作社,外國銀行在台分行,戶數,2481,CL_Cnt
9712,桃園信用合作社,外國銀行在台分行,餘額,3951000000,CL_Bal
9712,新竹市第一信用合作社,外國銀行在台分行,戶數,3134,CL_Cnt
9712,新竹市第一信用合作社,外國銀行在台分行,餘額,8421000000,CL_Bal
9712,新竹市第三信用合作社,外國銀行在台分行,戶數,3314,CL_Cnt
9712,新竹市第三信用合作社,外國銀行在台分行,餘額,5308000000,CL_Bal
9712,竹南信用合作社,外國銀行在台分行,戶數,2443,CL_Cnt
9712,竹南信用合作社,外國銀行在台分行,餘額,3856000000,CL_Bal
9712,台中市第二信用合作社,外國銀行在台分行,戶數,11488,CL_Cnt
9712,台中市第二信用合作社,外國銀行在台分行,餘額,18287000000,CL_Bal
9712,彰化第一信用合作社,外國銀行在台分行,戶數,838,CL_Cnt
9712,彰化第一信用合作社,外國銀行在台分行,餘額,1269000000,CL_Bal
9712,彰化第五信用合作社,外國銀行在台分行,戶數,550,CL_Cnt
9712,彰化第五信用合作社,外國銀行在台分行,餘額,883000000,CL_Bal
9712,彰化第六信用合作社,外國銀行在台分行,戶數,4747,CL_Cnt
9712,彰化第六信用合作社,外國銀行在台分行,餘額,6055000000,CL_Bal
9712,彰化第十信用合作社,外國銀行在台分行,戶數,704,CL_Cnt
9712,彰化第十信用合作社,外國銀行在台分行,餘額,1009000000,CL_Bal
9712,彰化縣鹿港信用合作社,外國銀行在台分行,戶數,2407,CL_Cnt
9712,彰化縣鹿港信用合作社,外國銀行在台分行,餘額,2672000000,CL_Bal
9712,嘉義市第三信用合作社,外國銀行在台分行,戶數,2909,CL_Cnt
9712,嘉義市第三信用合作社,外國銀行在台分行,餘額,4479000000,CL_Bal
9712,嘉義巿第四信用合作社,外國銀行在台分行,戶數,72,CL_Cnt
9712,嘉義巿第四信用合作社,外國銀行在台分行,餘額,234000000,CL_Bal
9712,台南第三信用合作社,外國銀行在台分行,戶數,7062,CL_Cnt
9712,台南第三信用合作社,外國銀行在台分行,餘額,3270000000,CL_Bal
9712,高雄第二信用合作社,外國銀行在台分行,戶數,14495,CL_Cnt
9712,高雄第二信用合作社,外國銀行在台分行,餘額,5698000000,CL_Bal
9712,高雄第三信用合作社,外國銀行在台分行,戶數,11361,CL_Cnt
9712,高雄第三信用合作社,外國銀行在台分行,餘額,18467000000,CL_Bal
9712,花蓮第一信用合作社,外國銀行在台分行,戶數,7644,CL_Cnt
9712,花蓮第一信用合作社,外國銀行在台分行,餘額,8365000000,CL_Bal
9712,花蓮第二信用合作社,外國銀行在台分行,戶數,13860,CL_Cnt
9712,花蓮第二信用合作社,外國銀行在台分行,餘額,21601000000,CL_Bal
9712,澎湖縣第一信用合作社,外國銀行在台分行,戶數,390,CL_Cnt
9712,澎湖縣第一信用合作社,外國銀行在台分行,餘額,543000000,CL_Bal
9712,澎湖縣第二信用合作社,外國銀行在台分行,戶數,1246,CL_Cnt
9712,澎湖縣第二信用合作社,外國銀行在台分行,餘額,1443000000,CL_Bal
9712,金門縣信用合作社,外國銀行在台分行,戶數,427,CL_Cnt
9712,金門縣信用合作社,外國銀行在台分行,餘額,679000000,CL_Bal
